  50.0100000    3.2217890783e-03    1.2226052747e-03    9.2473957835e-04   -1.0032254436e-03   -2.0164982499e-03   -5.2256014867e-04   -8.4240503653e-04    2.4645214786e-04
  50.0200000    3.2185908218e-03    1.2263383236e-03    9.3367761135e-04   -1.0016430521e-03   -2.0168555052e-03   -5.2452639165e-04   -8.4555816173e-04    2.4513740429e-04
  50.0300000    3.2154987362e-03    1.2302463097e-03    9.4247487490e-04   -9.9998543182e-04   -2.0172219017e-03   -5.2646384805e-04   -8.4866760324e-04    2.4383679737e-04
  50.0400000    3.2125080298e-03    1.2343249735e-03    9.5112189677e-04   -9.9825152662e-04   -2.0175946389e-03   -5.2837375105e-04   -8.5172626746e-04    2.4255447355e-04
  50.0500000    3.2096118690e-03    1.2385668620e-03    9.5961102307e-04   -9.9644120190e-04   -2.0179705804e-03   -5.3025762416e-04   -8.5472840781e-04    2.4129395531e-04
  50.0600000    3.2068016082e-03    1.2429614832e-03    9.6793649953e-04   -9.9455518380e-04   -2.0183462836e-03   -5.3211724496e-04   -8.5766954788e-04    2.4005816898e-04
  50.0700000    3.2040670472e-03    1.2474955222e-03    9.7609454473e-04   -9.9259499361e-04   -2.0187180329e-03   -5.3395460645e-04   -8.6054640257e-04    2.3884947398e-04
  50.0800000    3.2013967026e-03    1.2521531144e-03    9.8408342461e-04   -9.9056288016e-04   -2.0190818778e-03   -5.3577187655e-04   -8.6335679807e-04    2.3766969310e-04
  50.0900000    3.1982757530e-03    1.2548399147e-03    9.9155571557e-04   -9.8951596007e-04   -2.0194336737e-03   -5.3757135665e-04   -8.6609959126e-04    2.3652014372e-04
  50.1000000    3.1953289869e-03    1.2604760398e-03    9.9938562511e-04   -9.8742735378e-04   -2.0197691266e-03   -5.3935544001e-04   -8.6877458915e-04    2.3540166962e-04
  50.1100000    3.1921638926e-03    1.2660683056e-03    1.0070796857e-03   -9.8525757605e-04   -2.0200838407e-03   -5.4112657059e-04   -8.7138246906e-04    2.3431467320e-04
  50.1200000    3.1887777089e-03    1.2715912141e-03    1.0146428791e-03   -9.8301016598e-04   -2.0203733683e-03   -5.4288720329e-04   -8.7392469982e-04    2.3325914788e-04
  50.1300000    3.1851700629e-03    1.2770204262e-03    1.0220820613e-03   -9.8068966706e-04   -2.0206332618e-03   -5.4463976595e-04   -8.7640346471e-04    2.3223471052e-04
  50.1400000    3.1813429645e-03    1.2823331130e-03    1.0294058699e-03   -9.7830155615e-04   -2.0208591271e-03   -5.4638662395e-04   -8.7882158632e-04    2.3124063364e-04
  50.1500000    3.1773007750e-03    1.2875082914e-03    1.0366246062e-03   -9.7585215880e-04   -2.0210466780e-03   -5.4813004779e-04   -8.8118245384e-04    2.3027587728e-04
  50.1600000    3.1730501448e-03    1.2925271301e-03    1.0437500930e-03   -9.7334855210e-04   -2.0211917913e-03   -5.4987218417e-04   -8.8348995303e-04    2.2933912034e-04
  50.1700000    3.1685999201e-03    1.2973732216e-03    1.0507955120e-03   -9.7079845681e-04   -2.0212905604e-03   -5.5161503091e-04   -8.8574839906e-04    2.2842879118e-04
  50.1800000    3.1639610197e-03    1.3020328177e-03    1.0577752210e-03   -9.6821012014e-04   -2.0213393489e-03   -5.5336041596e-04   -8.8796247255e-04    2.2754309753e-04
  50.1900000    3.1591462812e-03    1.3064950237e-03    1.0647045546e-03   -9.6559219124e-04   -2.0213348422e-03   -5.5510998072e-04   -8.9013715897e-04    2.2668005539e-04
  50.2000000    3.1541702792e-03    1.3107519508e-03    1.0715996120e-03   -9.6295359115e-04   -2.0212740960e-03   -5.5686516776e-04   -8.9227769126e-04    2.2583751691e-04
  50.2100000    3.1490491167e-03    1.3147988231e-03    1.0784770337e-03   -9.6030337933e-04   -2.0211545826e-03   -5.5862721290e-04   -8.9438949622e-04    2.2501319714e-04
  50.2200000    3.1438001918e-03    1.3186340381e-03    1.0853537711e-03   -9.5765061868e-04   -2.0209742323e-03   -5.6039714168e-04   -8.9647814424e-04    2.2420469961e-04
  50.2300000    3.1384419425e-03    1.3222591805e-03    1.0922468521e-03   -9.5500424122e-04   -2.0207314708e-03   -5.6217576986e-04   -8.9854930272e-04    2.2340954050e-04
  50.2400000    3.1329935743e-03    1.3256789870e-03    1.0991731461e-03   -9.5237291638e-04   -2.0204252514e-03   -5.6396370792e-04   -9.0060869289e-04    2.2262517167e-04
  50.2500000    3.1274747725e-03    1.3289012649e-03    1.1061491314e-03   -9.4976492397e-04   -2.0200550805e-03   -5.6576136910e-04   -9.0266205028e-04    2.2184900211e-04
  50.2600000    3.1219054049e-03    1.3319367617e-03    1.1131906691e-03   -9.4718803362e-04   -2.0196210379e-03   -5.6756898073e-04   -9.0471508839e-04    2.2107841809e-04
  50.2700000    3.1163052195e-03    1.3347989901e-03    1.1203127857e-03   -9.4464939265e-04   -2.0191237891e-03   -5.6938659824e-04   -9.0677346588e-04    2.2031080183e-04
  50.2800000    3.1106935423e-03    1.3375040079e-03    1.1275294677e-03   -9.4215542386e-04   -2.0185645907e-03   -5.7121412168e-04   -9.0884275668e-04    2.1954354873e-04
  50.2900000    3.1050889806e-03    1.3400701568e-03    1.1348534716e-03   -9.3971173486e-04   -2.0179452884e-03   -5.7305131390e-04   -9.1092842340e-04    2.1877408317e-04
  50.3000000    3.0995091371e-03    1.3425177620e-03    1.1422961511e-03   -9.3732304017e-04   -2.0172683062e-03   -5.7489782028e-04   -9.1303579343e-04    2.1799987280e-04
  50.3100000    3.0939703411e-03    1.3448687981e-03    1.1498673039e-03   -9.3499309734e-04   -2.0165366288e-03   -5.7675318907e-04   -9.1517003789e-04    2.1721844153e-04
  50.3200000    3.0884874012e-03    1.3471465245e-03    1.1575750409e-03   -9.3272465775e-04   -2.0157537747e-03   -5.7861689226e-04   -9.1733615308e-04    2.1642738103e-04
  50.3300000    3.0830733857e-03    1.3493750967e-03    1.1654256776e-03   -9.3051943299e-04   -2.0149237625e-03   -5.8048834605e-04   -9.1953894434e-04    2.1562436088e-04
  50.3400000    3.0777394352e-03    1.3515791592e-03    1.1734236517e-03   -9.2837807703e-04   -2.0140510685e-03   -5.8236693084e-04   -9.2178301209e-04    2.1480713754e-04
  50.3500000    3.0724946111e-03    1.3537834271e-03    1.1815714655e-03   -9.2630018445e-04   -2.0131405773e-03   -5.8425201007e-04   -9.2407274002e-04    2.1397356184e-04
  50.3600000    3.0673457845e-03    1.3560122634e-03    1.1898696546e-03   -9.2428430469e-04   -2.0121975262e-03   -5.8614294747e-04   -9.2641228500e-04    2.1312158550e-04
  50.3700000    3.0622975668e-03    1.3582892596e-03    1.1983167833e-03   -9.2232797176e-04   -2.0112274419e-03   -5.8803912266e-04   -9.2880556880e-04    2.1224926633e-04
  50.3800000    3.0573522856e-03    1.3606368283e-03    1.2069094664e-03   -9.2042774910e-04   -2.0102360729e-03   -5.8993994446e-04   -9.3125627132e-04    2.1135477248e-04
  50.3900000    3.0525100048e-03    1.3630758145e-03    1.2156424165e-03   -9.1857928868e-04   -2.0092293163e-03   -5.9184486195e-04   -9.3376782523e-04    2.1043638560e-04
