# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1358089105e-01    2.4434950348e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7376492108e-01   -1.4403273664e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1363652420e-01    2.6216837284e-08    2.7392779761e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7359600475e-01   -1.4403272686e-01   -1.1354481088e-08    2.9945371238e-07
   0.1000000    2.1368905443e-01    2.7981636429e-08    6.1658657430e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7343650496e-01   -1.4403272197e-01   -1.9042063412e-08    3.7511263594e-07
   0.1500000    2.1373877192e-01    2.9730386312e-08    1.0118897879e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7328553761e-01   -1.4403272172e-01   -3.0430320724e-08    3.6949255332e-07
   0.2000000    2.1378593229e-01    3.1464028267e-08    1.4472987244e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7314232320e-01   -1.4403271800e-01   -8.3463913848e-08    3.4088704639e-07
   0.2500000    2.1383076131e-01    3.3183417743e-08    1.9129754812e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7300617244e-01   -1.4403271533e-01   -1.2466223069e-07    3.4013660819e-07
   0.3000000    2.1387345901e-01    3.4889334072e-08    2.4011626324e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7287647412e-01   -1.4403271273e-01   -8.2676574821e-08    3.7221004555e-07
   0.3500000    2.1391420303e-01    3.6582488934e-08    2.9057214555e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7275268478e-01   -1.4403270971e-01   -1.0233944790e-07    3.8141496051e-07
   0.4000000    2.1395315158e-01    3.8263533744e-08    3.4217833621e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7263431990e-01   -1.4403270673e-01   -1.2261644838e-07    3.7800367398e-07
   0.4500000    2.1399044592e-01    3.9933066094e-08    3.9454835909e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7252094647e-01   -1.4403270417e-01   -1.4331043853e-07    3.6826298261e-07
   0.5000000    2.1402621246e-01    4.1591635398e-08    4.4737556078e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7241217648e-01   -1.4403270171e-01   -1.6427197063e-07    3.5268686436e-07
   0.5500000    2.1406056462e-01    4.3239747845e-08    5.0041709122e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7230766146e-01   -1.4403269896e-01   -1.8538744186e-07    3.3503498267e-07
   0.6000000    2.1409360438e-01    4.4877870755e-08    5.5348132119e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7220708769e-01   -1.4403269599e-01   -2.0657019787e-07    3.3754568236e-07
   0.6500000    2.1412542364e-01    4.6506436417e-08    6.0641788871e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7211017211e-01   -1.4403269313e-01   -2.2775384192e-07    3.5160098201e-07
   0.7000000    2.1415610539e-01    4.8125845490e-08    6.5910977523e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7201665878e-01   -1.4403269050e-01   -2.4888719816e-07    3.5571744889e-07
   0.7500000    2.1418572476e-01    4.9736470001e-08    7.1146696238e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7192631573e-01   -1.4403268786e-01   -2.6993051829e-07    3.4827692588e-07
   0.8000000    2.1421434987e-01    5.1338656021e-08    7.6342132856e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7183893232e-01   -1.4403268506e-01   -2.9085262473e-07    3.3579714165e-07
   0.8500000    2.1424204261e-01    5.2932726033e-08    8.1492252504e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7175431691e-01   -1.4403268220e-01   -3.1162876032e-07    3.2515196213e-07
   0.9000000    2.1426885935e-01    5.4518981055e-08    8.6593463044e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7167229472e-01   -1.4403267940e-01   -3.3814612412e-07    3.4181414294e-07
   0.9500000    2.1429485148e-01    5.6097702525e-08    9.1643342739e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7159270614e-01   -1.4403267663e-01   -3.8231243589e-07    3.4364154951e-07
   1.0000000    2.1432006598e-01    5.7669153998e-08    9.6640417903e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7151540506e-01   -1.4403267385e-01   -4.2864633564e-07    3.6742005662e-07
   1.0500000    2.1434454585e-01    5.9233582664e-08    1.0158398089e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7144025752e-01   -1.4403267105e-01   -4.7704258033e-07    3.9950474541e-07
   1.1000000    2.1436833051e-01    6.0791220706e-08    1.0647394076e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7136714051e-01   -1.4403266822e-01   -5.2740086636e-07    4.3272591204e-07
