# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.8508268339740028e+00  1.6095266918802558e+00
1.0000000000000000e+00  3.8558413432719072e+00  1.6095266918802558e+00
2.0000000000000000e+00  3.8594801587041641e+00  1.6095266918802558e+00
2.9999999999999800e+00  3.8620787623898405e+00  1.6095266918802558e+00
3.9999999999999600e+00  3.8644399022792286e+00  1.6095266918802558e+00
4.9999999999999396e+00  3.8661567983259970e+00  1.6095266918802558e+00
5.9999999999999201e+00  3.8676425735135629e+00  1.6095266918802558e+00
6.9999999999998996e+00  3.8689782294856414e+00  1.6095266918802558e+00
7.9999999999998703e+00  3.8701876521311629e+00  1.6095266918802558e+00
8.9999999999998508e+00  3.8712465131698628e+00  1.6095266918802558e+00
9.9999999999998295e+00  3.8721319091711974e+00  1.6095266918802558e+00
1.0999999999999799e+01  3.8728633228049882e+00  1.6095266918802558e+00
1.1999999999999799e+01  3.8734969968510540e+00  1.6095266918802558e+00
1.2999999999999799e+01  3.8740955430336022e+00  1.6095266918802558e+00
1.3999999999999700e+01  3.8747055589135933e+00  1.6095266918802558e+00
1.4999999999999700e+01  3.8753405309898521e+00  1.6095266918802558e+00
1.5999999999999700e+01  3.8759808696053435e+00  1.6095266918802558e+00
1.6999999999999901e+01  3.8765790201249999e+00  1.6095266918802558e+00
1.8000000000000000e+01  3.8770722811276070e+00  1.6095266918802558e+00
1.9000000000000199e+01  3.8773910190423395e+00  1.6095266918802558e+00
2.0000000000000298e+01  3.8774724221971071e+00  1.6095266918802558e+00
2.1000000000000501e+01  3.8772590077308489e+00  1.6095266918802558e+00
2.2000000000000600e+01  3.8766934589243696e+00  1.6095266918802558e+00
2.3000000000000799e+01  3.8757142647246305e+00  1.6095266918802558e+00
2.4000000000000998e+01  3.8742538303234779e+00  1.6095266918802558e+00
2.5000000000001101e+01  3.8722212427461558e+00  1.6095266918802558e+00
2.6000000000001300e+01  3.8695391836531106e+00  1.6095266918802558e+00
2.7000000000001400e+01  3.8660611503234290e+00  1.5782796953883047e+00
2.8000000000001599e+01  3.8615501255756222e+00  1.5782796953883047e+00
2.9000000000001702e+01  3.8559555660836211e+00  1.5782796953883047e+00
3.0000000000001901e+01  3.8490948957962341e+00  1.5782796953883047e+00
3.1000000000002000e+01  3.8407284500834158e+00  1.5782796953883047e+00
3.2000000000002203e+01  3.8305764465052690e+00  1.5782796953883047e+00
3.3000000000001997e+01  3.8181007398504048e+00  1.5470328202320078e+00
3.4000000000001798e+01  3.8027163380527420e+00  1.5470328202320078e+00
3.5000000000001599e+01  3.7841514797573703e+00  1.5470328202320078e+00
3.6000000000001400e+01  3.7611589018981744e+00  1.5157860739151154e+00
3.7000000000001201e+01  3.7332770512237019e+00  1.4845394645731045e+00
