# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  3.0579229279713079e-10  -8.5369172210478380e-18  4.3477292511806993e-07  4.4140553222477730e-17  -2.0006023940861869e-13  -6.4649972905263466e-17
1.0000000000000000e+00  -3.7620676914633647e-08  -9.3872913650069381e-15  2.2735981302901750e-07  -4.6090245601359658e-15  8.5085756082521852e-10  7.5627060964137185e-16
2.0000000000000000e+00  -3.6030151438061469e-08  -1.3640603558059116e-14  3.0298077549470741e-07  -2.1306205728558820e-14  3.8465077261649585e-09  2.8327845319221710e-15
2.9999999999999800e+00  6.3899070140724622e-08  4.8682238353635680e-17  9.9546354671331233e-08  -7.1259342407317508e-15  -1.3721003403704527e-09  -3.0314125239723300e-15
3.9999999999999600e+00  2.2670065176035132e-07  -4.8843590728679067e-14  1.9861106477779468e-08  2.0221835934808420e-14  -3.9557875374650679e-08  4.6460643208373155e-15
4.9999999999999396e+00  1.2631895662682363e-07  1.1061625854758568e-15  -4.0392637845383255e-08  2.5301771623113435e-14  3.0920453286704040e-08  -7.3879488746264916e-15
5.9999999999999201e+00  3.7434411106525053e-07  7.3611570529671437e-14  8.0004357710648471e-09  -2.1781594098007612e-14  -3.9177444325528648e-08  1.2949301277704715e-15
6.9999999999998996e+00  2.7016487462976993e-07  7.3631287064192843e-14  2.5543849201386672e-07  2.9686280933288095e-14  4.3387760723684298e-08  -1.1027326642489361e-14
7.9999999999998703e+00  -1.4248946528022605e-06  -3.0146769359413786e-14  1.0132901383931509e-07  3.3833102678279800e-14  -1.4457035126828266e-07  -2.0589014379270999e-14
8.9999999999998508e+00  -4.8142218235328977e-06  -6.2517988173867118e-15  1.3032216552999964e-07  -7.5695841045495015e-16  -3.5007714904003433e-07  1.3394399271902864e-14
9.9999999999998295e+00  8.4500520255913346e-06  -7.9105662578399570e-16  1.1268465677096717e-06  4.8197671385385521e-14  6.5255211793993865e-07  6.1712690787625793e-15
1.0999999999999799e+01  -4.1151930169331026e-06  3.2761868567957684e-14  -2.2428119507724327e-05  1.0250719626680923e-13  3.4116300033904283e-07  2.1377482456420725e-14
1.1999999999999799e+01  -2.9050169443055487e-06  -2.3676897082123604e-14  1.1979911958584922e-05  5.7719841477530477e-14  1.7452805289814015e-07  1.8701618170137340e-14
1.2999999999999799e+01  -2.7035387035638776e-05  -5.2002127847065797e-14  -5.7983389128979199e-06  4.5466711365318961e-15  -1.3245492188056397e-06  -4.0731034998188766e-14
1.3999999999999700e+01  2.7580066982769375e-05  -3.1203525512446188e-14  -4.7369546753987913e-06  7.3750361414066115e-14  -1.7716901879495738e-05  1.4822276547817527e-14
1.4999999999999700e+01  1.7055475538881276e-04  6.8347760429917638e-14  7.4823882063324811e-06  6.0866202751603534e-14  8.2348394465162603e-06  2.2779374601870532e-14
1.5999999999999700e+01  2.5743456598937241e-04  8.6264148972551257e-16  -3.6597501688023297e-06  -5.2771270317886633e-14  3.6379974320093796e-07  1.0342562708509048e-13
1.6999999999999901e+01  2.8310927690681348e-04  3.5542623772149304e-15  -2.5753170319811591e-06  -1.8959925207037601e-14  6.8390487097565076e-06  1.3785651156257534e-14
1.8000000000000000e+01  2.7098442438286494e-04  1.1008044473309520e-13  -2.5819184939977254e-05  1.3284745818239744e-13  -6.8742984855554629e-06  -5.0198923016711811e-14
1.9000000000000199e+01  2.1710928880345643e-04  1.0188697048106663e-13  5.6538731334157695e-05  9.1091787472207449e-15  -2.5281999477595731e-06  2.7379089305383189e-14
2.0000000000000298e+01  1.1370072651726623e-04  -1.5913029706411116e-13  1.8123058622496253e-04  -3.7882578154256678e-14  -3.8019230188464947e-07  -1.9722304526637613e-13
2.1000000000000501e+01  -3.1181344114310721e-05  1.5330091366489112e-14  2.4353492710946087e-04  5.4933473578362118e-15  -5.2619016325951740e-06  4.4707744299005819e-14
2.2000000000000600e+01  -1.9580319637445829e-04  -1.0708151585503492e-13  2.5181224658155104e-04  -2.8224450290621950e-13  -1.6395727486531131e-05  -7.5151247998170060e-16
2.3000000000000799e+01  -3.5793899022087581e-04  2.8421409246973302e-13  2.0369273326108935e-04  1.0816424910912511e-13  -5.0589075647710328e-06  -1.8096801720073883e-13
2.4000000000000998e+01  -4.9305343620150907e-04  -6.0657017337404081e-14  1.2098266742666727e-04  1.1563667509986045e-13  1.1944661588428930e-04  7.6088728355514299e-14
2.5000000000001101e+01  -5.7489501835753106e-04  8.0947805326215071e-15  1.7074202217211254e-05  1.3790765178710879e-13  2.1514894996377146e-04  -2.3500324768448232e-13
2.6000000000001300e+01  -6.0158672190751097e-04  1.2171870908250337e-13  -1.3071125133852618e-04  3.7711121777995250e-13  2.3703421809105900e-04  -8.8391555438913139e-14
2.7000000000001400e+01  -5.5703338231653690e-04  -7.1806844193031019e-14  -3.0428830569500414e-04  -5.5322807286374524e-14  2.0867470753238240e-04  1.0868776180711823e-13
2.8000000000001599e+01  -4.6604694290423111e-04  1.8614087738380281e-13  -4.3550110713475883e-04  3.2905209200185424e-13  1.5096430756118538e-04  -4.8374651709124038e-13
2.9000000000001702e+01  -3.1682809354513589e-04  -6.4392383934123391e-13  -5.1533434399620727e-04  -1.5523804196983253e-13  4.4319884806545408e-05  -8.5392839425236950e-14
3.0000000000001901e+01  -1.5781001456573516e-04  -4.7533414803993508e-13  -5.5777173836679933e-04  7.1864151169088561e-13  -7.8520616510582982e-05  4.6889368727710001e-13
3.1000000000002000e+01  5.6412123380507419e-07  2.9306360294541328e-13  -5.3804636523922442e-04  -6.8999906535696748e-14  -2.4696020688842637e-04  -6.3273658929655272e-13
3.2000000000002203e+01  1.4456699300076522e-04  -1.2419758586727193e-12  -4.5395675044682045e-04  6.6611565168216983e-13  -3.8868777843109386e-04  3.2676932729732323e-12
3.3000000000001997e+01  2.6378422359945924e-04  -3.1316551549927592e-13  -3.1666920027758884e-04  -8.8136272016892772e-13  -4.9520810255368713e-04  -3.9764838972615134e-12
3.4000000000001798e+01  3.2055765632056253e-04  6.4889479924422917e-13  -1.4710308150722430e-04  -1.7334444324193679e-12  -5.3220033247638532e-04  1.6764370008747103e-12
3.5000000000001599e+01  3.1846733168115835e-04  5.2702124501162413e-13  2.7573932131987674e-05  1.0587585960022052e-12  -5.2297901668918001e-04  -4.8780607899745762e-12
3.6000000000001400e+01  2.8904265307286124e-04  -2.3776538455571066e-13  1.8629766392170422e-04  -4.2375129039910934e-12  -4.5863433853190788e-04  4.4205992240951310e-12
3.7000000000001201e+01  1.8677130281114835e-04  -8.7018216836111815e-13  3.1734702619738085e-04  -8.5717884241924101e-13  -3.2971661344370206e-04  -2.9679961539263667e-12
3.8000000000001002e+01  4.9156730923124396e-05  -3.2756096784022070e-13  4.3672957038251413e-04  2.3421031431743084e-12  -1.6889062896606818e-04  -2.7968373299403573e-12
3.9000000000000803e+01  -2.5930350654667802e-05  -1.4250569607316149e-13  4.1665752233587092e-04  1.2987855785068054e-12  8.1875495124483125e-06  1.2844516442150191e-12
4.0000000000000597e+01  -1.3653668429476764e-04  1.3316321722644423e-12  3.7202956862029810e-04  -3.2660266433945727e-12  2.0223299735773039e-04  4.1154872577599416e-12
4.1000000000000398e+01  -2.5934236816732651e-04  2.0152659002821403e-12  3.9899967937993391e-04  4.9780736421184257e-12  3.5343970138434306e-04  -2.1333882739324284e-12
4.2000000000000199e+01  -3.5821241918358141e-04  1.6261311796175083e-12  2.4486965996107368e-04  -1.2357893133229938e-13  4.1697317822283862e-04  4.4729557848170921e-12
4.3000000000000000e+01  -4.7920551875982179e-04  3.7758110104018520e-12  -1.3593248563434785e-05  1.2027384324701579e-12  4.4207001622806682e-04  -2.0972673860341784e-11
4.3999999999999801e+01  -4.4502004237622386e-04  1.7883425165401588e-12  -3.4797610770079571e-05  1.2243512905108018e-11  4.2431971917952804e-04  1.3991719293407928e-11
