# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.8774003677e+00  1.610000  -3.110845e-03  -2.5071  0  nan  nan  nan  +nan  +7.099589e-03  -5.925554e-04  0  0  0
0.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.8774003677e+00  1.610000  -3.110845e-03  -2.5071  0  nan  nan  nan  +nan  +7.099589e-03  -5.925554e-04  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.8777842707e+00  1.610000  -3.012143e-03  -2.5211  0  nan  nan  nan  +nan  +2.069918e-02  +1.675225e-02  0  0  0
1.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.8774242692e+00  1.610000  -3.104700e-03  -2.5080  0  nan  nan  nan  +nan  +1.151253e-02  +6.741549e-03  0  0  0
1.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.8774242692e+00  1.610000  -3.104700e-03  -2.5080  0  nan  nan  nan  +nan  +1.151253e-02  +6.741549e-03  0  0  0
1.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.8778070043e+00  1.610000  -3.006298e-03  -2.5220  0  nan  nan  nan  +nan  +2.438306e-02  +2.294256e-02  0  0  0
2.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.8774484492e+00  1.610000  -3.098483e-03  -2.5089  0  nan  nan  nan  +nan  +8.886526e-03  +7.240504e-03  0  0  0
2.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.8774484492e+00  1.610000  -3.098483e-03  -2.5089  0  nan  nan  nan  +nan  +8.886526e-03  +7.240504e-03  0  0  0
2.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.8778302286e+00  1.610000  -3.000327e-03  -2.5228  0  nan  nan  nan  +nan  +2.162235e-02  +2.290659e-02  0  0  0
2.9999999999999800e+00  A  32.015625  32.000000  32.000000  3.8774468452e+00  1.610000  -3.098896e-03  -2.5088  0  nan  nan  nan  +nan  +6.678761e-03  +6.285000e-03  0  0  0
2.9999999999999800e+00  B  31.984375  32.000000  32.000000  3.8774468452e+00  1.610000  -3.098896e-03  -2.5088  0  nan  nan  nan  +nan  +6.678761e-03  +6.285000e-03  0  0  0
2.9999999999999800e+00  C  32.000000  32.000000  32.000000  3.8778281772e+00  1.610000  -3.000854e-03  -2.5228  0  nan  nan  nan  +nan  +1.965423e-02  +2.177318e-02  0  0  0
3.9999999999999600e+00  A  32.015625  32.000000  32.000000  3.8774200857e+00  1.610000  -3.105776e-03  -2.5078  0  nan  nan  nan  +nan  +9.064635e-03  +5.421645e-03  0  0  0
3.9999999999999600e+00  B  31.984375  32.000000  32.000000  3.8774200857e+00  1.610000  -3.105776e-03  -2.5078  0  nan  nan  nan  +nan  +9.064635e-03  +5.421645e-03  0  0  0
3.9999999999999600e+00  C  32.000000  32.000000  32.000000  3.8778010890e+00  1.610000  -3.007819e-03  -2.5217  0  nan  nan  nan  +nan  +2.030822e-02  +2.091917e-02  0  0  0
4.9999999999999396e+00  A  32.015625  32.000000  32.000000  3.8773689687e+00  1.610000  -3.118918e-03  -2.5060  0  nan  nan  nan  +nan  +1.157207e-02  +4.979597e-03  0  0  0
4.9999999999999396e+00  B  31.984375  32.000000  32.000000  3.8773689687e+00  1.610000  -3.118918e-03  -2.5060  0  nan  nan  nan  +nan  +1.157207e-02  +4.979597e-03  0  0  0
4.9999999999999396e+00  C  32.000000  32.000000  32.000000  3.8777497471e+00  1.610000  -3.021019e-03  -2.5198  0  nan  nan  nan  +nan  +2.267116e-02  +2.047338e-02  0  0  0
5.9999999999999201e+00  A  32.015625  32.000000  32.000000  3.8772945829e+00  1.610000  -3.138043e-03  -2.5033  0  nan  nan  nan  +nan  +1.289585e-02  +5.037373e-03  0  0  0
5.9999999999999201e+00  B  31.984375  32.000000  32.000000  3.8772945829e+00  1.610000  -3.138043e-03  -2.5033  0  nan  nan  nan  +nan  +1.289585e-02  +5.037373e-03  0  0  0
5.9999999999999201e+00  C  32.000000  32.000000  32.000000  3.8776751801e+00  1.610000  -3.040190e-03  -2.5171  0  nan  nan  nan  +nan  +2.399861e-02  +2.046393e-02  0  0  0
6.9999999999998996e+00  A  32.015625  32.000000  32.000000  3.8771953304e+00  1.610000  -3.163561e-03  -2.4998  0  nan  nan  nan  +nan  +1.325628e-02  +5.507231e-03  0  0  0
