# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  6.3009197546826869e-14  4.5352684057413432e-22  5.1929297271653990e-02  1.2077171890866158e+00  1.4131318017889987e+00
1.0000000000000000e+00  1.7702846688783977e-14  6.8097243066056384e-22  2.4659099530336093e-07  1.0000009863639812e+00  1.1883151449648945e+00
2.0000000000000000e+00  3.1036775123698981e-14  3.5512910422620300e-22  1.5823460074368338e-07  1.0000006329384030e+00  1.2215370391257041e+00
2.9999999999999800e+00  4.6648193944490896e-15  9.7058802898468317e-22  1.5861732266550830e-06  1.0000063446929066e+00  8.1637097851832996e-01
3.9999999999999600e+00  1.7784212971102403e-14  1.4370864578047179e-21  1.3881826464415602e-06  1.0000055527305858e+00  7.8648885744448360e-01
4.9999999999999396e+00  6.1815269658654008e-15  3.0042022457262450e-21  2.5974214508258550e-06  1.0000103896858032e+00  4.1633693995011672e-01
5.9999999999999201e+00  4.7244190403569683e-14  1.1578142020827217e-21  9.2857143191232592e-06  1.0000371428572765e+00  1.0462663461413138e+00
6.9999999999998996e+00  4.6706879565162537e-14  4.6338487742345036e-20  1.9928419408677211e-05  1.0000797136776347e+00  4.9616431515667236e-01
7.9999999999998703e+00  6.8716527023381832e-13  1.1776240418441683e-19  3.8448656976720306e-06  1.0000153794627906e+00  9.5066362126109749e-01
8.9999999999998508e+00  7.7720900583769557e-12  9.4341873464891397e-20  4.5220829745332612e-06  1.0000180883318981e+00  1.1121419282235130e+00
9.9999999999998295e+00  2.4366331573331869e-11  1.1596376328625908e-19  5.7785158417579681e-08  1.0000002311406337e+00  8.9413092155742069e-01
1.0999999999999799e+01  1.7335726467667283e-10  8.5799304900107636e-18  4.1237378536315495e-07  1.0000016494951414e+00  1.1427102409145651e+00
1.1999999999999799e+01  5.0662627360872542e-11  5.2275430993110488e-19  7.6672294907893137e-06  1.0000306689179632e+00  1.0842967984627412e+00
1.2999999999999799e+01  2.5542911381595201e-10  3.8613205262828012e-18  3.2870082041829545e-07  1.0000013148032816e+00  8.4177731283853618e-01
1.3999999999999700e+01  3.6566251113307275e-10  2.5250711648866830e-18  3.6235079112270520e-08  1.0000001449403164e+00  5.0069452107405321e-01
1.4999999999999700e+01  9.7375746107810148e-09  4.9369260809424259e-18  7.1267888066589129e-08  1.0000002850715524e+00  1.1405293763759994e+00
1.5999999999999700e+01  2.2095360929735616e-08  6.2101062034869848e-18  4.3862041987018416e-05  1.0001754481679481e+00  1.3678002771526065e+00
1.6999999999999901e+01  2.6734755862529741e-08  1.1719484409724044e-17  2.8760785850680446e-07  1.0000011504314341e+00  1.3017936734551010e+00
1.8000000000000000e+01  2.4715481598214098e-08  1.7402460645976663e-17  1.1548175798922416e-07  1.0000004619270320e+00  1.0958616233536109e+00
1.9000000000000199e+01  1.6779821095800516e-08  7.0896562872706366e-18  3.6817008856804718e-09  1.0000000147268036e+00  8.7813659894034390e-01
2.0000000000000298e+01  1.5257508487936455e-08  1.8242810324084713e-17  5.5763158207284251e-06  1.0000223052632828e+00  8.4348999420013149e-01
2.1000000000000501e+01  2.0103074962936719e-08  1.0941420009431393e-17  4.9752856300941432e-08  1.0000001990114251e+00  1.1902663577431682e+00
2.2000000000000600e+01  3.4005706485414497e-08  4.6441929891432081e-17  6.1804659763081603e-08  1.0000002472186391e+00  6.8474326061172708e-01
2.3000000000000799e+01  5.6545547917919255e-08  1.2102458142207914e-16  8.2783369682512432e-07  1.0000033113347873e+00  6.9113282844178836e-01
2.4000000000000998e+01  9.0668663941387055e-08  5.7437970389154081e-17  2.2704119407550399e-09  1.0000000090816477e+00  4.8908517608964941e-01
2.5000000000001101e+01  1.2569496094544190e-07  3.2087156527600487e-16  7.9663740202867976e-07  1.0000031865496082e+00  6.9586492746573103e-01
2.6000000000001300e+01  1.4505907989570340e-07  4.9750035621185644e-16  1.4575954089588750e-08  1.0000000583038164e+00  4.2515480763354646e-01
2.7000000000001400e+01  1.4880756563975541e-07  5.5424779151939378e-17  5.4260257441981496e-10  1.0000000021704103e+00  1.6883799194486801e-01
2.8000000000001599e+01  1.4321706417197852e-07  4.4248629696917549e-17  1.9067106392603002e-09  1.0000000076268425e+00  3.0832927830887813e-01
2.9000000000001702e+01  1.2263793271600704e-07  2.9826229540374243e-16  4.9665839526829236e-09  1.0000000198663359e+00  7.1086052059120552e-01
3.0000000000001901e+01  1.1405962022481937e-07  3.3405789402351667e-15  1.7123468667183653e-08  1.0000000684938746e+00  8.2685895828798184e-01
3.1000000000002000e+01  1.1682787702470568e-07  1.8719746068344990e-14  1.0665239384470359e-04  1.0004266095753789e+00  7.7339981934767510e-01
3.2000000000002203e+01  1.2601826042144021e-07  5.2714077980915184e-14  2.5632382326699300e-07  1.0000010252952931e+00  5.0266706250283089e-01
3.3000000000001997e+01  1.3836423050272032e-07  3.1818621775354804e-14  3.1717163570252635e-07  1.0000012686865427e+00  4.9530081015299576e-01
3.4000000000001798e+01  1.3587793911134257e-07  6.9160629215335354e-15  3.0825675694993672e-07  1.0000012330270278e+00  6.6855486339569437e-01
3.5000000000001599e+01  1.2522969064655664e-07  3.0871191793241127e-14  3.8548661422864738e-05  1.0001541946456916e+00  8.7177138462429482e-01
3.6000000000001400e+01  1.0953267046519763e-07  1.4289755642796955e-14  3.7456812440058467e-07  1.0000014982724976e+00  5.6670722601746404e-01
3.7000000000001201e+01  8.1435246891410108e-08  7.4794879710492047e-15  7.8659318695470290e-08  1.0000003146372747e+00  4.1156419032932012e-01
3.8000000000001002e+01  7.3891065341410414e-08  8.9389882127913055e-15  5.8964317724193148e-08  1.0000002358572708e+00  7.1495596507941028e-01
3.9000000000000803e+01  5.8114453844640571e-08  8.9028045252514772e-14  3.5651108820445512e-06  1.0000142604435283e+00  1.2761457379523631e+00
4.0000000000000597e+01  6.5982174775870372e-08  6.1303662607160792e-15  3.2877698827802749e-07  1.0000013151079532e+00  4.6340367024776985e-01
4.1000000000000398e+01  1.1712632575503088e-07  1.2265451653411157e-14  1.2028716633068766e-07  1.0000004811486654e+00  3.3520470938754354e-01
4.2000000000000199e+01  1.2071520802152246e-07  3.4797700799830033e-14  4.9740050166687953e-07  1.0000019896020067e+00  3.8995315288228194e-01
4.3000000000000000e+01  1.4174980398640193e-07  9.7751108503727929e-14  4.4009053361719055e-04  1.0017603621344688e+00  7.3929399523869110e-01
