# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
0.0000000000000000e+00  -3.3357603376315949e-17  2.6073683724907992e-11  6.7722127925845317e-14  2.6010763793264628e-11  3.0579229279713079e-10  -8.5369172210478380e-18  8.2730645530816989e-14  -2.6025732365145085e-11  8.4686931601549637e-20  -2.6073683976915206e-11  -6.9161244351463949e-17  6.7072615871087334e-13  -8.1120803691261878e-13  -4.9158851662842257e-14  4.3477292511806993e-07  4.4140553222477730e-17  -7.9851607430519885e-13  3.6093535809098307e-14  -1.4235641943195207e-17  -6.7068635933990072e-13  -4.1883263529110528e-17  -5.8487921547387528e-14  -3.1214647641817368e-14  -1.8481330717224144e-16  -2.0006023940861869e-13  -6.4649972905263466e-17  -1.8808128325438969e-14  -1.2115329371056079e-14  -4.0437565341379592e-17  5.8549028919999816e-14
1.0000000000000000e+00  6.9357400362898437e-15  2.1911682966467020e-11  3.5678762418421994e-11  5.7382337696014917e-11  -3.7620676914633647e-08  -9.3872913650069381e-15  3.5518616207745183e-11  -5.7217797917631441e-11  -7.5220547763001587e-15  -2.1894326459417564e-11  5.4355667564308027e-15  2.3274884046968326e-11  -4.2985663216378424e-11  -2.6061502417103070e-11  2.2735981302901750e-07  -4.6090245601359658e-15  -4.2961947713760475e-11  2.6055306734625044e-11  9.8530639007889091e-15  -2.3274102539856839e-11  -3.1119982279650929e-16  -1.1979022474284620e-13  -2.6188782884712104e-14  -5.7664882156416371e-14  8.5085756082521852e-10  7.5627060964137185e-16  -2.8038342121608429e-14  5.9178967296275062e-14  1.0663049756005240e-15  1.2349803941535115e-13
2.0000000000000000e+00  3.2122911241220859e-14  1.6867010103061698e-11  -3.4805701826436784e-11  -1.8135599862801905e-11  -3.6030151438061469e-08  -1.3640603558059116e-14  -3.6182035853924115e-11  1.9465597910307414e-11  -5.9644199689741094e-14  -1.6831920514805856e-11  -3.4196765790880040e-15  1.5773123423655961e-11  -3.3447684851594511e-11  -2.3334586618868352e-11  3.0298077549470741e-07  -2.1306205728558820e-14  -3.3418746091586865e-11  2.3301608297577224e-11  -1.4976456467822673e-14  -1.5757842038584415e-11  7.2302133850535035e-15  4.9028714935293008e-13  -1.5152980808681613e-14  5.4454612112864319e-13  3.8465077261649585e-09  2.8327845319221710e-15  -2.3646543068884473e-14  -5.3488832214027486e-13  1.2125356960819757e-14  -4.8095769534513076e-13
2.9999999999999800e+00  1.4926425911022222e-14  2.1438857272259967e-11  -3.2928805920455080e-11  -1.1828036397948319e-11  6.3899070140724622e-08  4.8682238353635680e-17  -3.2415982621599169e-11  1.1304103708287685e-11  -2.1622192873882380e-14  -2.1358554159991891e-11  2.7436010011709573e-14  3.1524109821522553e-11  1.1696621843302250e-11  3.1770593813570774e-11  9.9546354671331233e-08  -7.1259342407317508e-15  1.1710617203686185e-11  -3.1710815943781515e-11  -3.3999620045471867e-14  -3.1528092972321229e-11  4.5578676961947453e-15  -2.0098532335974021e-12  1.8362804953183928e-15  -3.7009883812163651e-12  -1.3721003403704527e-09  -3.0314125239723300e-15  -8.5862053561524143e-16  3.6957614093167533e-12  -7.5185394023827483e-15  2.0296100975911163e-12
3.9999999999999600e+00  -3.3230421332505996e-14  2.1272551019413613e-11  -2.0782050871925006e-10  -1.8673810199111199e-10  2.2670065176035132e-07  -4.8843590728679067e-14  -2.0910109669809659e-10  1.8802878322802539e-10  -5.1545733463769695e-14  -2.1271596721539653e-11  3.9567354341508651e-14  2.2787762771195045e-11  1.3187793540355849e-11  2.4093460391576880e-11  1.9861106477779468e-08  2.0221835934808420e-14  1.3168389524002679e-11  -2.4121640004441158e-11  5.9444175776825824e-15  -2.2799734396904144e-11  -3.4325473426864492e-14  3.4409286763610783e-11  1.9465057704521916e-14  2.6370243071495366e-11  -3.9557875374650679e-08  4.6460643208373155e-15  9.5264366259315154e-15  -2.6365913373078129e-11  -1.5792120648430198e-16  -3.4396824603333797e-11
4.9999999999999396e+00  5.0488767617642504e-14  2.1196835777135872e-11  -3.3584590570540163e-10  -3.1496633694848655e-10  1.2631895662682363e-07  1.1061625854758568e-15  -3.3934222543115799e-10  3.1847106739274315e-10  -4.7732014825733317e-14  -2.1186413208375311e-11  -1.0529375742464385e-14  2.9451670687359514e-11  -8.2312139988770486e-11  -6.7718703925019491e-11  -4.0392637845383255e-08  2.5301771623113435e-14  -8.2277012249552358e-11  6.7674023429633099e-11  -5.6781306059848350e-14  -2.9449884912352521e-11  -4.3602785148986917e-14  -5.6488797372279524e-11  -3.7545066665348291e-14  -3.2977367831304635e-11  3.0920453286704040e-08  -7.3879488746264916e-15  -1.3876144652219529e-14  3.2969736682616693e-11  -7.6431628183017067e-15  5.6468980930416449e-11
5.9999999999999201e+00  -7.5766933967421495e-15  2.5032632131813929e-11  1.3779382365447819e-10  1.6245473665047280e-10  3.7434411106525053e-07  7.3611570529671437e-14  1.2057847948028941e-10  -1.4535390878526156e-10  4.4745713295848708e-14  -2.4993375086857091e-11  -9.3788836701915559e-16  2.9750936536704733e-11  -1.6119574810631814e-10  -1.4435004696911419e-10  8.0004357710648471e-09  -2.1781594098007612e-14  -1.6123134173789927e-10  1.4431905034818344e-10  4.1732214440119378e-14  -2.9681147091343511e-11  -2.0136235838798476e-14  -1.5094198323571394e-11  -2.8096873594347534e-12  -1.4589829011086695e-11  -3.9177444325528648e-08  1.2949301277704715e-15  -2.7663328764294214e-12  1.4596715914124669e-11  1.8269248846518071e-14  1.5106722172359580e-11
6.9999999999998996e+00  6.3474723205428516e-15  5.4502583949819771e-11  -1.2748573660112426e-10  -7.2858674521402253e-11  2.7016487462976993e-07  7.3631287064192843e-14  -1.5447549050621201e-10  9.9794687038367839e-11  -1.9983486420060197e-14  -5.4526088049997699e-11  -2.4638321091714132e-14  1.0316053488752890e-10  -1.4877504940362868e-11  5.2373396798438799e-11  2.5543849201386672e-07  2.9686280933288095e-14  -1.4910919951307572e-11  -5.2281609224852768e-11  -5.8939728229248026e-14  -1.0315711579092410e-10  1.5509006542061275e-14  -2.3640919967660243e-10  -9.1977177366121081e-12  -1.6992733660572044e-10  4.3387760723684298e-08  -1.1027326642489361e-14  -9.1900348600067045e-12  1.6990096807207475e-10  1.9385099105209450e-14  2.3642976962852429e-10
7.9999999999998703e+00  1.2015697446863068e-13  -3.1856678973146909e-10  -5.8646493721573481e-10  -8.9816451027340652e-10  -1.4248946528022605e-06  -3.0146769359413786e-14  -6.3649971978052656e-10  9.4804230655908470e-10  1.2312776002458043e-13  3.1854595287240272e-10  1.6726393003437686e-14  -2.0688472315609212e-10  8.1551644220515144e-11  -8.3702037710284378e-11  1.0132901383931509e-07  3.3833102678279800e-14  8.1530282838543693e-11  8.3599658187607533e-11  9.1105852258607025e-14  2.0691408844602891e-10  -4.4507845027959125e-15  -1.7986878341316805e-10  -3.8672953994454542e-11  -1.5078947040119407e-10  -1.4457035126828266e-07  -2.0589014379270999e-14  -3.8693673641015245e-11  1.5079293851542953e-10  -5.2629834087505895e-14  1.7989813799700958e-10
8.9999999999998508e+00  2.3817691326524339e-14  1.2169559021149256e-10  9.8762672282726838e-12  1.3088836242409651e-10  -4.8142218235328977e-06  -6.2517988173867118e-15  1.1555187369535698e-10  -2.3640882644008795e-10  6.1236577909110347e-14  -1.2173981315775771e-10  -6.0045515533255772e-14  -3.3665290978066438e-10  2.2994772930102167e-11  -2.4538861840721459e-10  1.3032216552999964e-07  -7.5695841045495015e-16  2.2921739938927698e-11  2.4528549270786963e-10  -7.5123977271465134e-14  3.3668105783101331e-10  -4.0339572721631752e-14  1.1554554160333034e-10  5.9948108085080299e-11  1.2984081294979521e-10  -3.5007714904003433e-07  1.3394399271902864e-14  5.9937744248330055e-11  -1.2986943033760294e-10  -1.4236616254945798e-14  -1.1556434425643813e-10
