# time  total_activity  peak_activity  rms_radius  confined_frac  bary_x  bary_y  bary_z  r_conf  total_activity_proper  rms_radius_proper  confined_frac_proper  rms_radius_canon  confined_frac_canon  rms_radius_phantom  confined_frac_phantom  canon_mass_frac  min_chi
5.5999999999997399e+01  8.5416057897904949e+00  2.4607310639590960e-02  8.1001578012171560e+00  2.7174436732963247e-01  2.2351089802065605e+01  3.2000000642139412e+01  3.2000000469124785e+01  4.7999999999999998e+00  8.5417234792778647e+00  8.0993115498548462e+00  2.7079575654794052e-01  6.4398672848004166e+00  7.3222221582251323e-01  6.4531333627201279e+00  7.2645144981453136e-01  4.9402557979994061e-01  9.8966554142815566e-01
5.9999999999996597e+01  8.5557229391113818e+00  2.4605863831926554e-02  8.0241289206178461e+00  2.7154119860205717e-01  2.2373545593106364e+01  3.2000001140291758e+01  3.2000000909526200e+01  4.7999999999999998e+00  8.5558654543841950e+00  8.0233180243668567e+00  2.7128398179823093e-01  6.2974882632489537e+00  7.3429635297442530e-01  6.4127956017782441e+00  7.3112988748216445e-01  4.9374908325646455e-01  9.8966226763943332e-01
6.3999999999995801e+01  8.5773643914915088e+00  2.4602879960459255e-02  7.9516563294340026e+00  2.6921869284761624e-01  2.2387264613251759e+01  3.2000001635016460e+01  3.2000001354244624e+01  4.7999999999999998e+00  8.5775357407301769e+00  7.9509286336196183e+00  2.6999078180927655e-01  6.1599999571251853e+00  7.3704828111334364e-01  6.3664125139847378e+00  7.3028688378665285e-01  4.9275416512162873e-01  9.8964224908857434e-01
6.7999999999997897e+01  8.6043222746835841e+00  2.4596469633491033e-02  7.8928676771158424e+00  2.7146013087309678e-01  2.2407781540558954e+01  3.2000002251707002e+01  3.2000001877426577e+01  4.7999999999999998e+00  8.6045325581958014e+00  7.8922060913091725e+00  2.6930520549733006e-01  6.0622529657006607e+00  7.3868992171681092e-01  6.3114236475713366e+00  7.3063932472379756e-01  4.9206329123186943e-01  9.8961675976787966e-01
7.1999999999999901e+01  8.6363080223102386e+00  2.4586045285132384e-02  7.8524593805506200e+00  2.6862909428075910e-01  2.2443991640451483e+01  3.2000003080090821e+01  3.2000002618365919e+01  4.7999999999999998e+00  8.6365557519301177e+00  7.8518101169565737e+00  2.6601255304251437e-01  6.0183982880360718e+00  7.3928378936227146e-01  6.2510970411903628e+00  7.3059993978925863e-01  4.9235902140695331e-01  9.8959380792900087e-01
7.6000000000002004e+01  8.6643867843710716e+00  2.4572773493214611e-02  7.8204780154168594e+00  2.6586229093056990e-01  2.2490256353819660e+01  3.2000003905569862e+01  3.2000003492371064e+01  4.7999999999999998e+00  8.6646814946483506e+00  7.8198039317650583e+00  2.7285348574485413e-01  5.9996714643634013e+00  7.3826331088054531e-01  6.1873895879404914e+00  7.3199609024506684e-01  4.9306937789462474e-01  9.8956908030780244e-01
8.0000000000003993e+01  8.6861904880351997e+00  2.4555699921013415e-02  7.7892522393467880e+00  2.7146175243760096e-01  2.2538469116896845e+01  3.2000004724574254e+01  3.2000004438440769e+01  4.7999999999999998e+00  8.6865252314033068e+00  7.7885528174740477e+00  2.7228136542590936e-01  5.9707625886966351e+00  7.3582416976253551e-01  6.1348939501653295e+00  7.3421182494721826e-01  4.9347456905425668e-01  9.8954958434670703e-01
8.4000000000006096e+01  8.7084952506881255e+00  2.4536960763462300e-02  7.7593958025579344e+00  2.7227133269228376e-01  2.2581815971651331e+01  3.2000005937411821e+01  3.2000005760392817e+01  4.7999999999999998e+00  8.7088686477809851e+00  7.7586999528050020e+00  2.7305715701420202e-01  5.9257472763273116e+00  7.4001674504268522e-01  6.0992433533945603e+00  7.3379397761688026e-01  4.9319584590560234e-01  9.8952909888689078e-01
8.8000000000008100e+01  8.7361918922536184e+00  2.4554079909674457e-02  7.7340853690631626e+00  2.7031456372340718e-01  2.2621976676078678e+01  3.2000007262102514e+01  3.2000007004452002e+01  4.7999999999999998e+00  8.7365952857817621e+00  7.7334201406679259e+00  2.7179641379112612e-01  5.8764695271547085e+00  7.4167684643516019e-01  6.0764743077227701e+00  7.3414130880661455e-01  4.9248237402862438e-01  9.8951179171989467e-01
9.2000000000010203e+01  8.7678163568826815e+00  2.4567280518305337e-02  7.7105982490718672e+00  2.7157865713564860e-01  2.2668048281113208e+01  3.2000008137918705e+01  3.2000007814006707e+01  4.7999999999999998e+00  8.7682502472741035e+00  7.7099501275101101e+00  2.7407421852193509e-01  5.8343981312349964e+00  7.4199568976082031e-01  6.0540504241817903e+00  7.3396192240032687e-01  4.9211770292301710e-01  9.8949539139855847e-01
9.6000000000012193e+01  8.8010204605222562e+00  2.4574314624292163e-02  7.6899962861882623e+00  2.7045410034501061e-01  2.2723069203309748e+01  3.2000009199107360e+01  3.2000009004264690e+01  4.7999999999999998e+00  8.8014919410984778e+00  7.6893373997744980e+00  2.7179650337066669e-01  5.8200763647354439e+00  7.4136979962613869e-01  6.0117964795615420e+00  7.3492739674264518e-01  4.9243810682232442e-01  9.8948207694021029e-01
1.0000000000001400e+02  8.8293239553252079e+00  2.4577417854901223e-02  7.6653042489269483e+00  2.7053806592599783e-01  2.2783456548624827e+01  3.2000011116634219e+01  3.2000010973325899e+01  4.7999999999999998e+00  8.8298333510339813e+00  7.6646204447928366e+00  2.7190866382934997e-01  5.8013601773294292e+00  7.4095011329099736e-01  5.9641800688003652e+00  7.3632525312602759e-01  4.9291663952648657e-01  9.8947250428826705e-01
1.0400000000001600e+02  8.8530226909093006e+00  2.4574590763276276e-02  7.6365843134142439e+00  2.7186650930497919e-01  2.2842204033488692e+01  3.2000012968421110e+01  3.2000012541830735e+01  4.7999999999999998e+00  8.8535678894003684e+00  7.6358913629823624e+00  2.7087050037120003e-01  5.7766977159441053e+00  7.4170730984540378e-01  5.9089270594803107e+00  7.3499680102350251e-01  4.9312330044327890e-01  9.8946530564924806e-01
1.0800000000001801e+02  8.8787115230617779e+00  2.4565316590457100e-02  7.6086786399665662e+00  2.7278984844591631e-01  2.2898199606000073e+01  3.2000014571208368e+01  3.2000013906321982e+01  4.7999999999999998e+00  8.8792892003428054e+00  7.6079988736185928e+00  2.7027045629498458e-01  5.7361456745559813e+00  7.4401184593047309e-01  5.8700430174981388e+00  7.3820673395390279e-01  4.9279966046798079e-01  9.8943134729474835e-01
1.1200000000001999e+02  8.9107151802118629e+00  2.4550901207648110e-02  7.5896552098339365e+00  2.7059568206773005e-01  2.2952549113084842e+01  3.2000016278587360e+01  3.2000015569614199e+01  4.7999999999999998e+00  8.9113241383475401e+00  7.5890091835887006e+00  2.6737217420361431e-01  5.6964633424347779e+00  7.4468946110034151e-01  5.8563128557710682e+00  7.3837419726567854e-01  4.9220855052635154e-01  9.8939991173385389e-01
1.1600000000002200e+02  8.9453668152195593e+00  2.4528842439967141e-02  7.5711723467100516e+00  2.6975941248118429e-01  2.3015808262749683e+01  3.2000018098713646e+01  3.2000017510372132e+01  4.7999999999999998e+00  8.9460132183218715e+00  7.5705306763585858e+00  2.7022617271386606e-01  5.6647729008694183e+00  7.4289987034046656e-01  5.8346194728452758e+00  7.3716717986178915e-01  4.9204946108207342e-01  9.8937174338402656e-01
1.2000000000002400e+02  8.9791989152203602e+00  2.4527590178346770e-02  7.5592820592852297e+00  2.7271411246527638e-01  2.3087357683913023e+01  3.2000020587413921e+01  3.2000019884582514e+01  4.7999999999999998e+00  8.9798816316405610e+00  7.5586185242282289e+00  2.7334382067479507e-01  5.6687858447610644e+00  7.4485302667703213e-01  5.7961051749926620e+00  7.3757080554413590e-01  4.9241984416730411e-01  9.8934906169725900e-01
1.2400000000002700e+02  9.0069893829804784e+00  2.4543984531646607e-02  7.5382023770822357e+00  2.7186917551225170e-01  2.3160466479363713e+01  3.2000023316471221e+01  3.2000022311251627e+01  4.7999999999999998e+00  9.0077054454746612e+00  7.5375198227986635e+00  2.7432050017093124e-01  5.6551040447897476e+00  7.4379160441277592e-01  5.7528875437203677e+00  7.3903580698985116e-01  4.9277467096177380e-01  9.8933120532923180e-01
1.2800000000002899e+02  9.0326303564377728e+00  2.4552298101943041e-02  7.5041587135267429e+00  2.7206039906621315e-01  2.3230074113565319e+01  3.2000026131797817e+01  3.2000024740044040e+01  4.7999999999999998e+00  9.0333803059018134e+00  7.5034835559482937e+00  2.7105670530477322e-01  5.5900451024943285e+00  7.4443849402224083e-01  5.7225280903058939e+00  7.4052796632213080e-01  4.9269904038799911e-01  9.8931744785401354e-01
1.3200000000002501e+02  9.0642694549050251e+00  2.4552049547061302e-02  7.4936661021718276e+00  2.7413751759557375e-01  2.3297882142556514e+01  3.2000029164773295e+01  3.2000027505698974e+01  4.7999999999999998e+00  9.0650487466498877e+00  7.4930175136126893e+00  2.7208933824882436e-01  5.5706367879610390e+00  7.4556376350381537e-01  5.7088241146505254e+00  7.3997473792070223e-01  4.9228167917589249e-01  9.8931060304821883e-01
1.3600000000002100e+02  9.1008999852006944e+00  2.4542343565282117e-02  7.4957518214315568e+00  2.7299810252139939e-01  2.3370611567720303e+01  3.2000031939546595e+01  3.2000029844277655e+01  4.7999999999999998e+00  9.1017097265967131e+00  7.4951184780797133e+00  2.7276418381090700e-01  5.5763055437247075e+00  7.4622442381361542e-01  5.7062938103588436e+00  7.3728786395384593e-01  4.9190712286788879e-01  9.8928359547018641e-01
1.4000000000001799e+02  9.1368185405777869e+00  2.4524098123079787e-02  7.4863622301112063e+00  2.7012629301723412e-01  2.3451790892446411e+01  3.2000034823333891e+01  3.2000032328866673e+01  4.7999999999999998e+00  9.1376612549218219e+00  7.4857172411420754e+00  2.6687998903340515e-01  5.5543545957224580e+00  7.4630627998874133e-01  5.7006639245536110e+00  7.4026896214813676e-01  4.9192560946023234e-01  9.8924830672534281e-01
1.4400000000001401e+02  9.1679552929346606e+00  2.4498781232571105e-02  7.4652925100589353e+00  2.7320382166176999e-01  2.3536850210908099e+01  3.2000037787484978e+01  3.2000034889746203e+01  4.7999999999999998e+00  9.1688341677213767e+00  7.4646282672874520e+00  2.7254855731850619e-01  5.5229668832124066e+00  7.4639524420775083e-01  5.6716643656082129e+00  7.4010651128474381e-01  4.9221610555682116e-01  9.8921875350072108e-01
1.4800000000001000e+02  9.1945177258021449e+00  2.4519488125933304e-02  7.4342459673076116e+00  2.7020652933393446e-01  2.3620126463277533e+01  3.2000041158339528e+01  3.2000037816170256e+01  4.7999999999999998e+00  9.1954280068855940e+00  7.4335827134736654e+00  2.7157644105514572e-01  5.4881437395428279e+00  7.4636608201017007e-01  5.6159213020268606e+00  7.4055129948345466e-01  4.9243996517661348e-01  9.8919628178400665e-01
1.5200000000000699e+02  9.2235472834004710e+00  2.4530057737877434e-02  7.4067110825443132e+00  2.7411710961538566e-01  2.3698979517145382e+01  3.2000044548482215e+01  3.2000040802501623e+01  4.7999999999999998e+00  9.2244824055557384e+00  7.4060819008453764e+00  2.7119901726597878e-01  5.4504892068918238e+00  7.4630251140575909e-01  5.5684903456638413e+00  7.4151707538536726e-01  4.9223169784136139e-01  9.8918128237363356e-01
1.5600000000000301e+02  9.2578328087004422e+00  2.4528969401963446e-02  7.3885245826807280e+00  2.6995902853735582e-01  2.3780633841785146e+01  3.2000048328423368e+01  3.2000044058770527e+01  4.7999999999999998e+00  9.2587938600065733e+00  7.3879281791642741e+00  2.7123249288269380e-01  5.4189210208300223e+00  7.4765415602520258e-01  5.5438478343065318e+00  7.4240667216778955e-01  4.9183556234931119e-01  9.8917467878302712e-01
1.5999999999999901e+02  9.2963027138992853e+00  2.4516395455278131e-02  7.3867414924956654e+00  2.7197741407003473e-01  2.3871491503376326e+01  3.2000052186624139e+01  3.2000047213490568e+01  4.7999999999999998e+00  9.2972946063765480e+00  7.3861437219227790e+00  2.7176831159604897e-01  5.4086517119082655e+00  7.4880357032086231e-01  5.5466480113757406e+00  7.3854377934468785e-01  4.9165072527598680e-01  9.8914361845617749e-01
1.6399999999999599e+02  9.3347824733227416e+00  2.4491127874812068e-02  7.3994671698653436e+00  2.7179837937724921e-01  2.3969835205841267e+01  3.2000056217698166e+01  3.2000050583164757e+01  4.7999999999999998e+00  9.3358083707628516e+00  7.3988408477503951e+00  2.6834270194835719e-01  5.4197026541428874e+00  7.4497495506998035e-01  5.5697590089604017e+00  7.4204243748850762e-01  4.9180170489036074e-01  9.8910709042581335e-01
1.6799999999999201e+02  9.3704017644330637e+00  2.4494116426471774e-02  7.4159659362481527e+00  2.6934729299832044e-01  2.4069083691099369e+01  3.2000060378392938e+01  3.2000054212300057e+01  4.7999999999999998e+00  9.3714560697532434e+00  7.4153173596652264e+00  2.6894374630626977e-01  5.4390200745017756e+00  7.4758344342309324e-01  5.5942129168474777e+00  7.4132235209590591e-01  4.9201032402424538e-01  9.8907940960447227e-01
1.7199999999998900e+02  9.4029943018648758e+00  2.4508452844725432e-02  7.4217997386412922e+00  2.6967054776757726e-01  2.4166328691333657e+01  3.2000064693015922e+01  3.2000057952156830e+01  4.7999999999999998e+00  9.4040710384675634e+00  7.4211507080989492e+00  2.7195768353383692e-01  5.4423140691137881e+00  7.4716955342394886e-01  5.6034847635371712e+00  7.4166447272541169e-01  4.9200142048532486e-01  9.8906135398231565e-01
1.7599999999998499e+02  9.4356836805113051e+00  2.4508599895744259e-02  7.4132337620966027e+00  2.6907333487606117e-01  2.4263183987442638e+01  3.2000069238285889e+01  3.2000061825163108e+01  4.7999999999999998e+00  9.4367817262520468e+00  7.4125988702497443e+00  2.7088128002289591e-01  5.4237975320145324e+00  7.4781646765824461e-01  5.5930177145772788e+00  7.4192353934000566e-01  4.9174086660962490e-01  9.8905409805795508e-01
1.7999999999998099e+02  9.4701226160027154e+00  2.4494438955892549e-02  7.3965468416205233e+00  2.7007237419881364e-01  2.4364208435527903e+01  3.2000074052137322e+01  3.2000065821671818e+01  4.7999999999999998e+00  9.4712503584459427e+00  7.3959183945250926e+00  2.7007700877525842e-01  5.3966646839863133e+00  7.4943791600276721e-01  5.5665776884160936e+00  7.3966460896576736e-01  4.9149292975792286e-01  9.8902509044324349e-01
1.8399999999997800e+02  9.5045754440269228e+00  2.4465583312753225e-02  7.3749322629231120e+00  2.7009156889395408e-01  2.4469419126706946e+01  3.2000078908528387e+01  3.2000069877894290e+01  4.7999999999999998e+00  9.5057356931688233e+00  7.3743027714125917e+00  2.6662322000225164e-01  5.3680841918329483e+00  7.4787311629061604e-01  5.5256417510750060e+00  7.4292801636815886e-01  4.9153689086129548e-01  9.8898638635903391e-01
1.8799999999997399e+02  9.5365913687547650e+00  2.4481480532108402e-02  7.3472547523518754e+00  2.6762579805106068e-01  2.4576338163075704e+01  3.2000084002313073e+01  3.2000074281610715e+01  4.7999999999999998e+00  9.5377759623678031e+00  7.3466295735032290e+00  2.6962296495284666e-01  5.3322823782610840e+00  7.4844720960409472e-01  5.4733626375068072e+00  7.4257499067279986e-01  4.9169763637332226e-01  9.8895948234808495e-01
1.9199999999996999e+02  9.5674822777267092e+00  2.4489909414319753e-02  7.3191047421557824e+00  2.6920354056808810e-01  2.4682566547234547e+01  3.2000089123802510e+01  3.2000078716047348e+01  4.7999999999999998e+00  9.5686828055909938e+00  7.3185002026214256e+00  2.6806209636194722e-01  5.2953812830373881e+00  7.4811537276432205e-01  5.4207301968533166e+00  7.4256599483233965e-01  4.9174772538528627e-01  9.8894481716823113e-01
1.9599999999996700e+02  9.5988453710334252e+00  2.4481958692917780e-02  7.2911305051583666e+00  2.6951089474458650e-01  2.4789816318111676e+01  3.2000094476114448e+01  3.2000083291481261e+01  4.7999999999999998e+00  9.6000656824142752e+00  7.2905525763063048e+00  2.6750709284043828e-01  5.2495982038231483e+00  7.5007686085121417e-01  5.3749943635082289e+00  7.4376875746922499e-01  4.9158781368160798e-01  9.8893821580825014e-01
1.9999999999996299e+02  9.6334767950824070e+00  2.4458238522575605e-02  7.2704396898728900e+00  2.6774013668599761e-01  2.4899291229971634e+01  3.2000100036465930e+01  3.2000088089238595e+01  4.7999999999999998e+00  9.6347258152350523e+00  7.2698890190648200e+00  2.6573682281306205e-01  5.2094675857600024e+00  7.4762077090722845e-01  5.3432933083291863e+00  7.4104949458193814e-01  4.9133862043073595e-01  9.8889158093997243e-01
2.0399999999995899e+02  9.6721524676408883e+00  2.4459178802659493e-02  7.2677495047983145e+00  2.6166295475673484e-01  2.5015035531792496e+01  3.2000105790512904e+01  3.2000092995922216e+01  4.7999999999999998e+00  9.6734274861479879e+00  7.2672059031562055e+00  2.6469627204452756e-01  5.1985694065975947e+00  7.5103568495675510e-01  5.3372862992877019e+00  7.4437698861421320e-01  4.9122748887540096e-01  9.8885898086434676e-01
2.0799999999995600e+02  9.7110935250109609e+00  2.4470507514025741e-02  7.2744890478110920e+00  2.6659565434832871e-01  2.5135986809560787e+01  3.2000112020365599e+01  3.2000098331263985e+01  4.7999999999999998e+00  9.7123853572541119e+00  7.2739372719709605e+00  2.6695023320046513e-01  5.2075241567986250e+00  7.4936982056711332e-01  5.3396764415308882e+00  7.4254073324534264e-01  4.9130805106101150e-01  9.8884136030439684e-01
2.1199999999995200e+02  9.7497510418396693e+00  2.4463490690139329e-02  7.2900157582652607e+00  2.6445829593897069e-01  2.5259162129514674e+01  3.2000118307961344e+01  3.2000103617799169e+01  4.7999999999999998e+00  9.7510581391623905e+00  7.2894543037197561e+00  2.6614384779938244e-01  5.2345541998167286e+00  7.4948499386190792e-01  5.3486624736427668e+00  7.4338208651383941e-01  4.9142627698718450e-01  9.8883998142987484e-01
2.1599999999994901e+02  9.7878657693842364e+00  2.4438141528324703e-02  7.3105336665183112e+00  2.6282951491726092e-01  2.5383917552611148e+01  3.2000124518215500e+01  3.2000108676042650e+01  4.7999999999999998e+00  9.7891938098123514e+00  7.3099641203310970e+00  2.6227741189865605e-01  5.2663776040996382e+00  7.4684990774660032e-01  5.3648325292949206e+00  7.4419256299026570e-01  4.9142912393955235e-01  9.8879003579120661e-01
2.1999999999994500e+02  9.8273981359654208e+00  2.4443610734460185e-02  7.3321563514881110e+00  2.5860799189656164e-01  2.5510565808356837e+01  3.2000130668643770e+01  3.2000113628574255e+01  4.7999999999999998e+00  9.8287485956853260e+00  7.3315821010612439e+00  2.6153939923847752e-01  5.2860672214821500e+00  7.4942572021189968e-01  5.3945583630443057e+00  7.4369097137327533e-01  4.9125940863523215e-01  9.8875624460797240e-01
2.2399999999994100e+02  9.8678002438175376e+00  2.4451992790545961e-02  7.3521566122159543e+00  2.6399940769737201e-01  2.5641221514572514e+01  3.2000137076847622e+01  3.2000118927618821e+01  4.7999999999999998e+00  9.8691687605885949e+00  7.3515711408472271e+00  2.6361709349277940e-01  5.3059638273276200e+00  7.4843316495811363e-01  5.4208454424048709e+00  7.4271348048645913e-01  4.9115027283162527e-01  9.8874019706685634e-01
2.2799999999993801e+02  9.9076013147383808e+00  2.4439629238270800e-02  7.3649113880171342e+00  2.6013831391367082e-01  2.5774539913361565e+01  3.2000144011802185e+01  3.2000124822551086e+01  4.7999999999999998e+00  9.9089833751309300e+00  7.3643139360732466e+00  2.6022411090672676e-01  5.3264823581293514e+00  7.4950860583269918e-01  5.4249927648096348e+00  7.4265935736409028e-01  4.9118590908298759e-01  9.8872832207210348e-01
2.3199999999993400e+02  9.9458800960848244e+00  2.4410727839755217e-02  7.3676511044721167e+00  2.6135586855706106e-01  2.5908053023001980e+01  3.2000151228382997e+01  3.2000130807364769e+01  4.7999999999999998e+00  9.9472753161326768e+00  7.3670539910068467e+00  2.5925650337745515e-01  5.3343197792694106e+00  7.4992715639064012e-01  5.4136064536599999e+00  7.4365503540862055e-01  4.9126759367319661e-01  9.8868013553249745e-01
2.3599999999993000e+02  9.9819282268474669e+00  2.4431995625899948e-02  7.3617958321834216e+00  2.5824700988460325e-01  2.6041580970593202e+01  3.2000158562970931e+01  3.2000136826702800e+01  4.7999999999999998e+00  9.9833393825502341e+00  7.3612125198571690e+00  2.6053728994081093e-01  5.3198136562789138e+00  7.4871168941721000e-01  5.3970626849280725e+00  7.4414637712421006e-01  4.9126000959325067e-01  9.8865224149172459e-01
2.3999999999992701e+02  1.0017346185597567e+01  2.4430235504045175e-02  7.3522915973482190e+00  2.5956441781954437e-01  2.6176808885163858e+01  3.2000165955820499e+01  3.2000142879418789e+01  4.7999999999999998e+00  1.0018773465476352e+01  7.3517269446844198e+00  2.5769551817745262e-01  5.2912274647274602e+00  7.4860823716383074e-01  5.3821720806029436e+00  7.4314887308089439e-01  4.9112450683030706e-01  9.8864484923679308e-01
2.4399999999992301e+02  1.0053224748569345e+01  2.4405722042064291e-02  7.3427162422961185e+00  2.5875301654194682e-01  2.6315236062651323e+01  3.2000173469429555e+01  3.2000149094662966e+01  4.7999999999999998e+00  1.0054664345934253e+01  7.3421665816952615e+00  2.5857127536976615e-01  5.2623543564243684e+00  7.4891046465128941e-01  5.3660151594696810e+00  7.4317599133989853e-01  4.9096826261372678e-01  9.8860665002839310e-01
2.4799999999991900e+02  1.0090806515707731e+01  2.4410216338503862e-02  7.3331760632919742e+00  2.5533413991264398e-01  2.6455245643824895e+01  3.2000181184510033e+01  3.2000155459001739e+01  4.7999999999999998e+00  1.0092253961694460e+01  7.3326462049165837e+00  2.5205522929492497e-01  5.2385681821880423e+00  7.5024377424618149e-01  5.3454504036098376e+00  7.4364565059498300e-01  4.9086515523357072e-01  9.8856807426537652e-01
