# downsampled to dt=0.5 from the every-step stream
# time L2_Ham L2_Mom min_rho_req max_rho_req integral_neg_rho L2_Ham_rel L2_Mom_rel pump_force_L2 governor pump_fi_L2 L2_Ham_amr L2_Mom_amr L2_Ham_amr_rel L2_Mom_amr_rel Linf_Ham_amr L2_Ham_amr_ref
   0.0100000    1.9077816394e-04    1.6939053438e-06   -1.2919929468e-04    1.3136115867e-04    1.0437852259e-01    5.6218492109e-01    8.3050442530e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.8555005782e-04    1.8536257059e-06    5.1458783792e-01    8.2988228177e-01    2.7268304408e-03    0.0000000000e+00
   0.5100000    6.9287392852e-05    9.7942010228e-06   -1.2814153205e-04    1.3034719471e-04    6.3862200475e-02    2.3980462964e-01    6.1048275018e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    5.0604074848e-05    1.0745082573e-05    1.6160691820e-01    6.0965284388e-01    5.8417261830e-04    0.0000000000e+00
   1.0100000    4.5724234493e-05    5.0898716800e-06   -1.2756823832e-04    1.2991640721e-04    4.8578152593e-02    1.6092406505e-01    5.5607578946e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    3.0829784484e-05    5.5367649570e-06    9.9299629201e-02    5.5339221040e-01    3.6704974726e-04    0.0000000000e+00
   1.5100000    3.5953145732e-05    3.2457518971e-06   -1.2598725094e-04    1.2866505312e-04    4.2821881128e-02    1.2717565816e-01    5.4611733621e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    2.3366370339e-05    3.4629720677e-06    7.5425321556e-02    5.3913912925e-01    2.3719789768e-04    0.0000000000e+00
   2.0100000    2.8955211180e-05    2.3615460534e-06   -1.2365068241e-04    1.2661730441e-04    3.8513361381e-02    1.0271411284e-01    4.8231857974e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.9184855442e-05    2.4488283573e-06    6.1984917709e-02    4.6688839960e-01    1.8188656945e-04    0.0000000000e+00
   2.5100000    2.3121523932e-05    1.8607498750e-06   -1.2395465419e-04    1.2717905702e-04    3.4573502247e-02    8.2188331549e-02    4.3147331644e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.6440953293e-05    1.8736764342e-06    5.3153886752e-02    4.0790223839e-01    1.4928076230e-04    0.0000000000e+00
   3.0100000    1.8837057258e-05    1.5442511777e-06   -1.2412813533e-04    1.2788610075e-04    3.1272148375e-02    6.7053435370e-02    3.7846703258e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.4477959478e-05    1.5162247039e-06    4.6835367340e-02    3.4844835650e-01    1.5366165916e-04    0.0000000000e+00
   3.5100000    1.6121067864e-05    1.3173758344e-06   -1.2587244913e-04    1.2945701959e-04    2.9451495766e-02    5.7432155138e-02    3.2836080748e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.3000759745e-05    1.2654141453e-06    4.2074565393e-02    2.9446693419e-01    1.1718771676e-04    0.0000000000e+00
   4.0100000    1.4453566213e-05    1.1632227332e-06   -1.2469664013e-04    1.2801806933e-04    2.8321433560e-02    5.1512381684e-02    3.2142394252e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.1893772052e-05    1.1055209717e-06    3.8500644070e-02    2.8515239591e-01    1.7332523788e-04    0.0000000000e+00
   4.5100000    1.3216596533e-05    1.0320601971e-06   -1.2497472820e-04    1.2741658229e-04    2.7530690765e-02    4.7110463651e-02    2.9614934760e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.0993815945e-05    9.7696573079e-07    3.5588558118e-02    2.6068863453e-01    1.6294149734e-04    0.0000000000e+00
   5.0100000    1.2129571305e-05    9.0912863687e-07   -1.2535681151e-04    1.2699855327e-04    2.6767711024e-02    4.3239365384e-02    2.4741261092e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.0233875202e-05    8.6005556200e-07    3.3128274209e-02    2.1630640211e-01    1.4218598941e-04    0.0000000000e+00
