# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.5045213978122122e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.5045182013177447e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.5045107166236474e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.5045208760281279e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.5045239226285698e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.5045374070397503e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.5045523464284231e-01  2.5000000000000000e-01
2.8000000000001599e+01  2.5045723802941011e-01  2.5000000000000000e-01
3.2000000000002203e+01  2.5045915150608289e-01  2.5000000000000000e-01
3.6000000000001400e+01  2.5046127905345028e-01  2.5000000000000000e-01
4.0000000000000597e+01  2.5046394439567909e-01  2.5000000000000000e-01
4.3999999999999801e+01  2.5046688534072814e-01  2.5000000000000000e-01
4.7999999999998998e+01  2.5047016269216560e-01  2.5000000000000000e-01
5.1999999999998202e+01  2.5047384287210628e-01  2.5000000000000000e-01
5.5999999999997399e+01  2.5047790833450306e-01  2.5000000000000000e-01
5.9999999999996597e+01  2.5048259171756881e-01  2.5000000000000000e-01
6.3999999999995801e+01  2.5048726049226760e-01  2.5000000000000000e-01
6.7999999999997897e+01  2.5049271107960436e-01  2.5000000000000000e-01
7.1999999999999901e+01  2.5049899801711023e-01  2.5000000000000000e-01
7.6000000000002004e+01  2.5050538221058183e-01  2.5000000000000000e-01
8.0000000000003993e+01  2.5051250143636972e-01  2.5000000000000000e-01
8.4000000000006096e+01  2.5052011104000382e-01  2.5000000000000000e-01
8.8000000000008100e+01  2.5052823893481341e-01  2.5000000000000000e-01
9.2000000000010203e+01  2.5053701385564831e-01  2.5000000000000000e-01
9.6000000000012193e+01  2.5054644765381850e-01  2.5000000000000000e-01
1.0000000000001400e+02  2.5055667912477131e-01  2.5000000000000000e-01
1.0400000000001600e+02  2.5056754960050182e-01  2.5000000000000000e-01
