# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
4.0000000000000597e+01  4.1697483435120688e+00  2.7176585481039577e+01  3.2000000199781390e+01  3.1999999117099467e+01  6.4327517999095924e+00  4.2635239347387941e+00  1.7290358788067579e+01  3.1999999304856939e+01  3.1999998977312561e+01  6.0337786247523217e+00
4.3999999999999801e+01  4.1767637057705977e+00  2.7225012836445057e+01  3.2000000577192999e+01  3.1999999651743074e+01  6.5737172213153867e+00  4.2913571893559315e+00  1.7353700417008540e+01  3.1999999371070331e+01  3.1999999092555530e+01  6.2516072211560951e+00
4.7999999999998998e+01  4.1898732169072135e+00  2.7263416747653817e+01  3.2000000706723760e+01  3.1999999972618571e+01  6.6060605582805483e+00  4.3093782858575320e+00  1.7411418624413354e+01  3.1999999564070869e+01  3.1999999573836757e+01  6.3958823161702867e+00
5.1999999999998202e+01  4.2077969447945609e+00  2.7293513714630048e+01  3.2000000894825774e+01  3.2000000308105278e+01  6.5530094761608861e+00  4.3173893826531646e+00  1.7462398219504035e+01  3.1999999767449872e+01  3.1999999938481047e+01  6.4563238410881105e+00
5.5999999999997399e+01  4.2197717527237790e+00  2.7314547630128317e+01  3.2000001258855058e+01  3.2000000712142302e+01  6.4398672848004166e+00  4.3218340370667150e+00  1.7504846526858739e+01  3.2000000039987818e+01  3.2000000231846244e+01  6.4531333627201288e+00
5.9999999999996597e+01  4.2243803577825485e+00  2.7332746114303848e+01  3.2000001744469301e+01  3.2000001236886249e+01  6.2974882632489537e+00  4.3313425813288333e+00  1.7536812206474909e+01  3.2000000551034340e+01  3.2000000590250288e+01  6.4127956017782433e+00
6.3999999999995801e+01  4.2265320296733853e+00  2.7354829015080547e+01  3.2000002205662383e+01  3.2000001796053027e+01  6.1599999571251853e+00  4.3508323618181253e+00  1.7561620160009454e+01  3.2000001080673506e+01  3.2000000925058373e+01  6.3664125139847361e+00
6.7999999999997897e+01  4.2338711373004898e+00  2.7383118865492474e+01  3.2000002687799750e+01  3.2000002275537611e+01  6.0622529657006607e+00  4.3704511373830943e+00  1.7587927379923503e+01  3.2000001829242493e+01  3.2000001491756812e+01  6.3114236475713366e+00
7.1999999999999901e+01  4.2521641664336904e+00  2.7417447544304618e+01  3.2000003446259925e+01  3.2000003117479103e+01  6.0183982880360709e+00  4.3841438558765473e+00  1.7620255998347609e+01  3.2000002724944835e+01  3.2000002134277970e+01  6.2510970411903637e+00
7.6000000000002004e+01  4.2721438016082516e+00  2.7458042999390695e+01  3.2000004367596169e+01  3.2000004183207011e+01  5.9996714643634013e+00  4.3922429827628182e+00  1.7658306252498374e+01  3.2000003456176991e+01  3.2000002820424996e+01  6.1873895879404923e+00
8.0000000000003993e+01  4.2864141078063547e+00  2.7503463465308606e+01  3.2000004965580899e+01  3.2000005015521140e+01  5.9707625886966342e+00  4.3997763802288468e+00  1.7701400143154114e+01  3.2000004489777240e+01  3.2000003876229123e+01  6.1348939501653286e+00
8.4000000000006096e+01  4.2949936817280499e+00  2.7551686939684558e+01  3.2000005871082514e+01  3.2000006409811562e+01  5.9257472763273125e+00  4.4135015689600747e+00  1.7745392086174860e+01  3.2000006001960116e+01  3.2000005128411757e+01  6.0992433533945603e+00
8.8000000000008100e+01  4.3024205230666812e+00  2.7602411359698245e+01  3.2000007266507247e+01  3.2000007871896365e+01  5.8764695271547085e+00  4.4337713691869363e+00  1.7789087784803399e+01  3.2000007257828273e+01  3.2000006162705766e+01  6.0764743077227692e+00
9.2000000000010203e+01  4.3147976451999606e+00  2.7653876377566608e+01  3.2000008202479798e+01  3.2000008659820949e+01  5.8343981312349964e+00  4.4530187116827209e+00  1.7836979578547698e+01  3.2000008075361578e+01  3.2000006994446423e+01  6.0540504241817903e+00
9.6000000000012193e+01  4.3339578536841223e+00  2.7708237912953376e+01  3.2000009059068056e+01  3.2000010013289113e+01  5.8200763647354430e+00  4.4670626068381338e+00  1.7886443218254865e+01  3.2000009334973925e+01  3.2000008025306109e+01  6.0117964795615420e+00
1.0000000000001400e+02  4.3521206933496082e+00  2.7765746215359741e+01  3.2000010897448789e+01  3.2000012242520690e+01  5.8013601773294292e+00  4.4772032619755997e+00  1.7940360381199330e+01  3.2000011329696115e+01  3.2000009739589430e+01  5.9641800688003652e+00
1.0400000000001600e+02  4.3656317682404318e+00  2.7825968556467497e+01  3.2000012535546041e+01  3.2000013603187909e+01  5.7766977159441053e+00  4.4873909226688680e+00  1.7993667076961220e+01  3.2000013389550709e+01  3.2000011509272028e+01  5.9089270594803116e+00
1.0800000000001801e+02  4.3754260239579921e+00  2.7888951428049150e+01  3.2000013715709713e+01  3.2000014838767548e+01  5.7361456745559813e+00  4.5032854991037841e+00  1.8049147640350760e+01  3.2000015402417297e+01  3.2000013000350869e+01  5.8700430174981379e+00
1.1200000000001999e+02  4.3859302030052394e+00  2.7950755784073760e+01  3.2000015261075987e+01  3.2000016637334660e+01  5.6964633424347770e+00  4.5247849772066235e+00  1.8107725390060992e+01  3.2000017264873762e+01  3.2000014534659506e+01  5.8563128557710682e+00
1.1600000000002200e+02  4.4015629206102478e+00  2.8018235020346122e+01  3.2000016796771256e+01  3.2000018761501678e+01  5.6647729008694174e+00  4.5438038946093116e+00  1.8169979384565167e+01  3.2000019359899525e+01  3.2000016298408426e+01  5.8346194728452758e+00
1.2000000000002400e+02  4.4215357305800360e+00  2.8088737908624100e+01  3.2000018584239157e+01  3.2000021107195565e+01  5.6687858447610644e+00  4.5576631846403242e+00  1.8235357773015355e+01  3.2000022530758230e+01  3.2000018698486237e+01  5.7961051749926620e+00
1.2400000000002700e+02  4.4384162295543943e+00  2.8159510892538076e+01  3.2000020895800176e+01  3.2000023365002818e+01  5.6551040447897476e+00  4.5685731534260832e+00  1.8303842953688719e+01  3.2000025668178260e+01  3.2000021287521406e+01  5.7528875437203677e+00
1.2800000000002899e+02  4.4503683087964001e+00  2.8232449792763255e+01  3.2000023707975103e+01  3.2000025947393212e+01  5.5900451024943294e+00  4.5822620476413727e+00  1.8371684532189132e+01  3.2000028485854315e+01  3.2000023567446647e+01  5.7225280903058922e+00
1.3200000000002501e+02  4.4621737877633976e+00  2.8307337605517990e+01  3.2000026588569426e+01  3.2000028986747445e+01  5.5706367879610390e+00  4.6020956671416284e+00  1.8440733905201764e+01  3.2000031662650386e+01  3.2000026069680231e+01  5.7088241146505254e+00
1.3600000000002100e+02  4.4767975272284852e+00  2.8385292108931569e+01  3.2000028875191347e+01  3.2000031269960587e+01  5.5763055437247084e+00  4.6241024579722092e+00  1.8515678172368986e+01  3.2000034906284071e+01  3.2000028464011137e+01  5.7062938103588445e+00
1.4000000000001799e+02  4.4946350291012784e+00  2.8467539256783628e+01  3.2000031228006009e+01  3.2000033701549441e+01  5.5543545957224580e+00  4.6421835114765084e+00  1.8595464502123026e+01  3.2000038304386841e+01  3.2000030999813653e+01  5.7006639245536102e+00
1.4400000000001401e+02  4.5126152502073449e+00  2.8552159092236622e+01  3.2000033517841771e+01  3.2000036088360481e+01  5.5229668832124066e+00  4.6553400427273175e+00  1.8675302153266220e+01  3.2000041926228192e+01  3.2000033727879362e+01  5.6716643656082129e+00
1.4800000000001000e+02  4.5277479887097636e+00  2.8637913906748540e+01  3.2000036330537100e+01  3.2000038967979783e+01  5.4881437395428279e+00  4.6667697370923804e+00  1.8751817486219629e+01  3.2000045842323090e+01  3.2000036698672815e+01  5.6159213020268615e+00
1.5200000000000699e+02  4.5401223394282901e+00  2.8725344360930904e+01  3.2000039370121002e+01  3.2000042204948684e+01  5.4504892068918247e+00  4.6834249439721800e+00  1.8826410492043664e+01  3.2000049568396861e+01  3.2000039442966390e+01  5.5684903456638430e+00
1.5600000000000301e+02  4.5533314056030854e+00  2.8814918073275319e+01  3.2000042412959715e+01  3.2000045328329279e+01  5.4189210208300223e+00  4.7045014030973551e+00  1.8908116537212841e+01  3.2000054053805108e+01  3.2000042830006585e+01  5.5438478343065327e+00
1.5999999999999901e+02  4.5705339716737079e+00  2.8908898246745146e+01  3.2000045366123985e+01  3.2000048180923656e+01  5.4086517119082655e+00  4.7257687422255765e+00  1.8999556394917658e+01  3.2000058783080597e+01  3.2000046277836290e+01  5.5466480113757406e+00
1.6399999999999599e+02  4.5908619351607829e+00  2.9005616039278657e+01  3.2000048526945150e+01  3.2000051261271544e+01  5.4197026541428874e+00  4.7439205381619587e+00  1.9096529602160711e+01  3.2000063660315512e+01  3.2000049926936512e+01  5.5697590089604017e+00
1.6799999999999201e+02  4.6103344083560742e+00  2.9103059928565248e+01  3.2000051894561857e+01  3.2000054677329913e+01  5.4390200745017747e+00  4.7600673560769913e+00  1.9193456494604622e+01  3.2000068595356147e+01  3.2000053761898194e+01  5.5942129168474777e+00
1.7199999999998900e+02  4.6262865533329336e+00  2.9202052434180160e+01  3.2000055572094595e+01  3.2000058369789429e+01  5.4423140691137881e+00  4.7767077485319422e+00  1.9289182702029603e+01  3.2000073526714338e+01  3.2000057547675695e+01  5.6034847635371694e+00
1.7599999999998499e+02  4.6399112701089233e+00  2.9304708346935172e+01  3.2000059500437565e+01  3.2000062236933097e+01  5.4237975320145324e+00  4.7957724104023818e+00  1.9385507631617525e+01  3.2000078659657120e+01  3.2000061426775517e+01  5.5930177145772788e+00
1.7999999999998099e+02  4.6544983097059394e+00  2.9413025971726054e+01  3.2000063657964922e+01  3.2000066271382501e+01  5.3966646839863124e+00  4.8156243062967761e+00  1.9484319309310056e+01  3.2000084098531048e+01  3.2000065387007986e+01  5.5665776884160927e+00
1.8399999999997800e+02  4.6718494627136105e+00  2.9524233590919053e+01  3.2000067743244564e+01  3.2000070180777669e+01  5.3680841918329483e+00  4.8327259813133114e+00  1.9582874280162869e+01  3.2000089702131305e+01  3.2000069585093584e+01  5.5256417510750060e+00
1.8799999999997399e+02  4.6891194350749430e+00  2.9637035020219539e+01  3.2000071997019745e+01  3.2000074432403544e+01  5.3322823782610849e+00  4.8474719336798220e+00  1.9680959228959473e+01  3.2000095615429160e+01  3.2000074135743837e+01  5.4733626375068063e+00
1.9199999999996999e+02  4.7047876477361461e+00  2.9750052230177616e+01  3.2000076337520696e+01  3.2000078671343850e+01  5.2953812830373881e+00  4.8626946299905622e+00  1.9779638055869139e+01  3.2000101494873576e+01  3.2000078759299214e+01  5.4207301968533157e+00
1.9599999999996700e+02  4.7186754098141437e+00  2.9867020189186896e+01  3.2000081134935762e+01  3.2000083271436104e+01  5.2495982038231483e+00  4.8801699612192806e+00  1.9880627243256143e+01  3.2000107375806948e+01  3.2000083310863090e+01  5.3749943635082289e+00
1.9999999999996299e+02  4.7332991984472992e+00  2.9986911911077300e+01  3.2000086028538661e+01  3.2000088117424411e+01  5.2094675857600024e+00  4.9001775966351095e+00  1.9984932430319621e+01  3.2000113567345082e+01  3.2000088062012644e+01  5.3432933083291863e+00
2.0399999999995899e+02  4.7512271686992475e+00  3.0108781078776580e+01  3.2000090945323720e+01  3.2000092898703727e+01  5.1985694065975947e+00  4.9209252989416417e+00  2.0096947822052883e+01  3.2000120123765676e+01  3.2000093089788109e+01  5.3372862992877028e+00
2.0799999999995600e+02  4.7711384334443441e+00  3.0232911009973424e+01  3.2000096251027514e+01  3.2000098157138758e+01  5.2075241567986241e+00  4.9399550915666168e+00  2.0213243486153509e+01  3.2000127250806699e+01  3.2000098499438714e+01  5.3396764415308882e+00
2.1199999999995200e+02  4.7912838560431910e+00  3.0358814534704397e+01  3.2000101678022467e+01  3.2000103374857872e+01  5.2345541998167269e+00  4.9584671857964766e+00  2.0331453358867144e+01  3.2000134377192964e+01  3.2000103852549302e+01  5.3486624736427659e+00
2.1599999999994901e+02  4.8100423002864288e+00  3.0488332843914655e+01  3.2000106960267544e+01  3.2000108349506739e+01  5.2663776040996391e+00  4.9778234690978085e+00  2.0451550299770684e+01  3.2000141484360022e+01  3.2000108991572425e+01  5.3648325292949215e+00
2.1999999999994500e+02  4.8278017966973561e+00  3.0621949875550285e+01  3.2000112066082799e+01  3.2000113029144416e+01  5.2860672214821500e+00  4.9995963392680647e+00  2.0574817498160368e+01  3.2000148631989447e+01  3.2000114207406661e+01  5.3945583630443066e+00
2.2399999999994100e+02  4.8465727819989626e+00  3.0758318461651232e+01  3.2000117351988571e+01  3.2000118020351032e+01  5.3059638273276191e+00  5.0212274618185759e+00  2.0702113900917510e+01  3.2000156115611695e+01  3.2000119803328872e+01  5.4208454424048709e+00
2.2799999999993801e+02  4.8664741586115738e+00  3.0897110611054792e+01  3.2000123302996258e+01  3.2000123894057324e+01  5.3264823581293506e+00  5.0411271561268052e+00  2.0829443875526607e+01  3.2000164003138600e+01  3.2000125718876603e+01  5.4249927648096348e+00
2.3199999999993400e+02  4.8860885817657334e+00  3.1036069432987411e+01  3.2000129435273898e+01  3.2000129768337175e+01  5.3343197792694106e+00  5.0597915143190910e+00  2.0956081710146613e+01  3.2000172273333412e+01  3.2000131810722479e+01  5.4136064536600008e+00
2.3599999999993000e+02  4.9037221564802280e+00  3.1177813153646788e+01  3.2000135611875535e+01  3.2000135622430484e+01  5.3198136562789129e+00  5.0782060703672407e+00  2.1081826441560224e+01  3.2000180725481350e+01  3.2000137989597071e+01  5.3970626849280725e+00
2.3999999999992701e+02  4.9197642051500630e+00  3.1323570919060650e+01  3.2000141898476265e+01  3.2000141507069621e+01  5.2912274647274602e+00  5.0975819804475044e+00  2.1209580163014326e+01  3.2000189173977944e+01  3.2000144203896610e+01  5.3821720806029436e+00
2.4399999999992301e+02  4.9358142884704126e+00  3.1473379130015225e+01  3.2000148362044818e+01  3.2000147598238513e+01  5.2623543564243684e+00  5.1174104600989327e+00  2.1340134602180015e+01  3.2000197685854886e+01  3.2000150537985370e+01  5.3660151594696819e+00
2.4799999999991900e+02  4.9532253067648018e+00  3.1623956828995805e+01  3.2000155016854038e+01  3.2000153789929165e+01  5.2385681821880414e+00  5.1375812089429278e+00  2.1472007422464607e+01  3.2000206413171284e+01  3.2000157068181672e+01  5.3454504036098376e+00
2.5199999999991601e+02  4.9718482865219507e+00  3.1776994381728727e+01  3.2000161763916665e+01  3.2000160046622973e+01  5.2246190098856431e+00  5.1570886877275921e+00  2.1605114134354100e+01  3.2000215473950846e+01  3.2000163716158205e+01  5.3201788257242084e+00
2.5599999999991201e+02  4.9901138601909540e+00  3.1934427138013902e+01  3.2000168564687463e+01  3.2000166212866965e+01  5.2105123296288323e+00  5.1761863568906552e+00  2.1740663204509168e+01  3.2000224702738734e+01  3.2000170417503384e+01  5.2928924423116221e+00
2.5999999999990899e+02  5.0074697284455754e+00  3.2096572233820773e+01  3.2000175400157140e+01  3.2000172434932459e+01  5.1919525789132379e+00  5.1943993320911321e+00  2.1878201595607226e+01  3.2000234130613514e+01  3.2000177299945115e+01  5.2616251107832088e+00
2.6399999999990501e+02  5.0244623975415692e+00  3.2260589196978806e+01  3.2000182524779220e+01  3.2000178982003696e+01  5.1746458843223522e+00  5.2133843577970502e+00  2.2017244824738111e+01  3.2000243701573325e+01  3.2000184357467859e+01  5.2312397252698206e+00
2.6799999999990098e+02  5.0418655350324517e+00  3.2427238612623924e+01  3.2000189766440435e+01  3.2000185534915488e+01  5.1563108217645697e+00  5.2340675137856012e+00  2.2158254488836310e+01  3.2000253533832840e+01  3.2000191513594345e+01  5.2039635924735492e+00
2.7199999999989802e+02  5.0601692009909494e+00  3.2596790416749187e+01  3.2000197263569518e+01  3.2000192408820581e+01  5.1370463041420997e+00  5.2547706721655292e+00  2.2300319716792682e+01  3.2000263589431640e+01  3.2000198712668166e+01  5.1738141380451212e+00
2.7599999999989399e+02  5.0787859768374162e+00  3.2769808799274024e+01  3.2000204799853250e+01  3.2000199185976399e+01  5.1151025093503693e+00  5.2739897519036472e+00  2.2444638428769579e+01  3.2000273887286006e+01  3.2000206094076049e+01  5.1396360817946949e+00
2.7999999999989001e+02  5.0966369380179808e+00  3.2946091702008601e+01  3.2000212332963990e+01  3.2000205873643964e+01  5.0871332639734010e+00  5.2915755666708604e+00  2.2590971736134428e+01  3.2000284345374894e+01  3.2000213703248846e+01  5.1019232391375686e+00
2.8399999999988700e+02  5.1131443631943263e+00  3.3124641112900541e+01  3.2000220112520793e+01  3.2000212840282714e+01  5.0569003568355742e+00  5.3102025119058283e+00  2.2738990968568704e+01  3.2000295048700032e+01  3.2000221578054571e+01  5.0697573731159151e+00
2.8799999999988302e+02  5.1294505163949466e+00  3.3305347203603056e+01  3.2000228241638496e+01  3.2000220332821527e+01  5.0234748971447525e+00  5.3311407341266319e+00  2.2888696638877349e+01  3.2000306072844943e+01  3.2000229685088392e+01  5.0466678797904452e+00
2.9199999999987898e+02  5.1473634424457035e+00  3.3489828062377406e+01  3.2000236615022025e+01  3.2000228014843330e+01  4.9976975176839655e+00  5.3532319336571117e+00  2.3040573736763758e+01  3.2000317225233232e+01  3.2000237880144276e+01  5.0303410234666970e+00
2.9599999999987602e+02  5.1672089955784326e+00  3.3676310524039742e+01  3.2000245000981849e+01  3.2000235548450149e+01  4.9857167302375300e+00  5.3737751172149668e+00  2.3195392476640340e+01  3.2000328294798145e+01  3.2000245942726863e+01  5.0168953047190188e+00
2.9999999999987199e+02  5.1872177856144059e+00  3.3864616443199587e+01  3.2000253546966199e+01  3.2000243122335455e+01  4.9849619169429982e+00  5.3924235844444492e+00  2.3352737098618192e+01  3.2000339302928268e+01  3.2000253917846493e+01  5.0013696115050799e+00
3.0399999999986898e+02  5.2058739743500286e+00  3.4057620123793143e+01  3.2000262084201488e+01  3.2000250823613001e+01  4.9845829716577503e+00  5.4118731864438949e+00  2.3512291523802151e+01  3.2000350453990670e+01  3.2000262048594507e+01  4.9930073265698836e+00
3.0799999999986500e+02  5.2238108756906723e+00  3.4253270214535064e+01  3.2000270661708804e+01  3.2000258598450095e+01  4.9866817505387138e+00  5.4352279141258668e+00  2.3675021329956554e+01  3.2000362066973494e+01  3.2000270492915270e+01  5.0047645952208262e+00
3.1199999999986102e+02  5.2439159013433088e+00  3.4451192273519297e+01  3.2000279276047856e+01  3.2000266409297794e+01  4.9990888331418839e+00  5.4598774889689698e+00  2.3840336655391202e+01  3.2000373947044885e+01  3.2000279061446761e+01  5.0201864745147153e+00
3.1599999999985801e+02  5.2664229659513975e+00  3.4652062287238145e+01  3.2000288089344437e+01  3.2000274374403226e+01  5.0193372112794101e+00  5.4830002004977310e+00  2.4007555626676055e+01  3.2000385799668258e+01  3.2000287589614551e+01  5.0339985421550848e+00
3.1999999999985403e+02  5.2886610170642552e+00  3.4855860054331913e+01  3.2000297022795060e+01  3.2000282509440495e+01  5.0385858439880282e+00  5.5032967123715011e+00  2.4176026982844075e+01  3.2000397483963582e+01  3.2000295998150534e+01  5.0404888928228422e+00
3.2399999999984999e+02  5.3087722123493615e+00  3.5063233691994796e+01  3.2000305859727860e+01  3.2000290486168439e+01  5.0519794255836086e+00  5.5231573775624661e+00  2.4345627742855822e+01  3.2000409429302245e+01  3.2000304617986501e+01  5.0481479834465564e+00
3.2799999999984698e+02  5.3267093154503282e+00  3.5273670088584161e+01  3.2000314828516565e+01  3.2000298592318444e+01  5.0605781218504449e+00  5.5474659848806409e+00  2.4517552207007885e+01  3.2000421964889377e+01  3.2000313630133654e+01  5.0730894782465388e+00
3.3199999999984300e+02  5.3469743474361602e+00  3.5486366592926352e+01  3.2000323942653488e+01  3.2000306759787698e+01  5.0797530661877506e+00  5.5740958605608277e+00  2.4692061917211973e+01  3.2000434490233268e+01  3.2000322618664967e+01  5.1054008865676002e+00
3.3599999999983902e+02  5.3707986001322841e+00  3.5701595802136268e+01  3.2000333061234365e+01  3.2000314766835807e+01  5.1103345406547689e+00  5.5981693911124371e+00  2.4869049017578504e+01  3.2000446966690724e+01  3.2000331555480422e+01  5.1305284054283060e+00
3.3999999999983601e+02  5.3942116486820808e+00  3.5920203957682816e+01  3.2000342215759929e+01  3.2000322808741466e+01  5.1346622067968584e+00  5.6173540322222335e+00  2.5045736255931281e+01  3.2000459614091987e+01  3.2000340595262898e+01  5.1395650422772441e+00
3.4399999999983203e+02  5.4136665351721547e+00  3.6142259465996979e+01  3.2000351421578110e+01  3.2000330860714520e+01  5.1437684827997554e+00  5.6369071279780743e+00  2.5222451096195712e+01  3.2000472987474737e+01  3.2000350130070878e+01  5.1477412515130903e+00
3.4799999999982901e+02  5.4300897247915980e+00  3.6366579735951845e+01  3.2000360838479168e+01  3.2000339144492102e+01  5.1436248946261447e+00  5.6620237357610854e+00  2.5400432422473315e+01  3.2000486513215712e+01  3.2000359703622337e+01  5.1687668997266041e+00
3.5199999999982498e+02  5.4501310153365079e+00  3.6592848485129650e+01  3.2000370374354382e+01  3.2000347461995041e+01  5.1538527509790182e+00  5.6885978149277960e+00  2.5579389402203702e+01  3.2000499844988695e+01  3.2000369081509064e+01  5.1874067416492231e+00
3.5599999999982100e+02  5.4744485488494545e+00  3.6821667352497279e+01  3.2000379913559946e+01  3.2000355742914572e+01  5.1737405343354546e+00  5.7110829941346601e+00  2.5759302419990853e+01  3.2000513061253841e+01  3.2000378388187769e+01  5.1904233203320933e+00
3.5999999999981799e+02  5.4971778007779637e+00  3.7052674116285921e+01  3.2000389484674159e+01  3.2000364194400682e+01  5.1818873193742609e+00  5.7290567793083849e+00  2.5940324489846304e+01  3.2000526555621526e+01  3.2000387976281196e+01  5.1816487361715753e+00
3.6399999999981401e+02  5.5146844425428716e+00  3.7285702919907585e+01  3.2000399187233775e+01  3.2000372891216962e+01  5.1746766880398365e+00  5.7491446599079783e+00  2.6121745223806258e+01  3.2000540496348862e+01  3.2000397889873852e+01  5.1758744433444619e+00
3.6799999999980997e+02  5.5303034027417324e+00  3.7521428332706620e+01  3.2000409182412923e+01  3.2000381887441570e+01  5.1678270979665664e+00  5.7746686601036465e+00  2.6303241124960998e+01  3.2000554525898451e+01  3.2000407824327894e+01  5.1769158228846592e+00
3.7199999999980702e+02  5.5512821996451152e+00  3.7760757034395944e+01  3.2000419204315456e+01  3.2000390805939546e+01  5.1758810013084595e+00  5.8011858983133848e+00  2.6486645311457963e+01  3.2000568428679458e+01  3.2000417620152454e+01  5.1747893039066648e+00
3.7599999999980298e+02  5.5764622042264076e+00  3.8002013890342269e+01  3.2000429073114503e+01  3.2000399480365260e+01  5.1882800745272695e+00  5.8227778009606368e+00  2.6672195463181840e+01  3.2000582337224316e+01  3.2000427420000321e+01  5.1611273243999998e+00
3.7999999999979900e+02  5.5986059466965115e+00  3.8245760435464966e+01  3.2000439033953299e+01  3.2000408249254058e+01  5.1902439565487049e+00  5.8404946895414920e+00  2.6859662201298828e+01  3.2000596720208833e+01  3.2000437546656372e+01  5.1394448730351954e+00
3.8399999999979599e+02  5.6143993216336536e+00  3.8492953846867671e+01  3.2000449288983773e+01  3.2000417343596922e+01  5.1744975989995332e+00  5.8615735667891462e+00  2.7047907253188619e+01  3.2000611454201291e+01  3.2000447866711077e+01  5.1227018562118376e+00
3.8799999999979201e+02  5.6297702936986962e+00  3.8745986292485213e+01  3.2000459670387009e+01  3.2000426475369970e+01  5.1594889674633357e+00  5.8880465569191642e+00  2.7236276314906018e+01  3.2000626286736519e+01  3.2000458189724249e+01  5.1194147986896326e+00
3.9199999999978797e+02  5.6525739175805239e+00  3.9002328492476636e+01  3.2000470135430355e+01  3.2000435630352108e+01  5.1591678583170673e+00  5.9150977997628527e+00  2.7427602844973865e+01  3.2000640820367749e+01  3.2000468324058268e+01  5.1239831441032351e+00
3.9599999999978502e+02  5.6786157407773672e+00  3.9258986102017317e+01  3.2000480612937857e+01  3.2000444823145003e+01  5.1621069778980155e+00  5.9364385022292439e+00  2.7621856238285574e+01  3.2000655417717532e+01  3.2000478536067170e+01  5.1176070234609119e+00
3.9999999999978098e+02  5.6993770559136383e+00  3.9518493320898664e+01  3.2000491290592009e+01  3.2000454255863239e+01  5.1512747846781153e+00  5.9550026988597864e+00  2.7817640632984549e+01  3.2000670224875542e+01  3.2000488887135425e+01  5.1014687986824852e+00
4.0399999999977803e+02  5.7141201092878688e+00  3.9782823072091489e+01  3.2000502094295200e+01  3.2000463769221675e+01  5.1294309775051774e+00  5.9776752065068202e+00  2.8012429250092474e+01  3.2000685278068460e+01  3.2000499438540558e+01  5.0922038471617990e+00
4.0799999999977399e+02  5.7312326370530045e+00  4.0052509341000253e+01  3.2000512860232242e+01  3.2000473197579382e+01  5.1165434397969882e+00  6.0069144940877450e+00  2.8206525081921001e+01  3.2000700063208697e+01  3.2000509754332278e+01  5.1026165282721285e+00
4.1199999999977001e+02  5.7574236244030601e+00  4.0322379134344331e+01  3.2000523580073526e+01  3.2000482572200504e+01  5.1235682161683007e+00  6.0336051949520044e+00  2.8403750949599740e+01  3.2000714832259085e+01  3.2000519997146249e+01  5.1100355682320773e+00
