time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  6.5063240687534692e-06
3.9999999999999600e+00  2.3719506493439625e-17  6.5701025993606073e-07
7.9999999999998703e+00  4.5836402274659630e-17  4.2934956141122831e-07
1.1999999999999799e+01  5.7614614656440619e-17  3.6502675182501247e-07
1.5999999999999700e+01  3.3222929028047540e-15  3.3356663951173689e-07
2.0000000000000298e+01  3.3373850269560214e-12  3.0404131131847105e-07
2.4000000000000998e+01  1.2066293361579079e-10  2.9843453024617274e-07
2.8000000000001599e+01  6.6591920155870633e-10  2.9035477424742003e-07
3.2000000000002203e+01  1.0891310757263112e-09  2.9762007742425890e-07
3.6000000000001400e+01  7.3686537157398275e-10  2.9129357716572842e-07
4.0000000000000597e+01  7.5944651300870473e-10  2.9355676510827088e-07
4.3999999999999801e+01  6.2468403791020156e-10  2.9768467460445051e-07
4.7999999999998998e+01  3.9019380608862445e-10  2.9658404959260029e-07
5.1999999999998202e+01  4.6672225423395282e-10  3.0728378530389176e-07
5.5999999999997399e+01  4.1028613449294871e-10  3.1378893196089090e-07
5.9999999999996597e+01  4.3412860564950823e-10  3.0626295488668400e-07
6.3999999999995801e+01  3.6765849060612853e-10  3.0943701149789566e-07
6.7999999999997897e+01  2.3353935489422772e-10  3.1411216443232335e-07
7.1999999999999901e+01  2.4769360453606203e-10  2.9650668725342426e-07
7.6000000000002004e+01  1.9800045815032832e-10  2.8008007241400493e-07
8.0000000000003993e+01  1.5329826371157076e-10  2.9660020601273874e-07
8.4000000000006096e+01  1.8700083860118728e-10  3.1187546677538563e-07
8.8000000000008100e+01  1.3153145080522507e-10  3.1756650006562828e-07
9.2000000000010203e+01  8.8049870218615200e-11  3.3246073868419296e-07
9.6000000000012193e+01  1.0816607831431792e-10  3.3985226157174445e-07
1.0000000000001400e+02  1.0198185649021585e-10  3.1387576703612474e-07
1.0400000000001600e+02  5.4451781975944423e-11  3.3512495308350947e-07
1.0800000000001801e+02  6.5530243022550168e-11  3.0487519199319667e-07
1.1200000000001999e+02  5.4321179550227465e-11  3.0816254019986963e-07
1.1600000000002200e+02  3.2907537474295708e-11  3.0650569126657551e-07
1.2000000000002400e+02  2.9187573699176913e-11  3.0049807751780901e-07
1.2400000000002700e+02  4.2678022365301645e-11  2.7718136660633544e-07
1.2800000000002899e+02  3.0662140685217674e-11  2.8137797595058300e-07
1.3200000000002501e+02  1.1574620215204636e-11  2.5731540390999415e-07
1.3600000000002100e+02  3.6188232292010221e-11  2.5714191621658098e-07
1.4000000000001799e+02  2.1775108504855820e-11  2.5151297622374593e-07
1.4400000000001401e+02  2.3711265246722956e-11  2.4715865987819715e-07
1.4800000000001000e+02  2.2566730530193238e-11  2.4091887783397733e-07
1.5200000000000699e+02  1.1029672324406207e-11  2.3918167414637723e-07
1.5600000000000301e+02  2.1625733820855553e-11  2.3511237436867107e-07
1.5999999999999901e+02  4.7598897178412163e-12  2.2048269501554656e-07
1.6399999999999599e+02  -4.0845783956751777e-12  2.2572125600232989e-07
1.6799999999999201e+02  1.8126457605228835e-11  2.2951464054576190e-07
1.7199999999998900e+02  8.1376699743412108e-12  2.3384299785538001e-07
1.7599999999998499e+02  -1.2617836934391671e-11  2.3120329961486183e-07
1.7999999999998099e+02  2.4388050856168942e-11  2.0897717054208712e-07
1.8399999999997800e+02  1.0693562491510053e-11  2.0338842226767783e-07
1.8799999999997399e+02  -9.0914969473717427e-13  1.9287701433451961e-07
1.9199999999996999e+02  1.1477692350070436e-11  1.8996222837315197e-07
1.9599999999996700e+02  2.4355545525523282e-11  1.9470086789493460e-07
1.9999999999996299e+02  -7.9336890042881840e-12  1.8992900932916832e-07
2.0399999999995899e+02  1.2092560294119691e-11  1.8488050932900786e-07
2.0799999999995600e+02  2.2162564290088096e-11  1.7766864742699841e-07
2.1199999999995200e+02  -1.4310530481728672e-11  1.7568968221679977e-07
2.1599999999994901e+02  1.8652388779723461e-11  1.7595253304664014e-07
2.1999999999994500e+02  5.6092227724868688e-12  1.6950267677695672e-07
2.2399999999994100e+02  -1.2788361338754626e-12  1.6702755435786962e-07
2.2799999999993801e+02  2.0442023315151626e-11  1.6809429275898969e-07
2.3199999999993400e+02  2.7080516585932418e-12  1.6799318576980718e-07
2.3599999999993000e+02  1.4451900092829261e-11  1.5590091724828209e-07
2.3999999999992701e+02  2.0809121836836777e-11  1.4136376137726747e-07
2.4399999999992301e+02  1.3117812111201931e-11  1.3550260081086376e-07
2.4799999999991900e+02  9.0514166886037412e-12  1.3878392319282283e-07
2.5199999999991601e+02  1.9593020395858550e-12  1.3688966528103754e-07
2.5599999999991201e+02  1.2924866635905908e-11  1.3233260326765239e-07
2.5999999999990899e+02  2.2948429428666873e-12  1.3029055333719633e-07
2.6399999999990501e+02  -1.1651173839971395e-11  1.3147007645875155e-07
2.6799999999990098e+02  1.7077539239794007e-11  1.2760771582619002e-07
2.7199999999989802e+02  9.9796518067084089e-12  1.2419336049877060e-07
2.7599999999989399e+02  -2.6175544517188368e-11  1.2142871314630743e-07
2.7999999999989001e+02  1.8803749138854210e-11  1.1884414644632140e-07
2.8399999999988700e+02  2.3368997345061273e-11  1.1279720830907361e-07
2.8799999999988302e+02  -3.4932303389754070e-11  1.1287131375433360e-07
2.9199999999987898e+02  2.2493820026120793e-11  1.1390708867818532e-07
2.9599999999987602e+02  3.9893493385201724e-11  1.1497541096988032e-07
2.9999999999987199e+02  -2.9994909757079900e-11  1.1250937902217239e-07
3.0399999999986898e+02  2.5976404007600897e-11  1.1244245999898145e-07
3.0799999999986500e+02  5.2306916463569918e-11  1.0886065856766273e-07
3.1199999999986102e+02  -2.1475379027026399e-11  1.0768356958396084e-07
3.1599999999985801e+02  3.0134764809173725e-11  1.1003403176317168e-07
3.1999999999985403e+02  4.0957052792690139e-11  1.1319702171294477e-07
3.2399999999984999e+02  -3.4274802276681639e-12  1.1365737649534037e-07
3.2799999999984698e+02  2.0704827490414378e-11  1.1755319474450891e-07
3.3199999999984300e+02  3.6285404010735881e-11  1.1898272813040565e-07
3.3599999999983902e+02  9.3886916154727237e-12  1.2136983868099496e-07
3.3999999999983601e+02  1.4965173520304709e-11  1.2549770045485391e-07
3.4399999999983203e+02  4.8045088410136323e-11  1.2750553663764941e-07
3.4799999999982901e+02  8.8444718494994508e-12  1.2849258742265750e-07
3.5199999999982498e+02  2.2762310661661523e-11  1.3474262108626327e-07
3.5599999999982100e+02  4.2004972575148294e-11  1.4579292719959904e-07
3.5999999999981799e+02  5.9403007230060125e-12  1.5063990294853520e-07
3.6399999999981401e+02  9.8040603451809321e-12  1.5292759406085904e-07
3.6799999999980997e+02  2.7344713744491993e-11  1.5571497766097235e-07
3.7199999999980702e+02  -7.2651333607346601e-12  1.6332535447538406e-07
3.7599999999980298e+02  3.1077847372090730e-12  1.7310824740328892e-07
3.7999999999979900e+02  1.0700189673835811e-11  1.7913091482662247e-07
3.8399999999979599e+02  6.2120322239523659e-13  1.8153047484284388e-07
3.8799999999979201e+02  -2.7190815856768833e-13  1.8815639535668887e-07
3.9199999999978797e+02  1.3189765431860954e-12  1.9712730865654847e-07
3.9599999999978502e+02  4.7053808241319765e-12  2.0507532914184266e-07
3.9999999999978098e+02  2.6643110297120903e-12  2.0983117278275173e-07
4.0399999999977803e+02  1.2101010804257623e-12  2.1807506512317460e-07
4.0799999999977399e+02  8.7555998325089738e-12  2.2463868782991500e-07
4.1199999999977001e+02  7.4409226938024996e-12  2.3511225753816222e-07
4.1599999999976700e+02  9.3925674241818545e-12  2.4665384256374142e-07
4.1999999999976302e+02  1.6310248957049520e-12  2.5322224089591661e-07
4.2399999999975898e+02  1.4513755827189479e-11  2.5953725498438638e-07
