# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
4.0000000000000597e+01  9.9840457217349221e-01  9.9457800357559711e-01  9.9905159628075679e-01  9.9919884237912915e-01  9.9700999900220622e-01  9.9951673262526786e-01  -5.8826705415880350e-07  -2.1230907853499118e-05  1.3748936919574996e-06  9.9985763760750834e-01  9.9954857912735218e-01  1.0101310242144530e+00  9.9993480761797959e-01  9.9976853211937200e-01  1.0076247094624868e+00  2.0805377152244953e-07  -1.6936221280429585e-06  4.7674764170534520e-05
4.3999999999999801e+01  9.9840430464890928e-01  9.9462404769651702e-01  9.9905063634100755e-01  9.9919967553669986e-01  9.9705082620084662e-01  9.9951407151194582e-01  -7.6073145518312973e-07  -2.2564157801542493e-05  1.8439622880386440e-06  9.9985790548768438e-01  9.9954870208343605e-01  1.0101256056011296e+00  9.9993482638302100e-01  9.9976754154755676e-01  1.0076058072019376e+00  2.9908785948418259e-07  -1.0328430764792221e-06  4.6697221810401891e-05
4.7999999999998998e+01  9.9840396881873694e-01  9.9467610039447729e-01  9.9904889898407367e-01  9.9920087765531418e-01  9.9709585694864278e-01  9.9951308279100726e-01  -8.8606051870095111e-07  -2.2594592056123380e-05  1.8015647154709970e-06  9.9985802754269459e-01  9.9954882165426751e-01  1.0101163971923706e+00  9.9993514810542183e-01  9.9976671103234971e-01  1.0075932423511220e+00  1.6103540547498360e-07  -1.3676579099025241e-06  4.6068799431054781e-05
5.1999999999998202e+01  9.9840390470196994e-01  9.9473561129711230e-01  9.9904760058978848e-01  9.9920171427995275e-01  9.9714049116335957e-01  9.9951019823456311e-01  -9.3917473562069980e-07  -2.2885227910844289e-05  1.4889905461618365e-06  9.9985814775481896e-01  9.9954831850667181e-01  1.0101086778508084e+00  9.9993576966198061e-01  9.9976687922920005e-01  1.0075731916638049e+00  3.5759434716591936e-07  -2.7630164846670293e-06  4.8353135191192919e-05
5.5999999999997399e+01  9.9840354659481800e-01  9.9479808751722842e-01  9.9904484401185190e-01  9.9920357474741273e-01  9.9719673634677553e-01  9.9950955140091402e-01  -1.0814086754503993e-06  -2.3590218483458491e-05  1.6729873363425227e-06  9.9985856377736426e-01  9.9954788427077002e-01  1.0101025867800624e+00  9.9993555245633403e-01  9.9976761380088686e-01  1.0075412097826488e+00  4.2008871560708667e-07  -2.4038416133187227e-06  4.8488501028349377e-05
5.9999999999996597e+01  9.9840372223526697e-01  9.9487068552290492e-01  9.9904306224439965e-01  9.9920455936683861e-01  9.9724547422490395e-01  9.9950743008361098e-01  -8.2723101016431607e-07  -2.4739646574689610e-05  1.8895650661000962e-06  9.9985884939766945e-01  9.9954762930232999e-01  1.0100903630313618e+00  9.9993568688806844e-01  9.9976729454721247e-01  1.0075157859164534e+00  3.8987594978661834e-07  -2.9765986722803932e-06  4.6337776456498761e-05
6.3999999999995801e+01  9.9840442354256997e-01  9.9494809754566360e-01  9.9903978813184269e-01  9.9920407342702455e-01  9.9730247080773693e-01  9.9950683523210404e-01  -9.3860644975714750e-07  -2.3858071969197553e-05  2.4276392251195618e-06  9.9985908621430075e-01  9.9954649607985147e-01  1.0100769408666608e+00  9.9993607128731843e-01  9.9976699935048841e-01  1.0074852799336231e+00  3.4652579634105206e-07  -2.6400674060204034e-06  4.5574375162616211e-05
6.7999999999997897e+01  9.9840472616386866e-01  9.9502925118459440e-01  9.9903801040626095e-01  9.9920477018467779e-01  9.9737002742676906e-01  9.9950422256707283e-01  -1.3624386750399542e-06  -2.3422635614298642e-05  2.8892224912803766e-06  9.9985920296668662e-01  9.9954646054846108e-01  1.0100625180334537e+00  9.9993688876813902e-01  9.9976590198123161e-01  1.0074486908882931e+00  3.3319225114124988e-07  -3.1429111406869448e-06  4.7501231960575617e-05
7.1999999999999901e+01  9.9840402593568900e-01  9.9511934228178800e-01  9.9903452953494465e-01  9.9920870592623134e-01  9.9743344352099261e-01  9.9950155408480890e-01  -1.7373605147200811e-06  -2.5588511266666681e-05  9.8628889961865323e-07  9.9985934584229874e-01  9.9954626180654338e-01  1.0100457532564140e+00  9.9993778258669619e-01  9.9976512907534687e-01  1.0074066898793181e+00  3.4120014893139417e-07  -1.7193922717096989e-06  4.6140311012726100e-05
7.6000000000002004e+01  9.9840374605749904e-01  9.9521398397256311e-01  9.9903110916617011e-01  9.9921225563807992e-01  9.9750734802273777e-01  9.9949902553853387e-01  -1.8104706740729740e-06  -2.4937605548987702e-05  1.2311419948212946e-06  9.9985931350553625e-01  9.9954554562342202e-01  1.0100265997947444e+00  9.9993917936017507e-01  9.9976539038706280e-01  1.0073606909670147e+00  2.1776275074337187e-07  -2.0354390494160758e-06  4.5570727015352250e-05
8.0000000000003993e+01  9.9840387853385071e-01  9.9531458798105610e-01  9.9902683541444648e-01  9.9921503750846052e-01  9.9758437069049211e-01  9.9949926851517390e-01  -1.6714700874257876e-06  -2.6013581542525076e-05  2.1599308037415675e-06  9.9985922376162151e-01  9.9954382810743692e-01  1.0100043464899791e+00  9.9994093201804579e-01  9.9976601035155410e-01  1.0073096495573666e+00  2.1253468489642750e-07  -1.8901804940549145e-06  4.3481563078921074e-05
8.4000000000006096e+01  9.9840422339140567e-01  9.9542230401020804e-01  9.9902327638722066e-01  9.9921734683778907e-01  9.9766247447732814e-01  9.9949546041385162e-01  -1.9527014413448784e-06  -2.6770007485217218e-05  1.0755170566209471e-06  9.9985928898511767e-01  9.9954439288619645e-01  1.0099782122956407e+00  9.9994243250458603e-01  9.9976554660363959e-01  1.0072550464196355e+00  3.7059442842299757e-07  -1.2974055390328214e-06  4.2622412000382479e-05
8.8000000000008100e+01  9.9840476558292157e-01  9.9553720931792544e-01  9.9901886510044002e-01  9.9921977636209247e-01  9.9774293855907403e-01  9.9949360253881514e-01  -1.8304916362600474e-06  -2.5357389668027176e-05  9.7000686472679932e-07  9.9985945287808675e-01  9.9954250766870145e-01  1.0099494317980764e+00  9.9994355368924093e-01  9.9976584315655914e-01  1.0071907753678844e+00  3.1287307860122543e-07  -1.1533538711582722e-06  4.1301255301150862e-05
9.2000000000010203e+01  9.9840535764515492e-01  9.9565914432894387e-01  9.9901401190057781e-01  9.9922225372400708e-01  9.9782417639238763e-01  9.9949217418926439e-01  -2.1251378834691801e-06  -2.5948299850566041e-05  8.8833701768368270e-07  9.9985973214788104e-01  9.9954194925792283e-01  1.0099173362905394e+00  9.9994459112414535e-01  9.9976594946750064e-01  1.0071211926402215e+00  4.2997981453268732e-07  -1.0502538858535774e-06  4.1586446775466467e-05
9.6000000000012193e+01  9.9840600664524759e-01  9.9578657368230483e-01  9.9900937757352004e-01  9.9922530814234367e-01  9.9791108187905941e-01  9.9948893601143207e-01  -2.0975619192260990e-06  -2.6569816891205229e-05  1.3053478325395993e-06  9.9985996098217700e-01  9.9954060126399802e-01  1.0098819409544815e+00  9.9994566388646333e-01  9.9976472075825973e-01  1.0070427974648155e+00  3.5002197413422208e-07  -1.3513127291940137e-06  4.0899319546915379e-05
1.0000000000001400e+02  9.9840686726387951e-01  9.9592039948906186e-01  9.9900394687723326e-01  9.9922815643287000e-01  9.9800089770752864e-01  9.9948654650505864e-01  -2.3095779078505705e-06  -2.6981789031532566e-05  1.1368435411439180e-06  9.9986017379989833e-01  9.9953955746540191e-01  1.0098419717000588e+00  9.9994694867940881e-01  9.9976566597834104e-01  1.0069589155717651e+00  3.9742126158820492e-07  -1.2890677125757432e-06  3.9748083523737588e-05
1.0400000000001600e+02  9.9840775092773382e-01  9.9606021709886261e-01  9.9899899582401708e-01  9.9923159205192791e-01  9.9809328851922130e-01  9.9948230401201676e-01  -2.4040013202513302e-06  -2.7678321484180438e-05  1.4396740783085541e-06  9.9986038082802153e-01  9.9953868305965776e-01  1.0097974045557643e+00  9.9994821679016432e-01  9.9976465035357520e-01  1.0068692106085144e+00  3.1995165164944071e-07  -1.5639677971156642e-06  3.9540180088542587e-05
1.0800000000001801e+02  9.9840897696066722e-01  9.9620701497981101e-01  9.9899304811083423e-01  9.9923471111688700e-01  9.9818674247475592e-01  9.9947907089732380e-01  -2.4968793065487519e-06  -2.7427482318394469e-05  1.1473988532890489e-06  9.9986053842655631e-01  9.9953761179818856e-01  1.0097476771382559e+00  9.9994978275462321e-01  9.9976424623640736e-01  1.0067719636460584e+00  3.6111344753918877e-07  -1.3540449487134189e-06  4.0669693493871798e-05
1.1200000000001999e+02  9.9841016944425276e-01  9.9635887701177683e-01  9.9898647994704715e-01  9.9923859113066227e-01  9.9828581506389924e-01  9.9947593938046408e-01  -2.5677788263682724e-06  -2.8054480901007278e-05  6.1959309323282172e-07  9.9986081304271024e-01  9.9953664989390179e-01  1.0096932244979613e+00  9.9995105944070728e-01  9.9976378699002577e-01  1.0066661090551743e+00  4.0333704256580639e-07  -1.4412271179912664e-06  4.1392659043694319e-05
1.1600000000002200e+02  9.9841159341372154e-01  9.9651682354622384e-01  9.9897979265656089e-01  9.9924246960912877e-01  9.9838629441617666e-01  9.9947222731125140e-01  -2.7289693006044165e-06  -2.8820013313469259e-05  1.2279149700493206e-06  9.9986098207970420e-01  9.9953520951368047e-01  1.0096325327102500e+00  9.9995260520931184e-01  9.9976332071682728e-01  1.0065546022143579e+00  3.5787510437188431e-07  -1.0287485827059726e-06  4.1980222289559286e-05
1.2000000000002400e+02  9.9841315699244970e-01  9.9668119503410946e-01  9.9897227975036873e-01  9.9924671317770608e-01  9.9848878600676783e-01  9.9946912261185206e-01  -2.8601149249185444e-06  -2.8951260461436298e-05  8.3363006359390059e-07  9.9986110987748755e-01  9.9953413540839720e-01  1.0095673551816222e+00  9.9995433971407055e-01  9.9976373329895274e-01  1.0064344025106380e+00  3.2566459347972516e-07  -1.2242118881098189e-06  4.2489617982117457e-05
1.2400000000002700e+02  9.9841493841004769e-01  9.9682603458738439e-01  9.9896449208626314e-01  9.9925119572691123e-01  9.9858204430582342e-01  9.9946550736447959e-01  -2.9672936128905303e-06  -2.9661479899966475e-05  9.2068168857581998e-07  9.9986123025098217e-01  9.9953218802536226e-01  1.0094956024653119e+00  9.9995613844582165e-01  9.9976386641315407e-01  1.0063077588480662e+00  3.0498420450560807e-07  -1.5061036244431739e-06  4.4643678417661003e-05
1.2800000000002899e+02  9.9841689876006900e-01  9.9694351358763444e-01  9.9895634689900814e-01  9.9925605249049965e-01  9.9865475642309109e-01  9.9946138594658906e-01  -3.1211122269563474e-06  -3.0591728967560359e-05  9.8844289934091447e-07  9.9986130932638362e-01  9.9953077956440328e-01  1.0094165973295737e+00  9.9995808441531153e-01  9.9976402781203066e-01  1.0061747380223680e+00  3.1039217295068771e-07  -1.5690368705067331e-06  4.5971192662323985e-05
1.3200000000002501e+02  9.9841905303902245e-01  9.9706579290069330e-01  9.9894732764452865e-01  9.9926132988157379e-01  9.9871841350867330e-01  9.9945807323520675e-01  -3.1997155708605850e-06  -3.0518215965290669e-05  1.0895606776478856e-06  9.9986139454246015e-01  9.9952912298873986e-01  1.0093302124348129e+00  9.9996000202473190e-01  9.9976364211153668e-01  1.0060371628448896e+00  3.0899239777191079e-07  -1.4357246165579076e-06  4.8249591854904663e-05
1.3600000000002100e+02  9.9842161131489671e-01  9.9715940467003983e-01  9.9893824777957174e-01  9.9926642945233868e-01  9.9877363706127242e-01  9.9945300448102425e-01  -3.3157543131702708e-06  -2.9499863443278959e-05  8.7533098056447805e-07  9.9986143731381394e-01  9.9952745488370931e-01  1.0092375567970737e+00  9.9996207516042868e-01  9.9976388864182686e-01  1.0058920272517902e+00  3.4505350029401845e-07  -1.2376052712201966e-06  5.1574920982890311e-05
1.4000000000001799e+02  9.9842441304592855e-01  9.9725135729618331e-01  9.9892834452892965e-01  9.9927184185550255e-01  9.9883140124115866e-01  9.9944820967613013e-01  -3.4389643095335025e-06  -2.9920322237119971e-05  1.0462589315040912e-06  9.9986151001916024e-01  9.9952579987256618e-01  1.0091368860115204e+00  9.9996409455201607e-01  9.9976355809125506e-01  1.0057417089985992e+00  4.0856165018476235e-07  -1.2328674566124857e-06  5.5273930575312796e-05
1.4400000000001401e+02  9.9842751352316106e-01  9.9734767553538350e-01  9.9891793222458369e-01  9.9927751453533376e-01  9.9889104112818206e-01  9.9948404539604774e-01  -3.5695252342021166e-06  -3.0300288988598064e-05  1.5186749620436787e-06  9.9986159615602632e-01  9.9952418623833628e-01  1.0090275968627573e+00  9.9996605729622279e-01  9.9976343351067565e-01  1.0055871495412856e+00  3.9157204686351850e-07  -1.1279422133276943e-06  5.6989119604600813e-05
1.4800000000001000e+02  9.9843095462617304e-01  9.9744805415739735e-01  9.9890680873008209e-01  9.9928346618179043e-01  9.9895327354034602e-01  9.9956118450320086e-01  -3.6306946086586229e-06  -2.9912024140943430e-05  1.4954404646209399e-06  9.9986167768717382e-01  9.9952239918603603e-01  1.0089111560648192e+00  9.9996803377926269e-01  9.9976346488473555e-01  1.0054294013254892e+00  3.9023292498822216e-07  -8.9909853558679349e-07  6.0340075094100685e-05
1.5200000000000699e+02  9.9843468590914619e-01  9.9755275159181367e-01  9.9889491369058481e-01  9.9928990297386600e-01  9.9900522050567930e-01  9.9964043620581833e-01  -3.6915953035605096e-06  -2.9313271091807926e-05  1.7414146635406682e-06  9.9986166627359530e-01  9.9952059926778092e-01  1.0087855772126424e+00  9.9997023452258504e-01  9.9976321912082744e-01  1.0052697724221411e+00  3.3783709012734520e-07  -8.8775997873617177e-07  6.2442666440824072e-05
1.5600000000000301e+02  9.9843874409592792e-01  9.9766162423586946e-01  9.9888229555978825e-01  9.9929669929326714e-01  9.9903291751560830e-01  9.9972241885465218e-01  -3.8274636390381386e-06  -2.9940199313415247e-05  1.1429064608739053e-06  9.9986162206261131e-01  9.9951872144848408e-01  1.0086509890066455e+00  9.9997254387662005e-01  9.9976307955639288e-01  1.0051075323956775e+00  3.2304833560162455e-07  -1.0000737036095103e-06  6.2475697283641255e-05
1.5999999999999901e+02  9.9844319933161385e-01  9.9773263888554753e-01  9.9902179262171320e-01  9.9930379483764709e-01  9.9906229296397719e-01  9.9980565030572166e-01  -3.9771978250012746e-06  -2.8763685655041274e-05  1.1255544392626349e-06  9.9986157932486797e-01  9.9951680049250846e-01  1.0085075067586193e+00  9.9997486525080448e-01  9.9976302399198624e-01  1.0049459623319266e+00  3.1769884009895660e-07  -1.0992438941821294e-06  6.2682952661671359e-05
1.6399999999999599e+02  9.9844807969329119e-01  9.9777547731521543e-01  9.9917120283658156e-01  9.9931121091570763e-01  9.9909317472634407e-01  9.9989230962762166e-01  -4.0389721097983939e-06  -2.7576781980904849e-05  8.0692459229474355e-07  9.9986151010771895e-01  9.9951501522220543e-01  1.0083555145236653e+00  9.9997726208782545e-01  9.9976317685866234e-01  1.0047852650269831e+00  3.1433274991037079e-07  -1.3542683759476213e-06  6.0582834963647983e-05
1.6799999999999201e+02  9.9845339257030341e-01  9.9782123745615103e-01  9.9932574239468475e-01  9.9931900634268145e-01  9.9911944432817879e-01  9.9998170668535125e-01  -4.1739967182833828e-06  -2.7659610696688583e-05  9.3057553043157662e-07  9.9986143760800350e-01  9.9951269235663187e-01  1.0081957400908030e+00  9.9997969267632192e-01  9.9976246317748030e-01  1.0046264439332655e+00  2.9127444635474229e-07  -1.0967254068514613e-06  5.8027377474571828e-05
1.7199999999998900e+02  9.9845914639929134e-01  9.9786973215016395e-01  9.9948544283542473e-01  9.9932731711883060e-01  9.9914655540270425e-01  1.0000736963805368e+00  -4.2825237515279425e-06  -2.6386119476245606e-05  7.7959724259824324e-07  9.9986132406122541e-01  9.9951034028690922e-01  1.0080274210352058e+00  9.9998224711819494e-01  9.9976166208936579e-01  1.0044715361230829e+00  2.8088277909119753e-07  -1.4621378099828144e-06  5.4853664458550862e-05
1.7599999999998499e+02  9.9846538815230879e-01  9.9791973291547043e-01  9.9965063713092073e-01  9.9933609089993625e-01  9.9916631598011563e-01  1.0001953481195804e+00  -4.4194506606195241e-06  -2.6243879180550159e-05  7.0317612565046000e-07  9.9986117946808584e-01  9.9950772562333168e-01  1.0078529853727338e+00  9.9998490593784961e-01  9.9976067381309908e-01  1.0043171280908851e+00  2.5677363445599361e-07  -1.2823372908190469e-06  5.1423558346899760e-05
1.7999999999998099e+02  9.9847221465709002e-01  9.9795968893333220e-01  9.9986137966849864e-01  9.9934516699885867e-01  9.9917729730703964e-01  1.0003402692716772e+00  -4.4937201528815039e-06  -2.4698197630675584e-05  5.8237907038444000e-07  9.9986101718159004e-01  9.9950467076617922e-01  1.0076726644162499e+00  9.9998766888414092e-01  9.9975996084588870e-01  1.0041659855427569e+00  2.6695685714955498e-07  -1.2875333111143617e-06  4.8975584707723758e-05
1.8399999999997800e+02  9.9847960163158711e-01  9.9800236809671161e-01  1.0001286681853077e+00  9.9935467673124867e-01  9.9918912656191383e-01  1.0004909382509504e+00  -4.6436522937320979e-06  -2.4655127965440670e-05  7.6457752779569466e-07  9.9986088153721286e-01  9.9950160298465418e-01  1.0074874260104352e+00  9.9999039645799448e-01  9.9975922296452624e-01  1.0040189162210635e+00  2.4249282790905178e-07  -1.0214269143383872e-06  4.5247510182693993e-05
1.8799999999997399e+02  9.9848755036984138e-01  9.9804791636318202e-01  1.0004057024032611e+00  9.9936479633964559e-01  9.9920193270841440e-01  1.0006459123530664e+00  -4.7547578252473366e-06  -2.4502421373325494e-05  1.3167995580515063e-06  9.9986075034534294e-01  9.9949854288868090e-01  1.0072990029413487e+00  9.9999316804782501e-01  9.9975793247499634e-01  1.0038757962550402e+00  2.5031712656504063e-07  -1.1097699498465748e-06  4.2033711808890614e-05
1.9199999999996999e+02  9.9849620258185068e-01  9.9806748008482804e-01  1.0006917605383627e+00  9.9937532863327605e-01  9.9921370203491822e-01  1.0008074311341242e+00  -4.8097693873532823e-06  -2.4324256147776634e-05  1.1778220723798009e-06  9.9986058385546084e-01  9.9949522052041118e-01  1.0071063393229196e+00  9.9999607918854361e-01  9.9975682016683254e-01  1.0037388486341332e+00  2.1425568577775834e-07  -1.2524477306754594e-06  3.8577080798576685e-05
1.9599999999996700e+02  9.9850552367012513e-01  9.9807949757763059e-01  1.0009886095327007e+00  9.9938641531050498e-01  9.9922205128148056e-01  1.0009738134776702e+00  -4.9323606915989279e-06  -2.3477966348963867e-05  9.7117321161630841e-07  9.9986042141122711e-01  9.9949171443025520e-01  1.0069117615678798e+00  9.9999906715064824e-01  9.9975601991717100e-01  1.0036063778563229e+00  2.1868796817506360e-07  -1.3154932511230920e-06  3.6847920388639362e-05
1.9999999999996299e+02  9.9851559583344995e-01  9.9809354699298936e-01  1.0012966810953252e+00  9.9939800477453578e-01  9.9921764664730817e-01  1.0011466100259185e+00  -5.0503641172873035e-06  -2.3823588372104092e-05  1.1043606936601038e-06  9.9986025805520751e-01  9.9948805363141913e-01  1.0067168715746171e+00  1.0000021199030464e+00  9.9975472927621789e-01  1.0034785051519231e+00  1.8965978232138354e-07  -1.3811146184779490e-06  3.6977719482181280e-05
2.0399999999995899e+02  9.9852639368460250e-01  9.9810900548061299e-01  1.0016168573414095e+00  9.9941028444253011e-01  9.9921061069639605e-01  1.0013274483055363e+00  -5.1733757338847423e-06  -2.4382170772918953e-05  1.2357515898869076e-06  9.9986012331552210e-01  9.9948434199456992e-01  1.0065234597235777e+00  1.0000052163700164e+00  9.9975338425707372e-01  1.0033546238458866e+00  2.0045855040511920e-07  -1.2063274826402450e-06  3.6339703263546050e-05
2.0799999999995600e+02  9.9853804834308946e-01  9.9812659944467874e-01  1.0019491093267090e+00  9.9942310214439090e-01  9.9920286408795478e-01  1.0015175342536378e+00  -5.3318487127351662e-06  -2.4821700785949535e-05  1.6979968790817168e-06  9.9985999019553307e-01  9.9948030740116678e-01  1.0063309598855330e+00  1.0000083962976434e+00  9.9975184656388827e-01  1.0032364968484235e+00  1.7770089877121840e-07  -1.3108686772374534e-06  3.5786049048830833e-05
2.1199999999995200e+02  9.9855054964371170e-01  9.9813995460856886e-01  1.0022945991037462e+00  9.9943663520557446e-01  9.9919530856894556e-01  1.0017155693261217e+00  -5.4601135289870555e-06  -2.5491281326588724e-05  1.0256779402888287e-06  9.9985987039656421e-01  9.9947611442467621e-01  1.0061401345783625e+00  1.0000116621754074e+00  9.9975053378885737e-01  1.0031226032652079e+00  1.8206161618910293e-07  -1.3014918407714202e-06  3.5550884043939890e-05
2.1599999999994901e+02  9.9856396222535426e-01  9.9814794660682760e-01  1.0026531440826927e+00  9.9945086462575272e-01  9.9918333748421917e-01  1.0019237703929809e+00  -5.6184733052129506e-06  -2.7278404682830946e-05  1.3071085862917257e-06  9.9985975655566317e-01  9.9947180007042702e-01  1.0059521100379165e+00  1.0000149980408946e+00  9.9974874131142355e-01  1.0030128658123170e+00  1.3510628144782712e-07  -1.2114585375886316e-06  3.4958771215518279e-05
2.1999999999994500e+02  9.9857837320492671e-01  9.9815770844246687e-01  1.0030253740298889e+00  9.9946571182014399e-01  9.9916851440611654e-01  1.0021446401990834e+00  -5.7537950243924452e-06  -2.9545667404817957e-05  1.1840779556090101e-06  9.9985966048981401e-01  9.9946721068873146e-01  1.0057680234859891e+00  1.0000184479177021e+00  9.9974633167480498e-01  1.0029079545502213e+00  1.3267636853059830e-07  -1.2446185762711445e-06  3.4041048547296542e-05
2.2399999999994100e+02  9.9859377461648435e-01  9.9815033111815332e-01  1.0034114701531713e+00  9.9948136076514871e-01  9.9915272981193604e-01  1.0023794771791772e+00  -5.8954044562922107e-06  -3.1070090455009205e-05  1.5904788898275851e-06  9.9985959864913077e-01  9.9946253279127129e-01  1.0055879347010936e+00  1.0000219424539591e+00  9.9974415418240292e-01  1.0028084568015283e+00  1.3356825764196310e-07  -1.2604728222400988e-06  3.3212439937319010e-05
2.2799999999993801e+02  9.9861020886434071e-01  9.9812927533920048e-01  1.0038109738356109e+00  9.9949784373245387e-01  9.9913350996436245e-01  1.0026272309368067e+00  -6.0434414005072752e-06  -3.1089353472311066e-05  1.3281958915588432e-06  9.9985957276836690e-01  9.9945756027091159e-01  1.0054125286812068e+00  1.0000254812478480e+00  9.9974142348313477e-01  1.0027119284165911e+00  1.2724482365909237e-07  -1.2814694149928615e-06  3.3033162887830347e-05
2.3199999999993400e+02  9.9862773633991520e-01  9.9810480594109130e-01  1.0042219146508511e+00  9.9951514037526223e-01  9.9911166184582589e-01  1.0028902233557608e+00  -6.2016571290580744e-06  -3.0765970293968593e-05  1.0034648221619041e-06  9.9985956757726513e-01  9.9945246522964548e-01  1.0052413482414901e+00  1.0000290987398788e+00  9.9973904604181818e-01  1.0026192149879336e+00  9.6912035887970456e-08  -1.3546134861851687e-06  3.2017513786434427e-05
