# downsampled to dt=0.5 from the every-step stream
# time matter_min_NEC matter_min_WEC matter_min_SEC matter_min_DEC matter_integral_NEC_violation
   0.0100000   -2.1692942581e-04   -1.3240173954e-03   -1.3915685819e-03   -5.3548635974e-04    1.9222428740e-02
   0.5100000   -2.1805449300e-04   -1.3309404589e-03   -1.3986359340e-03   -5.3827593812e-04    1.9288513150e-02
   1.0100000   -2.1992750843e-04   -1.3421442351e-03   -1.4109058138e-03   -5.4285271411e-04    1.9342129178e-02
   1.5100000   -2.1899649374e-04   -1.3364258192e-03   -1.4040461768e-03   -5.4055782147e-04    1.9375285120e-02
   2.0100000   -2.1310689626e-04   -1.3010575012e-03   -1.3659630938e-03   -5.2613436411e-04    1.9382563813e-02
   2.5100000   -2.1208263368e-04   -1.2948099982e-03   -1.3599242540e-03   -5.2360113329e-04    1.9368914447e-02
   3.0100000   -2.1456630227e-04   -1.3097221702e-03   -1.3760560138e-03   -5.2968218412e-04    1.9360299924e-02
   3.5100000   -2.1533153641e-04   -1.3144740002e-03   -1.3810453331e-03   -5.3158588610e-04    1.9371440748e-02
   4.0100000   -2.1599349988e-04   -1.3184874366e-03   -1.3852579510e-03   -5.3321513710e-04    1.9404372478e-02
   4.5100000   -2.1638422349e-04   -1.3207885446e-03   -1.3877807857e-03   -5.3416335072e-04    1.9427427006e-02
   5.0100000   -2.1623134562e-04   -1.3198908330e-03   -1.3867896558e-03   -5.3379291453e-04    1.9446427016e-02
   5.5100000   -2.1629265276e-04   -1.3203166828e-03   -1.3871855696e-03   -5.3395431122e-04    1.9463013562e-02
   6.0100000   -2.1664774825e-04   -1.3224748148e-03   -1.3894074762e-03   -5.3482987015e-04    1.9472895661e-02
   6.5100000   -2.1659498740e-04   -1.3221525675e-03   -1.3889649488e-03   -5.3470094242e-04    1.9483034971e-02
   7.0100000   -2.1605276721e-04   -1.3188764409e-03   -1.3854170607e-03   -5.3336987653e-04    1.9498087839e-02
   7.5100000   -2.1542968567e-04   -1.3151111127e-03   -1.3814099208e-03   -5.3183928907e-04    1.9512035453e-02
   8.0100000   -2.1501915559e-04   -1.3126325194e-03   -1.3788059922e-03   -5.3083080791e-04    1.9520115298e-02
   8.5100000   -2.1493299929e-04   -1.3121518202e-03   -1.3783259772e-03   -5.3062026330e-04    1.9527507961e-02
   9.0100000   -2.1513191676e-04   -1.3134310159e-03   -1.3796858964e-03   -5.3113106004e-04    1.9538914173e-02
   9.5100000   -2.1544593427e-04   -1.3153427306e-03   -1.3816774392e-03   -5.3190548696e-04    1.9552435816e-02
  10.0100000   -2.1566754963e-04   -1.3166937156e-03   -1.3830437964e-03   -5.3245283750e-04    1.9566422470e-02
  10.5100000   -2.1568032512e-04   -1.3167773597e-03   -1.3830617902e-03   -5.3248618718e-04    1.9581194651e-02
  11.0100000   -2.1549310397e-04   -1.3156479226e-03   -1.3818146011e-03   -5.3202709078e-04    1.9595953330e-02
  11.5100000   -2.1522802356e-04   -1.3140471083e-03   -1.3801000215e-03   -5.3137613597e-04    1.9609441718e-02
  12.0100000   -2.1504819158e-04   -1.3129642371e-03   -1.3789587896e-03   -5.3093483604e-04    1.9621043339e-02
  12.5100000   -2.1506011354e-04   -1.3130447568e-03   -1.3790528703e-03   -5.3096547986e-04    1.9631524098e-02
  13.0100000   -2.1525271471e-04   -1.3142210738e-03   -1.3802877315e-03   -5.3144100519e-04    1.9642570844e-02
  13.5100000   -2.1550762199e-04   -1.3157751064e-03   -1.3818923825e-03   -5.3207019245e-04    1.9654828106e-02
  14.0100000   -2.1567062372e-04   -1.3167716499e-03   -1.3828841705e-03   -5.3247346790e-04    1.9668545554e-02
  14.5100000   -2.1564190700e-04   -1.3166056122e-03   -1.3826428488e-03   -5.3240500917e-04    1.9683533533e-02
  15.0100000   -2.1543341159e-04   -1.3153496764e-03   -1.3812658228e-03   -5.3189398989e-04    1.9698861788e-02
  15.5100000   -2.1516028383e-04   -1.3137021578e-03   -1.3795009233e-03   -5.3122365354e-04    1.9713074028e-02
  16.0100000   -2.1497210860e-04   -1.3125698478e-03   -1.3783006469e-03   -5.3076213579e-04    1.9725560727e-02
  16.5100000   -2.1496559725e-04   -1.3125388233e-03   -1.3782673482e-03   -5.3074758084e-04    1.9737303533e-02
  17.0100000   -2.1513052356e-04   -1.3135469997e-03   -1.3793177397e-03   -5.3115502216e-04    1.9749175332e-02
  17.5100000   -2.1535926025e-04   -1.3149420532e-03   -1.3807544297e-03   -5.3171975393e-04    1.9761983269e-02
  18.0100000   -2.1551216859e-04   -1.3158776843e-03   -1.3816887913e-03   -5.3209816592e-04    1.9776112029e-02
  18.5100000   -2.1549928998e-04   -1.3158086618e-03   -1.3815597793e-03   -5.3206875583e-04    1.9791544122e-02
  19.0100000   -2.1533061406e-04   -1.3147954451e-03   -1.3804462033e-03   -5.3165589606e-04    1.9807501633e-02
  19.5100000   -2.1510666990e-04   -1.3134471366e-03   -1.3789977492e-03   -5.3110679719e-04    1.9822582620e-02
  20.0100000   -2.1495678830e-04   -1.3125473903e-03   -1.3780369286e-03   -5.3073968304e-04    1.9836162794e-02
  20.5100000   -2.1496274822e-04   -1.3125918705e-03   -1.3780744519e-03   -5.3075592353e-04    1.9848804597e-02
  21.0100000   -2.1511266899e-04   -1.3135089296e-03   -1.3790221737e-03   -5.3112650670e-04    1.9861440204e-02
  21.5100000   -2.1531086485e-04   -1.3147191415e-03   -1.3802632260e-03   -5.3161616434e-04    1.9874848104e-02
  22.0100000   -2.1543637156e-04   -1.3154896214e-03   -1.3810285558e-03   -5.3192727636e-04    1.9889486063e-02
  22.5100000   -2.1541473602e-04   -1.3153688832e-03   -1.3808523911e-03   -5.3187649141e-04    1.9905240725e-02
  23.0100000   -2.1526025149e-04   -1.3144429273e-03   -1.3798356143e-03   -5.3149873207e-04    1.9921281432e-02
  23.5100000   -2.1506432427e-04   -1.3132650987e-03   -1.3785660284e-03   -5.3101871608e-04    1.9936516580e-02
  24.0100000   -2.1493864748e-04   -1.3125120895e-03   -1.3777539736e-03   -5.3071125099e-04    1.9950553577e-02
  24.5100000   -2.1494913838e-04   -1.3125837685e-03   -1.3778129508e-03   -5.3073869665e-04    1.9963797284e-02
  25.0100000   -2.1507989380e-04   -1.3133845671e-03   -1.3786339643e-03   -5.3106217545e-04    1.9977076049e-02
  25.5100000   -2.1524614721e-04   -1.3144015034e-03   -1.3796723431e-03   -5.3147330442e-04    1.9990919514e-02
  26.0100000   -2.1534624422e-04   -1.3150186605e-03   -1.3802811529e-03   -5.3172197124e-04    2.0005643152e-02
  26.5100000   -2.1532133447e-04   -1.3148787968e-03   -1.3800904678e-03   -5.3166319682e-04    2.0021153541e-02
