# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
4.0000000000000597e+01  2.7117235998993998e+01  3.2000000158914446e+01  3.1999999252444091e+01  2.4573833457546757e-02  1.7117905063121633e+01  3.1999999324541204e+01  3.1999998799968356e+01  2.4445920097779301e-02  9.9993309358723650e+00  1.0000748701679676e+01  8.8100392656621288e-05  8.8660197404765015e-05  -5.5980474814372623e-07  -1.1601014290943919e-04  1.2254004013848745e-04  1.2770443324524108e-04
4.3999999999999801e+01  2.7141326274507595e+01  3.2000000555237477e+01  3.1999999738844782e+01  2.4577020784554888e-02  1.7142634637914462e+01  3.1999999300887410e+01  3.1999999063194778e+01  2.4450625114364816e-02  9.9986916365931329e+00  1.0000285254522176e+01  9.7389500559142908e-05  9.8021729082089856e-05  -6.3222852294694766e-07  -1.2903699887497469e-04  1.3658144118633542e-04  1.4144666957311276e-04
4.7999999999998998e+01  2.7168111704166392e+01  3.2000000519623555e+01  3.2000000041410786e+01  2.4579251917992165e-02  1.7169429951720346e+01  3.1999999733590556e+01  3.1999999672581161e+01  2.4454715299321441e-02  9.9986817524460463e+00  1.0000458888727191e+01  1.0677517402773148e-04  1.0742750557504956e-04  -6.5233154731807598e-07  -1.4236979920868864e-04  1.5055926975538061e-04  1.5524230532302228e-04
5.1999999999998202e+01  2.7197499201548894e+01  3.2000000647680388e+01  3.2000000242931627e+01  2.4580402780008379e-02  1.7198512649939147e+01  3.1999999812839938e+01  3.1999999998553069e+01  2.4457059819707513e-02  9.9989865516097467e+00  1.0000947817876998e+01  1.1625227010130638e-04  1.1692382921043410e-04  -6.7155910912772353e-07  -1.5562018650815484e-04  1.6455346346316835e-04  1.6891273368557652e-04
5.5999999999997399e+01  2.7229099742473807e+01  3.2000001091160428e+01  3.2000000651353872e+01  2.4580183439239862e-02  1.7230766234119667e+01  3.2000000049151616e+01  3.2000000221198114e+01  2.4457632415872971e-02  9.9983335083541398e+00  1.0000483032412870e+01  1.2584724783500003e-04  1.2644599115713752e-04  -5.9874332213749474e-07  -1.7004784481580712e-04  1.7952828094777563e-04  1.8392848690525269e-04
5.9999999999996597e+01  2.7261995383767811e+01  3.2000001530419468e+01  3.2000001115167429e+01  2.4578062255055277e-02  1.7264275398575627e+01  3.2000000604963049e+01  3.2000000621922261e+01  2.4456032383824270e-02  9.9977199851921839e+00  1.0000037993260815e+01  1.3549243620751694e-04  1.3608810160241688e-04  -5.9566539489994933e-07  -1.8084289484300025e-04  1.9324277383185096e-04  1.9777077730807533e-04
6.3999999999995801e+01  2.7297831524714628e+01  3.2000002055025682e+01  3.2000001710833281e+01  2.4573273220337567e-02  1.7300797173866119e+01  3.2000001108599122e+01  3.2000000957181733e+01  2.4452015440102271e-02  9.9970343508485087e+00  9.9995487289190734e+00  1.4524388399830910e-04  1.4582157356947241e-04  -5.7768957116330452e-07  -1.9494014996832121e-04  2.0722981849744800e-04  2.1194460649077851e-04
6.7999999999997897e+01  2.7336783470997201e+01  3.2000002571663167e+01  3.2000002303648039e+01  2.4565877612980302e-02  1.7338976770416537e+01  3.2000001698671305e+01  3.2000001403576171e+01  2.4445352512933328e-02  9.9978067005806643e+00  1.0000520345476488e+01  1.5513744605684320e-04  1.5561806501888006e-04  -4.8061896203686633e-07  -2.0882668445933126e-04  2.2136204192701615e-04  2.2613953320927077e-04
7.1999999999999901e+01  2.7378460769853980e+01  3.2000003233119777e+01  3.2000002946734334e+01  2.4554770561756593e-02  1.7379225163988295e+01  3.2000002596177104e+01  3.2000002030739360e+01  2.4435730530629470e-02  9.9992356058656853e+00  1.0002149812274233e+01  1.6512256219221918e-04  1.6550350940446043e-04  -3.8094721224125254e-07  -2.2101731085897775e-04  2.3555411679963815e-04  2.4070668347769836e-04
7.6000000000002004e+01  2.7421158115038370e+01  3.2000004310949940e+01  3.2000004156548961e+01  2.4541023460643352e-02  1.7422434053033399e+01  3.2000003497302714e+01  3.2000002912206014e+01  2.4422601932017941e-02  9.9987240620049711e+00  1.0001848209435774e+01  1.7520118793239750e-04  1.7544434891607005e-04  -2.4316098367255018e-07  -2.3435945581407207e-04  2.4985458935115066e-04  2.5570122841616342e-04
8.0000000000003993e+01  2.7466783972161597e+01  3.2000004858048655e+01  3.2000005083148089e+01  2.4522918996926719e-02  1.7467421152047212e+01  3.2000004568815328e+01  3.2000003932425514e+01  2.4405779534147357e-02  9.9993628201143849e+00  1.0002695878592032e+01  1.8541034033267329e-04  1.8545794872496828e-04  -4.7608392294992913e-08  -2.4838296828522620e-04  2.6447810646683709e-04  2.7079677255376409e-04
8.4000000000006096e+01  2.7513917815264264e+01  3.2000005700852554e+01  3.2000006194103939e+01  2.4513793115385447e-02  1.7514935545977060e+01  3.2000005568984704e+01  3.2000004946237027e+01  2.4397723500831497e-02  9.9989822692872039e+00  1.0002523786753510e+01  1.9572378587022759e-04  1.9555419554606436e-04  1.6959032416322757e-07  -2.7437539029545800e-04  2.8532710385287176e-04  2.8539646310773498e-04
8.8000000000008100e+01  2.7564590218288359e+01  3.2000006880245273e+01  3.2000007526540237e+01  2.4529778496348055e-02  1.7565415623945562e+01  3.2000006837283188e+01  3.2000006028983677e+01  2.4412678222183702e-02  9.9991745943427972e+00  1.0002932770802861e+01  2.0617208943102215e-04  2.0572426641219464e-04  4.4782301882750506e-07  -2.8853355582507048e-04  3.0008290774834033e-04  3.0014586361163059e-04
9.2000000000010203e+01  2.7617077085462174e+01  3.2000008076852275e+01  3.2000008852987577e+01  2.4541438951315133e-02  1.7617195701231658e+01  3.2000008217684339e+01  3.2000007098174059e+01  2.4423677189339174e-02  9.9998813842305161e+00  1.0003852749738769e+01  2.1671092691289695e-04  2.1599057705184375e-04  7.2034986105319371e-07  -3.0217834488828970e-04  3.1419639194053297e-04  3.1426435602948310e-04
9.6000000000012193e+01  2.7672038439482677e+01  3.2000009173220597e+01  3.2000010126436450e+01  2.4548146695375757e-02  1.7671076203982523e+01  3.2000009912520838e+01  3.2000008412182368e+01  2.4429737840259848e-02  1.0000962235500154e+01  1.0005153432793499e+01  2.2738465777818670e-04  2.2632119423902664e-04  1.0634635391600588e-06  -3.1616362147144500e-04  3.2929575024662428e-04  3.2935034721152842e-04
1.0000000000001400e+02  2.7728889802002048e+01  3.2000010586121270e+01  3.2000011666714506e+01  2.4549892379455231e-02  1.7728506260815777e+01  3.2000011615713227e+01  3.2000009796499150e+01  2.4431553357852728e-02  1.0000383541186270e+01  1.0004798328503899e+01  2.3817729767707115e-04  2.3671990223134607e-04  1.4573954457250849e-06  -3.3014746022215963e-04  3.4411595843835503e-04  3.4416514591691072e-04
1.0400000000001600e+02  2.7789867296992036e+01  3.2000012019817014e+01  3.2000013276166698e+01  2.4545872581251047e-02  1.7787175681302834e+01  3.2000013455946402e+01  3.2000011323410760e+01  2.4427804586121538e-02  1.0002691615689201e+01  1.0007334313278150e+01  2.4910420921193531e-04  2.4719760229685545e-04  1.9066069150798569e-06  -3.4398523190070604e-04  3.5892094655978990e-04  3.5906571989657041e-04
1.0800000000001801e+02  2.7851948668889406e+01  3.2000013551473891e+01  3.2000015056517199e+01  2.4535728974250905e-02  1.7848356699857707e+01  3.2000015466492279e+01  3.2000012974893387e+01  2.4418086125407239e-02  1.0003591969031699e+01  1.0008456659095341e+01  2.6015590644004301e-04  2.5775497486201160e-04  2.4009315780314081e-06  -3.5778258991600364e-04  3.7345832863239128e-04  3.7474732835244412e-04
1.1200000000001999e+02  2.7915904950654884e+01  3.2000015238774509e+01  3.2000016910492022e+01  2.4519019223250314e-02  1.7911953841707778e+01  3.2000017641551928e+01  3.2000014741198420e+01  2.4402185646578950e-02  1.0003951108947106e+01  1.0009044575360708e+01  2.7135242867254677e-04  2.6839224438505972e-04  2.9601842874870570e-06  -3.7199299417942940e-04  3.8788301408583444e-04  3.9041638104865995e-04
1.1600000000002200e+02  2.7983446682171600e+01  3.2000017099447390e+01  3.2000019003039242e+01  2.4494998522799852e-02  1.7976848892023057e+01  3.2000020007891528e+01  3.2000016662494076e+01  2.4379857578834693e-02  1.0006597790148543e+01  1.0011923566434181e+01  2.8268030005016971e-04  2.7909034828730006e-04  3.5899517628696568e-06  -3.8530431721950158e-04  4.0202594401201404e-04  4.0582863486050234e-04
1.2000000000002400e+02  2.8052459514588996e+01  3.2000018899747701e+01  3.2000021010466980e+01  2.4503951742313464e-02  1.8045676086604850e+01  3.2000022510870160e+01  3.2000018691254411e+01  2.4384911102568924e-02  1.0006783427984146e+01  1.0012347931461548e+01  2.9414564031349276e-04  2.8987081048732039e-04  4.2748298261723701e-06  -4.1363728281675229e-04  4.2174944563741783e-04  4.2179493654708936e-04
1.2400000000002700e+02  2.8124199342560797e+01  3.2000020960732307e+01  3.2000023200700909e+01  2.4519278086803147e-02  1.8115814367503585e+01  3.2000025222633383e+01  3.2000020800893829e+01  2.4399010285724318e-02  1.0008384975057211e+01  1.0014191138743254e+01  3.0575968853408073e-04  3.0073573572480036e-04  5.0239528092803636e-06  -4.2897752989275168e-04  4.3738376552422621e-04  4.3742693726120439e-04
1.2800000000002899e+02  2.8199004755299516e+01  3.2000023120797700e+01  3.2000025500756934e+01  2.4525653512802430e-02  1.8187759909705107e+01  3.2000028102046386e+01  3.2000023024480051e+01  2.4405384571742701e-02  1.0011244845594408e+01  1.0017296310262807e+01  3.1750827832471303e-04  3.1166654621383333e-04  5.8417321108797057e-06  -4.4378596213674661e-04  4.5280491560669686e-04  4.5284791305467054e-04
1.3200000000002501e+02  2.8275462710392567e+01  3.2000025415742748e+01  3.2000027932231319e+01  2.4523735930026609e-02  1.8263002495821624e+01  3.2000031093104582e+01  3.2000025378819984e+01  2.4404302079555927e-02  1.0012460214570943e+01  1.0018759934202677e+01  3.2939652492452835e-04  3.2267619696316722e-04  6.7203279613611291e-06  -4.5818891825819826e-04  4.6780736903913810e-04  4.6784316129239211e-04
1.3600000000002100e+02  2.8354964873035382e+01  3.2000027762618849e+01  3.2000030439582524e+01  2.4512573589633008e-02  1.8339461646949157e+01  3.2000034361958299e+01  3.2000027941328142e+01  2.4395049709398622e-02  1.0015503226086224e+01  1.0022043937904492e+01  3.4143783628931085e-04  3.3374503467808932e-04  7.6928016112215274e-06  -4.7172235990266019e-04  4.8228043329885472e-04  4.8231264696303158e-04
1.4000000000001799e+02  2.8436188849478416e+01  3.2000030339946505e+01  3.2000033141052732e+01  2.4492224362233962e-02  1.8418337966602682e+01  3.2000037795242527e+01  3.2000030618444839e+01  2.4376821607883296e-02  1.0017850882875734e+01  1.0024636254933654e+01  3.5362286468191840e-04  3.4488219789632272e-04  8.7406667855956786e-06  -4.8576086552328316e-04  4.9728120080434811e-04  4.9835087092749814e-04
1.4400000000001401e+02  2.8521296795493914e+01  3.2000032978345892e+01  3.2000035883459212e+01  2.4475598987193380e-02  1.8499594410073644e+01  3.2000041341519342e+01  3.2000033362820851e+01  2.4350214897625306e-02  1.0021702385420269e+01  1.0028745012479320e+01  3.6596538068957215e-04  3.5610011832212644e-04  9.8652623674457094e-06  -5.1460260965449374e-04  5.1407275781808820e-04  5.1467153493421245e-04
1.4800000000001000e+02  2.8607209916122859e+01  3.2000035793710445e+01  3.2000038802630662e+01  2.4495208259518959e-02  1.8582989348937158e+01  3.2000045137455231e+01  3.2000036287292460e+01  2.4370350272840530e-02  1.0024220567185701e+01  1.0031517496837679e+01  3.7846376656676736e-04  3.6739365015279969e-04  1.1070116413967673e-05  -5.3061811551652154e-04  5.3055779991584132e-04  5.3215832078882489e-04
1.5200000000000699e+02  2.8696141513216045e+01  3.2000038748941272e+01  3.2000041847667241e+01  2.4503920619401976e-02  1.8668473348312332e+01  3.2000049106660988e+01  3.2000039333849045e+01  2.4380333053489960e-02  1.0027668164903712e+01  1.0035230159609359e+01  3.9112342023567336e-04  3.7875606874978766e-04  1.2367351485885697e-05  -5.4599368942119108e-04  5.4664186695494159e-04  5.5061473966544646e-04
1.5600000000000301e+02  2.8788860561917989e+01  3.2000041838017744e+01  3.2000045001743842e+01  2.4501039142950289e-02  1.8756465785095457e+01  3.2000053302271965e+01  3.2000042542076883e+01  2.4380377533007772e-02  1.0032394776822532e+01  1.0040228888781964e+01  4.0393720734457266e-04  3.9018535551059073e-04  1.3751851833981930e-05  -5.6117528398508883e-04  5.6253500782244676e-04  5.6895008131731739e-04
1.5999999999999901e+02  2.8882403622416664e+01  3.2000045051812862e+01  3.2000048285419730e+01  2.4486234303198039e-02  1.8846592489127989e+01  3.2000057609836510e+01  3.2000045841282599e+01  2.4369882721213636e-02  1.0035811133288675e+01  1.0043895541890489e+01  4.1690277110360558e-04  4.0167704690219049e-04  1.5225724201415095e-05  -5.7510902447755548e-04  5.7738640947469844e-04  5.8610485176619083e-04
1.6399999999999599e+02  2.8979868340762689e+01  3.2000048446954139e+01  3.2000051699654762e+01  2.4458567269888248e-02  1.8938830023796488e+01  3.2000062151367239e+01  3.2000049313604933e+01  2.4348905256103788e-02  1.0041038316966201e+01  1.0049390293333403e+01  4.3003028904425216e-04  4.1323248371407094e-04  1.6797805330181213e-05  -5.8890064861624985e-04  5.9230190133719189e-04  6.0326927396895172e-04
1.6799999999999201e+02  2.9078824049493420e+01  3.2000051924241582e+01  3.2000055189279067e+01  2.4470512103458304e-02  1.9032894356933941e+01  3.2000066916248606e+01  3.2000052915555386e+01  2.4337874091955442e-02  1.0045929692559479e+01  1.0054551196533758e+01  4.4332204187769641e-04  4.2485984474957490e-04  1.8462197128121512e-05  -6.2005897281989023e-04  6.0796227294114785e-04  6.2011689114127415e-04
1.7199999999998900e+02  2.9180444483241363e+01  3.2000055513533319e+01  3.2000058763402144e+01  2.4483018006829615e-02  1.9129180763536738e+01  3.2000071857088848e+01  3.2000056664137382e+01  2.4354060757127531e-02  1.0051263719704625e+01  1.0060163327847878e+01  4.5679078221827208e-04  4.3655083316940631e-04  2.0239949048865774e-05  -6.3605132408935312e-04  6.2469365572684907e-04  6.3910869856126417e-04
1.7599999999998499e+02  2.9285494729562568e+01  3.2000123607811190e+01  3.2000126836100890e+01  2.4481461422758179e-02  1.9227920306227301e+01  3.2000077024471459e+01  3.2000060584709615e+01  2.4358087211202022e-02  1.0057574423335268e+01  1.0066761433577085e+01  4.7041973851048196e-04  4.4830942009092562e-04  2.2110318419556337e-05  -6.5169860952976242e-04  6.4077943379546988e-04  6.5869546306879267e-04
1.7999999999998099e+02  2.9392532692642327e+01  3.2000063281965012e+01  3.2000066467400345e+01  2.4464933232377677e-02  1.9328424627565003e+01  3.2000082314443766e+01  3.2000064569904637e+01  2.4349755211216451e-02  1.0064108065077324e+01  1.0073565182697365e+01  4.8421033568491953e-04  4.6012452245453516e-04  2.4085813230384371e-05  -6.6632318491011806e-04  6.5650060281668824e-04  6.7731513709481993e-04
1.8399999999997800e+02  2.9502196102682483e+01  3.2000067286423949e+01  3.2000070405732707e+01  2.4433870231691968e-02  1.9431407230705648e+01  3.2000087775768115e+01  3.2000068677223290e+01  2.4329398472191614e-02  1.0070788871976834e+01  1.0080523754772958e+01  4.9817070592055393e-04  4.7199424421858144e-04  2.6176461701972486e-05  -6.9553736902338041e-04  6.7170965525328657e-04  6.9559561890073038e-04
1.8799999999997399e+02  2.9614654271821014e+01  3.2000071609027898e+01  3.2000074639660902e+01  2.4457422180806911e-02  1.9535994941575289e+01  3.2000093537672583e+01  3.2000073017164695e+01  2.4317955843933585e-02  1.0078659330245724e+01  1.0088683591072769e+01  5.1230724755839613e-04  4.8392504550873389e-04  2.8382202049662239e-05  -7.1316393363468633e-04  6.8615574650031494e-04  7.1321463495728217e-04
1.9199999999996999e+02  2.9729734790026686e+01  3.2000076008925724e+01  3.2000078932661282e+01  2.4464529536398463e-02  1.9643456608840662e+01  3.2000099528205041e+01  3.2000077518920669e+01  2.4333253413451144e-02  1.0086278181186024e+01  1.0096603936338688e+01  5.2661984088404423e-04  4.9591647680093500e-04  3.0703364083109236e-05  -7.2968519605823897e-04  7.0379292085312169e-04  7.3365686717846625e-04
1.9599999999996700e+02  2.9847224601869673e+01  3.2000080546340605e+01  3.2000083333079637e+01  2.4454581207094334e-02  1.9752581370672054e+01  3.2000105586920945e+01  3.2000082067598449e+01  2.4334457428418579e-02  1.0094643231197619e+01  1.0105265039132700e+01  5.4110240787803951e-04  5.0796775676052795e-04  3.3134651117511563e-05  -7.4491789621196607e-04  7.2050348643587449e-04  7.5388405047678803e-04
1.9999999999996299e+02  2.9967469754484465e+01  3.2000085189560004e+01  3.2000087822921323e+01  2.4427246296478623e-02  1.9863842630881038e+01  3.2000111952912299e+01  3.2000086829394498e+01  2.4322439315336546e-02  1.0103627123603427e+01  1.0114531837891402e+01  5.5575491595889564e-04  5.2006754273719084e-04  3.5687373221704802e-05  -7.5935598882296705e-04  7.3624202211996213e-04  7.7340305762663836e-04
2.0399999999995899e+02  3.0090618616319912e+01  3.2000089976836058e+01  3.2000092416281227e+01  2.4435859018176506e-02  1.9976598976744960e+01  3.2000118549859486e+01  3.2000091755857369e+01  2.4296156199688432e-02  1.0114019639574952e+01  1.0125221318706188e+01  5.7058289371105268e-04  5.3221472780669548e-04  3.8368165904357197e-05  -7.9182257889577330e-04  7.5128890338352643e-04  7.9187210504016320e-04
2.0799999999995600e+02  3.0216679243304661e+01  3.2000095079152331e+01  3.2000097318711759e+01  2.4445888662066574e-02  2.0092606316771761e+01  3.2000125301770034e+01  3.2000096793263054e+01  2.4306577608147813e-02  1.0124072926532900e+01  1.0135592870766693e+01  5.8559176612262964e-04  5.4441707610199694e-04  4.1174690020632696e-05  -8.0942036064409709e-04  7.6580313058513224e-04  8.1182829937281864e-04
2.1199999999995200e+02  3.0344310988632017e+01  3.2000100164750172e+01  3.2000102174663695e+01  2.4436853010655117e-02  2.0210236481715615e+01  3.2000132225704533e+01  3.2000101948510959e+01  2.4314132501788006e-02  1.0134074506916402e+01  1.0145902858199360e+01  6.0077769517098581e-04  5.5666751987322699e-04  4.4110175297758822e-05  -8.2546014649810269e-04  7.8356834933957897e-04  8.3373916817316811e-04
2.1599999999994901e+02  3.0476347801174416e+01  3.2000105429862444e+01  3.2000107181764108e+01  2.4408072233658405e-02  2.0329485440560486e+01  3.2000139421516792e+01  3.2000107308143448e+01  2.4306398003607659e-02  1.0146862360613930e+01  1.0158996579527319e+01  6.1614051804270958e-04  5.6896678811272749e-04  4.7173729929982089e-05  -8.3984220509749198e-04  8.0022025236291077e-04  8.5411567051232667e-04
2.1999999999994500e+02  3.0609380263176249e+01  3.2000110897452245e+01  3.2000112370477410e+01  2.4421084316276025e-02  2.0451616046955902e+01  3.2000146820886897e+01  3.2000112813904444e+01  2.4283240994939205e-02  1.0157764216220347e+01  1.0170205509933826e+01  6.3168383435859606e-04  5.8130563677708902e-04  5.0378197581507048e-05  -8.7301241824450256e-04  8.1543848368059051e-04  8.7305835565663448e-04
2.2399999999994100e+02  3.0746191616226749e+01  3.2000116462930620e+01  3.2000117631797991e+01  2.4427566500524401e-02  2.0575349810546935e+01  3.2000154288505243e+01  3.2000118353519618e+01  2.4283759208824515e-02  1.0170841805679814e+01  1.0183612902438288e+01  6.4740317258477498e-04  5.9368473047429762e-04  5.3718442110477368e-05  -8.9086292586976667e-04  8.2804332447329674e-04  8.9375665908319113e-04
2.2799999999993801e+02  3.0885432323449194e+01  3.2000122165691288e+01  3.2000123006497638e+01  2.4412702611448133e-02  2.0700810951950768e+01  3.2000162048699011e+01  3.2000124105725256e+01  2.4293206246353814e-02  1.0184621371498427e+01  1.0197718554638822e+01  6.6330214772575193e-04  6.0610954565351713e-04  5.7192602072234804e-05  -9.0691195994135670e-04  8.4650192681064867e-04  9.1680632149893798e-04
2.3199999999993400e+02  3.1027896248592555e+01  3.2000128067413748e+01  3.2000128547896530e+01  2.4390478900746845e-02  2.0828703944684140e+01  3.2000170011554474e+01  3.2000130000207783e+01  2.4285943804446149e-02  1.0199192303908415e+01  1.0212613368906936e+01  6.7938825300993707e-04  6.1857127263603988e-04  6.0816980373897185e-05  -9.3775304635852319e-04  8.6349361052111848e-04  9.3780047605488857e-04
2.3599999999993000e+02  3.1172798257818037e+01  3.2000134205590463e+01  3.2000134302171105e+01  2.4409731603819287e-02  2.0957716582361627e+01  3.2000178205567657e+01  3.2000136058447197e+01  2.4261946866979741e-02  1.0215081675456410e+01  1.0228825843524934e+01  6.9565093175139774e-04  6.3106098502561491e-04  6.4589946725782826e-05  -9.5687841165646118e-04  8.7929845783593251e-04  9.5691965145901312e-04
2.3999999999992701e+02  3.1319560750340628e+01  3.2000140352493489e+01  3.2000140037973715e+01  2.4405523844081855e-02  2.1090001700322386e+01  3.2000186652242625e+01  3.2000142298004576e+01  2.4265929805957546e-02  1.0229559050018242e+01  1.0243636939414024e+01  7.1208659976010433e-04  6.4358802043151797e-04  6.8498579328586358e-05  -9.7408939827027790e-04  8.9076091246212950e-04  9.7965036272453345e-04
2.4399999999992301e+02  3.1469849963692003e+01  3.2000146723993815e+01  3.2000145976731929e+01  2.4377810117957515e-02  2.1223398618264685e+01  3.2000194920986381e+01  3.2000148388980712e+01  2.4272868128971972e-02  1.0246451345427317e+01  1.0260876009235808e+01  7.2870822156400792e-04  6.5614785509991616e-04  7.2560366464091762e-05  -9.8907522014581592e-04  9.0963513591653194e-04  1.0028690837002863e-03
2.4799999999991900e+02  3.1623430052678003e+01  3.2000153309817698e+01  3.2000152099398257e+01  2.4389427631120897e-02  2.1358876915087997e+01  3.2000203754946739e+01  3.2000154899678655e+01  2.4261973671954252e-02  1.0264553137590006e+01  1.0279317729954929e+01  7.4551940729901574e-04  6.6872989101517599e-04  7.6789516283839749e-05  -1.0237401356626911e-03  9.2670500293886399e-04  1.0237803652799848e-03
2.5199999999991601e+02  3.1779756317800352e+01  3.2000159726728214e+01  3.2000158028513340e+01  2.4392616561882945e-02  2.1496104944443427e+01  3.2000213367164640e+01  3.2000161988424992e+01  2.4233169377629052e-02  1.0283651373356925e+01  1.0298761095314877e+01  7.6250672881005412e-04  6.8133677225037275e-04  8.1169956559681367e-05  -1.0420129541601506e-03  9.4232761388051095e-04  1.0445440463413020e-03
2.5599999999991201e+02  3.1937935533355127e+01  3.2000166565841759e+01  3.2000164353509156e+01  2.4370178398538261e-02  2.1635178134994760e+01  3.2000221959092990e+01  3.2000168292990061e+01  2.4250612719547086e-02  1.0302757398360367e+01  1.0318210981799275e+01  7.7966669691497033e-04  6.9396829623722539e-04  8.5698400677744935e-05  -1.0579180502581537e-03  9.5408524483805860e-04  1.0692819774501200e-03
2.5999999999990899e+02  3.2100127472383988e+01  3.2000173485859378e+01  3.2000170736323675e+01  2.4371237375343045e-02  2.1777297062605896e+01  3.2000316644185560e+01  3.2000260554493643e+01  2.4250888970024673e-02  1.0322830409778092e+01  1.0338658034135243e+01  7.9700799562334350e-04  7.0661580255291438e-04  9.0392193070429122e-05  -1.0916743827880532e-03  9.7289399235101165e-04  1.0917151576019424e-03
2.6399999999990501e+02  3.2264810195882021e+01  3.2000180496258139e+01  3.2000177179047249e+01  2.4377562045789121e-02  2.1920313319055285e+01  3.2000240925370733e+01  3.2000182208085228e+01  2.4232428102303874e-02  1.0344496876826735e+01  1.0360681021357472e+01  8.1453733699572055e-04  7.1928308996096666e-04  9.5254247034753893e-05  -1.1111918932798790e-03  9.8971738985696484e-04  1.1121490874738849e-03
