# downsampled to dt=0.5 from the every-step stream
# time min_lapse min_chi max_abs_K min_lapse_x min_lapse_y min_lapse_z max_ah_r min_theta_plus r_at_min_theta_plus min_phi max_phi min_Pi max_Pi pump_work
   0.0100000    9.9190745904e-01    9.8961497489e-01    2.1390153479e-05    2.7250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    6.4250462867e-02    3.1124771565e+01    2.9169461151e-18    1.9555720410e-02   -1.1152139169e-04    1.0001925931e-12    0.0000000000e+00
   0.5100000    9.9191041091e-01    9.8961627708e-01    1.0756752319e-04    2.7250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    6.4250731136e-02    3.1124771565e+01    3.5776987420e-18    1.8161478155e-02   -5.5988730371e-03    6.9504429860e-13    0.0000000000e+00
   1.0100000    9.9191356990e-01    9.8961502929e-01    7.1848456575e-05    2.7250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    6.4250566246e-02    3.1124771565e+01    4.3948026766e-18    1.4169804726e-02   -1.0388474460e-02    9.9684939543e-16    0.0000000000e+00
   1.5100000    9.9188657877e-01    9.8962533289e-01    4.4744161799e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097752389e-02    3.1198236790e+01    5.4005112784e-18    8.1746038667e-03   -1.3521506652e-02    2.3238043388e-16    0.0000000000e+00
   2.0100000    9.9189009404e-01    9.8962965610e-01    7.2720595664e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097593324e-02    3.1198236790e+01   -5.8312183760e-11    1.1084373950e-03   -1.4685239703e-02    1.2313891760e-16    0.0000000000e+00
   2.5100000    9.9189506369e-01    9.8964790020e-01    7.7695504029e-05    2.7250000000e+01    3.2250000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097531840e-02    3.1198236790e+01   -6.0812920184e-03    3.1549624827e-10   -1.3964071962e-02    2.7788696068e-17    0.0000000000e+00
   3.0100000    9.9190438861e-01    9.8963817180e-01    1.7434619500e-04    2.7250000000e+01    3.2250000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097505417e-02    3.1198236790e+01   -1.2466094755e-02    2.7649748934e-10   -1.1411037474e-02    1.8665138235e-11    0.0000000000e+00
   3.5100000    9.9204281231e-01    9.8955149101e-01    1.7271082228e-04    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097569171e-02    3.1198236790e+01   -1.7154860887e-02    2.0361964730e-10   -7.1554923471e-03    7.5520662074e-11    0.0000000000e+00
   4.0100000    9.9201045192e-01    9.8958552025e-01    1.6976401594e-04    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097671381e-02    3.1198236790e+01   -1.9425483821e-02    1.0298260595e-10   -1.7816657049e-03    1.1740740539e-10    0.0000000000e+00
   4.5100000    9.9187453552e-01    9.8966586763e-01    8.6815023214e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097739294e-02    3.1198236790e+01   -1.8948817632e-02    1.9699532698e-11   -2.5013493809e-10    3.7799837302e-03    0.0000000000e+00
   5.0100000    9.9188130605e-01    9.8966401130e-01    8.1840563051e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097750324e-02    3.1198236790e+01   -1.5836968881e-02    7.0362224276e-11   -2.3656254884e-10    8.7192710030e-03    0.0000000000e+00
   5.5100000    9.9192310467e-01    9.8965478732e-01    5.4655162777e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097740990e-02    3.1198236790e+01   -1.0545857461e-02    1.1988793833e-10   -1.8754091576e-10    1.2443938532e-02    0.0000000000e+00
   6.0100000    9.9193420928e-01    9.8966285122e-01    3.8027121876e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097736318e-02    3.1198236790e+01   -3.8005152851e-03    1.2899022381e-10   -1.0842717348e-10    1.4476776594e-02    0.0000000000e+00
   6.5100000    9.9193307370e-01    9.8967098536e-01    3.4814912576e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097741523e-02    3.1198236790e+01   -3.6192729480e-10    3.4856629451e-03   -1.0343484330e-10    1.4528595667e-02    0.0000000000e+00
   7.0100000    9.9192232177e-01    9.8967759715e-01    4.5060903578e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097753125e-02    3.1198236790e+01   -3.5212865462e-10    1.0295148728e-02   -1.3807455325e-10    1.2562953752e-02    0.0000000000e+00
   7.5100000    9.9190794175e-01    9.8968100095e-01    5.1471773254e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097762373e-02    3.1198236790e+01   -2.9372429489e-10    1.5680984150e-02   -1.2476329711e-10    8.8258646100e-03    0.0000000000e+00
   8.0100000    9.9190166229e-01    9.8967933947e-01    5.0608684136e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097767847e-02    3.1198236790e+01   -1.9333828680e-10    1.8883830860e-02   -5.0252630036e-07    3.8373881217e-03    0.0000000000e+00
   8.5100000    9.9190692870e-01    9.8967634197e-01    4.8471460308e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097773637e-02    3.1198236790e+01   -1.0807612396e-10    1.9452237298e-02   -1.6878196597e-03    3.9617458392e-06    0.0000000000e+00
   9.0100000    9.9191933541e-01    9.8967665054e-01    5.3471034831e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097773851e-02    3.1198236790e+01   -9.8887245893e-11    1.7315087951e-02   -6.9385107866e-03    5.6331465354e-08    0.0000000000e+00
   9.5100000    9.9193268139e-01    9.8968115631e-01    5.4513381152e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097761320e-02    3.1198236790e+01   -6.7821893180e-11    1.2784053631e-02   -1.1204256344e-02    2.4012356680e-10    0.0000000000e+00
  10.0100000    9.9194149445e-01    9.8968756512e-01    5.0447282721e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097746116e-02    3.1198236790e+01   -3.8748345140e-11    6.4910953507e-03   -1.3928020059e-02    1.5850469463e-10    0.0000000000e+00
  10.5100000    9.9194243868e-01    9.8969274517e-01    4.6421093807e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097742274e-02    3.1198236790e+01   -7.1428006120e-04    2.3182246631e-06   -1.4754305689e-02    2.5441684430e-07    0.0000000000e+00
  11.0100000    9.9193490178e-01    9.8969502130e-01    5.1164903854e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097748623e-02    3.1198236790e+01   -7.8216076767e-03    1.5798747936e-07   -1.3548111915e-02    1.0939933853e-06    0.0000000000e+00
  11.5100000    9.9192193346e-01    9.8969456622e-01    5.0582185272e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097756712e-02    3.1198236790e+01   -1.3854355790e-02    3.4098547667e-10   -1.0440891843e-02    1.6871948375e-06    0.0000000000e+00
  12.0100000    9.9191104697e-01    9.8969205442e-01    4.6475727805e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097747821e-02    3.1198236790e+01   -1.7965363310e-02    9.6760677906e-10   -5.8532301518e-03    1.9945033907e-06    0.0000000000e+00
  12.5100000    9.9191029443e-01    9.8968850214e-01    5.1903984924e-05    2.7250000000e+01    3.1750000000e+01    3.2000000000e+01    0.0000000000e+00    6.4097699605e-02    3.1198236790e+01   -1.9573144835e-02    1.4585645329e-07   -5.3511380911e-04    2.5778997732e-06    0.0000000000e+00
