# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  1.1308374113174841e-17  2.0802391456999704e-11  -2.5351787118403879e-11  -1.4161056828506759e-12  4.4057248196644039e-10  -3.4616327043382093e-18  -2.5349435613950015e-11  1.4137601642538914e-12  1.1796650167840380e-17  -2.0802382184974833e-11  -1.4436749727622861e-17  -1.0505050761863769e-13  2.5913530079798223e-15  9.5792166283341649e-15  1.1150926335203264e-11  1.1783963496085241e-17  7.8153369635570198e-15  -1.4824055957977675e-14  -1.3305793581713567e-17  1.0504349942118456e-13
5.0000000000000000e-01  -1.8598323090784073e-17  2.4053283436612551e-11  -2.5686888996902804e-11  1.3902182022086315e-12  5.0853210189184514e-10  -1.1972644029314932e-17  -2.5686982418258183e-11  -1.3901342808753737e-12  5.8719467730341886e-18  -2.4053129854362233e-11  9.7675271080814769e-17  -3.2385655073623252e-11  3.4431441760279384e-15  -3.1959369829472003e-11  5.3501476701104075e-09  1.4180623417054798e-17  3.9987133046799655e-15  3.1958800070339837e-11  7.9720597628410367e-17  3.2385005991077742e-11
1.0000000000000000e+00  4.2739405397674016e-17  2.8386526750464861e-11  -2.5964154481217983e-11  5.3012795612122805e-12  3.0517944189154220e-10  5.3391212900872335e-17  -2.5964180572601047e-11  -5.3013835088290926e-12  1.6488061631157312e-16  -2.8386410494139352e-11  -5.4923215853518645e-17  -1.8420999440676768e-10  5.1167187205507378e-14  -1.8229511229631551e-10  2.4072086631227464e-08  -1.9722404272580132e-17  5.1327325960947349e-14  1.8229506349735072e-10  -1.6838457083413499e-16  1.8421014919150144e-10
1.5000000000000000e+00  -5.8535683674619384e-17  3.4248593262188053e-11  -2.6230119651485771e-11  1.0696697876027628e-11  1.3667060430732116e-09  2.8494196675601926e-17  -2.6229928718648338e-11  -1.0696974357858086e-11  1.9924940996596720e-16  -3.4249014720884425e-11  3.7067830122861975e-16  -3.0351066373411338e-10  -4.1903365847678258e-14  -2.9820855305670151e-10  3.7449904256904461e-08  2.3651365176702526e-16  -4.1910465586884417e-14  2.9820855262118078e-10  1.0802014896418499e-16  3.0351038825997569e-10
2.0000000000000000e+00  -9.2576338795393890e-17  4.1924692533105720e-11  -2.6497302302300169e-11  1.7839079033179822e-11  4.1042901725376315e-09  1.3773822939149012e-16  -2.6496631104890469e-11  -1.7839622324741630e-11  1.0019689824460742e-16  -4.1924159312724910e-11  3.7495594598757465e-16  -3.0314424148765002e-10  3.7069662184727556e-14  -2.9949078755561100e-10  2.4176770506152523e-08  1.0963051496286050e-17  3.6409857198094106e-14  2.9949077154920065e-10  -2.0705992700832062e-16  3.0314400870007075e-10
2.4999999999999898e+00  4.9905526361354761e-16  5.1749971690682866e-11  -2.6758598455841210e-11  2.7063413764581019e-11  -7.8582995615444175e-09  1.7471061771041161e-16  -2.6759462799044280e-11  -2.7063042222880433e-11  -1.2345914067578716e-16  -5.1748527545596866e-11  3.0422004693471818e-16  -3.2451518410349425e-10  5.8059788925372219e-14  -3.1923581567576230e-10  1.9597018566915849e-08  2.4381127558830099e-16  5.7245825938001922e-14  3.1923543980225713e-10  3.3826342064773120e-16  3.2451582114122162e-10
2.9999999999999800e+00  -8.8705169893447303e-16  6.3824195944834573e-11  -2.7100731142943393e-11  3.8381061002846328e-11  -1.0207301185988652e-08  6.8119718206287030e-16  -2.7100859764785717e-11  -3.8381957315701429e-11  -3.9002748198914236e-16  -6.3825349177375710e-11  -6.6735243182008053e-16  -3.5124138676937830e-10  7.5297552137094954e-14  -3.4331222449938069e-10  2.6478059573446784e-08  -6.7636393013295136e-16  7.6259528324753529e-14  3.4331402685410323e-10  1.0945220668199523e-15  3.5124057703974157e-10
3.4999999999999698e+00  -1.9526601581365820e-15  7.6852335745677985e-11  -2.9973198274142853e-11  4.8336723010999331e-11  -1.9260638236362658e-08  -6.4607886131682169e-17  -2.9970660514773159e-11  -4.8339490084868111e-11  3.9048548022542034e-16  -7.6850800176338836e-11  9.4751851331979503e-16  -3.2410726559421269e-10  6.5894522431059944e-14  -3.1879632213751527e-10  2.0591787718786480e-08  2.5538319508794777e-16  6.4755192205813698e-14  3.1879687018941665e-10  5.3937808463135006e-16  3.2410713705210072e-10
3.9999999999999600e+00  2.3473705812825615e-16  9.8925045365915419e-11  -2.0429047603824735e-11  7.8745939090393859e-11  -2.9873523656979642e-08  6.6447253643952350e-16  -2.0431834895017445e-11  -7.8744468317564174e-11  -9.0874571042828857e-16  -9.8925497265730964e-11  -5.2206518060875696e-16  -3.0421107527400245e-10  9.6555352551185090e-14  -3.0059716955158506e-10  1.6983988835867833e-08  6.6964397047739145e-16  9.5428173187876714e-14  3.0059672834704021e-10  9.3310166215901213e-16  3.0421148732862543e-10
4.4999999999999503e+00  -1.4860265927634090e-15  1.1200775588606182e-10  -3.9096484357490509e-11  7.3618048810480674e-11  4.6528736044625290e-08  1.2778262462801994e-16  -3.9092238907838920e-11  -7.3621008779857158e-11  -3.5266311530122642e-16  -1.1200899459539001e-10  1.6705581280214035e-15  -3.0701708060889474e-10  1.1696292461330941e-13  -3.0264541515066540e-10  1.6724755694442176e-08  8.8800904107971883e-16  1.1736151765659979e-13  3.0264711089704830e-10  4.3340824827954140e-16  3.0701812337901439e-10
4.9999999999999396e+00  1.5178776386739833e-15  1.4282143951288919e-10  -2.4178281357188166e-11  1.1736980911817574e-10  4.0301464693105382e-08  1.4786701041519643e-15  -2.4179214116439313e-11  -1.1736752452201225e-10  6.6244584288738238e-16  -1.4281978419787539e-10  -1.8245874605776379e-15  -2.9886983688449860e-10  9.6399193601151603e-14  -2.9546756029442512e-10  1.7438161899109455e-08  -3.1419181231469633e-16  9.6223658821052807e-14  2.9546759773883642e-10  -5.0990455196078777e-16  2.9886979976569536e-10
5.4999999999999298e+00  -2.0787131982969846e-15  1.5529239934643979e-10  -3.0685362557039559e-11  1.2555336088662054e-10  8.2660147701127490e-08  -3.8461723371582283e-16  -3.0684079334434589e-11  -1.2555556439717941e-10  -3.2941036796453563e-15  -1.5529517739872804e-10  1.3418029872216178e-16  -2.8140654016812157e-10  7.9710694614083366e-14  -2.8001951170842815e-10  8.8623467132265451e-09  4.4032262376347665e-16  8.0571484633463425e-14  2.8002059838270682e-10  2.4729707916078376e-16  2.8140744580520191e-10
5.9999999999999201e+00  -1.2813900116461337e-15  1.8821068351809326e-10  -8.5100664149741266e-11  1.0075536754065345e-10  1.5642998550626114e-07  -2.8184711799241384e-17  -8.5102071661960018e-11  -1.0075344884800857e-10  7.4420644020768338e-16  -1.8820715853690204e-10  -5.2560420445417149e-16  -2.6768026134626030e-10  1.0082024337506358e-13  -2.6787926764348405e-10  3.4356769788331340e-09  -2.8187913472888104e-16  1.0140689573664510e-13  2.6787886762220702e-10  3.9501034519000173e-17  2.6768202279032454e-10
6.4999999999999103e+00  9.5275396389652167e-16  9.7721509987520616e-11  -1.0380041884713127e-10  1.2537017099807160e-11  2.3525354966849482e-07  5.4924784143220971e-16  -1.0380135249863422e-10  -1.2539248635160736e-11  -9.9636242484283863e-16  -9.7724282241159160e-11  9.9177190889168533e-16  -2.5430960350088648e-10  1.1653269979659001e-13  -2.5625519536600617e-10  1.0954482939996616e-08  8.0360024578756544e-16  1.1419721067404647e-13  2.5625696064928199e-10  7.9511445183662981e-16  2.5430838094221005e-10
6.9999999999998996e+00  -3.3334627454060202e-15  6.7247290100319508e-11  -1.6288741913996362e-10  -7.4172849173010510e-11  2.0592504462632619e-07  -1.1808624512927683e-15  -1.6288537861789503e-10  7.4171265439179437e-11  -1.4731784557941036e-15  -6.7246123674905908e-11  -2.3379509530451665e-16  -2.3926000837468926e-10  1.0707227209954723e-13  -2.4217830988533364e-10  7.6740473322326873e-09  -4.8436678379522974e-16  1.0801358725746692e-13  2.4217857052911484e-10  1.9755146050158395e-16  2.3925957603891272e-10
7.4999999999998801e+00  3.2114150535285201e-15  -1.3902496128622643e-10  -1.7935948981612583e-10  -2.6290049962087732e-10  3.1048920885471221e-07  7.8946042204125168e-16  -1.7936067277660624e-10  2.6290436385284974e-10  2.6308158920355218e-15  1.3902648452857464e-10  8.3048436657028684e-16  -2.2079960929216234e-10  1.1204460619482111e-13  -2.2535793516312073e-10  -5.1549726113460229e-09  -9.9747215258730405e-16  1.1044654086056568e-13  2.2535765318541943e-10  4.8679164137060980e-16  2.2080044140332426e-10
7.9999999999998703e+00  3.0770318198780167e-17  -1.5776992221019586e-10  -3.2521497540809721e-11  -1.3935110822548337e-10  2.0277269921500773e-07  -4.0425821449227128e-17  -3.2521625554227744e-11  1.3934744582256792e-10  -6.2901129993238654e-16  1.5776927399793794e-10  2.1799171976091407e-15  -1.9703849391763511e-10  1.2463000330885467e-13  -2.0590249776009949e-10  -4.3355796061019037e-09  4.7511864424348788e-16  1.2561853576302965e-13  2.0590270434073541e-10  1.0705361805433990e-16  1.9703876633314740e-10
8.4999999999998597e+00  -1.0896731408654666e-15  -2.0239653994372777e-10  -1.4293883635756557e-10  -2.8902358728430227e-10  2.9208762789741450e-07  -1.4374868100516051e-15  -1.4293832056293204e-10  2.8902464924631390e-10  -8.5385681833635617e-16  2.0240045082895296e-10  -2.2906836037733364e-15  -1.7706240290527278e-10  1.6163678301392269e-13  -1.8869206272538387e-10  -6.3751715020015704e-10  4.8483726396512247e-17  1.6034607732016152e-13  1.8869208782314278e-10  8.9993007321576328e-16  1.7706166620233652e-10
8.9999999999998508e+00  1.4143789240413838e-15  -2.1434274372128205e-10  -1.2561784690597663e-10  -2.8038278208882507e-10  2.0504367311123377e-07  2.3910601458699880e-15  -1.2562069557694924e-10  2.8038214835740943e-10  -2.3892349116318409e-16  2.1434333026612611e-10  4.6077854126279723e-16  -1.6602383524482143e-10  1.9955227401704821e-13  -1.7632665074094043e-10  -5.3049186538079780e-09  -7.0648206879621247e-16  2.0014516000477805e-13  1.7632539880872292e-10  -1.1622895507877160e-15  1.6602287969465268e-10
9.4999999999998401e+00  9.9462295727312897e-16  -3.2327611554311917e-11  6.2540234961494133e-12  -5.4991652661411388e-12  9.8412354019617940e-08  -4.9852955233943241e-16  6.2529940787989642e-12  5.4976101539914685e-12  2.7023321494821364e-15  3.2329804268913350e-11  -1.1177859658528575e-15  -1.4989925047444080e-10  2.1193304337111824e-13  -1.6110760308722497e-10  -2.9236219902552653e-10  -7.6341652733483967e-16  2.1301633550983002e-13  1.6110794338163664e-10  -1.6599581425200463e-15  1.4989837406954826e-10
9.9999999999998295e+00  1.6736600371785519e-15  5.5689372718006035e-11  6.2930978891753218e-11  1.2253632874204080e-10  -3.5530660695028749e-08  3.6237776688034285e-16  6.2933836336695326e-11  -1.2253589917256649e-10  1.2199371242351532e-15  -5.5685064906193594e-11  7.9805455072131350e-16  -1.2037259775224016e-10  1.8252487409913092e-13  -1.3781546882974662e-10  9.6665107479986880e-09  -5.1029762440244581e-16  1.8342043649353055e-13  1.3781547707838083e-10  -2.0610818916479383e-16  1.2037353999862571e-10
1.0499999999999799e+01  -1.4661806956324296e-15  3.4050920594011142e-10  2.4976704688023574e-10  5.3888871041393951e-10  -1.9051619363363181e-07  -6.6238699579129439e-16  2.4976092063806023e-10  -5.3888810872767663e-10  -6.5179407589239158e-15  -3.4050842197393562e-10  -3.2972252421938669e-16  -9.2786248968476609e-11  1.6164580810340350e-13  -1.1470545201405142e-10  -6.3622952540924971e-10  3.0512071303392471e-16  1.6220079699650693e-13  1.1470588854573248e-10  9.0633032709448747e-17  9.2787188786787227e-11
1.0999999999999799e+01  -5.4858783928160991e-16  -1.3327380726932706e-10  1.5921924189263925e-10  7.6453528785526497e-11  -5.5785234567157533e-08  1.8963867722084467e-15  1.5922191101458939e-10  -7.6455328945005348e-11  7.1159115025005674e-15  1.3327398560928365e-10  -2.2607657370386124e-15  -7.7016530315660416e-11  2.2377995421133970e-13  -9.8002795257521011e-11  -1.6235054671851019e-08  -1.7515792561744049e-16  2.2365231265291642e-13  9.8002767043384097e-11  2.8591779903424095e-16  7.7016792544876477e-11
1.1499999999999799e+01  3.6821319753539124e-15  3.7205878436297834e-11  4.4835069174647878e-11  8.9720310078593092e-11  -4.6973031217170684e-08  1.3364893869715060e-15  4.4833299996335487e-11  -8.9723066924852937e-11  -3.7921851770766667e-15  -3.7200983347072704e-11  4.4138206914807677e-16  -5.9010660389196703e-11  2.9378533241025933e-13  -8.0320878871971929e-11  -4.5917074393945694e-09  -2.3914419633029816e-16  2.9201017640547113e-13  8.0324329855336546e-11  -2.6479348743922986e-15  5.9010392290790671e-11
1.1999999999999799e+01  -1.6082616296348165e-15  -2.3929648304296418e-10  -2.6505807774019776e-11  -1.8030049875676196e-10  2.4125168599139922e-07  -5.2451328041286033e-17  -2.6501491999545090e-11  1.8029834427316643e-10  1.3923488582617809e-15  2.3929633938371924e-10  1.3200132100164207e-16  -2.6871437019670710e-11  1.8322467879082256e-13  -5.4021707423847651e-11  1.7255167437712516e-08  2.2739492985661963e-17  1.8310267748923988e-13  5.4023038903116058e-11  2.5277277902491958e-15  2.6873149816556481e-11
1.2499999999999799e+01  2.2495880053907164e-15  1.8440258181538532e-10  -1.8676009538564819e-10  1.8987227788769356e-13  2.1383773831567559e-07  1.1464950030853739e-15  -1.8676472614914967e-10  -1.8738910450641854e-13  5.8301355195271557e-15  -1.8440035583212212e-10  1.4273469825043442e-15  9.8423231194902285e-12  7.9992719567527555e-14  -2.3435455570023051e-11  1.2036075959406527e-08  7.9561612416104012e-18  8.0098518449502911e-14  2.3433937579356262e-11  4.2850711722926694e-16  -9.8442461758042599e-12
1.2999999999999799e+01  2.6655119969889832e-15  3.1254727261865365e-10  -1.2953444946386786e-10  1.8550489900446315e-10  3.9199876230293215e-07  1.1257517452012332e-16  -1.2953370635725550e-10  -1.8551155293181886e-10  -1.1172654733246208e-14  -3.1254382377703142e-10  -3.4910096384573194e-16  3.8671103014983037e-11  3.7921482840735739e-13  3.8300626973412366e-12  -7.3621270294426948e-09  2.9709480582945666e-16  3.7746456850401318e-13  -3.8278742728987055e-12  3.0236983836620951e-16  -3.8669348840098904e-11
1.3499999999999799e+01  -1.3793022080701657e-15  5.3892836427593363e-10  -3.8843427648702630e-10  1.1340240888625331e-10  2.0460441835537773e-07  2.1603462897862372e-15  -3.8843089704618611e-10  -1.1340096510546149e-10  6.6211010647745625e-15  -5.3893174866356922e-10  1.4096105415369699e-16  6.1478135243872135e-11  8.0303963953895686e-13  2.6648988798616057e-11  -4.2989209553447098e-09  2.9860953063073415e-16  8.0124405209146331e-13  -2.6646895440652099e-11  -2.4042291659972347e-15  -6.1477709826178347e-11
1.3999999999999700e+01  -5.7615995061414664e-15  1.1636505370805434e-10  3.8463624648329385e-11  1.4610609525994254e-10  1.4992474758551247e-07  -1.6475552094763616e-15  3.8458450722553173e-11  -1.4610514090391067e-10  -1.4852397043535574e-15  -1.1635874320553364e-10  1.3570435674597979e-15  8.6295108842919554e-11  5.2466641519119898e-13  4.8313329756842131e-11  1.9079573363818620e-08  7.7680449275646647e-16  5.2454287626147270e-13  -4.8312369626653837e-11  -1.2167486387754040e-15  -8.6295518067946437e-11
1.4499999999999700e+01  5.2384998951960574e-15  4.2202174022334926e-10  -8.8018906723634013e-11  2.8129642645097297e-10  -1.0121630910926934e-07  3.9141740916604862e-15  -8.8017226668282679e-11  -2.8129808220410787e-10  -9.2769663653391013e-16  -4.2202158645966388e-10  -1.6631431331444831e-15  1.1473724259656939e-10  -3.7658461794971143e-13  7.1557606426884453e-11  1.6480851158433585e-08  1.1635170357293494e-15  -3.7863324336351781e-13  -7.1556541087406737e-11  2.8557302993603221e-15  -1.1473769602832637e-10
1.4999999999999700e+01  1.2231769958819808e-15  7.2048277812863803e-11  2.1699108660456096e-10  3.6232145019109614e-10  -2.0479409054972455e-07  -4.3934122136413158e-15  2.1699426732074379e-10  -3.6232270415539514e-10  -2.6209036868671350e-16  -7.2050018559220491e-11  -1.1308329820376393e-15  1.4338231097783236e-10  -6.1741662207108298e-13  9.7915059827225882e-11  2.3692160563087107e-09  1.1502423486213322e-15  -6.1900028531179017e-13  -9.7913790366188648e-11  -1.5779684053485171e-16  -1.4338218756919001e-10
