# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  5.0720805662053774e-03  -3.6532577337192277e-16  1.4131009833497059e-03  8.0387443483487660e-17  5.3781975157539137e-04  -6.5976862025682897e-17
1.0000000000000001e-01  5.0315825006446097e-03  1.3981424108708368e-15  1.4046153694112495e-03  2.4409841134344240e-16  5.3544983940032097e-04  3.1703324867540290e-17
2.0000000000000001e-01  4.9905406347397676e-03  -1.0440164892849534e-15  1.3957340357510237e-03  -2.9403406746107230e-16  5.3276805660490336e-04  1.0068867768810040e-15
2.9999999999999999e-01  4.9474863470673133e-03  2.8299947560807308e-15  1.3866540917634443e-03  6.2357352599211343e-16  5.3011745531479247e-04  9.1298376963430007e-16
4.0000000000000002e-01  4.9042741943584427e-03  -1.8840318926483437e-15  1.3778063433463376e-03  3.3757240798289059e-15  5.2798309802178209e-04  2.5756503513115308e-15
5.0000000000000000e-01  4.8598859272143457e-03  3.5500698226199630e-15  1.3686736007924175e-03  -1.8364911758669611e-16  5.2551192900043375e-04  -1.3416157961759966e-15
5.9999999999999998e-01  4.8138902816137318e-03  1.2730879827602747e-14  1.3589261115186321e-03  2.5559732035378296e-15  5.2248676127165711e-04  5.6421142466576702e-15
6.9999999999999996e-01  4.7670332910456801e-03  3.5748041193938808e-17  1.3489933083767355e-03  4.3675636489285435e-15  5.1982469000112384e-04  -2.5107824853700141e-15
8.0000000000000004e-01  4.7190291008990491e-03  2.2640006910204630e-14  1.3389766389956337e-03  4.2990178054570098e-15  5.1732308073981206e-04  -1.0000839078657474e-14
9.0000000000000102e-01  4.6697290729199271e-03  3.8087183359751295e-14  1.3287634605184814e-03  9.0974245049261021e-15  5.1424008453844071e-04  1.1136354943839008e-14
1.0000000000000000e+00  4.6198643040568955e-03  -8.5619362760400969e-15  1.3184483555311666e-03  -5.8081113647140704e-15  5.1120055277410683e-04  1.4673732541881543e-15
1.1000000000000001e+00  4.5671990565851377e-03  3.4595671431132278e-14  1.3078358967449173e-03  8.1837315007084317e-15  5.0852846086071261e-04  -5.0674170744015003e-15
1.2000000000000000e+00  4.5146536530429448e-03  -2.1575207135798006e-14  1.2967887920519265e-03  1.3089248593469709e-14  5.0563931504922055e-04  -6.3583427876909104e-15
1.3000000000000000e+00  4.4601684475861474e-03  1.7834201437498275e-14  1.2855975793322771e-03  -1.6120210470988417e-14  5.0245747145137825e-04  9.5789782070263490e-15
1.3999999999999999e+00  4.4044056906005994e-03  -2.1840162540673142e-15  1.2740644335796187e-03  4.0492649925869468e-14  4.9929070472774935e-04  4.1902104180509478e-15
1.5000000000000000e+00  4.3472683467685978e-03  -9.8112536663175669e-15  1.2620023760637495e-03  6.0057148802681932e-15  4.9609987212804422e-04  -3.4401911089348305e-15
1.6000000000000001e+00  4.2887180103723596e-03  2.4515087823541894e-14  1.2500780755832614e-03  1.0260892139729672e-14  4.9283395937809317e-04  -8.1528549974570586e-15
1.7000000000000000e+00  4.2288474140960118e-03  6.9743193115750470e-15  1.2381341222683123e-03  -7.8909571631458286e-15  4.8961709239599138e-04  5.0577326588566887e-17
1.8000000000000000e+00  4.1673117052467871e-03  -2.9979795527531490e-14  1.2252469169057921e-03  -3.1073079481398336e-15  4.8624166554715091e-04  2.2532052321194691e-15
1.8999999999999999e+00  4.1047337299334481e-03  1.7693707871024410e-14  1.2119322809977140e-03  2.0412545801913967e-14  4.8260598557685157e-04  2.8302710906536051e-15
2.0000000000000000e+00  4.0401691763386561e-03  -8.0337169679244341e-15  1.1989580851524202e-03  9.1421228438342953e-15  4.7901090188659973e-04  -3.5425867662957266e-15
2.1000000000000001e+00  3.9739356275568247e-03  -8.5320666352282968e-15  1.1855755204808484e-03  1.7770139331500169e-14  4.7552867320105417e-04  2.1606923300163014e-15
2.2000000000000002e+00  3.9064618090859085e-03  2.3152780241654865e-14  1.1714193981895297e-03  -1.2161751182290725e-14  4.7188772997577925e-04  1.1178247221411625e-14
2.2999999999999901e+00  3.8373796630928369e-03  -5.0558003525380556e-14  1.1571845191188646e-03  -1.6333602693914250e-14  4.6806691839527579e-04  7.7845831607765241e-15
2.3999999999999901e+00  3.7660787916314743e-03  -5.9776612036490512e-15  1.1426909046808951e-03  3.5124372641437924e-14  4.6421627430438340e-04  -4.5965363662853780e-15
2.4999999999999898e+00  3.6934651104145589e-03  -4.1452667472992386e-15  1.1274842732027994e-03  -6.4428368934025095e-15  4.6020956088745996e-04  6.9456338840348738e-15
2.5999999999999899e+00  3.6191689870984480e-03  -4.2358948613012420e-14  1.1121271767412658e-03  9.5043382460494513e-15  4.5611560787191957e-04  -1.1934765926828588e-15
2.6999999999999900e+00  3.5427879701531847e-03  -1.6241495641361187e-14  1.0967830374428549e-03  2.9736883445387681e-14  4.5206183168631684e-04  -5.4968714193881093e-15
2.7999999999999798e+00  3.4646137240526434e-03  -2.5332384297791209e-14  1.0807616113890834e-03  -1.4840461081159703e-14  4.4779252816569496e-04  8.4973125342584017e-15
2.8999999999999799e+00  3.3847131617763954e-03  2.1337711620902374e-14  1.0639572625927814e-03  8.3400018168310719e-15  4.4348406550944873e-04  -4.8569633924037887e-15
2.9999999999999800e+00  3.3032124010717108e-03  -3.3946210564914462e-14  1.0469044641360271e-03  3.4313578771295870e-14  4.3931383048357171e-04  -1.2631696301157574e-14
3.0999999999999801e+00  3.2193679704272840e-03  -2.8974478633573993e-14  1.0298538648254481e-03  -1.1182572975659861e-16  4.3474777281676493e-04  1.4365231429614053e-15
3.1999999999999802e+00  3.1339850995868029e-03  7.4794613807506950e-15  1.0124973078449067e-03  4.6496995895015780e-14  4.2985754565595425e-04  -1.5266118695258835e-14
3.2999999999999701e+00  3.0462731424693744e-03  -4.1925613861201929e-15  9.9425971670211361e-04  -1.0335953142255804e-14  4.2531801313396532e-04  5.5931555007696328e-15
3.3999999999999702e+00  2.9565294669132089e-03  -2.9785111291177744e-14  9.7530739120737749e-04  -5.6432573292005185e-15  4.2073777618881409e-04  8.8156897016206583e-15
3.4999999999999698e+00  2.8648809984765811e-03  -1.2523740513562928e-14  9.5642332296348254e-04  3.1938443905770947e-14  4.1566279185218134e-04  3.0578185261841740e-15
3.5999999999999699e+00  2.7713251038338970e-03  -1.5975994131845643e-14  9.3721742243029946e-04  -1.2527446880758749e-14  4.1055640979859926e-04  4.7936706901068097e-15
3.6999999999999700e+00  2.6751872506259686e-03  2.5395379105879828e-16  9.1696234710248598e-04  4.6489384986347345e-14  4.0544364744833357e-04  1.1444016153456124e-14
3.7999999999999599e+00  2.5769005731414970e-03  -1.6709973107729254e-14  8.9641477664019042e-04  3.0795577544921422e-14  4.0016512487534418e-04  -2.7581865357652173e-14
3.8999999999999599e+00  2.4766554497751537e-03  -1.4457426292352222e-14  8.7586971013612085e-04  -4.5340014514267483e-14  3.9493572797996219e-04  -6.9110267234289926e-15
3.9999999999999600e+00  2.3742205706867789e-03  -3.8327267685266422e-16  8.5424126749498617e-04  2.6583988283288294e-14  3.8947985945448607e-04  1.4686950936046616e-14
4.0999999999999597e+00  2.2691891645482878e-03  -2.5598799796388690e-14  8.3174669304809804e-04  4.2292146593657963e-14  3.8359194321056902e-04  8.4251694229235790e-15
4.1999999999999504e+00  2.1620239305521704e-03  -3.3452023973556487e-16  8.0953497080960056e-04  -3.5449553907005828e-14  3.7775994810034712e-04  1.3977911654982007e-14
4.2999999999999501e+00  2.0527522188622561e-03  -1.7897026011816831e-14  7.8685586783232828e-04  -2.6374163025291190e-14  3.7200703107521211e-04  6.0628912999281142e-15
4.3999999999999497e+00  1.9410208335737334e-03  -2.8607940296142129e-14  7.6274296005494934e-04  3.9816753024055864e-14  3.6605145157305173e-04  4.4970237890468927e-15
4.4999999999999503e+00  1.8266734891481758e-03  1.5620392143679786e-15  7.3829550878573450e-04  -3.9596788665874840e-14  3.5996662338319671e-04  -6.0220892877618724e-15
4.5999999999999499e+00  1.7098026984369561e-03  9.4963508585329219e-15  7.1391425152942810e-04  3.3822889818859485e-14  3.5367962915578219e-04  -4.6856706591027403e-15
4.6999999999999398e+00  1.5906730164400467e-03  -5.3389703311634815e-14  6.8848049634435743e-04  -2.1683308724728962e-14  3.4713027780122741e-04  2.1823273259570263e-14
4.7999999999999403e+00  1.4690738670209823e-03  2.6048043396523830e-14  6.6217959469785773e-04  -1.8299218778412711e-14  3.4052645995853492e-04  -4.1340216230910936e-15
