# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  35.968750  32.000000  32.000000  4.4509121984e+00  1.610000  1.443405e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  B  28.031250  32.000000  32.000000  4.4509267591e+00  1.610000  1.443442e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  8.5985780768e+00  5.168750  1.210716e+00  0.0830  0  nan  nan  nan  +nan  +2.239054e-01  +5.041715e-01  0  0  0
1.0000000000000001e-01  A  35.968750  32.000000  32.000000  4.4509114339e+00  1.610000  1.443403e-01  -0.8406  0  nan  nan  nan  +nan  +1.395816e-02  +1.810772e-02  0  0  0
1.0000000000000001e-01  B  28.031250  32.000000  32.000000  4.4509259744e+00  1.610000  1.443440e-01  -0.8406  0  nan  nan  nan  +nan  +1.395816e-02  +1.810772e-02  0  0  0
1.0000000000000001e-01  C  32.000000  32.000000  32.000000  8.5985590139e+00  5.168750  1.210711e+00  0.0830  0  nan  nan  nan  +nan  +2.237354e-01  +5.041902e-01  0  0  0
2.0000000000000001e-01  A  35.968750  32.000000  32.000000  4.4509093517e+00  1.610000  1.443397e-01  -0.8406  0  nan  nan  nan  +nan  +1.389326e-02  +1.813237e-02  0  0  0
2.0000000000000001e-01  B  28.031250  32.000000  32.000000  4.4509238323e+00  1.610000  1.443434e-01  -0.8406  0  nan  nan  nan  +nan  +1.389326e-02  +1.813237e-02  0  0  0
2.0000000000000001e-01  C  32.000000  32.000000  32.000000  8.5984951117e+00  5.168750  1.210694e+00  0.0830  0  nan  nan  nan  +nan  +2.235491e-01  +5.041670e-01  0  0  0
2.9999999999999999e-01  A  35.968750  32.000000  32.000000  4.4509062221e+00  1.610000  1.443389e-01  -0.8406  0  nan  nan  nan  +nan  +1.376978e-02  +1.823911e-02  0  0  0
2.9999999999999999e-01  B  28.031250  32.000000  32.000000  4.4509206046e+00  1.610000  1.443426e-01  -0.8406  0  nan  nan  nan  +nan  +1.376978e-02  +1.823911e-02  0  0  0
2.9999999999999999e-01  C  32.000000  32.000000  32.000000  8.5983786438e+00  5.168750  1.210664e+00  0.0830  0  nan  nan  nan  +nan  +2.233529e-01  +5.041119e-01  0  0  0
4.0000000000000002e-01  A  35.968750  32.000000  32.000000  4.4509022407e+00  1.610000  1.443379e-01  -0.8406  0  nan  nan  nan  +nan  +1.360105e-02  +1.840173e-02  0  0  0
4.0000000000000002e-01  B  28.031250  32.000000  32.000000  4.4509164880e+00  1.610000  1.443416e-01  -0.8406  0  nan  nan  nan  +nan  +1.360105e-02  +1.840173e-02  0  0  0
4.0000000000000002e-01  C  32.000000  32.000000  32.000000  8.5982039235e+00  5.168750  1.210619e+00  0.0830  0  nan  nan  nan  +nan  +2.231509e-01  +5.040327e-01  0  0  0
5.0000000000000000e-01  A  35.968750  32.000000  32.000000  4.4508975429e+00  1.610000  1.443367e-01  -0.8406  0  nan  nan  nan  +nan  +1.339653e-02  +1.859970e-02  0  0  0
5.0000000000000000e-01  B  28.031250  32.000000  32.000000  4.4509116191e+00  1.610000  1.443403e-01  -0.8406  0  nan  nan  nan  +nan  +1.339653e-02  +1.859970e-02  0  0  0
5.0000000000000000e-01  C  32.000000  32.000000  32.000000  8.5979666181e+00  5.168750  1.210558e+00  0.0830  0  nan  nan  nan  +nan  +2.229460e-01  +5.039351e-01  0  0  0
5.9999999999999998e-01  A  35.968750  32.000000  32.000000  4.4508922170e+00  1.610000  1.443353e-01  -0.8406  0  nan  nan  nan  +nan  +1.316278e-02  +1.881678e-02  0  0  0
5.9999999999999998e-01  B  28.031250  32.000000  32.000000  4.4509060874e+00  1.610000  1.443389e-01  -0.8406  0  nan  nan  nan  +nan  +1.316278e-02  +1.881678e-02  0  0  0
5.9999999999999998e-01  C  32.000000  32.000000  32.000000  8.5976632961e+00  5.168750  1.210480e+00  0.0830  0  nan  nan  nan  +nan  +2.227399e-01  +5.038237e-01  0  0  0
6.9999999999999996e-01  A  35.968750  32.000000  32.000000  4.4508863157e+00  1.610000  1.443338e-01  -0.8406  0  nan  nan  nan  +nan  +1.290430e-02  +1.903989e-02  0  0  0
6.9999999999999996e-01  B  28.031250  32.000000  32.000000  4.4508999466e+00  1.610000  1.443373e-01  -0.8406  0  nan  nan  nan  +nan  +1.290430e-02  +1.903989e-02  0  0  0
6.9999999999999996e-01  C  32.000000  32.000000  32.000000  8.5972911341e+00  5.168750  1.210385e+00  0.0829  0  nan  nan  nan  +nan  +2.225335e-01  +5.037015e-01  0  0  0
