# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    1.9367801323e-01    3.1954060335e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7858520677e-01    8.7858520677e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    1.9372788806e-01    3.3660610113e-07    8.0266398970e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7841315478e-01    8.7841315478e-01   -1.0178590267e-05    1.0178590267e-05
   0.1000000    1.9377632483e-01    3.5355347836e-07    1.5025553135e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7824606129e-01    8.7824606129e-01   -2.0356960253e-05    2.0356960253e-05
   0.1500000    1.9382339329e-01    3.7038631611e-07    2.1168591306e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7808368320e-01    8.7808368320e-01   -3.0535130477e-05    3.0535130477e-05
   0.2000000    1.9386915892e-01    3.8710804006e-07    2.6598845161e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7792579198e-01    8.7792579198e-01   -4.0713342360e-05    4.0713342360e-05
   0.2500000    1.9391368308e-01    4.0372190628e-07    3.1435446121e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7777217299e-01    8.7777217299e-01   -5.0892021559e-05    5.0892021559e-05
   0.3000000    1.9395702325e-01    4.2023100301e-07    3.5777566382e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7762262451e-01    8.7762262451e-01   -6.1071747169e-05    6.1071747168e-05
   0.3500000    1.9399923330e-01    4.3663825608e-07    3.9707751451e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7747695613e-01    8.7747695613e-01   -7.1253225848e-05    7.1253225848e-05
   0.4000000    1.9404036359e-01    4.5294642110e-07    4.3294696576e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7733498783e-01    8.7733498783e-01   -8.1437270067e-05    8.1437270067e-05
   0.4500000    1.9408046102e-01    4.6915807281e-07    4.6595559888e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7719654867e-01    8.7719654867e-01   -9.1624779802e-05    9.1624779802e-05
   0.5000000    1.9411956913e-01    4.8527560120e-07    4.9657889551e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7706147524e-01    8.7706147524e-01   -1.0181672712e-04    1.0181672712e-04
   0.5500000    1.9415772799e-01    5.0130117402e-07    5.2521229330e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7692961034e-01    8.7692961034e-01   -1.1201414319e-04    1.1201414319e-04
   0.6000000    1.9419497408e-01    5.1723670462e-07    5.5218456220e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7680080138e-01    8.7680080138e-01   -1.2221810725e-04    1.2221810725e-04
   0.6500000    1.9423134025e-01    5.3308383159e-07    5.7776894843e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7667489878e-01    8.7667489878e-01   -1.3242973735e-04    1.3242973735e-04
   0.7000000    1.9426685554e-01    5.4884389079e-07    6.0219245853e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7655175444e-01    8.7655175444e-01   -1.4265018237e-04    1.4265018237e-04
   0.7500000    1.9430154508e-01    5.6451789000e-07    6.2564359376e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7643122027e-01    8.7643122027e-01   -1.5288061530e-04    1.5288061530e-04
   0.8000000    1.9433542998e-01    5.8010648958e-07    6.4827879356e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7631314696e-01    8.7631314696e-01   -1.6312222742e-04    1.6312222742e-04
