#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -2.2068956214e-10   -3.5497812238e-08   -3.5967377726e-10    1.5881356261e-10   -1.6055790269e-10    2.7618239071e-11
   0.0200000   -2.2157925503e-10   -3.4329626401e-08   -3.5963725718e-10    1.9447958063e-10   -1.8122734043e-10    2.4721158013e-11
   0.0300000   -2.2278999176e-10   -3.3423760736e-08   -3.5954082953e-10    2.2355102679e-10   -2.1570595948e-10    1.9908749038e-11
   0.0400000   -2.2418742409e-10   -3.2529157081e-08   -3.5939920221e-10    2.4632911418e-10   -2.5844804072e-10    1.3956037812e-11
   0.0500000   -2.2560354233e-10   -3.1346895178e-08   -3.5919091264e-10    2.6331525143e-10   -3.0270940277e-10    7.8061832679e-12
   0.0600000   -2.2691150520e-10   -2.9569651062e-08   -3.5890457058e-10    2.7513314997e-10   -3.4105181747e-10    2.4923938274e-12
   0.0700000   -2.2795753855e-10   -2.6922021816e-08   -3.5851997383e-10    2.8254939318e-10   -3.6588926027e-10   -9.1869050891e-13
   0.0800000   -2.2861506009e-10   -2.3197510685e-08   -3.5800576630e-10    2.8637835349e-10   -3.7006213616e-10   -1.4391807003e-12
   0.0900000   -2.2880229838e-10   -1.8288101225e-08   -3.5736373176e-10    2.8754372761e-10   -3.4738001491e-10    1.7938718826e-12
   0.1000000   -2.2845663091e-10   -1.2203444782e-08   -3.5657775040e-10    2.8697097315e-10   -2.9313005375e-10    9.4285928434e-12
   0.1100000   -2.2760950777e-10   -5.0777766025e-09   -3.5564532598e-10    2.8563007679e-10   -2.0450592813e-10    2.1847510709e-11
   0.1200000   -2.2631523258e-10    2.8361672536e-09   -3.5457981186e-10    2.8448208843e-10   -8.0920892717e-11    3.9124857537e-11
   0.1300000   -2.2468389726e-10    1.1185517284e-08   -3.5339247264e-10    2.8447769452e-10    7.5788157239e-11    6.0989755724e-11
