time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  1.6391618599762166e-06
1.0000000000000001e-01  -5.7420938173569007e-09  1.6358347354528797e-06
2.0000000000000001e-01  -3.1534540868965856e-08  1.6325229814049483e-06
2.9999999999999999e-01  -8.5665143143127639e-08  1.6290329791568397e-06
4.0000000000000002e-01  -1.6171773756164139e-07  1.6253267705444968e-06
5.0000000000000000e-01  -2.4042683171751937e-07  1.6214550583630962e-06
5.9999999999999998e-01  -2.9381845561456155e-07  1.6174901744182942e-06
6.9999999999999996e-01  -2.9052690478046440e-07  1.6134900596951406e-06
8.0000000000000004e-01  -2.0110646493148016e-07  1.6094912755371265e-06
9.0000000000000102e-01  -2.3399294843105862e-09  1.6055135443012146e-06
1.0000000000000000e+00  3.2008477378750257e-07  1.6015638642732787e-06
1.1000000000000001e+00  7.7072057366669441e-07  1.5976401353633242e-06
1.2000000000000000e+00  1.3451314472458232e-06  1.5937378820680859e-06
1.3000000000000000e+00  2.0318267692354292e-06  1.5898568238002922e-06
1.3999999999999999e+00  2.8147926991642046e-06  1.5859997388767660e-06
1.5000000000000000e+00  3.6760834817154768e-06  1.5821633536512769e-06
1.6000000000000001e+00  4.5980585524145672e-06  1.5783302915779152e-06
1.7000000000000000e+00  5.5650160933737354e-06  1.5744702955432093e-06
1.8000000000000000e+00  6.5641361927206044e-06  1.5705504652301887e-06
1.8999999999999999e+00  7.5857778121753407e-06  1.5665475092237925e-06
2.0000000000000000e+00  8.6232599808328098e-06  1.5624543643782099e-06
2.1000000000000001e+00  9.6722984475714047e-06  1.5582779732880050e-06
2.2000000000000002e+00  1.0730272001986973e-05  1.5540309340911935e-06
2.2999999999999901e+00  1.1795469055121134e-05  1.5497228586128430e-06
2.3999999999999901e+00  1.2866426497494068e-05  1.5453558850016841e-06
2.4999999999999898e+00  1.3941429384435272e-05  1.5409251037574099e-06
2.5999999999999899e+00  1.5018199264969109e-05  1.5364220235392012e-06
2.6999999999999900e+00  1.6093765965864130e-05  1.5318387805353186e-06
2.7999999999999798e+00  1.7164494893156905e-05  1.5271715475941500e-06
2.8999999999999799e+00  1.8226229822506635e-05  1.5224223361691666e-06
2.9999999999999800e+00  1.9274508449924889e-05  1.5175988661652214e-06
3.0999999999999801e+00  2.0304812271250340e-05  1.5127126296023856e-06
3.1999999999999802e+00  2.1312820729338568e-05  1.5077757756172862e-06
3.2999999999999701e+00  2.2294649150531391e-05  1.5027977552450757e-06
3.3999999999999702e+00  2.3247058480398505e-05  1.4977826709178497e-06
3.4999999999999698e+00  2.4167630792591549e-05  1.4927279951012113e-06
3.5999999999999699e+00  2.5054907532916568e-05  1.4876248976480947e-06
3.6999999999999700e+00  2.5908487893055424e-05  1.4824599500834353e-06
3.7999999999999599e+00  2.6729083606038109e-05  1.4772175978757184e-06
3.8999999999999599e+00  2.7518525089294169e-05  1.4718826556879141e-06
3.9999999999999600e+00  2.8279713402587897e-05  1.4664422068587028e-06
4.0999999999999597e+00  2.9016513735752243e-05  1.4608866002209938e-06
4.1999999999999504e+00  2.9733589365318310e-05  1.4552096005521193e-06
4.2999999999999501e+00  3.0436179941030468e-05  1.4494079878771843e-06
4.3999999999999497e+00  3.1129833851889860e-05  1.4434809337982729e-06
4.4999999999999503e+00  3.1820110274936972e-05  1.4374293509123809e-06
4.5999999999999499e+00  3.2512271274799678e-05  1.4312552597382455e-06
4.6999999999999398e+00  3.3210987104380672e-05  1.4249611516998683e-06
4.7999999999999403e+00  3.3920078087656974e-05  1.4185493970742312e-06
4.8999999999999400e+00  3.4642313992822003e-05  1.4120218458277646e-06
4.9999999999999396e+00  3.5379286904695681e-05  1.4053797933974738e-06
5.0999999999999401e+00  3.6131366919332689e-05  1.3986243618473292e-06
5.1999999999999300e+00  3.6897742391265998e-05  1.3917571036749261e-06
