# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.2135339435552992e-03  1.5397132003848650e-07  1.6326213523643306e-04  -2.5531293565918723e-17
1.0000000000000000e+00  3.0534531313446528e-03  1.4224152126118626e-07  1.6044189213715990e-04  -3.4996966160824334e-15
2.0000000000000000e+00  2.8561715487739428e-03  1.2945746393402636e-07  1.5692596418809406e-04  1.3554519006983833e-15
2.9999999999999800e+00  2.6120302830053288e-03  3.1563236380099138e-08  1.5281614430533614e-04  -6.0014441600004717e-16
3.9999999999999600e+00  2.3100818549331753e-03  1.5882375545900287e-07  1.4793365714655735e-04  1.5971219149041619e-15
4.9999999999999396e+00  1.9367168713968763e-03  1.0486384142437458e-07  1.4232407097504544e-04  -1.8855243249967364e-15
5.9999999999999201e+00  1.4763224239378689e-03  8.5976670405555957e-08  1.3564245763281863e-04  -1.1647416385306895e-15
6.9999999999998996e+00  9.1159592505693997e-04  1.0674645548200731e-07  1.2790258954718296e-04  -4.9549386594369279e-15
7.9999999999998703e+00  2.2405073034769597e-04  1.1562109747976452e-07  1.1861236541321559e-04  -3.0048709003154466e-14
8.9999999999998508e+00  -6.0366830557225285e-04  1.3022675229696943e-07  1.0731275734678226e-04  9.1257247889012645e-15
9.9999999999998295e+00  -1.5840251343321556e-03  1.4671721857095717e-07  9.4239386535528740e-05  -1.3899323488149499e-14
1.0999999999999799e+01  -2.7156066518040545e-03  1.7309122418656368e-07  7.8486438923675489e-05  1.3794252822986197e-14
1.1999999999999799e+01  -3.9817599631757870e-03  1.7440493817848963e-07  5.9295829505528767e-05  1.1936817963404985e-14
1.2999999999999799e+01  -5.3384161561425315e-03  1.7628846605874067e-07  3.6139658626771835e-05  1.4209443756835225e-14
1.3999999999999700e+01  -6.7201659345529951e-03  6.5164788085010331e-08  8.5444694930391112e-06  -1.1491101087102545e-14
1.4999999999999700e+01  -8.0327853742267682e-03  -6.4594177919913921e-09  -2.5003284170957837e-05  7.1758790582910823e-14
1.5999999999999700e+01  -9.1839532681962134e-03  -1.3645354546041008e-07  -6.6100342976046971e-05  -3.1939039479120707e-14
1.6999999999999901e+01  -1.0062348496931028e-02  -2.6208041093764459e-07  -1.1635997579470268e-04  4.3967726801421016e-14
1.8000000000000000e+01  -1.0576020466925073e-02  -3.5874868921448183e-07  -1.7818973946795224e-04  -1.5926126595705818e-13
1.9000000000000199e+01  -1.0661926622156488e-02  -4.4621975299455785e-07  -2.5442624725942499e-04  1.1480641209585799e-13
2.0000000000000298e+01  -1.0283290307983970e-02  -4.4260793606110813e-07  -3.4893864000570818e-04  -2.3122447801562148e-14
2.1000000000000501e+01  -9.4374423969274673e-03  -4.2512865717068185e-07  -4.6588371506376476e-04  -1.0257149683470907e-13
2.2000000000000600e+01  -8.1652179760851543e-03  -2.8241965535252990e-07  -6.1077939919575760e-04  -1.2035663730499357e-14
2.3000000000000799e+01  -6.5283246237278761e-03  -4.5217893748767903e-07  -7.8949729051061123e-04  -5.1348381342196966e-15
