# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
0.0000000000000000e+00  -3.3357603376315949e-17  2.6073683724907992e-11  6.7722127925845317e-14  2.6010763793264628e-11  3.0579229279713079e-10  -8.5369172210478380e-18  8.2730645530816989e-14  -2.6025732365145085e-11  8.4686931601549637e-20  -2.6073683976915206e-11  -6.9161244351463949e-17  6.7072615871087334e-13  -8.1120803691261878e-13  -4.9158851662842257e-14  4.3477292511806993e-07  4.4140553222477730e-17  -7.9851607430519885e-13  3.6093535809098307e-14  -1.4235641943195207e-17  -6.7068635933990072e-13  -4.1883263529110528e-17  -5.8487921547387528e-14  -3.1214647641817368e-14  -1.8481330717224144e-16  -2.0006023940861869e-13  -6.4649972905263466e-17  -1.8808128325438969e-14  -1.2115329371056079e-14  -4.0437565341379592e-17  5.8549028919999816e-14
1.0000000000000000e+00  6.9357400362898437e-15  2.1911682966467020e-11  3.5678762418421994e-11  5.7382337696014917e-11  -3.7620676914633647e-08  -9.3872913650069381e-15  3.5518616207745183e-11  -5.7217797917631441e-11  -7.5220547763001587e-15  -2.1894326459417564e-11  5.4355667564308027e-15  2.3274884046968326e-11  -4.2985663216378424e-11  -2.6061502417103070e-11  2.2735981302901750e-07  -4.6090245601359658e-15  -4.2961947713760475e-11  2.6055306734625044e-11  9.8530639007889091e-15  -2.3274102539856839e-11  -3.1119982279650929e-16  -1.1979022474284620e-13  -2.6188782884712104e-14  -5.7664882156416371e-14  8.5085756082521852e-10  7.5627060964137185e-16  -2.8038342121608429e-14  5.9178967296275062e-14  1.0663049756005240e-15  1.2349803941535115e-13
2.0000000000000000e+00  3.2122910655873629e-14  1.6867010103126289e-11  -3.4805701825556676e-11  -1.8135599862874248e-11  -3.6030151438062409e-08  -1.3640603653443380e-14  -3.6182035853251752e-11  1.9465597910377815e-11  -5.9644199926677323e-14  -1.6831920514838659e-11  -3.4196765790880040e-15  1.5773123423655961e-11  -3.3447684851594511e-11  -2.3334586618868352e-11  3.0298077549470741e-07  -2.1306205728558820e-14  -3.3418746091586865e-11  2.3301608297577224e-11  -1.4976456467822673e-14  -1.5757842038584415e-11  7.2302133850535035e-15  4.9028714935293008e-13  -1.5152980808681613e-14  5.4454612112864319e-13  3.8465077261649585e-09  2.8327845319221710e-15  -2.3646543068884473e-14  -5.3488832214027486e-13  1.2125356960819757e-14  -4.8095769534513076e-13
2.9999999999999800e+00  1.5913782110142201e-14  2.1437774593339604e-11  -3.2922549511290747e-11  -1.1822102342955049e-11  6.3899073490982617e-08  1.5587718344694054e-15  -3.2411180614210301e-11  1.1301784657402259e-11  -2.2947960595661881e-14  -2.1356916222571337e-11  2.7436010011714477e-14  3.1524109821522566e-11  1.1696621843302255e-11  3.1770593813570800e-11  9.9546354671331233e-08  -7.1259342407091325e-15  1.1710617203686179e-11  -3.1710815943781502e-11  -3.3999620045476082e-14  -3.1528092972321223e-11  4.5578676961947453e-15  -2.0098532335974021e-12  1.8362804953183928e-15  -3.7009883812163651e-12  -1.3721003403704527e-09  -3.0314125239723300e-15  -8.5862053561524143e-16  3.6957614093167533e-12  -7.5185394023827483e-15  2.0296100975911163e-12
3.9999999999999600e+00  -2.2982423134143310e-14  2.1279790675109116e-11  -2.0784896175961084e-10  -1.8676328885916463e-10  2.2670063772506869e-07  -2.9070741438845879e-14  -2.0908440373464772e-10  1.8806375786727187e-10  -6.9681449277560063e-14  -2.1250039799237867e-11  3.9567454438870515e-14  2.2787762315198691e-11  1.3187793105993143e-11  2.4093460430485594e-11  1.9861106478216209e-08  2.0222473575334072e-14  1.3168390766861981e-11  -2.4121640116352117e-11  5.9437758474791079e-15  -2.2799734830376816e-11  -3.4325473426864492e-14  3.4409286763610783e-11  1.9465057704521916e-14  2.6370243071495366e-11  -3.9557875374650679e-08  4.6460643208373155e-15  9.5264366259315154e-15  -2.6365913373078129e-11  -1.5792120648430198e-16  -3.4396824603333797e-11
4.9999999999999396e+00  -7.8920382465005395e-15  2.1157090121574966e-11  -3.3586983070674732e-10  -3.1499901924374007e-10  1.2631898358374340e-07  5.9520418443153729e-15  -3.3939262240266152e-10  3.1853062895311655e-10  -6.1892246198595974e-14  -2.1139001714453336e-11  -1.1186834686737801e-14  2.9451517754805536e-11  -8.2315625038353258e-11  -6.7717632245392063e-11  -4.0392634050781914e-08  2.7973852470040821e-14  -8.2277514298316457e-11  6.7672754802422280e-11  -5.6650199633333771e-14  -2.9448864809196481e-11  -4.3602785271422459e-14  -5.6488797372218209e-11  -3.7545066746533993e-14  -3.2977367830995031e-11  3.0920453286703669e-08  -7.3879493813626663e-15  -1.3876144696907723e-14  3.2969736682005943e-11  -7.6431622597750324e-15  5.6468980929913607e-11
5.9999999999999201e+00  8.9092621092616123e-14  2.6290483190384712e-11  1.4836059553038033e-10  1.7416791760144451e-10  3.7716250136853550e-07  -4.9080497776300936e-14  1.3030927780939321e-10  -1.5625400699156518e-10  4.9940571359913602e-14  -2.6276962579935206e-11  1.1263470654701137e-14  2.9763587183142110e-11  -1.6118269270327765e-10  -1.4438806220150630e-10  8.0004302583543765e-09  -3.6874810908882321e-14  -1.6122420052052042e-10  1.4435770386250723e-10  3.5783862028266753e-14  -2.9691564033031313e-11  -2.0045691110922483e-14  -1.5094205038833684e-11  -2.8095731024507313e-12  -1.4589789451166203e-11  -3.9177444096864878e-08  1.3630184772961943e-15  -2.7662670306862487e-12  1.4596794244838383e-11  1.8315128822584095e-14  1.5106771197343397e-11
6.9999999999998996e+00  3.7117363673979374e-14  -1.7656807180555195e-10  -6.4240175022017109e-10  -8.1511151977745806e-10  1.8250239096484439e-08  -3.6551220008523371e-14  -6.1771803851657789e-10  7.9044404850872556e-10  8.7110722930504645e-15  1.7663172793525668e-10  1.2133771530803335e-14  1.0316951390690659e-10  -1.4934413014688962e-11  5.2319526389406535e-11  2.5543850882626820e-07  3.7488423732335992e-15  -1.4934693475890492e-11  -5.2220572818201834e-11  -1.0819614894157754e-14  -1.0319032338601640e-10  1.2316204685322678e-14  -2.3641060543151140e-10  -9.1961795462209020e-12  -1.6992834664271160e-10  4.3387761324426481e-08  -1.2829769749627297e-14  -9.1906027961873340e-12  1.6990032658023721e-10  1.7034704514976691e-14  2.3643006025895420e-10
7.9999999999998703e+00  4.1153616430586042e-14  5.6322191652928045e-10  2.5007827904891797e-09  3.0466359891141163e-09  -3.9960602298167623e-07  3.0518618660487956e-15  2.4601989233474572e-09  -3.0060867421383664e-09  2.9479600044333920e-14  -5.6323917776609482e-10  -1.4159260704984471e-15  -2.0690587287470773e-10  8.1498259455717942e-11  -8.3639740589054417e-11  1.0132896169544106e-07  5.3970643826643241e-14  8.1538821068442883e-11  8.3631224140473616e-11  1.2072991359482820e-13  2.0698535246544153e-10  4.2808877555639808e-15  -1.7986307037411176e-10  -3.8675655226547756e-11  -1.5078863977635406e-10  -1.4457033088694298e-07  -1.4870098420959440e-14  -3.8694969856627179e-11  1.5079030211835906e-10  -5.0747038906487508e-14  1.7989766698063575e-10
8.9999999999998508e+00  -6.4640045040345306e-15  4.1897435006630736e-10  6.4657877172093553e-09  6.8817523632837518e-09  -2.1642003663528233e-06  3.4130807288720178e-14  6.4735204863945175e-09  -6.8892832679048172e-09  1.5189263258625459e-13  -4.1898562996966955e-10  -9.1428365488596153e-14  -3.2560844998109665e-10  2.4220532152802223e-11  -2.3497543416690834e-10  1.3070187113517850e-07  -1.4954143962506073e-14  2.4180843892113589e-11  2.3492267582409489e-10  -4.0254820846552798e-14  3.2573802940745420e-10  -3.8544325626514836e-14  1.1554634270182001e-10  5.9929749537514315e-11  1.2983462886409679e-10  -3.5007709727710050e-07  1.4032978406958824e-14  5.9940054458261298e-11  -1.2984282662769412e-10  1.7782161119681319e-14  -1.1556740648903945e-10
