# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.4434911179e-08    2.1358089105e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.4434911179e-08    2.1358089105e-01    8.7776487660e-02    0.0000000000e+00    8.7776487660e-02    0.0000000000e+00    8.1144249871e-02    0.0000000000e+00
   0.0500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.6216726973e-08    2.1363652420e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.6216726973e-08    2.1363652420e-01    8.7956624754e-02    0.0000000000e+00    8.7956624754e-02    0.0000000000e+00    8.1254081653e-02    0.0000000000e+00
   0.1000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.7981455066e-08    2.1368905443e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.7981455066e-08    2.1368905443e-01    8.8167221669e-02    0.0000000000e+00    8.8167221669e-02    0.0000000000e+00    8.1409277061e-02    0.0000000000e+00
   0.1500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.9730133981e-08    2.1373877192e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.9730133981e-08    2.1373877192e-01    8.8401334784e-02    0.0000000000e+00    8.8401334784e-02    0.0000000000e+00    8.1600766535e-02    0.0000000000e+00
   0.2000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.1463705047e-08    2.1378593229e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.1463705047e-08    2.1378593229e-01    8.8653104936e-02    0.0000000000e+00    8.8653104936e-02    0.0000000000e+00    8.1820822180e-02    0.0000000000e+00
   0.2500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.3183023709e-08    2.1383076132e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.3183023709e-08    2.1383076132e-01    8.8917618122e-02    0.0000000000e+00    8.8917618122e-02    0.0000000000e+00    8.2062887880e-02    0.0000000000e+00
   0.3000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.4888869305e-08    2.1387345901e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.4888869305e-08    2.1387345901e-01    8.9190780638e-02    0.0000000000e+00    8.9190780638e-02    0.0000000000e+00    8.2321428069e-02    0.0000000000e+00
   0.3500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.6581953535e-08    2.1391420304e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.6581953535e-08    2.1391420304e-01    8.9469207543e-02    0.0000000000e+00    8.9469207543e-02    0.0000000000e+00    8.2591793324e-02    0.0000000000e+00
   0.4000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.8262927865e-08    2.1395315163e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.8262927865e-08    2.1395315163e-01    8.9750123365e-02    0.0000000000e+00    8.9750123365e-02    0.0000000000e+00    8.2870101201e-02    0.0000000000e+00
   0.4500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.9932389995e-08    2.1399044605e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.9932389995e-08    2.1399044605e-01    9.0031274123e-02    0.0000000000e+00    9.0031274123e-02    0.0000000000e+00    8.3153130833e-02    0.0000000000e+00
   0.5000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.1590889814e-08    2.1402621281e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.1590889814e-08    2.1402621281e-01    9.0310851029e-02    0.0000000000e+00    9.0310851029e-02    0.0000000000e+00    8.3438229930e-02    0.0000000000e+00
   0.5500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.3238935214e-08    2.1406056550e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.3238935214e-08    2.1406056550e-01    9.0587418623e-02    0.0000000000e+00    9.0587418623e-02    0.0000000000e+00    8.3723232886e-02    0.0000000000e+00
