# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  6.3009197546826869e-14  4.5352684057413432e-22  5.1929297271653990e-02  1.2077171890866158e+00  1.4131318017889987e+00
1.0000000000000000e+00  1.7702846688783977e-14  6.8097243066056384e-22  2.4659099530336093e-07  1.0000009863639812e+00  1.1883151449648945e+00
2.0000000000000000e+00  3.1036775123699000e-14  3.5512910422729433e-22  1.5823460074451644e-07  1.0000006329384030e+00  1.2215370391257003e+00
2.9999999999999800e+00  4.6648195368238890e-15  9.7054926320037254e-22  1.5861637246182808e-06  1.0000063446548986e+00  8.1637096389859565e-01
3.9999999999999600e+00  1.7784210858836061e-14  1.4368841411863951e-21  1.3881787096435251e-06  1.0000055527148386e+00  7.8648883182639384e-01
4.9999999999999396e+00  6.1815291689250092e-15  3.0029488717587153e-21  2.5973302897097253e-06  1.0000103893211589e+00  4.1633707915082485e-01
5.9999999999999201e+00  4.7950207632278567e-14  1.2017301678301939e-21  9.2931155314189490e-06  1.0000371724621258e+00  1.0484258252894241e+00
6.9999999999998996e+00  2.2488914530992301e-14  6.5152130883037878e-20  8.1926001116608923e-05  1.0003277040044665e+00  9.7716246855243483e-01
7.9999999999998703e+00  6.3628199422829816e-14  2.6160806313276008e-19  5.1368889030657374e-06  1.0000205475556123e+00  3.9423328055891299e-01
8.9999999999998508e+00  1.6078598182970569e-12  1.9664046942830024e-19  4.2366786928483423e-06  1.0000169467147715e+00  8.5489972800655600e-01
9.9999999999998295e+00  5.7215074298937524e-12  4.9192886856882135e-18  3.6424798830367229e-06  1.0000145699195322e+00  5.3589242568783824e-01
1.0999999999999799e+01  4.1748503186890842e-11  9.1531743192057725e-16  7.8232773050772599e-06  1.0000312931092203e+00  1.1760801279279345e+00
1.1999999999999799e+01  7.1009915358922276e-12  1.3896719746571103e-16  1.5872103328444410e-05  1.0000634884133137e+00  8.3112946596306181e-01
1.2999999999999799e+01  7.6102189597313251e-11  1.0986395943068965e-17  2.0013482919818622e-05  1.0000800539316792e+00  1.1220711607324669e+00
1.3999999999999700e+01  1.9979541225930841e-11  1.0654677126114974e-16  3.1732779515382644e-06  1.0000126931118061e+00  1.0141369411519394e+00
1.4999999999999700e+01  1.8961043761344905e-10  1.9738292658457490e-16  1.1192315580323828e-05  1.0000447692623213e+00  6.7672484495282537e-01
1.5999999999999700e+01  2.8667631871443030e-11  8.5344141986561317e-17  1.1770548470377177e-05  1.0000470821938816e+00  6.1153362639971465e-01
1.6999999999999901e+01  3.5566778593776523e-10  1.8800707191154598e-16  3.2655138811605343e-05  1.0001306205552465e+00  8.1894232751355789e-01
1.8000000000000000e+01  1.8341342722930195e-09  7.5156076053470295e-17  2.3212087197207494e-05  1.0000928483487888e+00  9.0499549412317248e-01
1.9000000000000199e+01  2.9395550800275130e-09  1.7565894749058580e-16  2.0940731568269058e-06  1.0000083762926273e+00  1.0639152049929426e+00
2.0000000000000298e+01  2.4229264212194609e-09  2.3146911125439297e-17  3.6983765863440999e-05  1.0001479350634537e+00  8.0086437053647952e-01
2.1000000000000501e+01  4.6091355992095235e-10  4.2737307933160457e-17  1.6150999790555423e-06  1.0000064603999161e+00  9.6128518103310467e-01
2.2000000000000600e+01  1.1253778837811042e-09  3.2589454433764107e-17  3.6021317648516106e-08  1.0000001440852706e+00  4.8322876059959474e-01
2.3000000000000799e+01  6.1379193494417276e-09  2.1869758498871695e-16  2.8128544976903312e-06  1.0000112514179909e+00  5.9295754033049763e-01
2.4000000000000998e+01  1.4855161512729482e-08  3.9027623192328778e-17  3.3802248807792769e-09  1.0000000135208995e+00  5.7864640738282103e-01
2.5000000000001101e+01  2.3976859104817861e-08  1.1538821561129316e-16  4.1722934034423010e-08  1.0000001668917362e+00  8.0560822613304073e-01
2.6000000000001300e+01  3.0807952413437011e-08  1.3847935303616810e-16  1.1088626257536255e-06  1.0000044354505031e+00  1.0624523016625527e+00
2.7000000000001400e+01  3.3516455661299821e-08  2.6070814378775364e-17  6.8193233925751783e-09  1.0000000272772935e+00  5.1518091118554576e-01
2.8000000000001599e+01  3.4621251198062171e-08  1.4843459356432531e-16  8.0895149405254187e-09  1.0000000323580598e+00  2.6913296176988871e-01
2.9000000000001702e+01  3.0134228838050848e-08  1.5623033322669550e-16  4.2273524999559322e-09  1.0000000169094101e+00  3.2097993837819228e-01
3.0000000000001901e+01  2.7195430166910977e-08  1.2429747353499374e-15  2.3786211886324159e-08  1.0000000951448476e+00  6.7399160932588531e-01
3.1000000000002000e+01  2.2976634939724213e-08  3.9507542743961946e-15  1.0837289168655483e-07  1.0000004334915666e+00  9.0548497477864998e-01
3.2000000000002203e+01  2.5727435031081532e-08  8.0026110747473972e-15  1.6846032897583091e-07  1.0000006738413159e+00  6.4864846688006339e-01
3.3000000000001997e+01  2.8803286570670699e-08  7.2165164195914562e-14  1.8773478341625588e-06  1.0000075093913368e+00  4.0915289926282328e-01
3.4000000000001798e+01  3.1134469247695641e-08  2.3329429957035705e-14  2.1689736487482821e-06  1.0000086758945950e+00  5.1491887490222221e-01
3.5000000000001599e+01  3.2187290917724003e-08  2.1703713658558090e-14  1.1208214018173059e-04  1.0004483285607269e+00  7.5946596464046112e-01
3.6000000000001400e+01  4.1000289051948404e-08  3.2435208695240354e-15  9.8359584193705174e-08  1.0000003934383368e+00  5.6350620122871775e-01
3.7000000000001201e+01  3.7043987790847984e-08  7.0466814121249145e-15  3.1662417120393576e-07  1.0000012664966849e+00  2.0660893170496958e-01
3.8000000000001002e+01  2.9123902288790340e-08  2.6742129890986791e-15  8.9867832346220357e-08  1.0000003594713294e+00  5.9418159170625422e-02
3.9000000000000803e+01  3.6048798046481247e-08  6.3855694672458759e-14  1.9023616626569942e-06  1.0000076094466506e+00  6.2428422659235316e-01
4.0000000000000597e+01  3.0297131845631182e-08  7.2523214404352611e-14  4.3259873893180851e-06  1.0000173039495572e+00  5.8295622488020371e-01
4.1000000000000398e+01  3.0291460559694448e-08  4.9612211628190579e-15  1.5408755631560847e-07  1.0000006163502253e+00  4.2035627506443052e-01
4.2000000000000199e+01  3.1036334091489387e-08  6.3636280602147863e-15  1.7277327116142013e-06  1.0000069109308465e+00  5.5387998769333380e-01
4.3000000000000000e+01  2.0333442474717530e-08  5.3228177369658986e-15  1.7208219093259083e-06  1.0000068832876372e+00  6.1629171067595478e-01
