time  net_outward_flux  psi4_boundary_amp
3.6000000000001400e+01  1.1838053229285078e-04  1.2611094959787467e-04
3.7000000000001201e+01  2.4026369468843978e-04  1.1987230089823808e-04
3.8000000000001002e+01  4.1279917294889158e-04  1.0415745909552474e-04
3.9000000000000803e+01  6.3080732795051109e-04  7.8510897366927205e-05
4.0000000000000597e+01  8.8841909516255903e-04  4.3588013836362486e-05
4.1000000000000398e+01  1.1770411165615503e-03  1.4476840856381871e-05
4.2000000000000199e+01  1.4788016455778781e-03  5.5585167311936214e-05
4.3000000000000000e+01  1.7801145880672906e-03  1.0898758742657961e-04
4.3999999999999801e+01  2.0729442559671339e-03  1.6352125064240437e-04
4.4999999999999602e+01  2.3392800172728797e-03  2.1577920289170117e-04
4.5999999999999403e+01  2.5562657533025417e-03  2.6254713882966745e-04
4.6999999999999197e+01  2.7124269481860470e-03  3.0136100436865658e-04
4.7999999999998998e+01  2.8066603702973378e-03  3.3009113414162242e-04
4.8999999999998799e+01  2.8328067882652918e-03  3.4672109861146933e-04
4.9999999999998600e+01  2.7799506934929516e-03  3.4964212265858972e-04
5.0999999999998401e+01  2.6496746328293487e-03  3.3788613447149809e-04
5.1999999999998202e+01  2.4520824849629964e-03  3.1197082940751528e-04
5.2999999999998003e+01  2.1951750855757441e-03  2.7219712664550019e-04
5.3999999999997797e+01  1.8913074547957124e-03  2.1987559240581520e-04
5.4999999999997598e+01  1.5636530169603540e-03  1.5720291760584090e-04
5.5999999999997399e+01  1.2347192451555183e-03  8.8541276820200055e-05
5.6999999999997200e+01  9.1473200281524242e-04  3.3163526465376991e-05
5.7999999999997002e+01  6.1238242854297809e-04  7.6554682477360838e-05
5.8999999999996803e+01  3.4601489415177363e-04  1.4724451180770970e-04
5.9999999999996597e+01  1.3825013147568198e-04  2.1391860696131639e-04
6.0999999999996398e+01  4.5993160904224398e-06  2.7140493900092491e-04
6.1999999999996199e+01  -5.3035400236802654e-05  3.1795099612131001e-04
6.2999999999996000e+01  -4.0451057440582072e-05  3.5253596826323956e-04
6.3999999999995801e+01  4.1613222694583595e-05  3.7460826221175829e-04
6.4999999999996305e+01  1.9318427007029271e-04  3.8388413732184462e-04
6.5999999999996902e+01  3.9705489446531972e-04  3.8154796663302968e-04
6.6999999999997399e+01  6.2779556302642193e-04  3.6943840539366301e-04
6.7999999999997897e+01  8.7416455705465260e-04  3.4880299763151884e-04
6.8999999999998394e+01  1.1304536970963286e-03  3.2067355388921108e-04
6.9999999999998906e+01  1.3692007261559397e-03  2.8628117918236501e-04
7.0999999999999403e+01  1.5557610421851804e-03  2.4753810121296298e-04
7.1999999999999901e+01  1.6758046436120850e-03  2.0591929827277463e-04
7.3000000000000398e+01  1.7306493981121092e-03  1.6346549944393628e-04
7.4000000000000995e+01  1.7159215328689959e-03  1.2265943487209665e-04
7.5000000000001506e+01  1.6168849857587598e-03  9.0617606142833168e-05
7.6000000000002004e+01  1.4355694021791075e-03  7.9400296768392025e-05
7.7000000000002501e+01  1.2009231942357495e-03  9.6120417659010697e-05
7.8000000000002998e+01  9.4291415055016597e-04  1.2740109176279967e-04
7.9000000000003496e+01  6.7986702725454954e-04  1.6146971712638602e-04
8.0000000000003993e+01  4.3027208564544255e-04  1.9327963322097024e-04
8.1000000000004505e+01  2.1237607831244942e-04  2.2011871869795195e-04
8.2000000000005002e+01  3.3277812595317383e-05  2.4239631438240715e-04
8.3000000000005599e+01  -1.0670033136308928e-04  2.5813269915605651e-04
8.4000000000006096e+01  -2.0474450775726877e-04  2.6821759926952518e-04
8.5000000000006594e+01  -2.5565090960132856e-04  2.7315870392101541e-04
8.6000000000007105e+01  -2.6280022124887170e-04  2.7328485344616340e-04
8.7000000000007603e+01  -2.3936447648544785e-04  2.6854559299165754e-04
8.8000000000008100e+01  -1.9744390682102929e-04  2.5951112318975541e-04
8.9000000000008598e+01  -1.4311229790355508e-04  2.4748749794875619e-04
9.0000000000009095e+01  -7.5501584506983919e-05  2.3201337070368936e-04
9.1000000000009607e+01  4.2554560573876543e-06  2.1064384141381370e-04
9.2000000000010203e+01  9.0179301849884760e-05  1.8882595864467923e-04
9.3000000000010701e+01  1.7825376361247692e-04  1.6499862568347735e-04
9.4000000000011198e+01  2.6703004582465171e-04  1.3975032211077768e-04
9.5000000000011696e+01  3.5413702636568234e-04  1.1932311578467546e-04
9.6000000000012193e+01  4.3808921158815857e-04  1.0865635445407588e-04
9.7000000000012705e+01  5.1786785865702459e-04  1.0625903415090735e-04
9.8000000000013202e+01  5.8809472903668708e-04  1.1490514418994713e-04
9.9000000000013699e+01  6.4525604788526973e-04  1.3336596396902142e-04
