# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
3.6000000000001400e+01  1.4295876900606854e-03  3.8800708756651009e-09  3.8031525194461605e-07  -4.7647280500100171e-07  -1.2443908817041092e-03  -5.7616860621112267e-14  3.7293274846773022e-07  4.6665605968458825e-07  1.4206668955656131e-03  -3.8800228339931309e-09  -1.8201395827773626e-02  -4.5030487653881898e-06  -6.2687567712752705e-06  6.5873343605832700e-06  1.4648106641271861e-02  -1.8179381611194145e-13  -6.2687567735558389e-06  -6.5873346186973127e-06  -1.8201395827620523e-02  4.5030485369237333e-06  -2.2816020378233569e-02  -7.0798278364611333e-06  -3.5384341208975546e-06  7.5919912494249821e-06  1.8422565516567853e-02  4.7171064414008754e-13  -3.5384337815207007e-06  -7.5919911824622453e-06  -2.2816020378483251e-02  7.0798280037808801e-06
3.7000000000001201e+01  6.4519429196625063e-03  3.6112905278112151e-08  2.4620959152783759e-06  -1.5574942740872288e-06  -5.3324166922210734e-03  2.8592443009463305e-13  2.4647982135398648e-06  1.5559140073466678e-06  6.4444254066315992e-03  -3.6113055405625637e-08  -1.4217900712375843e-02  -3.5345853893834106e-06  -4.9762036750161815e-06  5.0131728972054139e-06  1.1436112381122916e-02  -1.5048067458927369e-13  -4.9762033209644928e-06  -5.0131732547825613e-06  -1.4217900711970309e-02  3.5345851124693971e-06  -2.3026115913752081e-02  -7.3254711803961459e-06  -3.6479751181059479e-06  7.4301377747550793e-06  1.8588943533292455e-02  -2.6933114151850307e-13  -3.6479751108354690e-06  -7.4301373138990513e-06  -2.3026115913321203e-02  7.3254705673487413e-06
3.8000000000001002e+01  1.0925872689541106e-02  5.8723660701563788e-08  4.2803172868704320e-06  -2.4554210801845385e-06  -8.9809589905362995e-03  -1.7148160159742804e-13  4.2928797046714770e-06  2.4530536590920670e-06  1.0919950109989345e-02  -5.8723817551157524e-08  -9.7037941737147474e-03  -2.5433196274872879e-06  -3.4475644101979060e-06  3.3513110872171327e-06  7.7965305787367090e-03  -5.9906660574993989e-14  -3.4475640234371803e-06  -3.3513113054539023e-06  -9.7037941730683270e-03  2.5433194494552544e-06  -2.2279820367760883e-02  -7.1954977461978686e-06  -3.5865136966858544e-06  6.9242679614486353e-06  1.8002604811433929e-02  -9.3580144320238819e-14  -3.5865131268567999e-06  -6.9242669614177505e-06  -2.2279820367086537e-02  7.1954974408399501e-06
3.9000000000000803e+01  1.4718982820747607e-02  7.6313440752373109e-08  5.8025603481257385e-06  -3.2745149381839683e-06  -1.2060725800350764e-02  -1.7663267765103162e-13  5.8019005949852235e-06  3.2790497197155589e-06  1.4714842310865029e-02  -7.6313238731290031e-08  -4.9053844663634735e-03  -1.2696159287652948e-06  -1.7380177129096793e-06  1.6866515920668589e-06  3.8854585008924465e-03  -3.0799612599447394e-13  -1.7380173392572259e-06  -1.6866513184721155e-06  -4.9053844665066550e-03  1.2696154599548742e-06  -2.0597668199149835e-02  -6.7811725608634569e-06  -3.3700611139297703e-06  6.1538902466211844e-06  1.6646231145211646e-02  7.5272702852361863e-13  -3.3700605243321628e-06  -6.1538896713009228e-06  -2.0597668198430764e-02  6.7811731143184413e-06
4.0000000000000597e+01  1.7762691827227867e-02  9.4903892021613997e-08  6.8933675913595068e-06  -4.1349125452192419e-06  -1.4521105658733052e-02  4.0602172046955613e-14  6.8937952348789765e-06  4.1553519650745967e-06  1.7760703538775839e-02  -9.4903742485362668e-08  -4.6625895447105064e-05  -9.8375019807417132e-08  -1.5855420526129394e-08  4.7717202529639320e-08  -4.9638892041631373e-05  -7.9587764234095689e-14  -1.5855017573431512e-08  -4.7716951462374432e-08  -4.6625895046322196e-05  9.8374913287604605e-08  -1.8058610966713427e-02  -6.0818528907210573e-06  -3.0129934522394780e-06  5.3247510301849021e-06  1.4579655865432851e-02  1.0107219912546022e-12  -3.0129937664600675e-06  -5.3247510103054860e-06  -1.8058610965080577e-02  6.0818535292847772e-06
4.1000000000000398e+01  2.0016428971080424e-02  1.1935399232252576e-07  7.5634666223839701e-06  -4.6480182814952635e-06  -1.6355298040391587e-02  1.4572492222571451e-13  7.5549445907598991e-06  4.6594432206029709e-06  2.0016321801410445e-02  -1.1935368049770349e-07  4.6428373414345667e-03  1.0933557749247047e-06  1.7223463907866498e-06  -1.4938961051883722e-06  -3.8821470856134966e-03  1.2448472609177359e-13  1.7223466618353794e-06  1.4938956978615004e-06  4.6428373418049554e-03  -1.0933554105032767e-06  -1.4766125365649349e-02  -5.0488697797953790e-06  -2.4902808034075516e-06  4.2472836895763886e-06  1.1932490876212747e-02  2.6458914043044009e-13  -2.4902807106728315e-06  -4.2472826921585572e-06  -1.4766125365474132e-02  5.0488700276087836e-06
4.2000000000000199e+01  2.1514135936614959e-02  1.1462286060851513e-07  7.8818858534020172e-06  -5.3100257464032376e-06  -1.7569032028156625e-02  -1.7721676731852263e-13  7.8799738731002492e-06  5.3115418487218737e-06  2.1515546466640972e-02  -1.1462275358901132e-07  8.9539890155649737e-03  2.2924527062521175e-06  3.2627026286643291e-06  -2.8941541459800452e-06  -7.3904803373480484e-03  -8.3692405530930435e-14  3.2627023727009772e-06  2.8941538277420149e-06  8.9539890157944082e-03  -2.2924521809340264e-06  -1.0891297914800740e-02  -3.7775891656463887e-06  -1.8540722983495570e-06  3.0769439629196120e-06  8.7803495639972966e-03  5.3872358101145391e-14  -1.8540723726802023e-06  -3.0769439627681028e-06  -1.0891297914309605e-02  3.7775897595298778e-06
4.3000000000000000e+01  2.2282240378779516e-02  1.1677675801502288e-07  7.8540510285975831e-06  -5.7943621417860336e-06  -1.8192095640376420e-02  1.1991137524567913e-14  7.8578429771322353e-06  5.8091846004106605e-06  2.2284949286376921e-02  -1.1677646359114442e-07  1.2759485508834796e-02  3.1251918415537979e-06  4.5832315375462549e-06  -4.1580525241195420e-06  -1.0486544064060049e-02  -2.8839578195388309e-13  4.5832314948150639e-06  4.1580518838125054e-06  1.2759485509212350e-02  -3.1251922290778337e-06  -6.6054560581448925e-03  -2.3319341969496006e-06  -1.1184114293460981e-06  1.8206938280599785e-06  5.2856168821167875e-03  3.6016698961628419e-14  -1.1184132702589708e-06  -1.8206938412665009e-06  -6.6054560587404110e-03  2.3319353627647609e-06
4.3999999999999801e+01  2.2373806744189186e-02  1.4046139470425755e-07  7.5298620441158593e-06  -6.2406471154081572e-06  -1.8269591417351030e-02  1.2371597321635212e-13  7.5282286901474903e-06  6.2472086335583357e-06  2.2377926450468950e-02  -1.4046141285461896e-07  1.5951802819221851e-02  3.8428395938612655e-06  5.6466392797569977e-06  -5.3331637273127333e-06  -1.3090505201070472e-02  -8.8322124831477890e-14  5.6466389727873609e-06  5.3331644223284149e-06  1.5951802818998745e-02  -3.8428392237114200e-06  -2.1343555751267783e-03  -7.5468456248451540e-07  -3.5071732640882076e-07  6.1148610423833451e-07  1.6639033742189932e-03  9.4662887319654001e-14  -3.5072037104794913e-07  -6.1148631003809731e-07  -2.1343555772815833e-03  7.5468531004586029e-07
4.4999999999999602e+01  2.1853031621880233e-02  7.3322278698138970e-08  7.0245750328943386e-06  -6.6107260949579079e-06  -1.7854380342374878e-02  -4.1205321457919832e-13  7.0425638959040935e-06  6.6230354207439246e-06  2.1858517536194558e-02  -7.3322329347500893e-08  1.8457770192171877e-02  4.4785218529383512e-06  6.3595063267522476e-06  -6.3905391129447565e-06  -1.5121132019672480e-02  -7.6981058610913161e-14  6.3595057874470307e-06  6.3905399207725720e-06  1.8457770192556736e-02  -4.4785220003830357e-06  2.3223484367081021e-03  8.8950610072827058e-07  4.4516718395432508e-07  -5.4795188952864475e-07  -1.9836006418261945e-03  -9.8046037374389177e-13  4.4516349206142668e-07  5.4795035327398656e-07  2.3223484352786015e-03  -8.8950761796474174e-07
