time  net_outward_flux  psi4_boundary_amp
5.0499999999998501e+01  2.3425210561450909e-03  3.3851729506232953e-04
5.0999999999998401e+01  2.3805170335416256e-03  3.4629642005320712e-04
5.1499999999998302e+01  2.4160784655581739e-03  3.5258016078436533e-04
5.1999999999998202e+01  2.4511947911836410e-03  3.5708443856193121e-04
5.2499999999998103e+01  2.4852484097206929e-03  3.5957997974124550e-04
5.2999999999998003e+01  2.5151587367384879e-03  3.5995707535727912e-04
5.3499999999997897e+01  2.5368183764778022e-03  3.5832811435441481e-04
5.3999999999997797e+01  2.5467863553359713e-03  3.5473492861763997e-04
5.4499999999997698e+01  2.5435282500409313e-03  3.4899186506419578e-04
5.4999999999997598e+01  2.5279132187490290e-03  3.4109307202564906e-04
5.5499999999997499e+01  2.5026089096431507e-03  3.3119359072341877e-04
5.5999999999997399e+01  2.4704257437962022e-03  3.1965032388198394e-04
