# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  50.0100000    7.0745196392e+00    3.5156250000e+00    3.9062500000e-01    0.0000000000e+00    3.5249382922e-01    4.2931860698e-01   -3.5156250000e+00   -3.9062500000e-01    0.0000000000e+00    3.5249382924e-01    4.2931860698e-01    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.0600000    3.0614036622e+00    1.5039062500e+00    2.8515625000e-01    0.0000000000e+00    9.1892483654e-02    1.5137737627e-01   -1.5039062500e+00   -2.8515625000e-01    0.0000000000e+00    9.1654398241e-02    1.5131877118e-01    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.1100000    5.5778646892e-01    1.1734803082e-01   -2.5636772260e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0356987847e-01    2.5580512153e-01    0.0000000000e+00    1.0000000000e-08    4.2045299572e-05    7.0634958171e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.1600000    5.5721973668e-01    1.1808894231e-01   -2.5341455420e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0229675752e-01    2.5837053571e-01    0.0000000000e+00    1.0000000000e-08    4.7194178060e-05    7.2450564488e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.2100000    5.5616933649e-01    1.1753295068e-01   -2.5337478741e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0431807171e-01    2.5663154070e-01    0.0000000000e+00    1.0000000000e-08    5.1096845515e-05    6.6533084933e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.2600000    5.5640790410e-01    1.2215909091e-01   -2.5396543561e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0667555894e-01    2.5320757114e-01    0.0000000000e+00    1.0000000000e-08    3.9166401871e-05    7.0522648565e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.3100000    5.4450032327e-01    1.2656250000e-01   -2.4381510417e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0486260776e-01    2.4905711207e-01    0.0000000000e+00    1.0000000000e-08    3.9609990276e-05    5.5385392910e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.3600000    5.4055589684e-01    1.2089170259e-01   -2.4845096983e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -9.9522953540e-02    2.4512582965e-01    0.0000000000e+00    1.0000000000e-08    6.9813594742e-05    6.3235108863e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.4100000    5.3151587841e-01    1.1941964286e-01   -2.4142020089e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0579158058e-01    2.4002453512e-01    0.0000000000e+00    1.0000000000e-08    4.3355547579e-05    6.1428635821e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.4600000    5.3009946050e-01    1.2526041667e-01   -2.4200148810e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -9.8014621560e-02    2.3878297018e-01    0.0000000000e+00    1.0000000000e-08    3.1313860039e-05    6.8236397576e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.5100000    5.1519673098e-01    1.1888266509e-01   -2.3253242925e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -9.8349294355e-02    2.3462701613e-01    0.0000000000e+00    1.0000000000e-08    3.3060288077e-05    1.4329754561e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.5600000    5.1466219948e-01    1.1704545455e-01   -2.3174715909e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0170935150e-01    2.3411066729e-01    0.0000000000e+00    1.0000000000e-08    3.7338004630e-05    1.2257392399e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.6100000    5.2150906940e-01    1.1782670455e-01   -2.3941761364e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0317460317e-01    2.3294890873e-01    0.0000000000e+00    1.0000000000e-08    4.5254504461e-05    5.0727067968e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.6600000    5.1269736221e-01    1.2117429124e-01   -2.2982442010e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0086945565e-01    2.3229586694e-01    0.0000000000e+00    1.0000000000e-08    5.3182767838e-05    4.6416983860e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.7100000    5.0428084204e-01    1.1393229167e-01   -2.2501627604e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -9.9156250000e-02    2.3203125000e-01    0.0000000000e+00    1.0000000000e-08    4.9048672889e-05    2.6187100647e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.7600000    5.0223638861e-01    1.1159620098e-01   -2.2571997549e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -9.7587719298e-02    2.3087993421e-01    0.0000000000e+00    1.0000000000e-08    4.0958084460e-05    2.1786323241e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.8100000    4.9599569845e-01    1.1204001168e-01   -2.2002774533e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -9.8246527778e-02    2.2918402778e-01   -2.9513888889e-04    1.0000000000e-08    3.5176293708e-05    4.1465473811e-03    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
  50.8600000    5.0140760128e-01    1.1461103723e-01   -2.2556515957e-01    0.0000000000e+00    1.0000000000e-08    1.0000000000e-10   -1.0023777174e-01    2.2747961957e-01    0.0000000000e+00    1.0000000000e-08    3.2434132609e-05    1.8915214621e-02    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
