# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
5.0499999999998501e+01  -1.3500585925284568e-02  4.7700417326170062e-13  1.3723756087648621e-02  -2.3164301287672759e-14
5.0999999999998401e+01  -1.4627382525530100e-02  3.1738256093356496e-13  1.4032396498559247e-02  -1.1351749211853737e-14
5.1499999999998302e+01  -1.5653302699091067e-02  9.6397732800138948e-13  1.4268747420178784e-02  -3.8023122654997146e-14
5.1999999999998202e+01  -1.6542668584260675e-02  1.3501119625357111e-12  1.4430992618879559e-02  -7.6792464395866386e-14
5.2499999999998103e+01  -1.7323491883840469e-02  1.4461723188518818e-12  1.4515573174621758e-02  -6.5885814057135839e-14
5.2999999999998003e+01  -1.8017206259925367e-02  1.1787495989971127e-12  1.4515821401526805e-02  4.1058617687413437e-14
5.3499999999997897e+01  -1.8606026855957237e-02  3.1599810929820032e-13  1.4432810255306388e-02  9.5893345347652925e-14
5.3999999999997797e+01  -1.9055195587915026e-02  7.3607246633847299e-13  1.4273022280421852e-02  5.9430508203475035e-14
5.4499999999997698e+01  -1.9366849105558515e-02  3.6224684344288334e-13  1.4036169530281610e-02  3.8801740751101717e-14
5.4999999999997598e+01  -1.9583494458554559e-02  1.9600390510935914e-12  1.3718669322539173e-02  4.7349641500954269e-14
5.5499999999997499e+01  -1.9702707606793938e-02  6.6732950003596525e-13  1.3317112777538912e-02  -2.6488287271594392e-14
5.5999999999997399e+01  -1.9689225067963518e-02  9.7620276120514993e-13  1.2833752188014020e-02  -9.0882349253673320e-14
