# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  80.0100000    4.3504394193e-01    4.3673187099e-01    2.0173342047e-02    3.5156250000e+00    1.7187500000e-01   -1.5625000000e-02   -6.2443031791e-03    6.2442861566e-03   -2.6411472760e-03    2.6411318783e-03
  80.0600000    1.0000000000e-10    1.0000000000e-08    3.3416133529e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.1100000    1.0000000000e-10    1.0000000000e-08    3.3355222594e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.1600000    1.0000000000e-10    1.0000000000e-08    3.3294773065e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.2100000    1.0000000000e-10    1.0000000000e-08    3.3234783580e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.2600000    1.0000000000e-10    1.0000000000e-08    3.3175252718e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.3100000    1.0000000000e-10    1.0000000000e-08    3.3116179000e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.3600000    1.0000000000e-10    1.0000000000e-08    3.3057560894e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.4100000    1.0000000000e-10    1.0000000000e-08    3.2999396820e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.4600000    1.0000000000e-10    1.0000000000e-08    3.2941685167e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.5100000    1.0000000000e-10    1.0000000000e-08    3.2884424295e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.5600000    1.0000000000e-10    1.0000000000e-08    3.2827612555e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.6100000    1.0000000000e-10    1.0000000000e-08    3.2771248288e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.6600000    1.0000000000e-10    1.0000000000e-08    3.2715329818e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.7100000    1.0000000000e-10    1.0000000000e-08    3.2659855427e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.7600000    1.0000000000e-10    1.0000000000e-08    3.2604823316e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.8100000    1.0000000000e-10    1.0000000000e-08    3.2587266536e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.8600000    1.0000000000e-10    1.0000000000e-08    3.2575714148e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.9100000    1.0000000000e-10    1.0000000000e-08    3.2564696767e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  80.9600000    1.0000000000e-10    1.0000000000e-08    3.2554214867e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.0100000    1.0000000000e-10    1.0000000000e-08    3.2544269062e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.0600000    1.0000000000e-10    1.0000000000e-08    3.2534860107e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.1100000    1.0000000000e-10    1.0000000000e-08    3.2525988883e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.1600000    1.0000000000e-10    1.0000000000e-08    3.2517656375e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.2100000    1.0000000000e-10    1.0000000000e-08    3.2509863631e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.2600000    1.0000000000e-10    1.0000000000e-08    3.2502611711e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.3100000    1.0000000000e-10    1.0000000000e-08    3.2515002782e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.3600000    1.0000000000e-10    1.0000000000e-08    3.2539370808e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.4100000    1.0000000000e-10    1.0000000000e-08    3.2564092916e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.4600000    1.0000000000e-10    1.0000000000e-08    3.2589158928e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.5100000    1.0000000000e-10    1.0000000000e-08    3.2614554579e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.5600000    1.0000000000e-10    1.0000000000e-08    3.2640262348e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.6100000    1.0000000000e-10    1.0000000000e-08    3.2666262509e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
  81.6600000    1.0000000000e-10    1.0000000000e-08    3.2692534249e+00    3.8400423729e-03   -1.3109110169e-02    0.0000000000e+00   -8.3337762599e-01    8.3037387606e-01   -1.0150340941e+00    1.0148506842e+00
