# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  80.0100000    5.4344099575e-03    1.8365742906e-02
  80.0600000    5.4351668322e-03    1.8360801003e-02
  80.1100000    5.4355907984e-03    1.8366725264e-02
  80.1600000    5.4360285492e-03    1.8372659826e-02
  80.2100000    5.4364736614e-03    1.8378623436e-02
  80.2600000    5.4369124380e-03    1.8384592654e-02
  80.3100000    5.4373517980e-03    1.8390532817e-02
  80.3600000    5.4378136173e-03    1.8396406352e-02
  80.4100000    5.4383093908e-03    1.8402170573e-02
  80.4600000    5.4388299262e-03    1.8407781670e-02
  80.5100000    5.4393633047e-03    1.8413205139e-02
  80.5600000    5.4399151719e-03    1.8418419865e-02
  80.6100000    5.4405027462e-03    1.8423415765e-02
  80.6600000    5.4411316997e-03    1.8428191864e-02
  80.7100000    5.4417924770e-03    1.8432755979e-02
  80.7600000    5.4424856617e-03    1.8437124441e-02
  80.8100000    5.4432425374e-03    1.8441320720e-02
  80.8600000    5.4441117901e-03    1.8445371468e-02
  80.9100000    5.4451264671e-03    1.8449302307e-02
  80.9600000    5.4462900951e-03    1.8453134743e-02
  81.0100000    5.4475934042e-03    1.8456884029e-02
  81.0600000    5.4490331459e-03    1.8460558439e-02
  81.1100000    5.4506062163e-03    1.8464159955e-02
  81.1600000    5.4522907040e-03    1.8467685769e-02
  81.2100000    5.4540445687e-03    1.8471130257e-02
  81.2600000    5.4558257384e-03    1.8474486750e-02
  81.3100000    5.4576068602e-03    1.8477748366e-02
  81.3600000    5.4593677761e-03    1.8480908002e-02
  81.4100000    5.4610827388e-03    1.8483957923e-02
  81.4600000    5.4627265382e-03    1.8486889512e-02
  81.5100000    5.4642936355e-03    1.8489693891e-02
  81.5600000    5.4658027136e-03    1.8492363657e-02
  81.6100000    5.4672772726e-03    1.8494894472e-02
  81.6600000    5.4687265991e-03    1.8497284938e-02
  81.7100000    5.4701525327e-03    1.8499535141e-02
  81.7600000    5.4715714164e-03    1.8501645544e-02
  81.8100000    5.4730172947e-03    1.8503617169e-02
  81.8600000    5.4745165237e-03    1.8505452779e-02
  81.9100000    5.4760650562e-03    1.8507157846e-02
  81.9600000    5.4776402807e-03    1.8508740312e-02
  82.0100000    5.4792346491e-03    1.8510209344e-02
  82.0600000    5.4808676522e-03    1.8511574150e-02
  82.1100000    5.4825592545e-03    1.8512843589e-02
  82.1600000    5.4842989290e-03    1.8514026265e-02
  82.2100000    5.4860524699e-03    1.8515130499e-02
  82.2600000    5.4878008658e-03    1.8516164145e-02
  82.3100000    5.4895627243e-03    1.8517134549e-02
  82.3600000    5.4913703852e-03    1.8518048740e-02
  82.4100000    5.4932279856e-03    1.8518913628e-02
  82.4600000    5.4951038691e-03    1.8519735814e-02
  82.5100000    5.4969679514e-03    1.8520520960e-02
  82.5600000    5.4988284105e-03    1.8521273189e-02
  82.6100000    5.5007220951e-03    1.8521995287e-02
  82.6600000    5.5026699156e-03    1.8522689709e-02
  82.7100000    5.5046516151e-03    1.8523359492e-02
  82.7600000    5.5066303864e-03    1.8524008193e-02
  82.8100000    5.5085969398e-03    1.8524639114e-02
  82.8600000    5.5105798402e-03    1.8525254750e-02
  82.9100000    5.5126108672e-03    1.8525857002e-02
  82.9600000    5.5146880686e-03    1.8526447682e-02
  83.0100000    5.5167800741e-03    1.8527028574e-02
  83.0600000    5.5188646423e-03    1.8527600919e-02
  83.1100000    5.5209547070e-03    1.8528164910e-02
  83.1600000    5.5230823217e-03    1.8528719848e-02
  83.2100000    5.5252616093e-03    1.8529264953e-02
  83.2600000    5.5274749412e-03    1.8529800073e-02
  83.3100000    5.5296968372e-03    1.8530325595e-02
  83.3600000    5.5319255323e-03    1.8530841704e-02
  83.4100000    5.5341852795e-03    1.8531347873e-02
  83.4600000    5.5364982663e-03    1.8531843113e-02
  83.5100000    5.5388594849e-03    1.8532326576e-02
  83.5600000    5.5412424142e-03    1.8532797672e-02
  83.6100000    5.5436273643e-03    1.8533255455e-02
  83.6600000    5.5460200421e-03    1.8533697926e-02
  83.7100000    5.5484409516e-03    1.8534122104e-02
  83.7600000    5.5508994993e-03    1.8534524914e-02
  83.8100000    5.5533826586e-03    1.8534904099e-02
  83.8600000    5.5558701825e-03    1.8535258422e-02
  83.9100000    5.5583576688e-03    1.8535587356e-02
  83.9600000    5.5608603726e-03    1.8535890982e-02
  84.0100000    5.5633941562e-03    1.8536170398e-02
  84.0600000    5.5659576002e-03    1.8536428024e-02
  84.1100000    5.5685372574e-03    1.8536667194e-02
  84.1600000    5.5711280470e-03    1.8536891265e-02
  84.2100000    5.5737408020e-03    1.8537103150e-02
  84.2600000    5.5763862889e-03    1.8537305580e-02
  84.3100000    5.5790580589e-03    1.8537501331e-02
  84.3600000    5.5817399377e-03    1.8537692554e-02
  84.4100000    5.5844300259e-03    1.8537879639e-02
  84.4600000    5.5871469392e-03    1.8538060856e-02
  84.5100000    5.5899051093e-03    1.8538233343e-02
  84.5600000    5.5926901285e-03    1.8538394321e-02
  84.6100000    5.5954710815e-03    1.8538541170e-02
  84.6600000    5.5982396677e-03    1.8538670507e-02
  84.7100000    5.6010251682e-03    1.8538777840e-02
  84.7600000    5.6038594441e-03    1.8538858726e-02
  84.8100000    5.6067320881e-03    1.8538910305e-02
  84.8600000    5.6095962083e-03    1.8538931446e-02
  84.9100000    5.6124248614e-03    1.8538921389e-02
  84.9600000    5.6152490693e-03    1.8538878794e-02
  85.0100000    5.6181242207e-03    1.8538802685e-02
  85.0600000    5.6210612201e-03    1.8538694215e-02
  85.1100000    5.6240093229e-03    1.8538556944e-02
  85.1600000    5.6269175690e-03    1.8538394992e-02
  85.2100000    5.6298010432e-03    1.8538211138e-02
  85.2600000    5.6327266389e-03    1.8538007104e-02
  85.3100000    5.6357318936e-03    1.8537785531e-02
  85.3600000    5.6387773137e-03    1.8537551006e-02
  85.4100000    5.6417939980e-03    1.8537308645e-02
  85.4600000    5.6447689116e-03    1.8537061841e-02
  85.5100000    5.6477608989e-03    1.8536811854e-02
  85.5600000    5.6508263861e-03    1.8536559655e-02
  85.6100000    5.6539475711e-03    1.8536307675e-02
  85.6600000    5.6570532331e-03    1.8536059262e-02
