time  net_outward_flux  psi4_boundary_amp
8.0500000000004306e+01  1.8138410395964579e-03  3.1857208390859008e-04
8.1000000000004505e+01  1.8223448655601336e-03  3.0675015962009611e-04
8.1500000000004803e+01  1.8130199126302469e-03  2.9809624957625357e-04
8.2000000000005002e+01  1.7891129270865809e-03  2.9211612167872990e-04
8.2500000000005301e+01  1.7522093394770342e-03  2.8919276015030307e-04
8.3000000000005599e+01  1.7022047733732562e-03  2.8904712331124193e-04
8.3500000000005798e+01  1.6378620105731516e-03  2.9134027483356353e-04
8.4000000000006096e+01  1.5579036952056585e-03  2.9610026818300276e-04
8.4500000000006295e+01  1.4623359037660784e-03  3.0328841280007741e-04
8.5000000000006594e+01  1.3533784301036941e-03  3.1278016423341763e-04
8.5500000000006807e+01  1.2356034737936172e-03  3.2385279286064797e-04
8.6000000000007105e+01  1.1148701510774956e-03  3.3638306649396761e-04
8.6500000000007304e+01  9.9667546055838053e-04  3.5004451122716155e-04
8.7000000000007603e+01  8.8479670157115867e-04  3.6433183607151727e-04
8.7500000000007901e+01  7.8058839630512460e-04  3.7896927448343381e-04
8.8000000000008100e+01  6.8315354473216751e-04  3.9349852154707673e-04
8.8500000000008399e+01  5.9032263029787672e-04  4.0796081868506025e-04
8.9000000000008598e+01  5.0018837085854444e-04  4.2213117119325653e-04
8.9500000000008896e+01  4.1254051082816154e-04  4.3538033043419571e-04
9.0000000000009095e+01  3.2952828737382802e-04  4.4783288376237850e-04
9.0500000000009393e+01  2.5497256148006411e-04  4.5978312369234745e-04
9.1000000000009607e+01  1.9249697261494497e-04  4.7061146403672149e-04
9.1500000000009905e+01  1.4378324984240249e-04  4.8045499078214307e-04
9.2000000000010203e+01  1.0793241363289056e-04  4.8943873788787572e-04
9.2500000000010402e+01  8.2190643513392974e-05  4.9696185790370627e-04
9.3000000000010701e+01  6.3505729898114479e-05  5.0275694630057093e-04
9.3500000000010900e+01  4.9814145739132237e-05  5.0690702235020124e-04
9.4000000000011198e+01  4.0478997089010791e-05  5.0994368383982126e-04
9.4500000000011397e+01  3.5913385825354880e-05  5.1124796809861608e-04
9.5000000000011696e+01  3.6997262797268198e-05  5.1085267372125815e-04
9.5500000000011994e+01  4.4634499424576503e-05  5.0835454342617323e-04
9.6000000000012193e+01  5.9045148543813156e-05  5.0367837565402462e-04
9.6500000000012506e+01  7.9185278438630356e-05  4.9657586189863251e-04
9.7000000000012705e+01  1.0308588135434101e-04  4.8717202415293802e-04
