# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  35.992188  32.000000  32.000000  4.4509121984e+00  1.610000  1.443405e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  B  28.007812  32.000000  32.000000  4.4509267591e+00  1.610000  1.443442e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  8.5984999066e+00  5.192188  1.210695e+00  0.0830  0  nan  nan  nan  +nan  +2.222025e-01  +4.890884e-01  0  0  0
5.0000000000000000e-01  A  35.992188  32.000000  32.000000  4.4508975149e+00  1.610000  1.443367e-01  -0.8406  0  nan  nan  nan  +nan  +1.339623e-02  +1.860018e-02  0  0  0
5.0000000000000000e-01  B  28.007812  32.000000  32.000000  4.4509115910e+00  1.610000  1.443403e-01  -0.8406  0  nan  nan  nan  +nan  +1.339623e-02  +1.860018e-02  0  0  0
5.0000000000000000e-01  C  32.000000  32.000000  32.000000  8.5978906229e+00  5.192188  1.210539e+00  0.0830  0  nan  nan  nan  +nan  +2.212406e-01  +4.888286e-01  0  0  0
1.0000000000000000e+00  A  35.992188  32.000000  32.000000  4.4508651701e+00  1.610000  1.443284e-01  -0.8406  0  nan  nan  nan  +nan  +1.200249e-02  +1.965751e-02  0  0  0
1.0000000000000000e+00  B  28.007812  32.000000  32.000000  4.4508778896e+00  1.610000  1.443316e-01  -0.8406  0  nan  nan  nan  +nan  +1.200249e-02  +1.965751e-02  0  0  0
1.0000000000000000e+00  C  32.000000  32.000000  32.000000  8.5956701954e+00  5.192188  1.209968e+00  0.0828  0  nan  nan  nan  +nan  +2.202111e-01  +4.881250e-01  0  0  0
1.5000000000000000e+00  A  35.992188  32.000000  32.000000  4.4508185373e+00  1.610000  1.443164e-01  -0.8407  0  nan  nan  nan  +nan  +1.011958e-02  +2.010735e-02  0  0  0
1.5000000000000000e+00  B  28.007812  32.000000  32.000000  4.4508291553e+00  1.610000  1.443191e-01  -0.8407  0  nan  nan  nan  +nan  +1.011958e-02  +2.010735e-02  0  0  0
1.5000000000000000e+00  C  32.000000  32.000000  32.000000  8.5914632612e+00  5.112188  1.208886e+00  0.0824  0  nan  nan  nan  +nan  +5.123220e-01  +2.188825e-01  0  0  0
