# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time              L2_Ham              L2_Mom
   0.0000000    2.8827157680e-03    0.0000000000e+00
   0.0500000    3.2340526493e-03    4.4876112183e-06
   0.1000000    3.2339524799e-03    8.2526022292e-06
   0.1500000    3.2338669999e-03    1.1422014147e-05
   0.2000000    3.2338037405e-03    1.4095960461e-05
   0.2500000    3.2337709240e-03    1.6355902217e-05
   0.3000000    3.2337764899e-03    1.8269361381e-05
   0.3500000    3.2338275264e-03    1.9892871738e-05
   0.4000000    3.2339299874e-03    2.1274037186e-05
   0.4500000    3.2340886066e-03    2.2453068438e-05
   0.5000000    3.2343069080e-03    2.3463977226e-05
   0.5500000    3.2345872679e-03    2.4335539985e-05
   0.6000000    3.2349310120e-03    2.5092103361e-05
   0.6500000    3.2353385289e-03    2.5754269516e-05
   0.7000000    3.2358093864e-03    2.6339443400e-05
   0.7500000    3.2363424410e-03    2.6862302013e-05
   0.8000000    3.2369359389e-03    2.7335207964e-05
   0.8500000    3.2375876104e-03    2.7768543500e-05
   0.9000000    3.2382947518e-03    2.8171011003e-05
   0.9500000    3.2390543098e-03    2.8549895594e-05
   1.0000000    3.2398629338e-03    2.8911257815e-05
   1.0500000    3.2407170410e-03    2.9260109160e-05
   1.1000000    3.2416128828e-03    2.9600588678e-05
   1.1500000    3.2425465921e-03    2.9936093364e-05
   1.2000000    3.2435142175e-03    3.0269384745e-05
   1.2500000    3.2445117660e-03    3.0602699461e-05
   1.3000000    3.2455352478e-03    3.0937830842e-05
   1.3500000    3.2465807085e-03    3.1276191402e-05
   1.4000000    3.2476442592e-03    3.1618882183e-05
   1.4500000    3.2487221013e-03    3.1966751539e-05
   1.5000000    3.2498105517e-03    3.2320438799e-05
   1.5500000    3.2509060695e-03    3.2680407826e-05
   1.6000000    3.2520052651e-03    3.3046971582e-05
   1.6500000    3.2531049051e-03    3.3420320308e-05
   1.7000000    3.2542019401e-03    3.3800554208e-05
   1.7500000    3.2552935175e-03    3.4187703375e-05
   1.8000000    3.2563769739e-03    3.4581733618e-05
   1.8500000    3.2574498451e-03    3.4982555990e-05
   1.9000000    3.2585098729e-03    3.5390043703e-05
   1.9500000    3.2595550043e-03    3.5804042376e-05
   2.0000000    3.2605834026e-03    3.6224372178e-05
   2.0500000    3.2615934438e-03    3.6650834070e-05
   2.1000000    3.2625837159e-03    3.7083217570e-05
   2.1500000    3.2635530277e-03    3.7521303982e-05
   2.2000000    3.2645003963e-03    3.7964870061e-05
   2.2500000    3.2654250424e-03    3.8413691594e-05
   2.3000000    3.2663264030e-03    3.8867542739e-05
   2.3500000    3.2672041267e-03    3.9326195569e-05
   2.4000000    3.2680580643e-03    3.9789423267e-05
   2.4500000    3.2688882644e-03    4.0257003413e-05
   2.5000000    3.2696949725e-03    4.0728719240e-05
   2.5500000    3.2704786252e-03    4.1204358869e-05
   2.6000000    3.2712398498e-03    4.1683712552e-05
   2.6500000    3.2719794572e-03    4.2166572298e-05
   2.7000000    3.2726984380e-03    4.2652736773e-05
   2.7500000    3.2733979564e-03    4.3142015081e-05
   2.8000000    3.2740793468e-03    4.3634224746e-05
   2.8500000    3.2747441112e-03    4.4129188617e-05
   2.9000000    3.2753939109e-03    4.4626735695e-05
   2.9500000    3.2760305643e-03    4.5126702927e-05
   3.0000000    3.2766560423e-03    4.5628934597e-05
   3.0500000    3.2772724660e-03    4.6133281433e-05
   3.1000000    3.2778821041e-03    4.6639601170e-05
   3.1500000    3.2784873591e-03    4.7147758684e-05
   3.2000000    3.2790907675e-03    4.7657625200e-05
   3.2500000    3.2796950078e-03    4.8169077926e-05
   3.3000000    3.2803028889e-03    4.8682000152e-05
   3.3500000    3.2809173409e-03    4.9196281504e-05
   3.4000000    3.2815414214e-03    4.9711818293e-05
   3.4500000    3.2821783147e-03    5.0228513684e-05
   3.5000000    3.2828313221e-03    5.0746277484e-05
   3.5500000    3.2835038625e-03    5.1265025713e-05
   3.6000000    3.2841994749e-03    5.1784680036e-05
   3.6500000    3.2849218179e-03    5.2305166979e-05
   3.7000000    3.2856746628e-03    5.2826417465e-05
   3.7500000    3.2864618900e-03    5.3348367022e-05
   3.8000000    3.2872874961e-03    5.3870956185e-05
   3.8500000    3.2881555917e-03    5.4394130778e-05
   3.9000000    3.2890703976e-03    5.4917841706e-05
   3.9500000    3.2900362494e-03    5.5442044491e-05
   4.0000000    3.2910575960e-03    5.5966698439e-05
   4.0500000    3.2921389986e-03    5.6491765071e-05
   4.1000000    3.2932851288e-03    5.7017207206e-05
   4.1500000    3.2945007675e-03    5.7542989934e-05
   4.2000000    3.2957908070e-03    5.8069082014e-05
   4.2500000    3.2971602532e-03    5.8595456414e-05
   4.3000000    3.2986142266e-03    5.9122089845e-05
