#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -2.3528798394e-03    3.8010444785e-08   -3.4629735376e-04    8.7830861891e-11   -7.9821795442e-05    4.5571510981e-11
   0.0200000   -2.3519359713e-03    3.6937233093e-08   -3.4617425456e-04    6.4503600419e-11   -7.9803964458e-05    5.3214403932e-11
   0.0300000   -2.3509949400e-03    3.6103257031e-08   -3.4605385835e-04    4.2520474777e-11   -7.9785600427e-05    6.5872153807e-11
   0.0400000   -2.3500515529e-03    3.5200667622e-08   -3.4593586946e-04    2.1875437920e-11   -7.9766782093e-05    8.1373888941e-11
   0.0500000   -2.3490996974e-03    3.3871195212e-08   -3.4581988325e-04    2.5076964780e-12   -7.9747608061e-05    9.7076094340e-11
   0.0600000   -2.3481332461e-03    3.1760703600e-08   -3.4570539795e-04   -1.5664848404e-11   -7.9728190957e-05    1.1008585018e-10
   0.0700000   -2.3471469675e-03    2.8573268802e-08   -3.4559184222e-04   -3.2738292412e-11   -7.9708651584e-05    1.1747825357e-10
   0.0800000   -2.3461373316e-03    2.4118006481e-08   -3.4547860333e-04   -4.8809512058e-11   -7.9689112639e-05    1.1654141977e-10
   0.0900000   -2.3451031095e-03    1.8342842371e-08   -3.4536505515e-04   -6.3948041043e-11   -7.9669692448e-05    1.0499574805e-10
   0.1000000   -2.3440456967e-03    1.1351295705e-08   -3.4525058442e-04   -7.8214387300e-11   -7.9650498885e-05    8.1200650166e-11
   0.1100000   -2.3429691176e-03    3.4002098040e-09   -3.4513461471e-04   -9.1655222776e-11   -7.9631623813e-05    4.4323090670e-11
   0.1200000   -2.3418797116e-03   -5.1209087686e-09   -3.4501662688e-04   -1.0428527320e-10   -7.9613138246e-05   -5.5490630644e-12
   0.1300000   -2.3407855362e-03   -1.3726688963e-08   -3.4489617613e-04   -1.1613016216e-10   -7.9595088474e-05   -6.7339230899e-11
   0.1400000   -2.3396955562e-03   -2.1884200282e-08   -3.4477290474e-04   -1.2721295916e-10   -7.9577493396e-05   -1.3898362552e-10
   0.1500000   -2.3386187128e-03   -2.9067139886e-08   -3.4464655069e-04   -1.3756910704e-10   -7.9560343060e-05   -2.1748315573e-10
