# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  9.9433153128440566e-01  5.3308506591349936e-01
1.0000000000000000e+00  9.9349982509281065e-01  5.3308506591349936e-01
2.0000000000000000e+00  9.9273843105353288e-01  5.3308506591349936e-01
2.9999999999999800e+00  9.9338416566428267e-01  5.3308506591349936e-01
3.9999999999999600e+00  9.9635304680284265e-01  5.3308506591349936e-01
4.9999999999999396e+00  1.0023416200220927e+00  5.3308506591349936e-01
5.9999999999999201e+00  1.0120281857885665e+00  5.3308506591349936e-01
6.9999999999998996e+00  1.0261116526852827e+00  5.3308506591349936e-01
7.9999999999998703e+00  1.0451856234647867e+00  5.3308506591349936e-01
8.9999999999998508e+00  1.0702921067080373e+00  5.3308506591349936e-01
9.9999999999998295e+00  1.1030693252745347e+00  5.3308506591349936e-01
1.0999999999999799e+01  1.1459359676862684e+00  5.3308506591349936e-01
1.1999999999999799e+01  1.2024241511584910e+00  5.3308506591349936e-01
1.2999999999999799e+01  1.2777012685492812e+00  5.3308506591349936e-01
1.3999999999999700e+01  1.3794155035572475e+00  5.3308506591349936e-01
1.4999999999999700e+01  1.5192223577338899e+00  5.3308506591349936e-01
1.5999999999999700e+01  1.7159300627377607e+00  5.3308506591349936e-01
1.6999999999999901e+01  2.0026769358005279e+00  5.3308506591349936e-01
1.8000000000000000e+01  2.4444172176800310e+00  5.3308506591349936e-01
1.9000000000000199e+01  3.1836278186738318e+00  5.3308506591349936e-01
2.0000000000000298e+01  4.5784435469559339e+00  5.3308506591349936e-01
2.1000000000000501e+01  6.7673427075917578e+00  3.2190533837605115e+00
2.2000000000000600e+01  6.1237296375647121e+00  2.7816011014342084e+00
2.3000000000000799e+01  5.5170484984494239e+00  2.3441666296362125e+00
2.4000000000000998e+01  4.9665009080095537e+00  1.9692459692735187e+00
2.5000000000001101e+01  4.4837368170304330e+00  1.6568395177264454e+00
