# thinned to dt=0.05 from the every-step stream
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.3154916164e-01    7.1933204383e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2281242302e-01   -1.0597806267e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.3256423228e-01    8.0859741474e-06    1.1797028509e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1970509919e-01   -1.0597806154e-01   -1.9799919248e-06    6.2499035047e-07
   0.1000000    2.3335972380e-01    8.3553046979e-06    2.5624113972e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1726854598e-01   -1.0597806104e-01   -5.0856556622e-06    1.6947564729e-06
   0.1500000    2.3401130857e-01    8.1233139133e-06    3.8828104209e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1527174490e-01   -1.0597806100e-01   -8.6764331043e-06    3.3363884629e-06
   0.2000000    2.3456320256e-01    7.4751209771e-06    5.0314768394e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1357962848e-01   -1.0597806126e-01   -1.3932133242e-05    6.1787460288e-06
   0.2500000    2.3504274667e-01    6.4729307069e-06    6.4785600137e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1210863997e-01   -1.0597806173e-01   -2.1474141006e-05    1.2076530863e-05
   0.3000000    2.3546770255e-01    5.1639735428e-06    8.3572679646e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1080449461e-01   -1.0597806235e-01   -3.0157874085e-05    1.9375510301e-05
   0.3500000    2.3585012221e-01    3.5852579071e-06    1.0425737396e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0963038261e-01   -1.0597806311e-01   -3.9792869334e-05    2.7552198140e-05
   0.4000000    2.3619850551e-01    1.7665459807e-06    1.2687653708e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0856039148e-01   -1.0597806399e-01   -5.0237459401e-05    3.6110448438e-05
   0.4500000    2.3651905742e-01    1.0000000000e-08    1.5147568540e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0757567334e-01   -1.0597806497e-01   -6.1383854921e-05    4.4623215812e-05
   0.5000000    2.3681657135e-01    1.0000000000e-08    1.9796662581e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0666203815e-01   -1.0597806602e-01   -7.3148436928e-05    5.2742331665e-05
   0.5500000    2.3709422954e-01    1.0000000000e-08    1.2415283747e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0581247448e-01   -1.0597806713e-01   -8.5467152978e-05    6.0193906601e-05
   0.6000000    2.3734633696e-01    1.0000000000e-08    3.4789091001e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0504876482e-01   -1.0597806827e-01   -9.8286533696e-05    6.6767457739e-05
   0.6500000    2.3754499921e-01    1.0000000000e-08    7.2977392829e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0445669421e-01   -1.0597806943e-01   -1.1154493678e-04    7.2295210711e-05
   0.7000000    2.3762769044e-01    1.0000000000e-08    1.3292073554e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0421879200e-01   -1.0597807059e-01   -1.2514039372e-04    8.3474433960e-05
   0.7500000    2.3748326825e-01    1.0000000000e-08    2.2725860762e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0465467706e-01   -1.0597807175e-01   -1.3888787084e-04    1.0061667598e-04
   0.8000000    2.3691975202e-01    1.0000000000e-08    3.8494939242e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0631832611e-01   -1.0597807291e-01   -1.5245730569e-04    1.1842151553e-04
   0.8500000    2.3558020648e-01    1.0000000000e-08    6.7435658133e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1025595056e-01   -1.0597807407e-01   -1.6525036637e-04    1.3658133102e-04
   0.9000000    2.3319126295e-01    1.7101532901e-06    7.7639496209e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.1746083591e-01   -1.0597807523e-01   -1.7606834681e-04    1.5474620496e-04
   0.9500000    2.3146007824e-01    1.0000000000e-08    1.7957836153e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2374340814e-01   -1.0597807639e-01   -1.8351009920e-04    1.7214045242e-04
   1.0000000    2.3790368714e-01    1.0000000000e-08    1.2718789723e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0914525540e-01   -1.0597807757e-01   -1.9774456928e-04    1.8605343707e-04
   1.0500000    2.5842355768e-01    6.1585099075e-05    8.2125856116e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.5758745904e-01   -1.0597807877e-01   -2.1952716874e-04    2.0783993941e-04
   1.1000000    2.7001462574e-01    1.8357726221e-04    4.0170878419e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.2934121629e-01   -1.0597807999e-01   -2.6449515437e-04    2.5169041148e-04
   1.1500000    2.7592324104e-01    2.3991529014e-04    2.2571721715e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.1551367413e-01   -1.0597808122e-01   -3.4587805082e-04    2.9810768599e-04
   1.2000000    2.7875585478e-01    2.2131896205e-04    1.5827435468e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.0934678866e-01   -1.0597808248e-01   -4.5210986617e-04    3.2545856004e-04
