# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.1966139575311712e-03  -3.8697401644472156e-17  1.6269943901388127e-04  -2.6844717825900328e-17
5.0000000000000000e-01  3.1166417597202982e-03  3.3884658111659952e-15  1.6180343821183357e-04  3.2540773273036938e-16
1.0000000000000000e+00  3.0276352926201420e-03  4.8517896473331492e-15  1.6039854990182982e-04  8.8585834848112018e-16
1.5000000000000000e+00  2.9285989447700445e-03  1.7360372981933814e-14  1.5873111421095838e-04  2.4979132267707070e-15
2.0000000000000000e+00  2.8188453074267377e-03  1.0444896362644615e-14  1.5687552114826796e-04  1.3534875121796924e-16
2.4999999999999898e+00  2.6961806659787928e-03  3.4403408723008389e-14  1.5486766796168189e-04  1.1501525672131275e-15
2.9999999999999800e+00  2.5599834481176290e-03  -1.5521405147903530e-14  1.5269288345072518e-04  -1.5160593357036952e-15
3.4999999999999698e+00  2.4080422050508014e-03  -3.3962926225769850e-14  1.5038051535929225e-04  -5.7830173585246166e-16
3.9999999999999600e+00  2.2391666269804800e-03  3.7929233221784294e-14  1.4788200267039302e-04  1.8238411358464121e-15
4.4999999999999503e+00  2.0514095829123249e-03  -8.8622910439742849e-15  1.4516337513356659e-04  -3.2794401986250906e-15
4.9999999999999396e+00  1.8428913282302294e-03  2.8647825894760058e-15  1.4221650796142422e-04  -2.5045023035120237e-16
5.4999999999999298e+00  1.6110737312014542e-03  -1.1628049992745718e-14  1.3902969530761220e-04  1.3281724353540889e-16
5.9999999999999201e+00  1.3554884614945940e-03  2.0094837590402333e-14  1.3556744967246475e-04  -7.7590328933417146e-16
6.4999999999999103e+00  1.0722626354482555e-03  1.6603095675794524e-14  1.3177427946113045e-04  -8.3132326540959125e-16
6.9999999999998996e+00  7.6002815748987861e-04  4.7582917253216635e-14  1.2764174558947808e-04  -1.0197705103138502e-15
7.4999999999998801e+00  4.1622410220878541e-04  1.5702735837879099e-14  1.2315119384395196e-04  2.1833701929216858e-16
7.9999999999998703e+00  4.0047265068542844e-05  7.3032043428557444e-15  1.1824222286911038e-04  2.5923874725407308e-15
8.4999999999998597e+00  -3.7161127971546828e-04  7.0655767834645695e-15  1.1284883519707036e-04  -1.9022116640151311e-15
8.9999999999998508e+00  -8.1878203195042722e-04  2.6157300141112265e-14  1.0694717215571936e-04  2.0609924857045789e-15
9.4999999999998401e+00  -1.3041041769038175e-03  -2.3834541736551823e-14  1.0053814542265840e-04  -3.4309135496189286e-15
9.9999999999998295e+00  -1.8248966083392157e-03  1.3443212405853505e-14  9.3513214860674632e-05  2.4908723977455536e-15
1.0499999999999799e+01  -2.3815712963188964e-03  -2.0624325413074570e-14  8.5772821735470716e-05  2.0554844554417108e-15
1.0999999999999799e+01  -2.9722114898074526e-03  -9.6632557644636433e-14  7.7240311201660740e-05  -2.7538629260654375e-15
1.1499999999999799e+01  -3.5940925226789176e-03  3.5021990161064186e-14  6.7892588988284827e-05  -6.7732937514811536e-16
1.1999999999999799e+01  -4.2414988358384729e-03  -2.4173256308907082e-14  5.7634848832808524e-05  -3.7901019654461468e-15
1.2499999999999799e+01  -4.9087999099292146e-03  -1.9465758287387340e-14  4.6314855163528495e-05  -1.5421276473309926e-15
1.2999999999999799e+01  -5.5875813388176973e-03  5.3537298707568106e-15  3.3835869352956584e-05  -1.3739049063651092e-15
1.3499999999999799e+01  -6.2702592414445339e-03  -4.6889278008860593e-14  2.0063452433436592e-05  3.5532809460297000e-15
1.3999999999999700e+01  -6.9453094005518809e-03  -5.3162945614386372e-16  4.8967577710370514e-06  -3.7600333091148695e-16
1.4499999999999700e+01  -7.6007585470402993e-03  9.0975555965095795e-15  -1.1894140295487550e-05  -8.7354302709544081e-16
1.4999999999999700e+01  -8.2276038005124497e-03  -2.9325169436203344e-14  -3.0486727701568389e-05  2.5523877974445246e-15
1.5499999999999700e+01  -8.8130607154530503e-03  2.1888214018321719e-14  -5.1020926796540936e-05  -1.3110092855037414e-15
1.5999999999999700e+01  -9.3410749471572515e-03  2.0285661192857558e-14  -7.3763351325379614e-05  -3.5647678543037136e-16
1.6499999999999801e+01  -9.7961723665801401e-03  -2.9270197686140809e-14  -9.8977876838097462e-05  1.3539918855581966e-16
1.6999999999999901e+01  -1.0182367085209729e-02  -4.8801476195459755e-14  -1.2698494737796800e-04  -4.6592461742570256e-17
1.7499999999999901e+01  -1.0466598186854038e-02  7.0842379390408409e-14  -1.5808422855425269e-04  -1.1628752771184407e-15
1.8000000000000000e+01  -1.0657178048491601e-02  -5.5432501310429509e-14  -1.9260976551116186e-04  5.4616589127071204e-15
1.8500000000000099e+01  -1.0738399194754470e-02  -3.2096341008225793e-14  -2.3097079289282715e-04  8.3042579098858346e-16
1.9000000000000199e+01  -1.0706504030228575e-02  -1.3783186986039919e-14  -2.7367547677187212e-04  2.2332798309003284e-16
1.9500000000000199e+01  -1.0557383536168675e-02  -4.9653453274027179e-14  -3.2124164829728721e-04  5.8783519920728845e-16
2.0000000000000298e+01  -1.0292978346903223e-02  5.2576749634035896e-14  -3.7425044532097933e-04  -5.2739740967170639e-15
2.0500000000000401e+01  -9.9124961237795749e-03  -7.6648652971559624e-14  -4.3322992822724966e-04  8.1615033692846475e-16
2.1000000000000501e+01  -9.4169940907438531e-03  8.6762823149426870e-14  -4.9882932403946117e-04  1.3839963506059882e-15
2.1500000000000600e+01  -8.8161145109422832e-03  -6.9130229554234166e-14  -5.7182111276204224e-04  -2.5470871372253205e-15
2.2000000000000600e+01  -8.1162299943390390e-03  5.1137596028602431e-14  -6.5301867860553353e-04  3.5403517656396389e-15
2.2500000000000700e+01  -7.3234851389937560e-03  -9.3391321300417168e-14  -7.4328690138369242e-04  -5.0319275023335659e-15
2.3000000000000799e+01  -6.4528643438170712e-03  -8.5648388862276422e-14  -8.4349043455075336e-04  1.2196891439294701e-14
2.3500000000000899e+01  -5.5113468914203207e-03  -7.7266213099639268e-17  -9.5465651318096486e-04  3.1336012504122035e-15
2.4000000000000998e+01  -4.5023298524433358e-03  9.9432210461282292e-14  -1.0778150375252841e-03  8.6791538651599754e-15
2.4500000000000998e+01  -3.4461514136386691e-03  3.0838530327596337e-14  -1.2125867428681484e-03  1.5708283909473878e-15
2.5000000000001101e+01  -2.3502142201665584e-03  1.2513758987811541e-13  -1.3620885922130299e-03  2.8882825259808413e-15
2.5500000000001201e+01  -1.2203656654839227e-03  2.9719632812088569e-14  -1.5268522986924731e-03  8.8141548531048151e-15
2.6000000000001300e+01  -7.4727287108505188e-05  1.3377511898253032e-14  -1.7067875928792786e-03  -3.0973485049675155e-15
2.6500000000001300e+01  1.0904844241014890e-03  -5.3398279846962107e-14  -1.9033838028656741e-03  -3.1921690623086939e-16
2.7000000000001400e+01  2.2593332617991133e-03  2.8187294028398335e-14  -2.1179817463801757e-03  -1.2426814082595185e-15
2.7500000000001499e+01  3.4259625361549011e-03  -1.0179767090691293e-13  -2.3495634734549578e-03  -3.8080767283699191e-15
2.8000000000001599e+01  4.5866958612003151e-03  1.6644747918788268e-13  -2.5992797727947352e-03  -6.3703138398143677e-15
2.8500000000001702e+01  5.7296929404415517e-03  2.3253429006058613e-14  -2.8672493287202000e-03  -1.2540557041649392e-15
2.9000000000001702e+01  6.8601870917701889e-03  1.3338106879990467e-13  -3.1517357151923226e-03  2.0633935015096060e-15
2.9500000000001801e+01  7.9661506048149845e-03  1.0062076142833669e-14  -3.4504338233830602e-03  -3.7923879245638708e-15
3.0000000000001901e+01  9.0505790741097821e-03  -7.5539580376495516e-15  -3.7616103119643141e-03  -4.0968332048518907e-15
3.0500000000002000e+01  1.0102206244510416e-02  1.2156783904478829e-13  -4.0832286348820926e-03  1.9245349567781252e-15
3.1000000000002000e+01  1.1113920950063241e-02  3.6002933935081708e-14  -4.4112111406303545e-03  9.5805481296545257e-16
3.1500000000002100e+01  1.2085332844977334e-02  1.2462814028409787e-14  -4.7397761188070330e-03  -5.9383915568024536e-15
3.2000000000002203e+01  1.3013991197575323e-02  8.2856103855843136e-14  -5.0626900535424542e-03  -3.4146506038856104e-15
3.2500000000002103e+01  1.3886217011758741e-02  6.5315627158307147e-14  -5.3730965058113780e-03  -4.1265227684443380e-15
3.3000000000001997e+01  1.4700760941377539e-02  1.9324183601808568e-13  -5.6628927766216490e-03  5.4838123997660182e-15
3.3500000000001897e+01  1.5444537560395965e-02  1.4908230556731096e-13  -5.9232414694762349e-03  8.0873466356410747e-15
3.4000000000001798e+01  1.6113879746556557e-02  3.1419157352192235e-13  -6.1454431942213547e-03  -1.9133144172049659e-15
3.4500000000001698e+01  1.6709232862410790e-02  1.0587769920308442e-13  -6.3219258348191166e-03  -5.5571211161174077e-15
3.5000000000001599e+01  1.7207107593402805e-02  1.7346898805325366e-13  -6.4433119664541148e-03  1.0025176502445295e-14
3.5500000000001499e+01  1.7613696490975741e-02  2.5346914567982311e-13  -6.4996309461621410e-03  -3.7053310693851559e-16
3.6000000000001400e+01  1.7917228137763287e-02  -6.1842707794786264e-14  -6.4820185175688315e-03  -5.3941211397724444e-15
3.6500000000001300e+01  1.8103525076582892e-02  4.9253619312209667e-14  -6.3842498965984385e-03  -9.5486950586263337e-16
3.7000000000001201e+01  1.8164751158347901e-02  8.2703620719980621e-14  -6.2013239137338029e-03  9.4686095493013177e-15
3.7500000000001101e+01  1.8100859801816555e-02  -5.2757271360397541e-14  -5.9288975345671152e-03  1.7877998971756314e-14
3.8000000000001002e+01  1.7908077442913992e-02  -5.8203099229388430e-15  -5.5647377832652020e-03  4.4415163882525322e-15
3.8500000000000902e+01  1.7579710745587444e-02  -8.0005737773746843e-14  -5.1089846501298358e-03  -1.1272209244686312e-14
3.9000000000000803e+01  1.7112595236262268e-02  -2.8465781708732039e-13  -4.5628848522283683e-03  -1.4925302667248662e-14
3.9500000000000703e+01  1.6511566786212427e-02  -2.0636548688779535e-13  -3.9300457907801333e-03  -3.7992810522188467e-15
4.0000000000000597e+01  1.5771109189102205e-02  -2.9029660583795939e-13  -3.2160382754668790e-03  1.0120096668875837e-14
4.0500000000000497e+01  1.4891430733947575e-02  -2.5788108767449424e-13  -2.4297568770159485e-03  3.8574063059440089e-15
4.1000000000000398e+01  1.3885429907078854e-02  -2.9459148703228703e-13  -1.5790276052543946e-03  2.5774092582398963e-15
4.1500000000000298e+01  1.2755899302328432e-02  -3.5686108312710523e-13  -6.7173851719359455e-04  8.4457017249037886e-15
4.2000000000000199e+01  1.1510832210238273e-02  -1.8347885528221028e-13  2.7999719397875877e-04  2.3400838176752648e-14
4.2500000000000099e+01  1.0153165877526162e-02  8.6157602862020621e-14  1.2649147971647687e-03  1.5192475735074247e-14
4.3000000000000000e+01  8.7064752203083757e-03  3.0854291853151374e-13  2.2700525887494297e-03  2.4940225935129118e-14
4.3499999999999901e+01  7.1801176475473584e-03  2.9369270590413943e-13  3.2863195939832495e-03  7.5471592482890762e-15
