# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.9077401453174541e-03  1.1536582954876208e-03  7.4434337426538963e-07  2.7910953912651990e-06  3.2103480275074651e-03  -3.6358042227943588e-17  7.4434338861097489e-07  -2.7910954133094618e-06  -3.9077401453166309e-03  -1.1536582954874298e-03  -2.0093778891741310e-04  1.7938213279917217e-04  1.7525590534160187e-07  1.1066471417559878e-07  1.6328402244759243e-04  -2.6591011192272657e-17  1.7525591170978670e-07  -1.1066472117892509e-07  -2.0093778891748122e-04  -1.7938213279913788e-04
5.0000000000000000e-01  -3.9703435905538613e-03  1.1530043898729794e-03  7.6030501946279185e-07  2.8212770682139938e-06  3.2683739292177659e-03  6.0682829475331573e-15  7.6030502739271780e-07  -2.8212770676205231e-06  -3.9703435905517658e-03  -1.1530043898572092e-03  -2.0218259025511434e-04  1.9244643870401022e-04  1.4587469624135953e-07  1.1971847224017479e-07  1.6506447646266788e-04  -2.5104746302527178e-16  1.4587469549993802e-07  -1.1971847248069051e-07  -2.0218259025515231e-04  -1.9244643870389524e-04
1.0000000000000000e+00  -4.0398684907627233e-03  1.1504298523218233e-03  7.7103326287187448e-07  2.8538752602072575e-06  3.3327300396225751e-03  -1.1263012346233482e-14  7.7103324484311034e-07  -2.8538752429339971e-06  -4.0398684907550116e-03  -1.1504298523227535e-03  -2.0373198951403841e-04  1.9027073690646589e-04  6.5166184752856749e-08  1.2212431616928771e-07  1.6650101714655560e-04  9.4945537714290229e-16  6.5166185029093595e-08  -1.2212431590794959e-07  -2.0373198951261328e-04  -1.9027073690464411e-04
1.5000000000000000e+00  -4.1173541575016855e-03  1.1418440657027834e-03  7.7385317342499813e-07  2.8890135199042956e-06  3.4045241671764922e-03  1.2539184371818807e-14  7.7385318649979542e-07  -2.8890135166647397e-06  -4.1173541575228786e-03  -1.1418440656938776e-03  -2.0526780766252415e-04  1.8776880463239462e-04  8.1538960990285648e-08  1.2273841145344726e-07  1.6789364181041874e-04  4.1440537696489909e-16  8.1538960339628567e-08  -1.2273841031935093e-07  -2.0526780766036315e-04  -1.8776880463217835e-04
2.0000000000000000e+00  -4.2035375388874549e-03  1.1313748567092436e-03  7.7223998009027282e-07  2.9287270650467560e-06  3.4853006897126869e-03  4.3863736698835504e-15  7.7224001664065887e-07  -2.9287270643656785e-06  -4.2035375388566679e-03  -1.1313748566854115e-03  -2.0687167285123108e-04  1.8446404458906555e-04  7.0409683773017324e-08  1.2302448667947264e-07  1.6938321892882787e-04  3.4689175563615803e-17  7.0409680202032588e-08  -1.2302448683954170e-07  -2.0687167284997394e-04  -1.8446404458865242e-04
2.4999999999999898e+00  -4.3000347870268390e-03  1.1175670299833928e-03  7.6374335595736039e-07  2.9731407299157983e-06  3.5751995846557997e-03  1.1444067332774983e-14  7.6374334330763356e-07  -2.9731407144881074e-06  -4.3000347870167620e-03  -1.1175670299751546e-03  -2.0858592224852146e-04  1.8047753061490584e-04  4.0435601912590267e-08  1.2339311329747962e-07  1.7098511475286841e-04  3.6945830153778869e-16  4.0435600073952776e-08  -1.2339311217454105e-07  -2.0858592224935646e-04  -1.8047753061764681e-04
2.9999999999999800e+00  -4.4074021632923574e-03  1.0995056337064358e-03  7.5732330709614818e-07  3.0219143486876702e-06  3.6761256586988508e-03  -2.9492763957482231e-14  7.5732333479292997e-07  -3.0219143459338060e-06  -4.4074021632840117e-03  -1.0995056337309455e-03  -2.1044482544782709e-04  1.7936768361246464e-04  2.9595859402056504e-08  1.2478206132971652e-07  1.7269003862226465e-04  3.1324522469105306e-16  2.9595859905679520e-08  -1.2478206146383002e-07  -2.1044482544952271e-04  -1.7936768361179298e-04
3.4999999999999698e+00  -4.5275545856585360e-03  1.0771237214682477e-03  7.4117354653816753e-07  3.0776626604838225e-06  3.7885344937421341e-03  1.1372928423666884e-14  7.4117354628584594e-07  -3.0776626758803751e-06  -4.5275545856456791e-03  -1.0771237214502009e-03  -2.1246130153738816e-04  1.8090137941292211e-04  4.1469215857361222e-08  1.2724736933864540e-07  1.7456706338078238e-04  9.7361884484790332e-16  4.1469216857978937e-08  -1.2724736779891092e-07  -2.1246130153485584e-04  -1.8090137941278829e-04
3.9999999999999600e+00  -4.6618065397479400e-03  1.0521247686842987e-03  7.1265063456042700e-07  3.1401301904325550e-06  3.9146077908930330e-03  -1.6894394005506977e-14  7.1265058619906542e-07  -3.1401301275558606e-06  -4.6618065397786203e-03  -1.0521247686539879e-03  -2.1467749068947780e-04  1.8266123299206017e-04  6.0146253807547771e-08  1.3017294317527895e-07  1.7661431175281666e-04  -2.4343091629378151e-16  6.0146254581422893e-08  -1.3017294435012114e-07  -2.1467749068808582e-04  -1.8266123299071668e-04
4.4999999999999503e+00  -4.8118967344999266e-03  1.0211849254769931e-03  7.0862497827427261e-07  3.2093285076670813e-06  4.0553058713986168e-03  -3.9732746850680914e-14  7.0862497434717704e-07  -3.2093284765868832e-06  -4.8118967345259890e-03  -1.0211849254659160e-03  -2.1709826273512236e-04  1.8302288444759366e-04  7.2697485619745240e-08  1.3287437729466862e-07  1.7883493125139029e-04  2.4348491464416897e-16  7.2697486883387345e-08  -1.3287437720346475e-07  -2.1709826273692893e-04  -1.8302288444581565e-04
