# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.3477292511806993e-07  4.4140553222477730e-17  -5.0876808334949644e-07  7.3478727488686547e-17
1.0000000000000000e+00  2.2735981302901750e-07  -4.6090245601359658e-15  -8.5276213870506461e-08  9.4929315565104721e-17
2.0000000000000000e+00  3.0298077549470741e-07  -2.1306205728558820e-14  -2.1365403581527802e-08  7.2001825797196062e-16
2.9999999999999800e+00  9.9546354671331921e-08  -7.1259331533141802e-15  1.5093969569708177e-09  3.3135320841289820e-16
3.9999999999999600e+00  1.9861106432206783e-08  2.0170907829669928e-14  -2.9162009095803825e-09  6.2475366671754255e-16
4.9999999999999396e+00  -4.0392631751373898e-08  2.6441579561901747e-14  1.8600731941085314e-08  5.3301182844114224e-16
5.9999999999999201e+00  8.0004019225795388e-09  -3.0087090130752529e-14  1.5664466222071320e-08  2.7839179218966394e-16
6.9999999999998996e+00  2.5543853162511723e-07  3.6930003602570209e-15  1.8029854122687858e-08  5.3738432648484771e-16
7.9999999999998703e+00  1.0130246048578841e-07  5.2048963825080911e-14  5.0179808225563671e-08  -1.1318224736707140e-15
8.9999999999998508e+00  1.5361678955707948e-07  3.8470352402731616e-14  6.1560673584645602e-08  1.1389769703013527e-15
9.9999999999998295e+00  9.1996256201866968e-07  2.5627525445586149e-14  6.5788708066699802e-08  2.1163813994677867e-16
1.0999999999999799e+01  3.2216293828544109e-07  6.3756497082318826e-14  6.3984333678491168e-08  1.1760174022001948e-15
1.1999999999999799e+01  -6.7500376206180724e-07  9.0540005671070849e-14  9.0370411614390852e-08  1.4589557166618494e-16
1.2999999999999799e+01  2.0523280059337552e-06  -7.6396695205782814e-15  6.8066762591544140e-08  1.4831978784206079e-15
1.3999999999999700e+01  1.2122050407942485e-06  9.6701967624978940e-14  9.6801477019243256e-08  3.4405492139172462e-15
1.4999999999999700e+01  2.5082352216526733e-08  4.6508182585737888e-15  5.1561767673239532e-08  6.8520996684917353e-16
1.5999999999999700e+01  1.0149990340063584e-06  -4.0965575863072341e-15  1.0363709058965987e-07  -1.4241418893743189e-15
1.6999999999999901e+01  -6.1888406000104974e-09  -4.0982129156748689e-14  9.4391207241473897e-08  1.2019449662997681e-16
1.8000000000000000e+01  2.2486916381992998e-06  9.6915092446985911e-14  6.0615786497856025e-08  -3.6464373698065506e-15
1.9000000000000199e+01  -1.6862984161561436e-06  -4.5508036779740108e-14  1.1826122103777531e-07  -4.0694945715015334e-15
2.0000000000000298e+01  -3.2874195970664255e-06  1.3050746503736579e-13  9.4280276124133701e-08  1.1770284816549982e-15
2.1000000000000501e+01  2.0087518469844477e-06  -7.6976805099052409e-14  2.0994896753642132e-07  -3.9479063806848446e-15
2.2000000000000600e+01  5.6412333787446902e-06  -1.1591156790568039e-13  9.5714464644565816e-06  1.8675211546227776e-15
2.3000000000000799e+01  -2.5153865903161241e-06  -2.2287674931487645e-13  -7.3200651294075018e-05  7.3809494223925191e-15
2.4000000000000998e+01  -8.2171826858828799e-06  1.5268072944704225e-13  3.7510066604452736e-06  4.8128268133562761e-16
2.5000000000001101e+01  8.9894070486160238e-07  2.1613039843361965e-14  2.2764544138622989e-06  5.5219503725447758e-15
