# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)  Re_m-2(R=22)  Im_m-2(R=22)  Re_m-1(R=22)  Im_m-1(R=22)  Re_m0(R=22)  Im_m0(R=22)  Re_m1(R=22)  Im_m1(R=22)  Re_m2(R=22)  Im_m2(R=22)
1.6999999999999901e+01  -1.6151987152873856e-13  -7.0596481074592225e-10  -5.4033233716569964e-09  -6.1028601325016445e-09  7.7828890379347238e-05  -3.5323065006058419e-14  -3.2783534805585067e-09  3.9779478333098825e-09  -8.1012587943740221e-14  7.0591225188580780e-10  1.7815699702146244e-13  2.2784746103829502e-09  -6.7933267100399162e-09  -4.7996062018818510e-09  4.0855752309156915e-07  6.1127936306345846e-14  -6.7932237418339863e-09  4.7994293191470673e-09  1.5177461052651014e-13  -2.2785094008907888e-09  9.1259806663734847e-14  -1.3806418703446002e-08  3.2062545852959852e-10  -1.2328780941172723e-08  6.1278072818901771e-06  6.6870060117311226e-14  3.2054949408560660e-10  1.2328862972795512e-08  6.7665064727357443e-14  1.3806471102997163e-08  1.5013882634742904e-13  5.8257145190150870e-08  1.7578505227230868e-09  5.5473373464609628e-08  -1.8158642322027640e-05  -3.1181864338058873e-14  1.7579119359549838e-09  -5.5473313117103159e-08  -5.1064260038511150e-14  -5.8256853435423884e-08
1.8000000000000000e+01  -2.8735505142410229e-15  1.1658496164382771e-09  2.1886727585839565e-09  3.3347646744146171e-09  1.4959013291435244e-04  8.3818851971456231e-14  1.2329745715383626e-09  -2.3791611716293629e-09  1.7668772750906049e-13  -1.1657928317396392e-09  -3.1351155662649396e-14  -7.7857389908048342e-09  7.3895948019167448e-09  3.0701098782804521e-10  5.7545129273052941e-06  -7.7365694443365004e-14  7.3896376835066016e-09  -3.0700505449804484e-10  1.4132501204152062e-14  7.7857173647471160e-09  -1.8931718870287938e-13  7.4592006284216564e-09  1.1736927514033280e-10  7.5952571875034107e-09  -5.2461217763588487e-06  -5.9210071513790510e-14  1.1746614037995994e-10  -7.5954327930885902e-09  6.2499768757923904e-14  -7.4592009672472364e-09  -3.9576566938199993e-14  -1.2697695838639154e-07  1.3132075816301678e-10  -1.1761921962528981e-07  2.4382270887139327e-05  7.2814804170582361e-14  1.3142337287745862e-10  1.1761943634312968e-07  -2.8759522127524799e-13  1.2697690432928687e-07
1.9000000000000199e+01  2.4001582988762645e-13  -6.6320448222538556e-10  6.9814316695653285e-10  4.1269430230312826e-11  1.8422991891875486e-04  7.4614417095193830e-14  4.8826258325766136e-10  1.6863604047552358e-10  3.1370040629152301e-13  6.6316314599707148e-10  1.6646673371121351e-13  1.3110464171895905e-08  5.8472595727663367e-09  1.6697102969455248e-08  -3.3554143704636486e-05  -5.7627557640764079e-14  5.8471063558126951e-09  -1.6696817404766653e-08  9.8295327728373005e-14  -1.3110586534339695e-08  -2.0255207549040979e-15  1.2939160390650036e-09  1.4949731071130268e-09  2.1276109514840143e-09  -3.1469108224244753e-06  -3.6102193992070359e-14  1.4949558703005219e-09  -2.1278240475599539e-09  -1.0426910519451081e-13  -1.2940855272965376e-09  -2.5000897489286014e-13  1.7166447839178712e-08  -8.7071522226807079e-10  1.7314300973173976e-08  -3.6453760016752864e-06  -3.4138459608014631e-14  -8.7057723705726756e-10  -1.7314396550661065e-08  1.5621336494347123e-13  -1.7166502181392269e-08
2.0000000000000298e+01  7.0856537276901966e-14  -2.0387765625841894e-10  -1.0677501349309962e-09  -1.2674036764551074e-09  1.5568778758536658e-04  -1.0666094326654303e-14  -1.3424950001761447e-09  1.5417410923618387e-09  -2.8108569411986227e-13  2.0425032961096627e-10  1.0340259613185731e-13  -2.9604194471469914e-09  -2.0985936925179742e-09  -4.2727355090591949e-09  -4.0379640186745040e-05  3.5483986317036451e-14  -2.0986029746194621e-09  4.2728202901351038e-09  1.5501791802340417e-13  2.9605845747311873e-09  -6.3964045119562974e-14  -8.0912065729470870e-09  -6.4828079060330859e-10  -6.8528927675615646e-09  4.4112803064104442e-06  -1.7010767129413659e-13  -6.4851355400377416e-10  6.8528042211223686e-09  -2.4140071390675333e-13  8.0913896392192777e-09  -4.9187830180464512e-14  -1.6292324915224746e-09  -1.3277466989534199e-09  -4.7329258898946765e-09  -4.2171220147847898e-06  -1.2890787717535666e-13  -1.3276405171987020e-09  4.7329673445049139e-09  9.8492203812843822e-14  1.6290551400424092e-09
2.1000000000000501e+01  1.4692355077173979e-13  2.2816198733665633e-09  -9.0582189162463693e-09  -6.8003467826843216e-09  6.7907571761374044e-05  7.3875483384472222e-15  -6.3742443780525656e-09  4.1165244984716022e-09  1.0156631371837505e-13  -2.2815763265007682e-09  -1.8311306207202952e-13  -3.1847084507653678e-10  1.0523341885256313e-09  5.4088975671869005e-10  1.8925119670912285e-05  -1.6034984480368626e-13  1.0527594243743779e-09  -5.4096431973911207e-10  -1.5296132249829530e-13  3.1843502629167727e-10  3.5209710866768440e-14  -2.0551147845423984e-09  -3.1549756050832412e-09  -4.0224662355268970e-09  -7.4282171309126725e-06  1.0819719130544630e-13  -3.1551728313312814e-09  4.0227256837135873e-09  2.5911611245405143e-13  2.0550604814833584e-09  3.8233393335223665e-14  -5.6086909183180535e-09  -5.8375463931763448e-10  -5.6294403519372521e-09  7.4363228452967809e-06  -8.7022244853109213e-15  -5.8413908752206001e-10  5.6291769961121267e-09  1.1411704159341366e-13  5.6088398111428336e-09
2.2000000000000600e+01  -2.1816742391399314e-13  -1.3147637521530811e-09  -3.3504298829369878e-09  -4.6534187026714590e-09  -6.9452464022316378e-05  -8.2973844465887658e-14  -3.9235215899847956e-09  5.2268550817078003e-09  -1.6715225355792770e-14  1.3146221889998993e-09  1.0970190423893149e-13  5.5888679485122724e-09  1.7536919418384320e-09  5.9373711145035372e-09  1.0059146470135792e-04  -2.1963974838812298e-13  1.7536753928932301e-09  -5.9372120059672580e-09  2.6220293278278906e-13  -5.5886265160119226e-09  -5.0432116149183149e-14  2.6666311960104685e-09  1.5763656289998712e-09  2.5207217103823224e-09  5.2455225670760553e-06  -3.4581509309992614e-14  1.5763340628735878e-09  -2.5208411241196078e-09  -2.6703540727616911e-13  -2.6669362199727928e-09  -8.8508551674192572e-14  -5.4852147802993055e-09  9.3976730709164658e-10  -2.9334727086342289e-09  -5.6871820982135815e-06  7.2938165636153954e-14  9.4005337862530692e-10  2.9332277078501590e-09  -3.4239659604982543e-13  5.4852629648155379e-09
2.3000000000000799e+01  -2.1624896498425180e-13  4.0242048648314577e-09  1.7425541262108856e-08  2.1448815984117381e-08  -2.3289268926668559e-04  -4.4405678784420911e-14  1.4506932800101601e-08  -1.8530326831456497e-08  -1.7059379087851495e-13  -4.0244195120218078e-09  5.0463306092306457e-13  -1.1033423949413685e-08  -1.0478427591462237e-08  -1.8759954163425980e-08  1.4907399466752765e-04  -9.0222540927506317e-14  -1.0478327900259812e-08  1.8760016543037060e-08  3.1601691350514504e-13  1.1033119608591201e-08  4.3906969162900865e-14  7.6136813183698737e-09  4.4347178637185248e-09  1.0919497246861586e-08  -9.2567249992797059e-06  -8.4276789084732937e-14  4.4350079234378993e-09  -1.0919454187287785e-08  4.6407478879600077e-13  -7.6140922531492999e-09  -5.4992700613636783e-13  3.4013567356167069e-09  3.0794853366657296e-10  3.1452584863725140e-09  -1.5274816116113294e-05  -8.4748304209437163e-14  3.0786638004506356e-10  -3.1447386935084260e-09  2.4992775892433641e-13  -3.4012095124346061e-09
2.4000000000000998e+01  -4.3668331803644930e-13  -6.3738897303314302e-09  1.2419658744315282e-08  6.1170956444100021e-09  -3.9489973705941322e-04  1.7118784835447621e-13  9.3621158450882241e-09  -3.0590912797920757e-09  -3.5330725435220121e-13  6.3738760549036233e-09  4.5506142603477386e-13  9.3488147044267898e-09  6.8891272966709013e-09  1.4492882181111662e-08  1.5188158777314215e-04  1.4875750108618269e-13  6.8886449577329962e-09  -1.4492983318109403e-08  -1.6813397363430869e-13  -9.3484521519336155e-09  -3.1111747859665208e-13  -8.2358761245472438e-10  1.5790218335284053e-10  -1.9601972714822752e-10  -4.3006906481215754e-05  1.7091218788251588e-13  1.5820884700890835e-10  1.9549672269326612e-10  -6.9390987684867278e-15  8.2381383870503615e-10  1.2989399915567528e-13  -7.0200325550368068e-09  1.7560438311071502e-09  -3.2285570159543922e-09  -1.0490754976528155e-06  3.5562551862832469e-13  1.7549851924861685e-09  3.2281963374489741e-09  -6.2064994660301990e-13  7.0197290356965291e-09
2.5000000000001101e+01  1.9661453620211177e-13  -9.8437938690486907e-09  -1.5511437004630146e-10  -9.8914046764696768e-09  -5.2288104155248476e-04  1.3440539750552761e-13  -6.2061915843842149e-09  1.5943114175630928e-08  3.8770487130078533e-13  9.8441012799643401e-09  -4.0544094695814218e-13  1.1757069678595446e-08  2.5570790956869176e-08  3.3145560086149104e-08  1.1202613578883268e-04  9.9018899288757845e-14  2.5570928575100528e-08  -3.3145967639536561e-08  -1.7945129622311667e-13  -1.1757631777986880e-08  3.5153461477890900e-13  -6.9296234483546250e-09  -6.8283126228151918e-09  -9.8765643651986040e-09  -1.4219568938320886e-05  -1.4025583639365731e-13  -6.8286039299730299e-09  9.8765906434223680e-09  -1.1465674743624826e-13  6.9299857867181448e-09  -6.2521797511532261e-13  -4.6730219025876594e-10  -7.9743395871526605e-10  -8.0510750134970073e-11  -5.6071697423097998e-06  -7.9547839067913544e-14  -7.9699806626421818e-10  8.1831032479188667e-11  1.6599798922685538e-12  4.6736936097972342e-10
2.6000000000001300e+01  -1.7003177512881144e-13  -3.6654687755559599e-09  -2.3256876997005068e-08  -2.6959839926469943e-08  -6.0086901977721640e-04  3.2747480280154760e-13  -1.4864020833216921e-08  1.8566853654619473e-08  2.2383956498799130e-13  3.6652206086041938e-09  -2.8491071068697403e-13  4.9785571834665196e-09  -2.6878499780666203e-08  -2.3155058395413694e-08  1.1730128138695904e-05  5.0342882527379288e-13  -2.6878556255170501e-08  2.3154672615644916e-08  4.4893150403937092e-13  -4.9780483796579104e-09  2.4306324728460075e-13  1.3428679568376939e-08  3.9653076054996674e-09  1.0903280773681732e-08  6.3959899599090928e-05  -2.1291154661834413e-13  3.9652041145770094e-09  -1.0902606254800372e-08  -3.7334417520942098e-13  -1.3428624081728626e-08  1.5475256156512969e-13  6.4498541995620274e-09  -6.3006881796279985e-09  -1.8667634486983582e-09  9.9130692265171102e-06  5.2049391531676705e-14  -6.2993929484320545e-09  1.8654995089407091e-09  -6.0736811466523672e-13  -6.4509323961050945e-09
2.7000000000001400e+01  -4.7663746213132448e-14  -6.8655073858726894e-10  -1.7501488350812889e-08  -1.8169770099161018e-08  -6.0365939344703514e-04  2.2645530017902113e-14  -1.9698750020414020e-08  2.0365849381181704e-08  2.0796727532857694e-14  6.8686862971948809e-10  5.9410577354709094e-13  2.2016457179220831e-09  -1.6635193428486712e-11  2.6879650769508321e-09  -1.4790971279251492e-04  5.9817059995192054e-14  -1.7602308433205648e-11  -2.6874742309151431e-09  6.5273745926231436e-13  -2.2019459700922839e-09  -1.2945349167725938e-13  8.1177169115079511e-09  9.7946057542918037e-09  1.7648008406000924e-08  1.2526834219744461e-04  2.3982399414024524e-13  9.7944908289441539e-09  -1.7649254849439847e-08  -2.1373744516655088e-13  -8.1184917561826083e-09  -8.4671140179148149e-13  1.3006131249548641e-08  7.3320899146482499e-09  1.6045267185391423e-08  1.9914365499965562e-05  6.2104595676201869e-14  7.3316708598236392e-09  -1.6043791330388365e-08  -9.0912464141856935e-13  -1.3004863961631139e-08
