# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1942989020e-01    4.1085844133e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5672296939e-01   -7.2967435899e-02    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1948644995e-01    4.3360350385e-07    6.7557079242e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5655091734e-01   -7.2967433218e-02   -6.4754315367e-05    4.1449307836e-05
   0.1000000    2.1954137310e-01    4.5619404802e-07    1.2685601919e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5638382392e-01   -7.2967429372e-02   -1.2924512102e-04    8.2802937988e-05
   0.1500000    2.1959473288e-01    4.7863476177e-07    1.7897168176e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5622144627e-01   -7.2967428435e-02   -1.9313483527e-04    1.2393801131e-04
   0.2000000    2.1964659756e-01    5.0093014679e-07    2.2479209325e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5606355572e-01   -7.2967428752e-02   -2.5602531922e-04    1.6470617333e-04
   0.2500000    2.1969703058e-01    5.2308448469e-07    2.6504688401e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5590993763e-01   -7.2967427970e-02   -3.1747818173e-04    2.0493711985e-04
   0.3000000    2.1974609095e-01    5.4510184357e-07    3.0033247568e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5576039056e-01   -7.2967426603e-02   -3.7703457133e-04    2.4444171510e-04
   0.3500000    2.1979383373e-01    5.6698610141e-07    3.3113451161e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5561472504e-01   -7.2967425616e-02   -4.3423402387e-04    2.8301484218e-04
   0.4000000    2.1984031027e-01    5.8874095286e-07    3.5784791937e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5547276291e-01   -7.2967424862e-02   -4.8863193550e-04    3.2043810851e-04
   0.4500000    2.1988556857e-01    6.1036992217e-07    3.8079489834e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5533433650e-01   -7.2967424007e-02   -5.3981524990e-04    3.5737254209e-04
   0.5000000    2.1992965360e-01    6.3187637772e-07    4.0102267063e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5519928768e-01   -7.2967423028e-02   -5.8741598661e-04    3.9382847608e-04
   0.5500000    2.1997260766e-01    6.5326355153e-07    4.1907972848e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5506746686e-01   -7.2967421990e-02   -6.3112229496e-04    4.2905916553e-04
   0.6000000    2.2001447088e-01    6.7453460072e-07    4.3433524056e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5493873171e-01   -7.2967420979e-02   -6.7068679651e-04    4.6287541897e-04
   0.6500000    2.2005528155e-01    6.9569260087e-07    4.4692570096e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5481294601e-01   -7.2967420077e-02   -7.0593207679e-04    4.9508027800e-04
   0.7000000    2.2009507665e-01    7.1674052959e-07    4.5696865080e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5468997841e-01   -7.2967419276e-02   -7.3675329953e-04    5.2547066937e-04
   0.7500000    2.2013389234e-01    7.3768130945e-07    4.6457131021e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5456970071e-01   -7.2967418485e-02   -7.6311803634e-04    5.5383931305e-04
   0.8000000    2.2017176457e-01    7.5851781094e-07    4.6983813266e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5445198646e-01   -7.2967417625e-02   -7.8506352324e-04    5.7997689863e-04
   0.8500000    2.2020872930e-01    7.7925283413e-07    4.7287719766e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5433670997e-01   -7.2967416677e-02   -8.0269166267e-04    6.0367454788e-04
   0.9000000    2.2024482256e-01    7.9988906350e-07    4.7380532900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5422374640e-01   -7.2967415668e-02   -8.1616217740e-04    6.2472658601e-04
   0.9500000    2.2028007982e-01    8.2042899989e-07    4.7275182723e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5411297333e-01   -7.2967414660e-02   -8.2568438348e-04    6.4293364522e-04
   1.0000000    2.2031453477e-01    8.4087488089e-07    4.6986073025e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5400427433e-01   -7.2967413713e-02   -8.3150807915e-04    6.5815937290e-04
   1.0500000    2.2034821723e-01    8.6122861044e-07    4.6529159992e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5389754470e-01   -7.2967412837e-02   -8.3391404368e-04    6.7794070936e-04
   1.1000000    2.2038115048e-01    8.8149172954e-07    4.5921880605e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5379269911e-01   -7.2967411989e-02   -8.3320460694e-04    6.9525867315e-04
   1.1500000    2.2041334823e-01    9.0166545981e-07    4.5348426302e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5368968005e-01   -7.2967411110e-02   -8.2969469024e-04    7.0992740095e-04
   1.2000000    2.2044481181e-01    9.2175084061e-07    4.4796391651e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5358846576e-01   -7.2967410176e-02   -8.2370364087e-04    7.2176845547e-04
