# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time                  xA                  yA                  zA            chiA_pit                  nA                  xB                  yB                  zB            chiB_pit                  nB
   0.0000000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.4750682678e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.4750682678e-07    4.0000000000e+00
   0.0500000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.6644477889e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.6644477889e-07    4.0000000000e+00
   0.1000000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.8525301813e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.8525301813e-07    4.0000000000e+00
   0.1500000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.0393546135e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.0393546135e-07    4.0000000000e+00
   0.2000000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.2249581594e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.2249581594e-07    4.0000000000e+00
   0.2500000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.4093752225e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.4093752225e-07    2.0000000000e+00
   0.3000000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.5926370013e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.5926370013e-07    2.0000000000e+00
   0.3500000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.7747709256e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.7747709256e-07    2.0000000000e+00
   0.4000000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.9558000151e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.9558000151e-07    2.0000000000e+00
   0.4500000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.1357423730e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.1357423730e-07    2.0000000000e+00
   0.5000000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.3146109018e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.3146109018e-07    2.0000000000e+00
   0.5500000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.4924132825e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.4924132825e-07    2.0000000000e+00
   0.6000000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.6691522699e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.6691522699e-07    2.0000000000e+00
