# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time                  xA                  yA                  zA            chiA_pit                  nA                  xB                  yB                  zB            chiB_pit                  nB
   0.0000000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.1067702600e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.1067702600e-07    4.0000000000e+00
   0.0500000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.3327684960e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.3327684960e-07    4.0000000000e+00
   0.1000000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.5572238092e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.5572238092e-07    4.0000000000e+00
   0.1500000   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.7801825874e-07    4.0000000000e+00    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.7801825874e-07    4.0000000000e+00
   0.2000000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.0016884812e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.0016884812e-07    2.0000000000e+00
   0.2500000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.2217809098e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.2217809098e-07    2.0000000000e+00
   0.3000000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.4404932724e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.4404932724e-07    2.0000000000e+00
   0.3500000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.6578506349e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.6578506349e-07    2.0000000000e+00
   0.4000000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.8738667020e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.8738667020e-07    2.0000000000e+00
   0.4500000   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    6.0885405852e-07    2.0000000000e+00    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    6.0885405852e-07    2.0000000000e+00
