# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)  Re_m-2(R=22)  Im_m-2(R=22)  Re_m-1(R=22)  Im_m-1(R=22)  Re_m0(R=22)  Im_m0(R=22)  Re_m1(R=22)  Im_m1(R=22)  Re_m2(R=22)  Im_m2(R=22)
2.4000000000000998e+01  4.3728004374764059e-13  -7.6845866627623501e-09  -9.3879585998639398e-09  -1.6977027079006759e-08  -2.0598638274818251e-03  2.0748918937802179e-13  -1.2006077850760622e-08  1.9595188343663860e-08  2.3728214892912574e-13  7.6845617674975144e-09  1.9182715698455456e-13  3.7074622108374667e-08  3.3703020630652121e-08  6.5601191515739063e-08  5.3263554690652999e-04  1.3886386257885871e-13  3.3702615555911205e-08  -6.5601392018457628e-08  -2.0659024997531686e-13  -3.7074524139696717e-08  -2.9554860494428146e-13  -1.1139216161775776e-08  -4.9402049232735155e-09  -1.3083799802631409e-08  -1.1489524827020167e-05  1.3315617609022488e-13  -4.9403030506359320e-09  1.3083465660828980e-08  5.6567612428718210e-14  1.1139384833675522e-08  3.5054006673288714e-13  -6.4758289332209420e-09  1.5159640176832962e-09  -3.4351990510448606e-09  -6.9414228064356749e-06  1.3727476990774065e-13  1.5155204588635100e-09  3.4347103054196341e-09  -7.1541010747610971e-13  6.4750004328287035e-09
2.5000000000001101e+01  4.2445656328960319e-13  -9.3244242961494007e-09  -1.9642465286071691e-09  -1.1189869522180326e-08  -2.6207355103680203e-03  2.3138417625092060e-13  -8.1886692391613724e-09  1.7414360475112356e-08  -8.3414442174715288e-14  9.3247935857569552e-09  1.5581905021099441e-13  3.1176061380903017e-08  2.0817531172010873e-08  4.3204918002733510e-08  2.2557887662848284e-04  2.3191770405653328e-13  2.0817913644551564e-08  -4.3205296327505385e-08  -1.4700030675404845e-14  -3.1176512235480836e-08  4.6018925665107754e-13  -2.6272813333302710e-08  -1.5601966218311988e-08  -3.2799912489321339e-08  7.6165323887639527e-04  -2.7207028955721862e-13  -1.5602144775864613e-08  3.2799982719268923e-08  -3.5622136452086085e-13  2.6273289866598220e-08  -1.1949896247211352e-12  8.1444751167882237e-09  -1.1058492257523593e-09  5.9323512045298487e-09  -4.5362254651360956e-05  -2.8184064913562121e-13  -1.1060057597711511e-09  -5.9310673163341323e-09  1.5021940706020293e-12  -8.1446038955622858e-09
2.6000000000001300e+01  -4.9274674104232992e-13  -4.3490167076492329e-09  -1.4460983088735543e-08  -1.8831590617956415e-08  -2.9369505311884351e-03  1.4424930118176273e-13  -5.3071484197331307e-09  9.6770851152620979e-09  4.2844286772627138e-13  4.3485828455530977e-09  -4.9686511113390575e-13  -4.4899212028917247e-08  -3.4096616378154796e-08  -7.0803762125414716e-08  -2.3934456257619630e-04  4.8033812694240272e-13  -3.4097051596234575e-08  7.0803818317515506e-08  -9.6332760220852112e-15  4.4899790661516470e-08  4.7210835602191449e-13  8.1877564242380192e-08  1.2964135918906225e-08  7.3772443180155159e-08  8.9809519358362332e-04  -2.0723979108897200e-13  1.2964078142604811e-08  -7.3771822275042169e-08  2.1465460009936532e-14  -8.1877319217644088e-08  6.5980708045175660e-13  -1.0358097704951495e-10  -8.1483424111321962e-09  -8.3756605812230921e-09  -1.4306774214131610e-04  3.0881908049941434e-13  -8.1468201904105273e-09  8.3750088613609858e-09  -2.0419234682638219e-13  1.0281924579400737e-10
2.7000000000001400e+01  7.9206262794387467e-13  3.0656468896600297e-09  -1.0337297906462864e-08  -7.3616536610820725e-09  -2.9245358235476210e-03  1.1091907696484634e-13  -1.3102221311780997e-08  1.0124966468093102e-08  -6.4794484805751157e-14  -3.0655102372203103e-09  1.0262729129785560e-12  7.9695351632058271e-09  -3.0093356318565279e-09  4.9055516935758188e-09  -8.6643133942333685e-04  1.1309866496943950e-13  -3.0094462001470291e-09  -4.9052061890892738e-09  -2.7881562201884896e-13  -7.9697629984223334e-09  -2.1106576421967195e-13  -1.0201292590362694e-08  9.5417985839813073e-09  3.9554480442496656e-09  7.7872922235010873e-04  5.1169851933083759e-13  9.5418706568759269e-09  -3.9566843312275808e-09  -6.1323304003141697e-13  1.0200613359105000e-08  -8.6380538008218646e-13  1.4630661335212258e-08  1.3362326463582519e-08  2.2848192314077622e-08  -9.1821501119159583e-04  3.3804244080678721e-13  1.3361513917934288e-08  -2.2847078019606147e-08  -3.8912085816766326e-13  -1.4629285866444863e-08
2.8000000000001599e+01  -7.6197079204443505e-13  -6.1420823365748192e-10  1.8892979388265694e-09  1.3892762377270315e-09  -2.5881407989725067e-03  -2.1606687595047467e-13  -3.2322516182875935e-09  3.7327652557154407e-09  -8.1413756762657959e-13  6.1478413432735258e-10  -4.8314542479543779e-13  -1.8607676334519827e-08  -1.1626514979780647e-08  -2.6415091937430038e-08  -1.5026468750720552e-03  4.4480628256365255e-13  -1.1625904085608029e-08  2.6414828152476102e-08  -4.3080343222199555e-14  1.8608837139409076e-08  -3.7961970688010769e-13  -2.4629685178680351e-08  -4.9827459445046867e-09  -2.5556116410635625e-08  6.3153379234720324e-04  -2.0304548851289139e-13  -4.9825057100884514e-09  2.5557514812811003e-08  8.0797445853334129e-13  2.4631311493744667e-08  -2.1380135416892193e-13  -4.0633153571959550e-08  -7.2121693338767797e-09  -3.8004504168236621e-08  -5.0131962382171560e-04  -4.3513332510607449e-13  -7.2127608139965987e-09  3.8003820271850251e-08  -1.3787013487451245e-12  4.0632921400499288e-08
2.9000000000001702e+01  5.0407454473257464e-13  8.7703833327803668e-09  -9.1449574839930369e-08  -8.2835736934402791e-08  -1.9529190167419646e-03  1.0115271959695700e-13  -1.2757414612289980e-07  1.1895903489483309e-07  -7.0155554575427533e-13  -8.7705351891790982e-09  -3.3996850496401456e-13  9.4363446259118876e-10  1.8397769788361195e-08  2.1103040111366479e-08  -2.0259046010213137e-03  1.4856709392785855e-13  1.8397080279354704e-08  -2.1103079630824293e-08  6.8920248113317481e-15  -9.4470817940505417e-10  1.3832298609591882e-12  3.3295270254547529e-09  3.2532773799892873e-09  7.2604393555784113e-09  3.2785984358558692e-04  -4.8707563168140022e-13  3.2541544991902272e-09  -7.2612718193352809e-09  3.1444062386122754e-14  -3.3300175917321889e-09  7.6361411439250621e-14  8.7197904226513941e-08  -4.3592893534587639e-09  5.9422703778728101e-08  5.5429108433826765e-04  -1.7991245021215033e-12  -4.3600184480148930e-09  -5.9425263165917018e-08  -9.1308774913118895e-13  -8.7198708431083216e-08
3.0000000000001901e+01  1.5756173262595697e-12  -5.0370603732445504e-09  -5.4288451863654765e-09  -1.0397476497649148e-08  -1.1070506594494263e-03  -3.5827636255470932e-13  -4.1277509144934729e-08  4.6246428661780602e-08  3.3620572975076099e-13  5.0363880720357673e-09  4.1466727812677243e-13  5.4521864712709059e-08  7.9650555874452479e-09  4.9397298905687330e-08  -2.3925596998372522e-03  6.8642960644560470e-13  7.9648616558527994e-09  -4.9397321119729955e-08  4.4546396541936981e-13  -5.4520769435732129e-08  4.8226775909954829e-13  8.4511021924052745e-09  3.5449256939969025e-09  9.6303977164929940e-09  1.0884752002046506e-05  3.4323087401791734e-13  3.5440923161955212e-09  -9.6280515480850944e-09  -6.2802782334173255e-13  -8.4491997911374571e-09  2.4144622155204785e-12  -4.6419934854944328e-08  -4.2942549721904878e-11  -3.1066848650774144e-08  8.8463743724678519e-04  1.1294609161852969e-12  -4.1468647162746895e-11  3.1068092476901195e-08  8.3106563653097974e-13  4.6418805937541377e-08
3.1000000000002000e+01  -5.6723947972051954e-13  -5.7649044852712204e-09  5.9014594016970820e-08  5.3259652283914588e-08  -1.7027226055853396e-04  2.7459867731241138e-13  5.7395502970627017e-09  1.6297396808238856e-11  8.8233855082000652e-13  5.7655659580488544e-09  -1.2887431308091566e-12  -1.1017613411676585e-07  -1.4286522766662711e-08  -9.3842673581328843e-08  -2.4630946664752364e-03  -9.5630093707199544e-13  -1.4287738756837198e-08  9.3844777695539718e-08  -9.8464989523182055e-13  1.1017859358077471e-07  1.3947493577805260e-12  2.0696868821635208e-08  8.1813074958056957e-10  1.8053181824877485e-08  -5.9174154896143459e-04  -5.4586279678174100e-13  8.1645485751522590e-10  -1.8051597817433674e-08  -1.8728279156199102e-12  -2.0697076823871342e-08  -2.0506892323999229e-13  -7.5643441643693221e-09  -4.7442490876204002e-09  -1.0264173511306336e-08  8.0970345017689451e-04  1.4140259195820008e-12  -4.7457785451665840e-09  1.0265367165307436e-08  -1.4740772941365231e-12  7.5643740293438857e-09
3.2000000000002203e+01  -1.4616869723782265e-12  6.6697879088665835e-09  4.3080167027721380e-08  4.9679896707950242e-08  7.5362490219305523e-04  6.2220506896447102e-13  8.0696663251761862e-08  -8.7297807644570440e-08  4.3456308437586573e-13  -6.6701782128184292e-09  -8.2395485040618093e-13  1.6585315524706196e-07  2.1283645231843363e-08  1.3632309344982525e-07  -2.2718626177270274e-03  -6.0435927333482085e-13  2.1282632269025341e-08  -1.3632410799305427e-07  -3.6608521247692828e-13  -1.6585543064868779e-07  -2.5573052332211750e-12  1.0181492776727206e-08  -7.0748937180957138e-09  2.4543394549870776e-09  -1.1726555241394355e-03  2.5833524582486779e-12  -7.0737777649832730e-09  -2.4552425497295747e-09  1.0546529448014859e-12  -1.0179899801863597e-08  -4.3810729222553341e-12  1.9914495726033127e-08  5.1406845023677837e-10  1.6844646315633695e-08  6.0149576980091947e-04  -5.4320720937272744e-13  5.1769100961371043e-10  -1.6843636273218039e-08  -5.7598816934391084e-13  -1.9916533257256184e-08
3.3000000000001997e+01  -2.9823067755287361e-13  1.8027452668225844e-09  -1.3509537426877806e-08  -1.1631407863695128e-08  1.5525812725229863e-03  1.2608555772002594e-12  -5.4139926770884833e-09  3.5365877555808410e-09  -2.2888614255362909e-12  -1.8043935542953915e-09  -6.2180385296866987e-13  -3.9719491881773643e-07  -3.3351141721235916e-08  -3.2217631702782839e-07  -1.6882378863139857e-03  2.0875835828475347e-12  -3.3349204197520250e-08  3.2217467410323160e-07  -1.5230416321714344e-12  3.9719547394575027e-07  5.0536374233921501e-13  -1.5303605897298138e-08  3.2780921740533709e-09  -1.0788045839180379e-08  -1.7983835278218459e-03  -3.7527257589720774e-12  3.2797888693065696e-09  1.0788183991029629e-08  1.7088874314338614e-12  1.5303514265100219e-08  -1.3358711942280366e-12  1.0334600312310647e-08  8.1191677608746771e-10  9.1064641174712548e-10  4.4749520647668125e-04  9.0880530143712792e-14  8.1081106371429043e-10  -9.0931918683357767e-10  -1.0795741674472713e-12  -1.0333026425697558e-08
3.4000000000001798e+01  1.4634656592176948e-12  -5.9952164450748248e-09  2.2465760721557226e-08  1.6755317656974029e-08  2.1467792916255910e-03  -1.2499970989383885e-13  3.7189119572512174e-08  -3.1476936637007042e-08  5.7868333675360594e-13  5.9967804448965572e-09  3.0983525544044752e-13  1.0348232940758074e-07  -3.3268566665149687e-08  4.4156302119054099e-08  -8.9516116972768048e-04  6.6978703780858646e-14  -3.3267199831375328e-08  -4.4155484248086523e-08  -2.1812868924932209e-12  -1.0348137818445526e-07  1.4625161300754218e-12  -1.2749304421270571e-08  -2.8749277359986530e-10  -5.4935190762056558e-09  -2.1738500763263729e-03  9.8962236857272317e-13  -2.8855052845525105e-10  5.4919270677862844e-09  3.0292587272821804e-12  1.2749339328504483e-08  -5.2905851443669842e-13  2.3359974263593256e-08  9.9186988298091451e-09  2.5787984306529511e-08  1.7446341802056537e-04  -1.0065774447313943e-12  9.9157605928816963e-09  -2.5785725529371731e-08  3.5292391607218095e-13  -2.3362736326694474e-08
3.5000000000001599e+01  3.4777761342621544e-13  -2.4365316801489513e-08  -3.4198216305879342e-08  -5.8031205187671241e-08  2.4936363114671191e-03  -1.2311414525784932e-12  -1.3306772924232904e-07  1.5690127065920949e-07  -8.9587275800531934e-13  2.4365573771798430e-08  2.6600436370346448e-12  2.1118780459260119e-07  -2.3810843188935639e-08  1.3102655893923572e-07  -2.6372093307887666e-05  2.3111186220215213e-12  -2.3812592868744055e-08  -1.3102467910190865e-07  -5.6055846730329111e-14  -2.1118848486526910e-07  3.6020270925431131e-12  3.1428848468766966e-08  -1.0742603191780071e-08  1.6192284626038413e-08  -2.2503663037968633e-03  -6.0338029680764463e-12  -1.0742206054566129e-08  -1.6195563600232581e-08  8.7976283709959349e-13  -3.1430725007554317e-08  -2.5501635678688268e-12  -4.1506809505977690e-08  -4.1196411559910066e-09  -3.4430046151812887e-08  -2.3269097104926104e-04  -2.8496442156295162e-12  -4.1227422499438614e-09  3.4430735697180038e-08  -5.3875493491144895e-12  4.1509635005276776e-08
3.6000000000001400e+01  -1.5036978653077231e-12  -3.6479099087296870e-08  -1.2001026353835974e-07  -1.5583177780382249e-07  2.5894476348618904e-03  -5.3462186259370957e-13  -4.3332268814153272e-08  7.9158401335489447e-08  3.1371580530624941e-12  3.6481279914512039e-08  1.2561120621769403e-12  9.8348516180338550e-08  1.8667291736946326e-08  9.2085274619709284e-08  1.0096164403474270e-03  1.3720508560506619e-12  1.8668194244659585e-08  -9.2086569979119405e-08  1.0251213909761322e-12  -9.8350536021207908e-08  -1.3178697517225265e-12  3.3015609104369832e-08  6.2677262569253115e-09  2.6697807356955281e-08  -2.2066408728364934e-03  6.4985152972105751e-12  6.2709568970193712e-09  -2.6698671057290229e-08  2.3351688427933906e-12  -3.3016281097480902e-08  6.6722802387207688e-12  -7.6711867399132764e-08  -3.5860433738568764e-08  -1.0146564201413370e-07  -8.2213889856735728e-04  -2.9819440154923271e-12  -3.5847532417528719e-08  1.0146331089736665e-07  6.3626998326450195e-12  7.6713128996895914e-08
3.7000000000001201e+01  -3.9911857976728066e-12  3.4204001427618176e-09  -7.7069552347307084e-08  -7.3618935422301228e-08  2.4404977966449933e-03  1.6674915662175224e-12  -1.4953908568046572e-08  1.1501093846725257e-08  3.6486640889293502e-12  -3.4233478884255598e-09  5.6716422604524501e-12  9.8898822192592324e-08  -2.3107583117177469e-09  6.8947786901067423e-08  1.7111620825977791e-03  -5.8655905125265895e-13  -2.3088630414224873e-09  -6.8950331126642981e-08  6.2273374899791748e-12  -9.8892636472845622e-08  2.4713184559168006e-12  4.2274744312815790e-08  4.4208523132403298e-09  3.0959482350278830e-08  -1.6539595379943990e-03  -4.4628182112322160e-12  4.4140814523080773e-09  -3.0962664197543511e-08  -3.8083747937247839e-12  -4.2275612329379849e-08  -1.4247245137610170e-12  6.3619300306531336e-08  -2.1274607495091222e-08  3.0532070883427181e-08  -1.6187874285691992e-03  6.1752237046465358e-12  -2.1282226734895676e-08  -3.0535088383403968e-08  3.4655910505690318e-12  -6.3630033182159698e-08
3.8000000000001002e+01  4.2489160857152930e-12  -6.2953524836623233e-08  -2.3011196236500807e-08  -8.4689676726333414e-08  2.0622004344272257e-03  1.3594249735884396e-13  3.3066471503362300e-08  2.8612559656322375e-08  -1.4565058865677536e-12  6.2955802783537340e-08  1.7362715669122746e-12  -1.4824642920035242e-07  -2.8602809297656301e-08  -1.3766150573436108e-07  2.3196229923399965e-03  1.5533195129099021e-12  -2.8602549108325839e-08  1.3765870667861288e-07  -8.1070969186877400e-13  1.4824492711879040e-07  5.4469343831346668e-12  4.8572364190561002e-08  -7.7743686379630777e-09  2.5298899056235273e-08  -1.0609893368374475e-03  -1.6710235672230607e-12  -7.7678749941382213e-09  -2.5290965985925310e-08  1.1033709300234787e-12  -4.8563175735754281e-08  -2.7492930557458082e-12  -4.3169666551545221e-08  3.6224269072902885e-08  5.2911411505410923e-09  -1.9285362828172928e-03  -1.9318686982208601e-12  3.6232467190299679e-08  -5.2902102742069606e-09  -1.1445066371351913e-11  4.3178923825513477e-08
3.9000000000000803e+01  4.7781614842833522e-12  -2.8575531626296307e-08  -1.6532921046095346e-07  -1.9366812121305666e-07  1.5176662505817222e-03  -3.8747435200393132e-12  -6.4366516771553406e-08  9.2702139953262003e-08  1.5830690735444843e-12  2.8579122386600908e-08  6.3245890108194708e-13  -2.3362875973976163e-07  2.3506904676878523e-08  -1.4701748650183138e-07  2.8712815730960323e-03  2.0207188294702202e-12  2.3504294146549959e-08  1.4701934549267783e-07  -8.9339110757875875e-12  2.3363481298217758e-07  -1.1180765975108462e-12  -7.5275554647698515e-08  -4.4258008615295631e-09  -5.9024436439679999e-08  -8.1523951126779250e-05  1.7031251484705114e-12  -4.4231215875000966e-09  5.9016472016361013e-08  -1.5144709708386972e-11  7.5279522311208583e-08  7.8594371152195859e-12  6.5205593908242275e-08  8.4032684240291141e-09  6.8732809524441633e-08  -2.0002239876730846e-03  3.9770069384659370e-12  8.3864869091418573e-09  -6.8732612687662738e-08  8.1880424195519216e-12  -6.5214248914019056e-08
4.0000000000000597e+01  -1.4838122370063501e-12  1.1730069995558254e-07  -2.7673947786220911e-07  -1.6178792291962230e-07  8.8632993192010049e-04  3.2291833884434969e-12  -1.6783448772910456e-07  5.2887405263673054e-08  -2.2871673353109068e-12  -1.1730400722544121e-07  -2.2126774422002353e-12  2.6543510986310309e-07  3.3013667041372368e-08  2.2177337148594183e-07  2.7854481653009091e-03  -1.3052889233725029e-12  3.3000598630882093e-08  -2.2177222210530437e-07  1.7477405223139918e-12  -2.6544581149632751e-07  -6.8933464038823111e-12  1.1410172072098471e-07  -2.0032551570814177e-08  5.7727694376408082e-08  7.1637969575895127e-04  5.4215500032957417e-12  -2.0041000965446387e-08  -5.7716960349700683e-08  8.5664019993385010e-12  -1.1410387297052843e-07  -9.4707787369392166e-12  -1.4337447282065717e-08  -1.1304461535287118e-08  -2.6343008611499722e-08  -2.0343148468840544e-03  -7.1141818833450824e-12  -1.1306831169953504e-08  2.6351462081516327e-08  -1.2949557696025035e-11  1.4347058622150098e-08
4.1000000000000398e+01  -1.2238312388348572e-12  -3.3669951671835158e-08  2.2997650389058724e-07  1.9679928564968347e-07  1.5057473951341025e-04  -2.9769811023038963e-12  3.0262998374738957e-07  -2.6945907749732430e-07  3.1861660800135660e-12  3.3666514250991165e-08  -5.9926141908685879e-12  -8.7310898037714970e-08  2.5134610661292248e-08  -3.6710363232017395e-08  2.7158277773647438e-03  2.9945692853917370e-12  2.5143360933653506e-08  3.6700399936224877e-08  4.7550322347020925e-12  8.7316169296911733e-08  -5.1294666227378880e-12  6.0698084995346913e-08  -8.9214420627974688e-09  2.7812087250398003e-08  1.6792615739293351e-03  -9.7594481198769967e-12  -8.9038588609341766e-09  -2.7824841001765261e-08  -7.3579946082895873e-12  -6.0696666587099391e-08  9.3755725319871527e-12  2.5925113122510377e-08  -7.3143651056313761e-09  -5.2518214942115098e-09  -1.6672459074184769e-03  5.5347936774854788e-12  -7.3069349145695644e-09  5.2696718342107101e-09  4.7371062820555272e-12  -2.5905506903660817e-08
4.2000000000000199e+01  -1.7478569839160672e-12  2.8329638055244544e-08  -3.9446558856912122e-07  -3.6593680681933101e-07  -5.1063790712519905e-04  -2.9970872041056994e-12  -5.4125693533149594e-07  5.1272015573859318e-07  2.8975258069072748e-12  -2.8329122597488171e-08  -9.7841193107712912e-12  2.0185882793767576e-07  8.5328144838244598e-08  2.4701931425035096e-07  2.4833151729823262e-03  2.5712987892432503e-12  8.5316549552791225e-08  -2.4700357299741037e-07  -3.7704951363943872e-12  -2.0184849180435085e-07  1.3971885718152025e-11  -8.9501403486952817e-08  -3.1277690575835144e-08  -9.5592782627818694e-08  2.2664500511686263e-03  1.1037224844658727e-11  -3.1286389655968150e-08  9.5594994684270307e-08  1.4388715116755066e-11  8.9498239447800397e-08  -2.8210299377852524e-11  9.0832182773611801e-08  -3.5252912949766453e-08  2.6679180856917191e-08  -1.1191721170276912e-03  1.1789845865126334e-11  -3.5240650786499075e-08  -2.6696727010098800e-08  5.1602000395463424e-12  -9.0830677722313322e-08
4.3000000000000000e+01  4.1217683758831550e-12  -6.0251787336528345e-08  1.0202277456913185e-07  4.2385022162884792e-08  -1.1786461089157967e-03  -1.2705982584189090e-12  -4.2203157162998082e-08  1.0184961211491934e-07  2.6982985018158455e-12  6.0244500862908549e-08  -7.6584982979555811e-12  9.3369653634170640e-09  -9.1977938208427827e-08  -9.1508780507511263e-08  1.8781898198206048e-03  8.5864745755525155e-12  -9.1959876187241356e-08  9.1508290596683937e-08  -1.4393935772289283e-12  -9.3351432790033948e-09  -1.3222713633115061e-11  3.2589898725269428e-07  5.3554695722655282e-08  3.1725122497574342e-07  2.7313469702278711e-03  -2.2679942294289147e-11  5.3566931089471826e-08  -3.1725117961952599e-07  -1.3019055392939288e-11  -3.2590300201363592e-07  1.6874275080653171e-11  1.9893538170854680e-07  8.9741783556274599e-09  1.5524056025034429e-07  -4.0468213166604754e-04  -4.9951863078654396e-12  8.9535712879366537e-09  -1.5523852095355402e-07  2.4183131113548304e-12  -1.9896543981517282e-07
4.3999999999999801e+01  5.4655757817742879e-13  4.6936982362349299e-08  2.6695651877139928e-07  3.1496382383457231e-07  -1.6336624863116478e-03  -3.8352183036987176e-12  4.4094451645137380e-07  -4.8894011465626368e-07  -3.5317804580130618e-13  -4.6931070839021525e-08  1.5645468869150028e-11  2.0569699772580017e-07  9.1325388793458785e-08  2.3143236866302300e-07  1.2867334331203423e-03  2.6296630629920663e-12  9.1339124870235398e-08  -2.3143447310013306e-07  -3.1313779888945691e-12  -2.0570385907198006e-07  -2.7779155282364510e-12  -2.2310519470715716e-07  -2.9709146768226264e-08  -1.8811275650576250e-07  2.9047382296829485e-03  1.3210721280626653e-11  -2.9717847166577634e-08  1.8812006549467493e-07  -3.3145269320702530e-12  2.2309253192864750e-07  1.2288048342311975e-11  -1.0653770663105609e-07  7.9742087241659620e-09  -3.6101145806771516e-08  5.2435926122811690e-04  -1.0192100350080816e-11  7.9779482477033128e-09  3.6087027541692561e-08  1.1284750795712134e-12  1.0654985055490721e-07
4.4999999999999602e+01  -1.2662279953509200e-11  1.5622402993066237e-07  8.6322420743804366e-08  2.4077662429607189e-07  -1.9872687157659044e-03  -4.2927758489386144e-13  -6.3158560518474434e-08  -9.1304833132814567e-08  -3.4849966372866612e-12  -1.5621317787503967e-07  -6.3795810446436521e-12  -1.2746168531380027e-07  5.7491584512500563e-08  -3.6559815072687876e-08  5.8358612381321736e-04  -6.8928498057360568e-13  5.7474296998172660e-08  3.6548690503527172e-08  -3.2806647938120382e-12  1.2747003074029879e-07  6.5457165234955054e-11  -1.0657524051840853e-07  -8.7589934532979578e-08  -1.9355630582644397e-07  2.9681924163541852e-03  7.6943365777175417e-12  -8.7580717556862833e-08  1.9354911456735122e-07  1.5721359245820682e-11  1.0661491130293392e-07  -7.9830293440270485e-12  -3.8308334087505566e-07  1.1087265274808720e-08  -2.9230956470414395e-07  1.4727073694302440e-03  1.8548428215306067e-11  1.1094213144553338e-08  2.9226637060283528e-07  6.6935135872603255e-12  3.8312067603200447e-07
4.5999999999999403e+01  -5.5209923756782187e-12  -1.0682700032489981e-07  -1.0702278692218476e-07  -2.1192490699970279e-07  -2.2013690406734203e-03  7.5909871192306447e-12  -1.2302007265531778e-07  2.2791647991876746e-07  -1.2997664416120267e-12  1.0683352205053836e-07  -3.8696314018660359e-11  1.8505909823537971e-07  -4.7761601029221940e-09  1.2045722508081086e-07  -4.0142664562668317e-04  1.2629783970208487e-12  -4.7719510153740795e-09  -1.2048389259774201e-07  -2.0687766769283706e-11  -1.8507729973025501e-07  -7.1629093954766982e-11  -1.9467066502081331e-07  7.7665502068293800e-08  -2.4914870651796002e-08  2.7576528726057882e-03  -1.1946779653952581e-12  7.7647477030556029e-08  2.4939114918656143e-08  7.5037413064922559e-12  1.9465840836547854e-07  1.2239197475056924e-11  2.4654510459406473e-07  5.1341014543721593e-08  1.8091368681222281e-07  2.2661246856843778e-03  -2.7320353199837743e-11  5.1390871998649312e-08  -1.8094722589630296e-07  2.6715937244940951e-12  -2.4652784731115009e-07
4.6999999999999197e+01  1.1603602025904107e-11  7.3660901777232269e-07  -4.7937377585348582e-07  2.4894332876628170e-07  -2.0921198530481373e-03  4.0729883369432964e-12  3.0292854657236250e-07  -1.0312290561480566e-06  -5.8075523768434483e-12  -7.3662862499667925e-07  3.8418566021372577e-11  -8.3495460673510051e-08  -3.0408291774453222e-08  -9.2500926882048030e-08  -8.6648903212327183e-04  5.3863384684791807e-12  -3.0392192884940365e-08  9.2506416720587943e-08  3.4092092193879020e-12  8.3485631434388296e-08  3.7127371855305632e-11  -6.2890809865411258e-07  -1.3505139005587005e-07  -6.3681687132029470e-07  1.8022657519024539e-03  1.3867988318079200e-11  -1.3505376921696621e-07  6.3671908042740165e-07  -1.7099388889496920e-11  6.2892836223824453e-07  -8.1897628020702984e-11  6.4640435987639778e-07  -7.3641814524451890e-08  3.3124987425200313e-07  2.6327205070720699e-03  1.1848120969279918e-12  -7.3735286314439154e-08  -3.3114163276179552e-07  -2.3125744988812096e-11  -6.4650277488552454e-07
4.7999999999998998e+01  -1.2104062603817516e-11  -1.2204748634579220e-07  4.0672890237112667e-07  2.8737191475438673e-07  -1.9929710565005799e-03  5.9735101156347347e-12  -1.8064175444601427e-07  3.0003456968950708e-07  -3.4870098181104208e-12  1.2207548408013884e-07  -1.3133233277958391e-11  -3.2530275741585170e-07  9.0253472851854430e-08  -1.8281889326416570e-07  -1.3146310721432123e-03  -3.7859808872929909e-12  9.0238820950534180e-08  1.8280251408671551e-07  -2.8051341609283267e-14  3.2529779930419875e-07  -1.6728119907851928e-11  2.5453596365952931e-07  4.6669303415296621e-08  1.3757335990440674e-07  1.2926296568092047e-03  -1.6651021793857309e-11  4.6637643951901528e-08  -1.3743820434226488e-07  5.7699774326455104e-11  -2.5454646024069001e-07  2.8561013487748295e-11  1.1105816734531930e-06  -2.0193683620380808e-08  7.6368373152133232e-07  3.0845727412152687e-03  5.0387797252183750e-11  -2.0123264488660490e-08  -7.6372894394981441e-07  -2.7291825320210023e-11  -1.1104621402795970e-06
4.8999999999998799e+01  2.0832220099310706e-11  -1.3720634622128685e-06  -1.1950627591840805e-06  -2.5559118922036330e-06  -1.5179704920229974e-03  -1.2010522888417178e-11  -1.0394458789881769e-06  2.4002995229436179e-06  2.7772325253090703e-11  1.3720526900423420e-06  -4.8412793593904391e-11  -8.3117318361812629e-08  2.6428183813863794e-07  2.0865542134026936e-07  -1.8136652390773190e-03  -7.7805944014831399e-12  2.6427992674527880e-07  -2.0863413893409196e-07  1.6695859040001009e-11  8.3156533927839197e-08  1.1356648182213425e-10  3.4070945262439765e-07  -2.8343598249878617e-08  2.7129615276342997e-07  7.4591427713934693e-04  6.3214015446652332e-11  -2.8349383223874568e-08  -2.7138262002961980e-07  1.4910357616354768e-12  -3.4067473298952031e-07  3.1001396443911104e-11  -2.1486364430671746e-06  -1.5669924550482606e-07  -1.5176271646894081e-06  3.0187149420615954e-03  -4.3224427854646560e-11  -1.5667775213689833e-07  1.5176141323374843e-06  -1.5558996248358363e-11  2.1486016890330819e-06
