# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.7719641985148535e+00  1.6095266918802558e+00
1.0000000000000000e+00  3.7904480371962896e+00  1.6095266918802558e+00
2.0000000000000000e+00  3.8041361282074240e+00  1.6095266918802558e+00
2.9999999999999800e+00  3.8127307090587816e+00  1.5782796953883047e+00
3.9999999999999600e+00  3.8201367340057710e+00  1.5782796953883047e+00
4.9999999999999396e+00  3.8245303753284272e+00  1.5782796953883047e+00
5.9999999999999201e+00  3.8271172415352801e+00  1.5782796953883047e+00
6.9999999999998996e+00  3.8281402430814420e+00  1.5782796953883047e+00
7.9999999999998703e+00  3.8276631431378183e+00  1.5782796953883047e+00
8.9999999999998508e+00  3.8253454024530629e+00  1.5782796953883047e+00
9.9999999999998295e+00  3.8205334095788297e+00  1.5782796953883047e+00
1.0999999999999799e+01  3.8126727574171686e+00  1.5782796953883047e+00
1.1999999999999799e+01  3.8013530338965262e+00  1.5470328202320078e+00
1.2999999999999799e+01  3.7863804585814522e+00  1.5470328202320078e+00
1.3999999999999700e+01  3.7675101468275733e+00  1.5470328202320078e+00
1.4999999999999700e+01  3.7435649750594187e+00  1.5157860739151154e+00
1.5999999999999700e+01  3.7137242624525859e+00  1.5157860739151154e+00
1.6999999999999901e+01  3.6758999812833046e+00  1.4845394645731045e+00
1.8000000000000000e+01  3.6283805873669395e+00  1.4532930010410838e+00
1.9000000000000199e+01  3.5682729538058706e+00  1.3908005507171042e+00
2.0000000000000298e+01  3.4926097988721154e+00  1.3595545858386857e+00
2.1000000000000501e+01  3.3977290111541909e+00  1.2658178865362111e+00
2.2000000000000600e+01  3.2799066275734754e+00  1.2033279049681347e+00
2.3000000000000799e+01  3.1357964906564813e+00  1.0783514254986637e+00
2.4000000000000998e+01  2.9630511046914338e+00  9.5338111313105001e-01
2.5000000000001101e+01  2.7638038064450834e+00  8.2841975886322272e-01
2.6000000000001300e+01  2.5478734100423144e+00  6.4100598427393796e-01
2.7000000000001400e+01  2.3357739984325163e+00  5.1609826765355449e-01
2.8000000000001599e+01  2.1816649452543269e+00  5.1609826765355449e-01
2.9000000000001702e+01  2.0873717633352573e+00  5.1609826765355449e-01
3.0000000000001901e+01  2.0287917216535543e+00  5.1609826765355449e-01
3.1000000000002000e+01  1.9906834199184205e+00  5.1609826765355449e-01
3.2000000000002203e+01  1.9641355725630847e+00  5.1609826765355449e-01
3.3000000000001997e+01  1.9440302640457301e+00  5.1609826765355449e-01
3.4000000000001798e+01  1.9273920436361811e+00  5.1609826765355449e-01
3.5000000000001599e+01  1.9125718186265683e+00  5.1609826765355449e-01
3.6000000000001400e+01  1.8987296437080516e+00  5.1609826765355449e-01
3.7000000000001201e+01  1.8855512790608784e+00  5.1609826765355449e-01
3.8000000000001002e+01  1.8730399920910048e+00  5.1609826765355449e-01
3.9000000000000803e+01  1.8614027916702469e+00  5.1609826765355449e-01
4.0000000000000597e+01  1.8509317779801282e+00  5.1609826765355449e-01
4.1000000000000398e+01  1.8419366958644576e+00  5.1609826765355449e-01
4.2000000000000199e+01  1.8346711777137337e+00  5.1609826765355449e-01
4.3000000000000000e+01  1.8292798835984758e+00  5.1609826765355449e-01
4.3999999999999801e+01  1.8257937451675668e+00  5.1609826765355449e-01
4.4999999999999602e+01  1.8241250424446127e+00  5.1609826765355449e-01
4.5999999999999403e+01  1.8241009045595278e+00  5.1609826765355449e-01
4.6999999999999197e+01  1.8254940523894339e+00  5.1609826765355449e-01
4.7999999999998998e+01  1.8280702757652834e+00  5.1609826765355449e-01
4.8999999999998799e+01  1.8314010080954881e+00  5.1609826765355449e-01
4.9999999999998600e+01  1.8355929569450886e+00  5.1609826765355449e-01
5.0999999999998401e+01  1.8405141519762667e+00  5.1609826765355449e-01
5.1999999999998202e+01  1.8452540508280522e+00  5.1609826765355449e-01
5.2999999999998003e+01  1.8500828032724432e+00  5.1609826765355449e-01
5.3999999999997797e+01  1.8550861401882615e+00  5.1609826765355449e-01
5.4999999999997598e+01  1.8601802918290027e+00  5.1609826765355449e-01
5.5999999999997399e+01  1.8651868256011095e+00  5.1609826765355449e-01
5.6999999999997200e+01  1.8699078822981086e+00  5.1609826765355449e-01
5.7999999999997002e+01  1.8743534182773987e+00  5.1609826765355449e-01
5.8999999999996803e+01  1.8785624952754505e+00  5.1609826765355449e-01
5.9999999999996597e+01  1.8826156295374803e+00  5.1609826765355449e-01
6.0999999999996398e+01  1.8865859848087234e+00  5.1609826765355449e-01
6.1999999999996199e+01  1.8904916222806207e+00  5.1609826765355449e-01
6.2999999999996000e+01  1.8943526772554229e+00  5.1609826765355449e-01
6.3999999999995801e+01  1.8981403552402842e+00  5.1609826765355449e-01
6.4999999999996305e+01  1.9018295373653784e+00  5.1609826765355449e-01
6.5999999999996902e+01  1.9054391060002187e+00  5.1609826765355449e-01
6.6999999999997399e+01  1.9091102595571972e+00  5.1609826765355449e-01
6.7999999999997897e+01  1.9127975064171552e+00  5.1609826765355449e-01
6.8999999999998394e+01  1.9163653318067366e+00  5.1609826765355449e-01
6.9999999999998906e+01  1.9199286918401273e+00  5.1609826765355449e-01
7.0999999999999403e+01  1.9235515075484704e+00  5.1609826765355449e-01
7.1999999999999901e+01  1.9271308182001132e+00  5.1609826765355449e-01
7.3000000000000398e+01  1.9305565500018265e+00  5.1609826765355449e-01
7.4000000000000995e+01  1.9339911532069076e+00  5.1609826765355449e-01
7.5000000000001506e+01  1.9373095936121940e+00  5.1609826765355449e-01
7.6000000000002004e+01  1.9403142798440305e+00  5.1609826765355449e-01
7.7000000000002501e+01  1.9433999244982618e+00  5.1609826765355449e-01
7.8000000000002998e+01  1.9463849217915030e+00  5.1609826765355449e-01
7.9000000000003496e+01  1.9493860856720777e+00  5.1609826765355449e-01
8.0000000000003993e+01  1.9521210721166520e+00  5.1609826765355449e-01
8.1000000000004505e+01  1.9545983430072338e+00  5.1609826765355449e-01
8.2000000000005002e+01  1.9568295699136293e+00  5.1609826765355449e-01
8.3000000000005599e+01  1.9587783295582568e+00  5.1609826765355449e-01
8.4000000000006096e+01  1.9605505724390240e+00  5.1609826765355449e-01
8.5000000000006594e+01  1.9626772927769984e+00  5.1609826765355449e-01
8.6000000000007105e+01  1.9644190163527391e+00  5.1609826765355449e-01
8.7000000000007603e+01  1.9661357964483794e+00  5.1609826765355449e-01
8.8000000000008100e+01  1.9676801042306784e+00  5.1609826765355449e-01
8.9000000000008598e+01  1.9689713531886455e+00  5.1609826765355449e-01
9.0000000000009095e+01  1.9705713113312899e+00  5.1609826765355449e-01
9.1000000000009607e+01  1.9718496529979213e+00  5.1609826765355449e-01
9.2000000000010203e+01  1.9728533287462495e+00  5.1609826765355449e-01
9.3000000000010701e+01  1.9735218242999855e+00  5.1609826765355449e-01
9.4000000000011198e+01  1.9751197226219461e+00  5.1609826765355449e-01
9.5000000000011696e+01  1.9757046832443439e+00  5.1609826765355449e-01
9.6000000000012193e+01  1.9760517258989743e+00  5.1609826765355449e-01
9.7000000000012705e+01  1.9766598690455257e+00  5.1609826765355449e-01
9.8000000000013202e+01  1.9776539572040843e+00  5.1609826765355449e-01
9.9000000000013699e+01  1.9782138744950601e+00  5.1609826765355449e-01
1.0000000000001400e+02  1.9778081088515986e+00  5.1609826765355449e-01
