# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.9606858709e+00  1.610000  1.830206e-02  -1.7375  0  nan  nan  nan  +nan  +8.514710e-03  +1.057298e-03  0  0  0
0.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.9606858709e+00  1.610000  1.830206e-02  -1.7375  0  nan  nan  nan  +nan  +8.514710e-03  +1.057298e-03  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.9426261693e+00  1.610000  1.365887e-02  -1.8646  0  nan  nan  nan  +nan  +4.020252e-02  +8.265189e-02  0  0  0
1.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.9543187845e+00  1.630000  1.666507e-02  -1.7782  0  nan  nan  nan  +nan  +1.799560e-02  +4.300215e-02  0  0  0
1.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.9543187845e+00  1.630000  1.666507e-02  -1.7782  0  nan  nan  nan  +nan  +1.799560e-02  +4.300215e-02  0  0  0
1.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.9369400550e+00  1.610000  1.219695e-02  -1.9137  0  nan  nan  nan  +nan  +5.913520e-02  +1.006702e-01  0  0  0
2.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.9469257602e+00  1.650000  1.476430e-02  -1.8308  0  nan  nan  nan  +nan  +4.958905e-02  +1.213575e-03  0  0  0
2.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.9469257602e+00  1.650000  1.476430e-02  -1.8308  0  nan  nan  nan  +nan  +4.958905e-02  +1.213575e-03  0  0  0
2.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.9304637139e+00  1.610000  1.053187e-02  -1.9775  0  nan  nan  nan  +nan  +9.030335e-02  +5.795583e-02  0  0  0
2.9999999999999800e+00  A  32.015625  32.000000  32.000000  3.9404956440e+00  1.650000  1.311111e-02  -1.8824  0  nan  nan  nan  +nan  -3.263476e-03  +4.326591e-02  0  0  0
2.9999999999999800e+00  B  31.984375  32.000000  32.000000  3.9404956440e+00  1.650000  1.311111e-02  -1.8824  0  nan  nan  nan  +nan  -3.263476e-03  +4.326591e-02  0  0  0
2.9999999999999800e+00  C  32.000000  32.000000  32.000000  3.9247797344e+00  1.610000  9.070506e-03  -2.0424  0  nan  nan  nan  +nan  +8.123735e-02  +5.277701e-02  0  0  0
3.9999999999999600e+00  A  32.015625  32.000000  32.000000  3.9343155034e+00  1.650000  1.152218e-02  -1.9385  0  nan  nan  nan  +nan  +1.219520e-02  +3.824904e-02  0  0  0
