# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time              L2_Ham              L2_Mom
   0.0000000    3.0963168923e-03    0.0000000000e+00
   0.0500000    3.3637117725e-03    1.1335569278e-04
   0.1000000    3.3575226907e-03    2.0827137612e-04
   0.1500000    3.3481693767e-03    2.8746064986e-04
   0.2000000    3.3363678772e-03    3.5320433302e-04
   0.2500000    3.3227499668e-03    4.0741748153e-04
   0.3000000    3.3078564281e-03    4.5170906251e-04
   0.3500000    3.2921359767e-03    4.8743508515e-04
   0.4000000    3.2759493612e-03    5.1574493815e-04
   0.4500000    3.2595774636e-03    5.3762131657e-04
   0.5000000    3.2432318488e-03    5.5391436069e-04
   0.5500000    3.2270662300e-03    5.6536971418e-04
   0.6000000    3.2111876346e-03    5.7265063890e-04
   0.6500000    3.1956665878e-03    5.7635453147e-04
   0.7000000    3.1805460076e-03    5.7702415480e-04
   0.7500000    3.1658485827e-03    5.7515494557e-04
   0.8000000    3.1515826555e-03    5.7119873135e-04
   0.8500000    3.1377466837e-03    5.6556470102e-04
   0.9000000    3.1243324007e-03    5.5861964249e-04
   0.9500000    3.1113269471e-03    5.5068768198e-04
   1.0000000    3.0987142921e-03    5.4205025914e-04
   1.0500000    3.0864762753e-03    5.3294726066e-04
   1.1000000    3.0745935886e-03    5.2357904579e-04
   1.1500000    3.0630469163e-03    5.1410939542e-04
   1.2000000    3.0518182896e-03    5.0466932157e-04
   1.2500000    3.0408925935e-03    4.9536147202e-04
   1.3000000    3.0302590358e-03    4.8626465029e-04
   1.3500000    3.0199122353e-03    4.7743798392e-04
   1.4000000    3.0098525862e-03    4.6892448286e-04
   1.4500000    3.0000856818e-03    4.6075384010e-04
   1.5000000    2.9906207457e-03    4.5294460808e-04
   1.5500000    2.9814682820e-03    4.4550575044e-04
   1.6000000    2.9726373701e-03    4.3843763874e-04
   1.6500000    2.9641331929e-03    4.3173287910e-04
   1.7000000    2.9559553071e-03    4.2537710901e-04
   1.7500000    2.9480969554e-03    4.1934973497e-04
   1.8000000    2.9405454952e-03    4.1362480957e-04
   1.8500000    2.9332837432e-03    4.0817214101e-04
   1.9000000    2.9262918209e-03    4.0295849725e-04
   1.9500000    2.9195490563e-03    3.9794894721e-04
   2.0000000    2.9130356353e-03    3.9310833860e-04
   2.0500000    2.9067338298e-03    3.8840275439e-04
   2.1000000    2.9006288049e-03    3.8380093741e-04
   2.1500000    2.8947090726e-03    3.7927564692e-04
   2.2000000    2.8889666926e-03    3.7480484314e-04
   2.2500000    2.8833973199e-03    3.7037262548e-04
   2.3000000    2.8780000286e-03    3.6596984050e-04
   2.3500000    2.8727767778e-03    3.6159431881e-04
   2.4000000    2.8677314750e-03    3.5725070260e-04
   2.4500000    2.8628686382e-03    3.5294981212e-04
   2.5000000    2.8581917401e-03    3.4870760361e-04
   2.5500000    2.8537015008e-03    3.4454380411e-04
   2.6000000    2.8493944793e-03    3.4048027018e-04
   2.6500000    2.8452622702e-03    3.3653919327e-04
   2.7000000    2.8412915180e-03    3.3274134681e-04
   2.7500000    2.8374647810e-03    3.2910450386e-04
   2.8000000    2.8337621203e-03    3.2564213663e-04
   2.8500000    2.8301630753e-03    3.2236252476e-04
   2.9000000    2.8266486135e-03    3.1926834988e-04
   2.9500000    2.8232027426e-03    3.1635681379e-04
   3.0000000    2.8198135160e-03    3.1362024773e-04
   3.0500000    2.8164733533e-03    3.1104713589e-04
   3.1000000    2.8131787272e-03    3.0862348615e-04
   3.1500000    2.8099293695e-03    3.0633442002e-04
   3.2000000    2.8067272710e-03    3.0416577417e-04
   3.2500000    2.8035756405e-03    3.0210555290e-04
   3.3000000    2.8004779843e-03    3.0014515050e-04
   3.3500000    2.7974374233e-03    2.9828023993e-04
   3.4000000    2.7944562672e-03    2.9651119903e-04
   3.4500000    2.7915358394e-03    2.9484303440e-04
   3.5000000    2.7886764635e-03    2.9328487634e-04
   3.5500000    2.7858775870e-03    2.9184912290e-04
   3.6000000    2.7831379889e-03    2.9055028287e-04
   3.6500000    2.7804559586e-03    2.8940362259e-04
   3.7000000    2.7778294380e-03    2.8842376615e-04
   3.7500000    2.7752561496e-03    2.8762336165e-04
   3.8000000    2.7727336901e-03    2.8701190324e-04
   3.8500000    2.7702595858e-03    2.8659479875e-04
   3.9000000    2.7678313214e-03    2.8637273307e-04
   3.9500000    2.7654463658e-03    2.8634133020e-04
   4.0000000    2.7631021947e-03    2.8649110702e-04
