# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1358089105e-01    2.4434911179e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7376492108e-01   -1.4403273664e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1363652420e-01    2.6216726977e-08    1.8222663768e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7359600475e-01   -1.4403272686e-01   -1.7597778414e-04    1.0930889645e-04
   0.1000000    2.1368905443e-01    2.7981455074e-08    3.4247118604e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7343650496e-01   -1.4403272197e-01   -3.5125005302e-04    2.1845922835e-04
   0.1500000    2.1373877192e-01    2.9730133994e-08    4.8381091518e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7328553761e-01   -1.4403272172e-01   -5.2492522917e-04    3.2724062626e-04
   0.2000000    2.1378593229e-01    3.1463705064e-08    6.0879602039e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7314232320e-01   -1.4403271800e-01   -6.9595989399e-04    4.3539326942e-04
   0.2500000    2.1383076132e-01    3.3183023730e-08    7.1952641640e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7300617244e-01   -1.4403271533e-01   -8.6321162700e-04    5.4261391963e-04
   0.3000000    2.1387345901e-01    3.4888869331e-08    8.1771847296e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7287647411e-01   -1.4403271273e-01   -1.0254902509e-03    6.4856103259e-04
   0.3500000    2.1391420304e-01    3.6581953565e-08    9.0476352377e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7275268474e-01   -1.4403270971e-01   -1.1816063523e-03    7.5285924904e-04
   0.4000000    2.1395315163e-01    3.8262927901e-08    9.8177960969e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7263431978e-01   -1.4403270673e-01   -1.3304159461e-03    8.5510353630e-04
   0.4500000    2.1399044605e-01    3.9932390332e-08    1.0496576196e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7252094609e-01   -1.4403270417e-01   -1.4708602529e-03    9.5486320411e-04
