# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
5.0099999999998602e+01  2.0237530459332444e-02  9.3589769869238306e-03  1.9788538362066703e-05  -3.3475840367349595e-06  -1.2550266203891641e-02  -7.6737544812445491e-13  1.9788540982655558e-05  3.3475829067471868e-06  2.0237530458486797e-02  -9.3589769870755356e-03  -1.7817600535839508e-02  3.5244840849993944e-04  -3.4742586555614883e-07  6.3184502667994487e-06  1.3352331017748369e-02  1.6177448378291992e-14  -3.4742580496691633e-07  -6.3184503086765298e-06  -1.7817600535683219e-02  -3.5244840849932161e-04
5.0199999999998603e+01  2.0585460102634581e-02  9.1413252524290799e-03  1.9190637318084307e-05  -3.6951660293329789e-06  -1.2806373960662863e-02  7.6627574186090286e-14  1.9190637436726102e-05  3.6951650856181613e-06  2.0585460103889976e-02  -9.1413252543755836e-03  -1.7917230389161241e-02  4.1872348491507486e-04  -3.2955409043985425e-07  6.3322207724698505e-06  1.3426058297813587e-02  2.2901043447666122e-14  -3.2955421127915137e-07  -6.3322208806983885e-06  -1.7917230389072163e-02  -4.1872348481354952e-04
5.0299999999998597e+01  2.0932545939264677e-02  8.9226987916924665e-03  1.9733511735262078e-05  -3.9995109421804516e-06  -1.3050681430695744e-02  4.7600205027586995e-13  1.9733509880536405e-05  3.9995117384850962e-06  2.0932545940749059e-02  -8.9226987926100277e-03  -1.8007107465882868e-02  4.8391362338531574e-04  -3.1284250966363346e-07  6.3409360182394898e-06  1.3492035818051680e-02  -1.7437274362061203e-15  -3.1284267426208618e-07  -6.3409360880313972e-06  -1.8007107465966642e-02  -4.8391362330740931e-04
5.0399999999998499e+01  2.1278373204483517e-02  8.7027935775218033e-03  2.0824376960790906e-05  -4.2501954519131338e-06  -1.3281693774141767e-02  9.4856604802894331e-13  2.0824375915065687e-05  4.2501969202385188e-06  2.1278373204718613e-02  -8.7027935761345120e-03  -1.8090449361804678e-02  5.4880443233542111e-04  -2.9934175458628126e-07  6.3462773820792417e-06  1.3553787485590184e-02  -2.9116723680548684e-14  -2.9934176909977645e-07  -6.3462773336454234e-06  -1.8090449361960869e-02  -5.4880443237251861e-04
5.0499999999998501e+01  2.1616710628321781e-02  8.4778060628881990e-03  2.1474746281628869e-05  -4.4926260612699684e-06  -1.3505475898709228e-02  4.4981675346577200e-13  2.1474746844059311e-05  4.4926253932322074e-06  2.1616710627515672e-02  -8.4778060611944827e-03  -1.8171687495102718e-02  6.1492042984582986e-04  -2.9071962263801995e-07  6.3509413942298556e-06  1.3615134764671768e-02  -2.2674250376038783e-14  -2.9071948787410178e-07  -6.3509412597020848e-06  -1.8171687495156515e-02  -6.1492042994771960e-04
5.0599999999998502e+01  2.1943686230048626e-02  8.2463676800418467e-03  2.1254109488048541e-05  -4.7501620352459380e-06  -1.3731882190872974e-02  -1.3203997340356611e-12  2.1254110670834849e-05  4.7501602417723356e-06  2.1943686229110693e-02  -8.2463676802100750e-03  -1.8254499356093815e-02  6.8368331291009902e-04  -2.8846713269407935e-07  6.3573716223000480e-06  1.3678538712340930e-02  9.6067258152383178e-15  -2.8846701124727824e-07  -6.3573715384291300e-06  -1.8254499355987247e-02  -6.8368331294785354e-04
5.0699999999998496e+01  2.2262259151685046e-02  8.0112169326825369e-03  2.0544623725122913e-05  -5.0350397993485178e-06  -1.3965056762174775e-02  -1.4979176143274479e-12  2.0544623931343371e-05  5.0350406008029398e-06  2.2262259151623904e-02  -8.0112169343952121e-03  -1.8340789959904926e-02  7.5579771799178343e-04  -2.9347777633453575e-07  6.3670279661717514e-06  1.3744769966375525e-02  2.7216591610632057e-14  -2.9347780911386420e-07  -6.3670280306945116e-06  -1.8340789959763799e-02  -7.5579771792044542e-04
5.0799999999998498e+01  2.2576795647437132e-02  7.7743483620771056e-03  1.9995659282467490e-05  -5.3605298141181278e-06  -1.4197502503818817e-02  6.6289353428108586e-13  1.9995658376354303e-05  5.3605321670864228e-06  2.2576795647933107e-02  -7.7743483633547078e-03  -1.8430517559656488e-02  8.3119372296390709e-04  -3.0504079976596996e-07  6.3801937769246633e-06  1.3813371517186165e-02  9.8598954928431556e-15  -3.0504092996036629e-07  -6.3801939140108175e-06  -1.8430517559636581e-02  -8.3119372286990850e-04
5.0899999999998400e+01  2.2887109539424397e-02  7.5351978209704197e-03  1.9934981487367375e-05  -5.7024802556514709e-06  -1.4417973193190266e-02  1.7567757873291267e-12  1.9934981207613297e-05  5.7024796164245759e-06  2.2887109539570839e-02  -7.5351978204708046e-03  -1.8522079963199919e-02  9.0938205392501802e-04  -3.2039389336166116e-07  6.3961817074301941e-06  1.3883117570980378e-02  -2.2275628200731437e-14  -3.2039396475205393e-07  -6.3961817649381400e-06  -1.8522079963310768e-02  -9.0938205392677030e-04
5.0999999999998401e+01  2.3191019298219737e-02  7.2924161075595363e-03  2.0309182924500357e-05  -6.0214134520661234e-06  -1.4625250467262365e-02  3.4258396121279126e-13  2.0309183539843932e-05  6.0214104738461985e-06  2.3191019298170312e-02  -7.2924161058960223e-03  -1.8612948698499842e-02  9.8975363373767183e-04  -3.3559715387437433e-07  6.4137379889138582e-06  1.3952181657815300e-02  -2.2563509288514756e-14  -3.3559709480416298e-07  -6.4137378935510426e-06  -1.8612948698614948e-02  -9.8975363384080982e-04
