# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  9.8191633568653814e-20  4.3275033232329324e-22  2.2936702932119710e-03  1.0091746811728479e+00  8.9763726420694867e-01
5.0000000000000000e-01  1.4444652996085791e-17  1.6273663837394745e-21  2.2526020000703576e-03  1.0090104080002815e+00  9.1467128281705590e-01
1.0000000000000000e+00  2.8984791752249880e-16  3.4739142153126812e-20  8.4390653185996076e-03  1.0337562612743985e+00  9.8805060129508027e-01
1.5000000000000000e+00  7.0236462952892204e-16  9.3291619966012785e-20  6.9231200971153805e-04  1.0027692480388462e+00  9.6647852290383141e-01
2.0000000000000000e+00  3.0086508404191003e-16  9.3654018068073749e-20  2.6142753383315401e-04  1.0010457101353327e+00  8.5320641577680778e-01
2.4999999999999898e+00  2.2310935250515778e-16  1.0798829627914063e-19  3.1727956020260035e-04  1.0012691182408104e+00  6.8485972191997868e-01
2.9999999999999800e+00  4.0288583346857026e-16  1.2744382896354376e-19  2.1494223139675964e-04  1.0008597689255871e+00  6.9513197988974296e-01
3.4999999999999698e+00  3.9771277116835147e-16  1.1095164145073244e-19  2.6341479655345450e-04  1.0010536591862138e+00  3.9246937478573563e-01
3.9999999999999600e+00  5.9064095368848087e-16  1.0233071297690000e-19  3.3138632947507263e-04  1.0013255453179002e+00  9.8704478154067271e-02
4.4999999999999503e+00  1.2225257141371058e-15  1.0680568404401003e-19  3.4232996913482821e-04  1.0013693198765392e+00  1.2946189100494437e-01
4.9999999999999396e+00  9.6436015552875091e-16  1.0972089572033864e-19  3.0595694235076239e-04  1.0012238277694030e+00  3.7496237513152272e-02
5.4999999999999298e+00  3.4558190364029702e-15  1.0330606729976426e-19  1.0077587406178237e-03  1.0040310349624713e+00  6.2574660234435298e-01
5.9999999999999201e+00  1.2241268368128106e-14  1.0707579739317743e-19  5.9277535123482567e-03  1.0237110140493930e+00  9.0906746567791175e-01
6.4999999999999103e+00  2.7732267562112088e-14  7.4222832400218396e-20  5.3794340704937168e-04  1.0021517736281975e+00  8.1836443572744744e-01
6.9999999999998996e+00  2.1232158684662734e-14  6.1767349031958578e-20  9.6834992708575297e-04  1.0038733997083431e+00  8.5182936901542339e-01
7.4999999999998801e+00  4.8215309694535457e-14  6.8080961798677841e-20  1.8211760493480253e-03  1.0072847041973920e+00  9.3104197529466848e-01
7.9999999999998703e+00  2.0567690173876688e-14  6.3711464191008517e-20  2.0483297073626843e-03  1.0081933188294507e+00  9.1201812785482050e-01
8.4999999999998597e+00  4.2660189330269305e-14  7.2376544242724353e-20  5.8021344308441969e-02  1.2320853772337679e+00  9.8927256586115453e-01
8.9999999999998508e+00  2.1035745331271696e-14  7.3114371333450401e-20  9.7646456133334647e-04  1.0039058582453333e+00  8.9473691167503711e-01
9.4999999999998401e+00  4.7835031231106426e-15  2.3629159633044696e-20  1.2323868534237627e-01  1.4929547413695050e+00  9.8146381516256043e-01
9.9999999999998295e+00  4.7033103134472267e-16  1.6067312349696237e-20  1.5681816001318321e-04  1.0006272726400527e+00  1.6827192134138672e-01
1.0499999999999799e+01  2.4968697711655168e-14  2.2925792909335829e-19  1.9207977912132919e-02  1.0768319116485316e+00  9.8724067895708278e-01
1.0999999999999799e+01  5.8795944466421366e-16  4.0112353577290111e-19  4.5567837157708431e-04  1.0018227134863082e+00  7.0573182789687661e-02
1.1499999999999799e+01  2.3381177625791068e-15  1.3730367078748075e-18  4.5921016231623087e-04  1.0018368406492648e+00  7.4782405647983174e-01
1.1999999999999799e+01  1.6915759575252324e-13  1.7832957848794373e-18  7.6988875623494846e-06  1.0000307955502494e+00  8.8040848715015829e-01
1.2499999999999799e+01  7.4391558029045651e-12  1.0093955793629071e-15  6.8512957410144827e-05  1.0002740518296407e+00  9.8671562700579596e-01
1.2999999999999799e+01  2.3357943696685671e-11  1.0474641970938777e-14  2.5180878119833303e-04  1.0010072351247934e+00  9.9539419733152557e-01
1.3499999999999799e+01  2.6820999658596686e-11  1.9605704593936368e-14  5.6990411445144603e-04  1.0022796164578058e+00  9.9748701480736057e-01
1.3999999999999700e+01  5.3693479251426577e-11  1.4187618752333041e-12  1.3232178221324388e-02  1.0529287128852975e+00  9.9214007526325809e-01
1.4499999999999700e+01  3.6804640087231528e-12  3.7540206245820322e-13  5.1049625589722251e-02  1.2041985023588890e+00  9.7429860754495146e-01
1.4999999999999700e+01  1.7764678275088064e-11  3.6615588652977895e-12  1.0668091035616223e-01  1.4267236414246489e+00  9.9828887164532709e-01
