# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  90.0100000    3.1350328893e-03    2.3507902800e-02   -3.2796460070e-01   -6.2896140187e-01
  90.0200000   -1.7883399367e-02   -1.3641836843e-01                -nan                -nan
  90.0300000   -1.0840306288e-01    1.3152574900e-01   -5.6960329212e-02   -8.9899365763e-02
  90.0400000   -9.4649653460e-02   -1.8290447488e-02   -7.6461004582e-02   -1.8106830888e-01
  90.0500000   -1.1061768435e-01   -5.0068972897e-02  -2.2521880306e+216  -9.1952554488e+231
  90.0600000  -5.5132555933e+161   3.1830796009e+161   -3.7697713470e-02   -7.0524610468e-02
  90.0700000   -1.7327861257e-01   -3.5073566695e-02    1.9790239911e-01   -1.0394795706e-02
  90.0800000   -1.5335051015e-01   -6.0156613099e-02    5.1389931434e-03   -1.8612142364e-02
  90.0900000    1.4577384128e-01   -2.8713093866e-02    8.1337403712e-02    2.9420171862e-02
  90.1000000    1.4955671824e-01   -3.1555530791e-02    1.1680521892e-01    2.0573257577e-02
  90.1100000    1.0410694085e-01    3.4071257919e-03   -1.2282115239e-01    4.7488041376e-01
  90.1200000    1.0475045682e-01    6.4021028604e-03   -1.3340499461e-02    2.8614991205e-02
  90.1300000    1.5095521401e-01   -3.5647176218e-02    3.4332244844e-01    4.3063752432e-01
  90.1400000    1.4920790541e-01   -3.3562362618e-02    3.4312432084e-01    4.3065402250e-01
  90.1500000    1.4828431674e-01   -3.1303348881e-02    3.4292460951e-01    4.3066984435e-01
  90.1600000    1.4714492475e-01   -3.3947324996e-02    3.4272424771e-01    4.3068470747e-01
  90.1700000    1.4943837367e-01   -3.5892355574e-02    3.4252425716e-01    4.3069831231e-01
  90.1800000    1.5113587997e-01   -2.9819744578e-02    3.4232566103e-01    4.3071039246e-01
  90.1900000    1.4809422842e-01   -2.8084759439e-02    3.4212938971e-01    4.3072077277e-01
  90.2000000    1.5337261464e-01   -3.3422892825e-02    3.4193625946e-01    4.3072939154e-01
  90.2100000    1.5414013564e-01   -3.7054319751e-02    3.4174708148e-01    4.3073628327e-01
  90.2200000    1.4685416551e-01   -3.4421134633e-02    3.4156286832e-01    4.3074155128e-01
  90.2300000    1.4725253568e-01   -3.0664728041e-02    3.4138502064e-01    4.3074535072e-01
  90.2400000    1.4755508328e-01   -3.3151852710e-02    3.4121537537e-01    4.3074787879e-01
  90.2500000   -1.1892149802e-01   -1.0721682810e-01   -2.4185127807e-01    4.6574144742e-01
  90.2600000   -1.2834955831e-01   -1.1079029008e-01   -2.4191589292e-01    4.6554997109e-01
  90.2700000   -1.2943639833e-01   -1.2210466214e-01   -2.4197992605e-01    4.6535783578e-01
  90.2800000   -1.2553042989e-01   -1.2637101357e-01   -2.4204336417e-01    4.6516530175e-01
  90.2900000   -1.2928736213e-01   -1.2248081236e-01   -2.4210620948e-01    4.6497266655e-01
  90.3000000   -1.3065940268e-01   -1.2249556676e-01   -2.4216848197e-01    4.6478025124e-01
  90.3100000   -1.1672942613e-01   -1.0744406151e-01   -2.4223021752e-01    4.6458836913e-01
  90.3200000   -1.2558198295e-01   -1.2370004726e-01   -2.4229146024e-01    4.6439729214e-01
  90.3300000   -1.3122954001e-01   -1.1781766561e-01   -2.4235225189e-01    4.6420723097e-01
  90.3400000   -1.3133688440e-01   -1.1387507382e-01   -2.4241262496e-01    4.6401833182e-01
  90.3500000   -1.2705012963e-01   -1.2202811219e-01   -2.4247260349e-01    4.6383067987e-01
  90.3600000   -1.2718435639e-01   -1.2451267282e-01   -2.4253220857e-01    4.6364430100e-01
  90.3700000   -1.3193901080e-01   -1.2194644207e-01   -2.4259146364e-01    4.6345916290e-01
  90.3800000   -1.2908679902e-01   -1.2572280680e-01   -2.4265039653e-01    4.6327518237e-01
  90.3900000   -1.2897985799e-01   -1.2003228926e-01   -2.4270903842e-01    4.6309224057e-01
  90.4000000   -1.2567305761e-01   -1.2228883768e-01   -2.4276742011e-01    4.6291020104e-01
  90.4100000    1.2918001087e-01    1.1641520491e-02   -1.2471424672e-01    1.0113388469e+00
  90.4200000    1.2097796762e-01    1.4593818199e-02   -1.2476281218e-01    1.0112073765e+00
  90.4300000    1.3575289747e-01    1.5359002196e-02   -1.2481073606e-01    1.0110739273e+00
  90.4400000    1.3521716712e-01    1.6330725759e-02   -1.2485810505e-01    1.0109386822e+00
  90.4500000    1.2599928542e-01    1.7965120279e-02   -1.2490500513e-01    1.0108018289e+00
  90.4600000    1.2995820135e-01    1.2029608225e-02   -1.2495151645e-01    1.0106635550e+00
  90.4700000    1.3132086820e-01    1.7663248238e-02   -1.2499770881e-01    1.0105240419e+00
  90.4800000    1.2313538587e-01    6.7501492875e-03   -1.2504363797e-01    1.0103834611e+00
  90.4900000    1.2766126232e-01    1.3512360444e-02   -1.2508934317e-01    1.0102419761e+00
  90.5000000    1.3277471583e-01    1.6193515380e-02   -1.2513484690e-01    1.0100997247e+00
