# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.2558200455693608e-03  -3.2966522307137369e-17  1.6498674020227845e-04  -2.6359135922961793e-17
5.0000000000000000e-01  3.1942801279720538e-03  8.3023458984435305e-16  1.6459745559916787e-04  -1.4246035381633264e-17
1.0000000000000000e+00  3.1262720627218249e-03  2.6456464243766048e-15  1.6371011715681064e-04  -1.2866139301217203e-16
1.5000000000000000e+00  3.0510884160110897e-03  -1.9940832703601793e-14  1.6250036176944341e-04  1.1243258584991446e-15
2.0000000000000000e+00  2.9684411644505231e-03  -3.4365346397551011e-15  1.6108660225644855e-04  -2.5714316209996695e-15
2.4999999999999898e+00  2.8764728253069822e-03  7.8938219079827815e-15  1.5953365842483102e-04  5.5941020451989384e-16
2.9999999999999800e+00  2.7750609190658896e-03  1.3590176076508365e-14  1.5785570027185197e-04  2.2076987327897279e-15
3.4999999999999698e+00  2.6621808694183725e-03  -8.3490445188915546e-15  1.5609324473489728e-04  -2.5249850987325720e-15
3.9999999999999600e+00  2.5370200243165731e-03  -1.4828721204510759e-14  1.5420290586325489e-04  -1.4185779575347961e-15
4.4999999999999503e+00  2.3975861730710689e-03  4.8912832334782608e-15  1.5215321556764498e-04  -7.7225581987950664e-16
4.9999999999999396e+00  2.2422619400877040e-03  -5.5946986952069844e-14  1.4994044990922421e-04  1.7199395746736673e-15
5.4999999999999298e+00  2.0683235225438280e-03  -5.4452749682345689e-14  1.4756160094862478e-04  -6.7544948312899672e-16
5.9999999999999201e+00  1.8747436126105722e-03  9.8873715475861906e-15  1.4499025735371427e-04  1.3223624262649961e-15
6.4999999999999103e+00  1.6581021039352288e-03  -5.9389284803998063e-14  1.4217929332617914e-04  -1.4015811826569545e-15
6.9999999999998996e+00  1.4156125491256288e-03  2.2552160741087443e-14  1.3913037512288605e-04  -3.4254488842996736e-15
7.4999999999998801e+00  1.1437871465425891e-03  2.2123418074175734e-14  1.3583710862203580e-04  1.8534457314463380e-16
7.9999999999998703e+00  8.3967376161935817e-04  1.6463066194040248e-14  1.3225130542086124e-04  8.4640826045570029e-16
8.4999999999998597e+00  4.9928737523333329e-04  1.6804649170679489e-14  1.2832070995738779e-04  1.2146960683395019e-15
8.9999999999998508e+00  1.1983381502069953e-04  8.0106514683316726e-15  1.2403686296858817e-04  -5.2707789813201313e-16
9.4999999999998401e+00  -3.0371681085078164e-04  1.4524219636236416e-14  1.1941386789616663e-04  -9.7229112070308221e-16
9.9999999999998295e+00  -7.6999177667314575e-04  -5.8425998278799005e-14  1.1436223225483449e-04  -1.5593325987535954e-15
1.0499999999999799e+01  -1.2839459657340532e-03  -5.4161968353750971e-14  1.0880494284618494e-04  1.9978500258766192e-15
1.0999999999999799e+01  -1.8438308820678461e-03  1.5236023773461567e-14  1.0269983246140195e-04  -4.7784093169930472e-16
1.1499999999999799e+01  -2.4485880574709696e-03  2.0170791984385969e-14  9.6045641535668697e-05  -2.3407363744634485e-15
1.1999999999999799e+01  -3.0936039644460902e-03  -1.8708904596983350e-14  8.8768229056322603e-05  -2.3998296280286447e-15
1.2499999999999799e+01  -3.7746165675234403e-03  3.4911760575561182e-14  8.0741858395271020e-05  -3.3770695387260602e-15
1.2999999999999799e+01  -4.4814927911404198e-03  -1.6872455852173091e-14  7.1914634294895893e-05  -1.3911722065263832e-16
1.3499999999999799e+01  -5.2085021926816131e-03  -3.2187065648415017e-14  6.2223754170701574e-05  -7.5776520373435369e-16
1.3999999999999700e+01  -5.9402163575014346e-03  4.5274988456651261e-14  5.1594760806148652e-05  9.4517600787469595e-16
1.4499999999999700e+01  -6.6594272462398869e-03  1.2896052905024200e-14  3.9830799484488733e-05  -1.5109770759816235e-15
1.4999999999999700e+01  -7.3560995006432140e-03  -2.6207792311111131e-15  2.6859398479973293e-05  8.0908984168424794e-16
1.5499999999999700e+01  -8.0175821570693667e-03  -3.0059930442700132e-14  1.2573376224130764e-05  -2.8052198612823489e-15
1.5999999999999700e+01  -8.6220059591251771e-03  -3.1314674228785817e-14  -3.2662852591207178e-06  -1.2194447468000464e-15
1.6499999999999801e+01  -9.1666397955142351e-03  -1.6929483192379934e-14  -2.0858716399611995e-05  -2.3125341477868205e-15
