# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.4434950348e-08    2.1358089105e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.4434950348e-08    2.1358089105e-01    1.3102337938e-01    0.0000000000e+00    1.3102337938e-01    0.0000000000e+00    1.2465300237e-01    0.0000000000e+00
   0.0500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.6216837284e-08    2.1363652420e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.6216837284e-08    2.1363652420e-01    1.3111947383e-01    0.0000000000e+00    1.3111947383e-01    0.0000000000e+00    1.2480709258e-01    0.0000000000e+00
   0.1000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.7981636429e-08    2.1368905443e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.7981636429e-08    2.1368905443e-01    1.3116831355e-01    0.0000000000e+00    1.3116831355e-01    0.0000000000e+00    1.2490288189e-01    0.0000000000e+00
   0.1500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.9730386312e-08    2.1373877192e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.9730386312e-08    2.1373877192e-01    1.3117982784e-01    0.0000000000e+00    1.3117982784e-01    0.0000000000e+00    1.2495180956e-01    0.0000000000e+00
   0.2000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.1464028268e-08    2.1378593229e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.1464028268e-08    2.1378593229e-01    1.3116206982e-01    0.0000000000e+00    1.3116206982e-01    0.0000000000e+00    1.2496325795e-01    0.0000000000e+00
   0.2500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.3183417744e-08    2.1383076131e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.3183417744e-08    2.1383076131e-01    1.3112151275e-01    0.0000000000e+00    1.3112151275e-01    0.0000000000e+00    1.2494486963e-01    0.0000000000e+00
   0.3000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.4889334074e-08    2.1387345901e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.4889334074e-08    2.1387345901e-01    1.3106331615e-01    0.0000000000e+00    1.3106331615e-01    0.0000000000e+00    1.2490283233e-01    0.0000000000e+00
   0.3500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.6582488936e-08    2.1391420303e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.6582488936e-08    2.1391420303e-01    1.3099156230e-01    0.0000000000e+00    1.3099156230e-01    0.0000000000e+00    1.2484213204e-01    0.0000000000e+00
   0.4000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.8263533745e-08    2.1395315158e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.8263533745e-08    2.1395315158e-01    1.3090946266e-01    0.0000000000e+00    1.3090946266e-01    0.0000000000e+00    1.2476677411e-01    0.0000000000e+00
   0.4500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.9933066095e-08    2.1399044592e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.9933066095e-08    2.1399044592e-01    1.3081953426e-01    0.0000000000e+00    1.3081953426e-01    0.0000000000e+00    1.2467997225e-01    0.0000000000e+00
   0.5000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.1591635400e-08    2.1402621246e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.1591635400e-08    2.1402621246e-01    1.3072374918e-01    0.0000000000e+00    1.3072374918e-01    0.0000000000e+00    1.2458430623e-01    0.0000000000e+00
   0.5500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.3239748035e-08    2.1406056463e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.3239748035e-08    2.1406056463e-01    1.3062365096e-01    0.0000000000e+00    1.3062365096e-01    0.0000000000e+00    1.2448185001e-01    0.0000000000e+00
   0.6000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.4877871823e-08    2.1409360440e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.4877871823e-08    2.1409360440e-01    1.3052043282e-01    0.0000000000e+00    1.3052043282e-01    0.0000000000e+00    1.2437427340e-01    0.0000000000e+00
   0.6500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.6506439713e-08    2.1412542370e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.6506439713e-08    2.1412542370e-01    1.3041503947e-01    0.0000000000e+00    1.3041503947e-01    0.0000000000e+00    1.2426292095e-01    0.0000000000e+00
