# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
0.0000000000000000e+00  -6.1747054128034155e-03  -2.1215825647518826e-08  -1.3809154607626532e-06  3.5253666767596721e-06  5.0720805662053774e-03  -3.6532577337192277e-16  -1.3803227980362088e-06  -3.7228463066268029e-06  -6.1674551754919548e-03  2.1215825003507663e-08  -1.7309115907425793e-03  -2.9417236957139626e-07  -4.2052619476159192e-07  8.4786949218057794e-07  1.4131009833497059e-03  8.0387443483487660e-17  -4.2052618032443499e-07  -8.4786951647586621e-07  -1.7309115907427129e-03  2.9417236940980503e-07  -6.5736518943598917e-04  -1.7087395038835082e-07  -8.5956856956186775e-08  2.9320869883776710e-07  5.3781975157539137e-04  -6.5976862025682897e-17  -8.5956845710881904e-08  -2.9320870948727915e-07  -6.5736518943560395e-04  1.7087395048070264e-07
5.0000000000000000e-01  -5.9129238102886769e-03  -2.0143146108663366e-08  -1.3105675371610299e-06  3.4130187180836222e-06  4.8598860519772826e-03  -1.2847718063421903e-14  -1.3100328936326160e-06  -3.6051707231949027e-06  -5.9071518956196438e-03  2.0143143062848683e-08  -1.6764510192318052e-03  -2.8383836303759690e-07  -4.0598627288510456e-07  8.2411922844910275e-07  1.3686326490635124e-03  -9.1644668252115900e-15  -4.0598626973584909e-07  -8.2411923257277868e-07  -1.6764510192298831e-03  2.8383836683559131e-07  -6.4230679556134655e-04  -1.6673413577414825e-07  -8.3870126920498672e-08  2.8710920700341404e-07  5.2544682689353948e-04  -1.3361459022480897e-15  -8.3870124698376953e-08  -2.8710920769579661e-07  -6.4230679556382243e-04  1.6673413735372182e-07
1.0000000000000000e+00  -5.6179537555742049e-03  -1.8915842579452511e-08  -1.2311812407911837e-06  3.2855270331323407e-06  4.6191908030693276e-03  -1.6974999844524513e-15  -1.2307116652795666e-06  -3.4712699689417745e-06  -5.6129339788437739e-03  1.8915834224159867e-08  -1.6152249006417775e-03  -2.7241037066450127e-07  -3.8968581679669156e-07  7.9740682056698876e-07  1.3184967562057802e-03  -1.1468651312633627e-14  -3.8968583128614071e-07  -7.9740682392783085e-07  -1.6152249006272535e-03  2.7241037646981601e-07  -6.2571067545747329e-04  -1.6214645830220137e-07  -8.1557469275305971e-08  2.8030679008129388e-07  5.1132848663002308e-04  1.1242194395626701e-14  -8.1557480664048580e-08  -2.8030679813133334e-07  -6.2571067546806258e-04  1.6214645884796767e-07
1.5000000000000000e+00  -5.2835696680321054e-03  -1.7513887035797982e-08  -1.1413998270406124e-06  3.1404692700471733e-06  4.3471303242682384e-03  3.0891934231254032e-14  -1.1410038151955995e-06  -3.3193215818740660e-06  -5.2795325484085833e-03  1.7513886747891556e-08  -1.5464289446451872e-03  -2.5958890155680319e-07  -3.7114708943819229e-07  7.6728699517043519e-07  1.2621094959989463e-03  3.9605691683599642e-15  -3.7114708539008678e-07  -7.6728696711496470e-07  -1.5464289446397246e-03  2.5958888138194809e-07  -6.0719075119677218e-04  -1.5705058255079589e-07  -7.8988722711234273e-08  2.7271681407374206e-07  4.9611317683666614e-04  9.3755527726366739e-16  -7.8988716320175961e-08  -2.7271679865447727e-07  -6.0719075120693039e-04  1.5705058662525736e-07
2.0000000000000000e+00  -4.9054989750969185e-03  -1.5931358474540981e-08  -1.0401513820637467e-06  2.9756556625706525e-06  4.0401359699950273e-03  -1.7130151878633431e-14  -1.0398394975188098e-06  -3.1465872403279876e-06  -4.9021714125450097e-03  1.5931396720558914e-08  -1.4687296049384312e-03  -2.4525502436391597e-07  -3.5043834503784976e-07  7.3334355468640358e-07  1.1990603585466889e-03  -1.4451225016907225e-14  -3.5043833806796530e-07  -7.3334356166384648e-07  -1.4687296049099941e-03  2.4525501694834501e-07  -5.8657563738981832e-04  -1.5138652851873186e-07  -7.6132184668966599e-08  2.6437766659213367e-07  4.7912192060343945e-04  -1.3203719870164018e-14  -7.6132182646453158e-08  -2.6437766921712070e-07  -5.8657563736797327e-04  1.5138651932567991e-07
2.4999999999999898e+00  -4.4786660485950508e-03  -1.4139517297546129e-08  -9.2592254666897110e-07  2.7893161547708754e-06  3.6937281019898600e-03  -1.3199088960716005e-14  -9.2569698247522259e-07  -2.9513622051115481e-06  -4.4762062977398657e-03  1.4139522672130675e-08  -1.3813394248813888e-03  -2.2902088653280980e-07  -3.2708653473065800e-07  6.9484528438933144e-07  1.1276016529604914e-03  -3.2439074162963177e-15  -3.2708656994734218e-07  -6.9484526877960425e-07  -1.3813394248988779e-03  2.2902089586154300e-07  -5.6361273813457387e-04  -1.4507926258852807e-07  -7.2952014852546776e-08  2.5501388542888064e-07  4.6016868449490325e-04  -3.9060411113605583e-15  -7.2952041805745035e-08  -2.5501388143760496e-07  -5.6361273813586125e-04  1.4507926204414476e-07
2.9999999999999800e+00  -3.9980240286989046e-03  -1.2124797116500482e-08  -7.9747331030014840e-07  2.5791459436170287e-06  3.3032293778786186e-03  -1.2868484068740577e-14  -7.9735282943976116e-07  -2.7311039627325393e-06  -3.9963388113119173e-03  1.2124787373689134e-08  -1.2825635217694009e-03  -2.1070760280637616e-07  -3.0084362517524212e-07  6.5159060158566223e-07  1.0473036107616048e-03  -1.9389437415996395e-14  -3.0084361038393272e-07  -6.5159057936269851e-07  -1.2825635217580493e-03  2.1070757511810170e-07  -5.3795826280481497e-04  -1.3804740679540426e-07  -6.9407691735311207e-08  2.4455811709493573e-07  4.3909185226616152e-04  6.6664249611022831e-15  -6.9407703453011712e-08  -2.4455814572024663e-07  -5.3795826278423648e-04  1.3804740891880866e-07
3.4999999999999698e+00  -3.4577938895445316e-03  -9.8614747800612255e-09  -6.5303814962473162e-07  2.3429008740376740e-06  2.8649101370210113e-03  -5.2602738040843201e-15  -6.5302370017921982e-07  -2.4835523721678081e-06  -3.4568863942173855e-03  9.8614930117565722e-09  -1.1712725045703650e-03  -1.9022142077037541e-07  -2.7121354446947579e-07  6.0237985999729928e-07  9.5642207226630856e-04  3.6784122299725162e-15  -2.7121355689332868e-07  -6.0237990086729703e-07  -1.1712725045895666e-03  1.9022141990466878e-07  -5.0930801925828278e-04  -1.3021077987724089e-07  -6.5453136122958003e-08  2.3285973404841367e-07  4.1560530539903857e-04  1.8909953455446377e-15  -6.5453102552871001e-08  -2.3285971193212926e-07  -5.0930801922182247e-04  1.3021077493211831e-07
3.9999999999999600e+00  -2.8527780611578898e-03  -7.3286819344815625e-09  -4.9138998814286531e-07  2.0784272623648640e-06  2.3738749246661854e-03  2.4848366225295639e-14  -4.9149873248194812e-07  -2.2064186534329473e-06  -2.8526788052583903e-03  7.3287215205319020e-09  -1.0454384490602732e-03  -1.6722932910295280e-07  -2.3778269249131183e-07  5.4693058676517430e-07  8.5425116047417224e-04  -3.3741315950223413e-15  -2.3778272136826520e-07  -5.4693061952141496e-07  -1.0454384490101679e-03  1.6722930985568621e-07  -4.7734102544311831e-04  -1.2146262913790558e-07  -6.1035913740854727e-08  2.1970747357156369e-07  3.8916896031032623e-04  2.0417020633960919e-14  -6.1035896869543891e-08  -2.1970748484207389e-07  -4.7734102543264822e-04  1.2146264185037929e-07
4.4999999999999503e+00  -2.1773870389447283e-03  -4.5042408995662852e-09  -3.1076858067108727e-07  1.7838191721292948e-06  1.8263262405302891e-03  -3.2944310245351345e-14  -3.1100146745916311e-07  -1.8974881032239650e-06  -2.1780209054155053e-03  4.5042302352712038e-09  -9.0361077373804087e-04  -1.4110783619603599e-07  -2.0004041541072345e-07  4.8428454755693753e-07  7.3851704679280623e-04  -7.5657278615453931e-15  -2.0004046016169961e-07  -4.8428452110822152e-07  -9.0361077380356582e-04  1.4110783949136619e-07  -4.4143566639023645e-04  -1.1166654448527942e-07  -5.6096780529942853e-08  2.0503144466940090e-07  3.5982510564418386e-04  1.7249854227323551e-14  -5.6096780342639040e-08  -2.0503143978478154e-07  -4.4143566636958213e-04  1.1166655202368416e-07
