# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  35.992188  32.000000  32.000000  4.4509121984e+00  1.610000  1.443405e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  B  28.007812  32.000000  32.000000  4.4509267591e+00  1.610000  1.443442e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  8.5984999066e+00  5.192188  1.210695e+00  0.0830  0  nan  nan  nan  +nan  +2.222025e-01  +4.890884e-01  0  0  0
5.0000000000000000e-01  A  35.992188  32.000000  32.000000  4.4508975149e+00  1.610000  1.443367e-01  -0.8406  0  nan  nan  nan  +nan  +1.339623e-02  +1.860018e-02  0  0  0
5.0000000000000000e-01  B  28.007812  32.000000  32.000000  4.4509115910e+00  1.610000  1.443403e-01  -0.8406  0  nan  nan  nan  +nan  +1.339623e-02  +1.860018e-02  0  0  0
5.0000000000000000e-01  C  32.000000  32.000000  32.000000  8.5978906229e+00  5.192188  1.210539e+00  0.0830  0  nan  nan  nan  +nan  +2.212406e-01  +4.888286e-01  0  0  0
1.0000000000000000e+00  A  35.992188  32.000000  32.000000  4.4508651701e+00  1.610000  1.443284e-01  -0.8406  0  nan  nan  nan  +nan  +1.200249e-02  +1.965751e-02  0  0  0
1.0000000000000000e+00  B  28.007812  32.000000  32.000000  4.4508778896e+00  1.610000  1.443316e-01  -0.8406  0  nan  nan  nan  +nan  +1.200249e-02  +1.965751e-02  0  0  0
1.0000000000000000e+00  C  32.000000  32.000000  32.000000  8.5956701954e+00  5.192188  1.209968e+00  0.0828  0  nan  nan  nan  +nan  +2.202111e-01  +4.881250e-01  0  0  0
1.5000000000000000e+00  A  35.992188  32.000000  32.000000  4.4508185373e+00  1.610000  1.443164e-01  -0.8407  0  nan  nan  nan  +nan  +1.011958e-02  +2.010735e-02  0  0  0
1.5000000000000000e+00  B  28.007812  32.000000  32.000000  4.4508291553e+00  1.610000  1.443191e-01  -0.8407  0  nan  nan  nan  +nan  +1.011958e-02  +2.010735e-02  0  0  0
1.5000000000000000e+00  C  32.000000  32.000000  32.000000  8.5914632612e+00  5.112188  1.208886e+00  0.0824  0  nan  nan  nan  +nan  +5.123220e-01  +2.188825e-01  0  0  0
2.0000000000000000e+00  A  35.992188  32.000000  32.000000  4.4507586888e+00  1.610000  1.443010e-01  -0.8407  0  nan  nan  nan  +nan  +7.707268e-03  +1.938842e-02  0  0  0
2.0000000000000000e+00  B  28.007812  32.000000  32.000000  4.4507666085e+00  1.610000  1.443030e-01  -0.8407  0  nan  nan  nan  +nan  +7.707268e-03  +1.938842e-02  0  0  0
2.0000000000000000e+00  C  32.000000  32.000000  32.000000  8.5850484589e+00  5.112188  1.207237e+00  0.0818  0  nan  nan  nan  +nan  +5.114278e-01  +2.179505e-01  0  0  0
2.4999999999999898e+00  A  35.992188  32.000000  32.000000  4.4506960000e+00  1.610000  1.442849e-01  -0.8408  0  nan  nan  nan  +nan  +4.641693e-03  +1.715142e-02  0  0  0
2.4999999999999898e+00  B  28.007812  32.000000  32.000000  4.4507008268e+00  1.610000  1.442861e-01  -0.8408  0  nan  nan  nan  +nan  +4.641693e-03  +1.715142e-02  0  0  0
2.4999999999999898e+00  C  32.000000  32.000000  32.000000  8.5761940200e+00  5.112188  1.204961e+00  0.0810  0  nan  nan  nan  +nan  +5.102429e-01  +2.170736e-01  0  0  0
2.9999999999999800e+00  A  35.992188  32.000000  32.000000  4.4506584982e+00  1.610000  1.442752e-01  -0.8408  0  nan  nan  nan  +nan  +1.293595e-02  +1.322643e-02  0  0  0
2.9999999999999800e+00  B  28.007812  32.000000  32.000000  4.4506600591e+00  1.610000  1.442756e-01  -0.8408  0  nan  nan  nan  +nan  +1.293595e-02  +1.322643e-02  0  0  0
2.9999999999999800e+00  C  32.000000  32.000000  32.000000  8.5646721120e+00  5.112188  1.201998e+00  0.0799  0  nan  nan  nan  +nan  +5.085964e-01  +2.162498e-01  0  0  0
3.4999999999999698e+00  A  35.992188  32.000000  32.000000  4.4507008654e+00  1.610000  1.442861e-01  -0.8408  0  nan  nan  nan  +nan  +2.500564e-02  +9.465436e-03  0  0  0
3.4999999999999698e+00  B  28.007812  32.000000  32.000000  4.4506991707e+00  1.610000  1.442857e-01  -0.8408  0  nan  nan  nan  +nan  +2.500564e-02  +9.465436e-03  0  0  0
3.4999999999999698e+00  C  32.000000  32.000000  32.000000  8.5502891978e+00  5.112188  1.198300e+00  0.0786  0  nan  nan  nan  +nan  +5.063326e-01  +2.154774e-01  0  0  0
3.9999999999999600e+00  A  35.976562  32.000000  32.000000  4.4509135042e+00  1.610000  1.443408e-01  -0.8406  0  nan  nan  nan  +nan  +3.952591e-02  +6.548902e-03  0  0  0
3.9999999999999600e+00  B  28.023438  32.000000  32.000000  4.4509086879e+00  1.610000  1.443396e-01  -0.8406  0  nan  nan  nan  +nan  +3.952591e-02  +6.548902e-03  0  0  0
3.9999999999999600e+00  C  32.000000  32.000000  32.000000  8.5343428512e+00  5.096563  1.194201e+00  0.0771  0  nan  nan  nan  +nan  +5.129263e-01  +2.164927e-01  0  0  0
4.4999999999999503e+00  A  35.960938  32.000000  32.000000  4.4516319367e+00  1.610000  1.445255e-01  -0.8401  0  nan  nan  nan  +nan  +2.667498e-02  +2.438477e-02  0  0  0
4.4999999999999503e+00  B  28.039062  32.000000  32.000000  4.4516069913e+00  1.610000  1.445191e-01  -0.8401  0  nan  nan  nan  +nan  +2.667498e-02  +2.438477e-02  0  0  0
4.4999999999999503e+00  C  32.000000  32.000000  32.000000  8.5144273769e+00  5.080938  1.189080e+00  0.0752  0  nan  nan  nan  +nan  +5.138949e-01  +2.149743e-01  0  0  0
4.9999999999999396e+00  A  35.945312  32.000000  32.000000  4.4513219218e+00  1.610000  1.444458e-01  -0.8403  0  nan  nan  nan  +nan  +2.107630e-02  +4.419775e-02  0  0  0
4.9999999999999396e+00  B  28.054688  32.000000  32.000000  4.4512946381e+00  1.610000  1.444388e-01  -0.8403  0  nan  nan  nan  +nan  +2.107630e-02  +4.419775e-02  0  0  0
4.9999999999999396e+00  C  32.000000  32.000000  32.000000  8.4904917974e+00  5.065313  1.182926e+00  0.0730  0  nan  nan  nan  +nan  +5.091499e-01  +2.161764e-01  0  0  0
5.4999999999999298e+00  A  35.929688  32.000000  32.000000  4.4514913228e+00  1.610000  1.444893e-01  -0.8402  0  nan  nan  nan  +nan  +1.731528e-02  +6.644478e-02  0  0  0
5.4999999999999298e+00  B  28.070312  32.000000  32.000000  4.4514620315e+00  1.610000  1.444818e-01  -0.8402  0  nan  nan  nan  +nan  +1.731528e-02  +6.644478e-02  0  0  0
5.4999999999999298e+00  C  32.000000  32.000000  32.000000  8.4634155707e+00  5.129688  1.175965e+00  0.0704  0  nan  nan  nan  +nan  +2.117086e-01  +4.824427e-01  0  0  0
5.9999999999999201e+00  A  35.914062  32.000000  32.000000  4.4524391680e+00  1.610000  1.447330e-01  -0.8394  0  nan  nan  nan  +nan  +1.591173e-02  +9.106230e-02  0  0  0
5.9999999999999201e+00  B  28.085938  32.000000  32.000000  4.4524081963e+00  1.610000  1.447251e-01  -0.8395  0  nan  nan  nan  +nan  +1.591173e-02  +9.106230e-02  0  0  0
5.9999999999999201e+00  C  32.000000  32.000000  32.000000  8.4333344795e+00  5.034063  1.168231e+00  0.0675  0  nan  nan  nan  +nan  +5.113550e-01  +2.118264e-01  0  0  0
6.4999999999999103e+00  A  35.882812  32.000000  32.000000  4.4524163072e+00  1.610000  1.447272e-01  -0.8394  0  nan  nan  nan  +nan  +2.737437e-02  +8.780379e-02  0  0  0
6.4999999999999103e+00  B  28.117188  32.000000  32.000000  4.4523683350e+00  1.610000  1.447148e-01  -0.8395  0  nan  nan  nan  +nan  +2.737437e-02  +8.780379e-02  0  0  0
6.4999999999999103e+00  C  32.000000  32.000000  32.000000  8.3976001755e+00  5.082813  1.159044e+00  0.0641  0  nan  nan  nan  +nan  +2.157355e-01  +4.822291e-01  0  0  0
6.9999999999998996e+00  A  35.851562  32.000000  32.000000  4.4536931794e+00  1.610000  1.450555e-01  -0.8385  0  nan  nan  nan  +nan  +2.568695e-02  +1.172026e-01  0  0  0
6.9999999999998996e+00  B  28.148438  32.000000  32.000000  4.4536445557e+00  1.610000  1.450430e-01  -0.8385  0  nan  nan  nan  +nan  +2.568695e-02  +1.172026e-01  0  0  0
6.9999999999998996e+00  C  32.000000  32.000000  32.000000  8.3594375498e+00  5.051563  1.149232e+00  0.0604  0  nan  nan  nan  +nan  +2.155187e-01  +4.883956e-01  0  0  0
7.4999999999998801e+00  A  35.820312  32.000000  32.000000  4.4540645507e+00  1.610000  1.451509e-01  -0.8382  0  nan  nan  nan  +nan  +3.565429e-02  +1.197475e-01  0  0  0
7.4999999999998801e+00  B  28.179688  32.000000  32.000000  4.4540009962e+00  1.610000  1.451346e-01  -0.8382  0  nan  nan  nan  +nan  +3.565429e-02  +1.197475e-01  0  0  0
7.4999999999998801e+00  C  32.000000  32.000000  32.000000  8.3163071557e+00  5.020313  1.138143e+00  0.0562  0  nan  nan  nan  +nan  +2.148545e-01  +4.819956e-01  0  0  0
7.9999999999998703e+00  A  35.773438  32.000000  32.000000  4.4553249498e+00  1.590000  1.454750e-01  -0.8372  0  nan  nan  nan  +nan  +1.300639e-01  +4.004629e-02  0  0  0
7.9999999999998703e+00  B  28.226562  32.000000  32.000000  4.4552483995e+00  1.590000  1.454553e-01  -0.8373  0  nan  nan  nan  +nan  +1.300639e-01  +4.004629e-02  0  0  0
7.9999999999998703e+00  C  32.000000  32.000000  32.000000  8.2695423028e+00  4.973438  1.126120e+00  0.0516  0  nan  nan  nan  +nan  +2.026012e-01  +4.905380e-01  0  0  0
8.4999999999998597e+00  A  35.726562  32.000000  32.000000  4.4573217406e+00  1.590000  1.459884e-01  -0.8357  0  nan  nan  nan  +nan  +1.662971e-01  +3.816141e-02  0  0  0
8.4999999999998597e+00  B  28.273438  32.000000  32.000000  4.4572463440e+00  1.590000  1.459690e-01  -0.8357  0  nan  nan  nan  +nan  +1.662971e-01  +3.816141e-02  0  0  0
8.4999999999998597e+00  C  32.000000  32.000000  32.000000  8.2180220994e+00  4.926563  1.112874e+00  0.0464  0  nan  nan  nan  +nan  +4.920296e-01  +2.035578e-01  0  0  0
8.9999999999998508e+00  A  35.679688  32.000000  32.000000  4.4587165730e+00  1.590000  1.463470e-01  -0.8346  0  nan  nan  nan  +nan  +1.769537e-01  +4.675722e-02  0  0  0
