# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  2.2393622952653234e-13  4.6093931634654613e-25  2.4226496049634760e-12  1.0000000000096907e+00  4.2980235303860015e-01
1.0000000000000000e+00  2.9482325360559386e-14  3.2419997857681086e-20  4.3940869035457345e-06  1.0000175763476142e+00  1.0881223873964352e-01
2.0000000000000000e+00  4.6127169236317610e-14  1.3412909467402491e-19  2.9296798965926626e-04  1.0011718719586371e+00  7.3732966491177310e-01
2.9999999999999800e+00  4.9562123778256987e-15  1.7946095565561095e-19  6.0625840416383102e-02  1.2425033616655323e+00  9.2876434200942182e-01
3.9999999999999600e+00  2.0174749023764800e-16  1.4088617062536437e-19  1.5547718847766378e-02  1.0621908753910656e+00  5.1035239469990379e-01
4.9999999999999396e+00  9.8904186366207796e-16  1.3651531491289008e-19  3.9201879937744629e-04  1.0015680751975098e+00  6.2910676704554906e-03
5.9999999999999201e+00  1.5495128254196597e-16  1.1350773533796032e-19  4.7197999111906299e-04  1.0018879199644763e+00  6.1509648285109264e-01
6.9999999999998996e+00  3.2787147243665030e-14  1.0278832043387813e-19  2.8331634566763648e-04  1.0011332653826706e+00  7.3711735600220429e-01
7.9999999999998703e+00  6.3929744087994273e-15  1.1028536431309003e-19  3.0960110515344890e-05  1.0001238404420614e+00  2.9704676458914513e-02
8.9999999999998508e+00  1.1501438572774469e-14  1.6993107595470284e-19  1.9241645798083129e-05  1.0000769665831923e+00  2.4735695572262652e-02
9.9999999999998295e+00  3.2549630411654784e-14  7.9660578506056327e-18  1.3473831640054812e-04  1.0005389532656022e+00  2.7236673393601607e-01
1.0999999999999799e+01  8.4418831852960140e-13  1.4036464100877271e-15  8.3622253421960829e-04  1.0033448901368784e+00  8.0889355327340484e-01
1.1999999999999799e+01  1.9887050937791053e-12  3.8204107189284595e-16  9.6611107434937195e-05  1.0003864444297397e+00  8.2282177747640839e-01
1.2999999999999799e+01  1.0159922065310967e-12  1.3428008922832397e-17  6.7521405540115227e-06  1.0000270085622160e+00  8.1415989128581845e-01
