# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.8924176331544273e-03  4.3276757608465850e-03  4.8798411448643137e-06  3.4417244266698649e-06  3.3879052176270454e-03  -2.9788454689039234e-17  4.8798411592098331e-06  -3.4417244487142908e-06  -3.8924176331536072e-03  -4.3276757608463976e-03  -2.0110282240654582e-04  6.7299155375562692e-04  6.9041230127967994e-07  1.4034345066857411e-07  1.6977804924945471e-04  -2.5955736481831932e-17  6.9041230764783987e-07  -1.4034345767179048e-07  -2.0110282240661393e-04  -6.7299155375559309e-04
5.0000000000000000e-01  -3.7497611392344780e-03  4.3181392392957580e-03  5.0155264513999224e-06  3.3602357090896977e-06  3.3677143735465578e-03  -2.3118781737087313e-15  5.0155264496954151e-06  -3.3602357079607180e-06  -3.7497611392449280e-03  -4.3181392393017021e-03  -1.9837840608332178e-04  7.2183898727139022e-04  5.8048800091197907e-07  1.6636300151689190e-07  1.7028860509765183e-04  6.8997186300967170e-16  5.8048800027270213e-07  -1.6636300262825453e-07  -1.9837840608324730e-04  -7.2183898727116763e-04
1.0000000000000000e+00  -3.5877861599891217e-03  4.2979421408613581e-03  5.1358472014377361e-06  3.2628385572074302e-06  3.3468125834357006e-03  1.8217916866909711e-14  5.1358471880890245e-06  -3.2628385719085747e-06  -3.5877861599754998e-03  -4.2979421408649464e-03  -1.9558880676311235e-04  7.1349455904807482e-04  2.7805202471770352e-07  1.6204981861879497e-07  1.7035475811957233e-04  -1.3206662427881193e-15  2.7805202365217181e-07  -1.6204981680119991e-07  -1.9558880676715982e-04  -7.1349455904648126e-04
1.5000000000000000e+00  -3.4043749485386946e-03  4.2519666897609613e-03  5.2307237427609233e-06  3.1468879944328509e-06  3.3251361775107455e-03  -1.4922023577716714e-14  5.2307237402290113e-06  -3.1468880040543825e-06  -3.4043749484883984e-03  -4.2519666897838232e-03  -1.9231441459330092e-04  7.0388586655728243e-04  3.3964837758927091e-07  1.5348283500446498e-07  1.7010884239506110e-04  1.5914965573432093e-15  3.3964837750512777e-07  -1.5348283607001655e-07  -1.9231441458939655e-04  -7.0388586655691153e-04
2.0000000000000000e+00  -3.1967332564760208e-03  4.1950739514872784e-03  5.3136698106508313e-06  3.0162953174715861e-06  3.3032909381259185e-03  -2.6318953526976996e-14  5.3136697993836711e-06  -3.0162953418465444e-06  -3.1967332565288010e-03  -4.1950739514930733e-03  -1.8859440342379558e-04  6.9122431279459442e-04  2.9813950471103561e-07  1.4553895644123957e-07  1.6970498075866855e-04  -6.4118276524782400e-17  2.9813950788551006e-07  -1.4553895443136281e-07  -1.8859440342314986e-04  -6.9122431279529015e-04
2.4999999999999898e+00  -2.9628350064057384e-03  4.1210167307048186e-03  5.3743909053881055e-06  2.8675892573174110e-06  3.2801682715182605e-03  8.5837709011028773e-15  5.3743908816489492e-06  -2.8675892608791426e-06  -2.9628350063601850e-03  -4.1210167307121409e-03  -1.8451310954884124e-04  6.7596286767418435e-04  1.8597266719702315e-07  1.3820703673667370e-07  1.6922638030798117e-04  1.4365276444782988e-15  1.8597266103050802e-07  -1.3820703807626369e-07  -1.8451310955293663e-04  -6.7596286767524568e-04
2.9999999999999800e+00  -2.6992208290291314e-03  4.0253910975052744e-03  5.4449692201526033e-06  2.6955024657831123e-06  3.2567624949710380e-03  -1.6148378207542224e-15  5.4449691955265933e-06  -2.6955024450095022e-06  -2.6992208290600190e-03  -4.0253910975339658e-03  -1.8011275912734409e-04  6.7144005072685624e-04  1.4552706072586484e-07  1.3451283458403778e-07  1.6872014446415567e-04  1.7232938251447944e-15  1.4552706476654607e-07  -1.3451283514295898e-07  -1.8011275912501118e-04  -6.7144005072588262e-04
3.4999999999999698e+00  -2.4036426116765333e-03  3.9067771603105992e-03  5.4796531343755743e-06  2.5049783459337880e-06  3.2314515416097429e-03  -2.1218060132239397e-14  5.4796530736650121e-06  -2.5049783150197180e-06  -2.4036426116671701e-03  -3.9067771603273366e-03  -1.7535287465745956e-04  6.7677659249761393e-04  1.9021324208086400e-07  1.3450002437046648e-07  1.6824654341037972e-04  2.8295135603029903e-16  1.9021323968512673e-07  -1.3450002705578925e-07  -1.7535287465615716e-04  -6.7677659249612554e-04
3.9999999999999600e+00  -2.0727881502776123e-03  3.7702279655918739e-03  5.4661921227837734e-06  2.2894633112467067e-06  3.2042707610400317e-03  -5.1816779762358517e-14  5.4661920809640119e-06  -2.2894633341882709e-06  -2.0727881502624165e-03  -3.7702279656336999e-03  -1.7020328625347951e-04  6.8290305005924310e-04  2.6039303463736451e-07  1.3563558959921371e-07  1.6777410774721673e-04  6.5887834230715040e-16  2.6039303527977907e-07  -1.3563559024788229e-07  -1.7020328625315249e-04  -6.8290305005835384e-04
4.4999999999999503e+00  -1.7040085379659373e-03  3.6015443682475314e-03  5.5376145758252068e-06  2.0444605919279339e-06  3.1731175176731964e-03  1.0758897299543296e-14  5.5376145850453383e-06  -2.0444606834216033e-06  -1.7040085379308061e-03  -3.6015443682735878e-03  -1.6460431664481920e-04  6.8372225344039443e-04  3.0759595406634345e-07  1.3543453757950075e-07  1.6727604104236932e-04  6.4359680914749876e-16  3.0759595430929034e-07  -1.3543454449972290e-07  -1.6460431664583328e-04  -6.8372225343741287e-04
