# time  R14_phi_l0_m0_re  R14_phi_l0_m0_im  R14_phi_l1_m-1_re  R14_phi_l1_m-1_im  R14_phi_l1_m0_re  R14_phi_l1_m0_im  R14_phi_l1_m1_re  R14_phi_l1_m1_im  R14_phi_l2_m-2_re  R14_phi_l2_m-2_im  R14_phi_l2_m-1_re  R14_phi_l2_m-1_im  R14_phi_l2_m0_re  R14_phi_l2_m0_im  R14_phi_l2_m1_re  R14_phi_l2_m1_im  R14_phi_l2_m2_re  R14_phi_l2_m2_im  R14_Pi_l0_m0_re  R14_Pi_l0_m0_im  R14_Pi_l1_m-1_re  R14_Pi_l1_m-1_im  R14_Pi_l1_m0_re  R14_Pi_l1_m0_im  R14_Pi_l1_m1_re  R14_Pi_l1_m1_im  R14_Pi_l2_m-2_re  R14_Pi_l2_m-2_im  R14_Pi_l2_m-1_re  R14_Pi_l2_m-1_im  R14_Pi_l2_m0_re  R14_Pi_l2_m0_im  R14_Pi_l2_m1_re  R14_Pi_l2_m1_im  R14_Pi_l2_m2_re  R14_Pi_l2_m2_im  R14_scalar_flux_kin  R30_phi_l0_m0_re  R30_phi_l0_m0_im  R30_phi_l1_m-1_re  R30_phi_l1_m-1_im  R30_phi_l1_m0_re  R30_phi_l1_m0_im  R30_phi_l1_m1_re  R30_phi_l1_m1_im  R30_phi_l2_m-2_re  R30_phi_l2_m-2_im  R30_phi_l2_m-1_re  R30_phi_l2_m-1_im  R30_phi_l2_m0_re  R30_phi_l2_m0_im  R30_phi_l2_m1_re  R30_phi_l2_m1_im  R30_phi_l2_m2_re  R30_phi_l2_m2_im  R30_Pi_l0_m0_re  R30_Pi_l0_m0_im  R30_Pi_l1_m-1_re  R30_Pi_l1_m-1_im  R30_Pi_l1_m0_re  R30_Pi_l1_m0_im  R30_Pi_l1_m1_re  R30_Pi_l1_m1_im  R30_Pi_l2_m-2_re  R30_Pi_l2_m-2_im  R30_Pi_l2_m-1_re  R30_Pi_l2_m-1_im  R30_Pi_l2_m0_re  R30_Pi_l2_m0_im  R30_Pi_l2_m1_re  R30_Pi_l2_m1_im  R30_Pi_l2_m2_re  R30_Pi_l2_m2_im  R30_scalar_flux_kin
3.7000000000001201e+01  -6.0048470324299497e-05  0.0000000000000000e+00  -7.7749607169035218e-03  1.6134497344217744e-01  6.9716195441991036e-08  0.0000000000000000e+00  7.7749607169035218e-03  1.6134497344217744e-01  -1.0335836273511269e-04  -8.2004257555642081e-17  -6.5667405675917711e-05  -8.4830052574234177e-05  -1.1728094914071176e-05  0.0000000000000000e+00  6.5667405675917711e-05  -8.4830052574234177e-05  -1.0335836273511269e-04  8.2004257555642081e-17  -5.0572320087758073e-05  0.0000000000000000e+00  5.2703377110082016e-02  -5.1546767606771551e-04  2.6545296773950169e-08  0.0000000000000000e+00  -5.2703377110082016e-02  -5.1546767606771551e-04  4.4252176199270244e-05  -1.5303590068333396e-16  -2.2503944945426266e-05  4.5822679714639116e-06  2.6281322977612209e-06  0.0000000000000000e+00  2.2503944945426266e-05  4.5822679714639116e-06  4.4252176199270244e-05  1.5303590068333396e-16  1.9344211346371905e-03  1.1325567130939471e-05  0.0000000000000000e+00  -2.8537376515199270e-01  3.8071826442344817e-02  6.9387880247888216e-17  0.0000000000000000e+00  2.8537376515199270e-01  3.8071826442344817e-02  -5.1298044912214785e-05  -9.6423301946761487e-18  -2.6020852139652106e-17  6.5052130349130266e-18  7.7231925106237932e-05  0.0000000000000000e+00  2.6020852139652106e-17  6.5052130349130266e-18  -5.1298044912214785e-05  9.6423301946761487e-18  -4.5007012642512201e-06  0.0000000000000000e+00  1.6459088679607409e-02  5.9561407390987427e-03  1.3248932018927143e-16  0.0000000000000000e+00  -1.6459088679607409e-02  5.9561407390987427e-03  -1.9051979682244983e-06  3.2791104014967615e-17  -8.6194072712597603e-17  3.1306337730518941e-17  -2.9931127957503214e-06  0.0000000000000000e+00  8.6194072712597603e-17  3.1306337730518941e-17  -1.9051979682244983e-06  -3.2791104014967615e-17  -1.1052992819747929e-05
3.8000000000001002e+01  -1.0210878816917101e-04  0.0000000000000000e+00  3.5822841009203278e-02  1.6002500713040557e-01  8.8996084302207061e-08  0.0000000000000000e+00  -3.5822841009203278e-02  1.6002500713040557e-01  -6.5844915442654517e-05  -7.6477195925894450e-17  -8.1183836801847729e-05  -8.0382538632888662e-05  -9.4746079522498433e-06  0.0000000000000000e+00  8.1183836801847729e-05  -8.0382538632888662e-05  -6.5844915442654517e-05  7.6477195925894450e-17  -5.1194066523191393e-05  0.0000000000000000e+00  5.1457878644448125e-02  -2.0091537128989305e-03  2.5050900822716919e-08  0.0000000000000000e+00  -5.1457878644448125e-02  -2.0091537128989305e-03  4.4970542660396373e-05  -5.6042027399040052e-18  -2.0321743546038770e-05  5.3180004329674154e-06  3.0005501042385227e-06  0.0000000000000000e+00  2.0321743546038770e-05  5.3180004329674154e-06  4.4970542660396373e-05  5.6042027399040052e-18  2.2292164437024520e-03  7.1026687890269483e-06  0.0000000000000000e+00  -2.6884616363016928e-01  4.3885167099091051e-02  2.0875126985082232e-16  0.0000000000000000e+00  2.6884616363016928e-01  4.3885167099091051e-02  -5.2841763286590818e-05  5.1580531830007264e-18  -3.9031278209478160e-17  9.7578195523695399e-18  7.4048973112436869e-05  0.0000000000000000e+00  3.9031278209478160e-17  9.7578195523695399e-18  -5.2841763286590818e-05  -5.1580531830007264e-18  -4.4511394669222972e-06  0.0000000000000000e+00  1.8615332648591960e-02  6.3801753135137879e-03  1.9456915898692715e-16  0.0000000000000000e+00  -1.8615332648591960e-02  6.3801753135137879e-03  -1.3454964028366131e-06  1.6893665836046911e-17  -9.7578195523695399e-18  2.6834003769016235e-17  -3.7845755210133266e-06  0.0000000000000000e+00  9.7578195523695399e-18  2.6834003769016235e-17  -1.3454964028366131e-06  -1.6893665836046911e-17  1.0392683639286617e-04
3.9000000000000803e+01  -1.4398759537791035e-04  0.0000000000000000e+00  7.8003702639849515e-02  1.5744715504921686e-01  1.0658765135522545e-07  0.0000000000000000e+00  -7.8003702639849515e-02  1.5744715504921686e-01  -2.8170776599542845e-05  -1.0177146339068885e-16  -9.4862887251253615e-05  -7.5417186545651688e-05  -7.0235049015503457e-06  0.0000000000000000e+00  9.4862887251253615e-05  -7.5417186545651688e-05  -2.8170776599542845e-05  1.0177146339068885e-16  -5.0353802707411632e-05  0.0000000000000000e+00  4.9783699242566440e-02  -3.5272022230545185e-03  2.1760298340442579e-08  0.0000000000000000e+00  -4.9783699242566440e-02  -3.5272022230545185e-03  4.4595408270592615e-05  -5.5308606886586059e-17  -1.8274033914098941e-05  6.0274559551363603e-06  3.1652173772537415e-06  0.0000000000000000e+00  1.8274033914098941e-05  6.0274559551363603e-06  4.4595408270592615e-05  5.5308606886586059e-17  2.4400104401350181e-03  2.9224796722294201e-06  0.0000000000000000e+00  -2.5029818067101423e-01  5.0052735308624377e-02  3.8236549546716812e-16  0.0000000000000000e+00  2.5029818067101423e-01  5.0052735308624377e-02  -5.3849353449194682e-05  3.9897536191261385e-17  -6.5052130349130266e-17  3.2526065174565133e-18  7.0116317832276913e-05  0.0000000000000000e+00  6.5052130349130266e-17  3.2526065174565133e-18  -5.3849353449194682e-05  -3.9897536191261385e-17  -4.4155772259794771e-06  0.0000000000000000e+00  2.0754174691211724e-02  6.7182898682824144e-03  1.9822079743187925e-16  0.0000000000000000e+00  -2.0754174691211724e-02  6.7182898682824144e-03  -7.6299894535712627e-07  4.8271007400322405e-17  -2.2768245622195593e-17  2.7647155398380363e-17  -4.5989560380441020e-06  0.0000000000000000e+00  2.2768245622195593e-17  2.7647155398380363e-17  -7.6299894535712627e-07  -4.8271007400322405e-17  2.4460602642406695e-04
4.0000000000000597e+01  -1.8465805783387675e-04  0.0000000000000000e+00  1.1843833606586858e-01  1.5360833320308764e-01  1.2079309673614799e-07  0.0000000000000000e+00  -1.1843833606586858e-01  1.5360833320308764e-01  8.4357510755419565e-06  -8.2871418075484132e-17  -1.0678058122572196e-04  -6.9959657914607856e-05  -4.3658718467870644e-06  0.0000000000000000e+00  1.0678058122572196e-04  -6.9959657914607856e-05  8.4357510755419565e-06  8.2871418075484132e-17  -4.8157698664848733e-05  0.0000000000000000e+00  4.7680902869430830e-02  -5.0533787206472119e-03  1.6892707586824122e-08  0.0000000000000000e+00  -4.7680902869430830e-02  -5.0533787206472119e-03  4.2635564312890891e-05  3.2323568929153515e-17  -1.6232323137310885e-05  6.7076265223251245e-06  3.3532279566613681e-06  0.0000000000000000e+00  1.6232323137310885e-05  6.7076265223251245e-06  4.2635564312890891e-05  -3.2323568929153515e-17  2.5608111751014122e-03  -1.2202226353824934e-06  0.0000000000000000e+00  -2.2977485077472048e-01  5.6484585315771683e-02  5.7920059993689854e-16  0.0000000000000000e+00  2.2977485077472048e-01  5.6484585315771683e-02  -5.4289095375497791e-05  3.3967747779023306e-17  -7.8062556418956319e-17  1.3010426069826053e-17  6.5403377117803630e-05  0.0000000000000000e+00  7.8062556418956319e-17  1.3010426069826053e-17  -5.4289095375497791e-05  -3.3967747779023306e-17  -4.3952376079841748e-06  0.0000000000000000e+00  2.2822213807006317e-02  6.9559693216330581e-03  1.9003965030148478e-16  0.0000000000000000e+00  -2.2822213807006317e-02  6.9559693216330581e-03  -1.5594780617147160e-07  5.1332230228964098e-17  -3.7404974950749903e-17  6.6678433607858523e-17  -5.4441596376115785e-06  0.0000000000000000e+00  3.7404974950749903e-17  6.6678433607858523e-17  -1.5594780617147160e-07  -5.1332230228964098e-17  4.0778633799547827e-04
4.1000000000000398e+01  -2.2264868548672821e-04  0.0000000000000000e+00  1.5680851233922721e-01  1.4851691389007921e-01  1.3107143789018752e-07  0.0000000000000000e+00  -1.5680851233922721e-01  1.4851691389007921e-01  4.3029558748830377e-05  -1.2578168838119662e-16  -1.1717282494967673e-04  -6.4037215713927051e-05  -1.8037668153031421e-06  0.0000000000000000e+00  1.1717282494967673e-04  -6.4037215713927051e-05  4.3029558748830377e-05  1.2578168838119662e-16  -4.4067882905775430e-05  0.0000000000000000e+00  4.5162720463518990e-02  -6.5698917587664494e-03  1.1796924875909887e-08  0.0000000000000000e+00  -4.5162720463518990e-02  -6.5698917587664494e-03  3.9671672867974934e-05  -8.5028463251550549e-17  -1.4186418970835255e-05  7.3489773507793123e-06  3.0183546929569483e-06  0.0000000000000000e+00  1.4186418970835255e-05  7.3489773507793123e-06  3.9671672867974934e-05  8.5028463251550549e-17  2.5910822488779393e-03  -5.3616954936280651e-06  0.0000000000000000e+00  -2.0736863987572177e-01  6.3079156926197907e-02  8.2330649561052332e-16  0.0000000000000000e+00  2.0736863987572177e-01  6.3079156926197907e-02  -5.4169834069953955e-05  4.4233994056457278e-17  -1.0408340855860843e-16  1.9515639104739080e-17  5.9905340198372738e-05  0.0000000000000000e+00  1.0408340855860843e-16  1.9515639104739080e-17  -5.4169834069953955e-05  -4.4233994056457278e-17  -4.4371168181346182e-06  0.0000000000000000e+00  2.4779178011741780e-02  7.0827051848709995e-03  2.2712341447676809e-16  0.0000000000000000e+00  -2.4779178011741780e-02  7.0827051848709995e-03  4.1229217793719198e-07  5.6953217159209013e-18  2.2768245622195593e-17  2.1141942363467336e-17  -6.2769932627651229e-06  0.0000000000000000e+00  -2.2768245622195593e-17  2.1141942363467336e-17  4.1229217793719198e-07  -5.6953217159209013e-18  5.8830655236642747e-04
4.2000000000000199e+01  -2.5690305027877502e-04  0.0000000000000000e+00  1.9281620019986398e-01  1.4219302885047816e-01  1.3690098388614150e-07  0.0000000000000000e+00  -1.9281620019986398e-01  1.4219302885047816e-01  7.4587919310803856e-05  -1.4193636560736054e-16  -1.2598046966534084e-04  -5.7682612367323388e-05  6.3764690166127971e-07  0.0000000000000000e+00  1.2598046966534084e-04  -5.7682612367323388e-05  7.4587919310803856e-05  1.4193636560736054e-16  -3.8983727775213916e-05  0.0000000000000000e+00  4.2258176947480970e-02  -8.0590218366983057e-03  6.4157081581459967e-09  0.0000000000000000e+00  -4.2258176947480970e-02  -8.0590218366983057e-03  3.5534879295759944e-05  -2.3690883551944869e-16  -1.2384855679970722e-05  7.9507112420616147e-06  2.9043171912178252e-06  0.0000000000000000e+00  1.2384855679970722e-05  7.9507112420616147e-06  3.5534879295759944e-05  2.3690883551944869e-16  2.5368034948250644e-03  -9.5591191482586704e-06  0.0000000000000000e+00  -1.8320675227223920e-01  6.9727216708301773e-02  1.0586805403891403e-15  0.0000000000000000e+00  1.8320675227223920e-01  6.9727216708301773e-02  -5.3531564806256174e-05  5.6548078209353639e-17  -9.1072982488782372e-17  9.7578195523695399e-18  5.3637810501761499e-05  0.0000000000000000e+00  9.1072982488782372e-17  9.7578195523695399e-18  -5.3531564806256174e-05  -5.6548078209353639e-17  -4.5387660469535519e-06  0.0000000000000000e+00  2.6591365452692108e-02  7.0917713262682531e-03  3.0885349120843752e-16  0.0000000000000000e+00  -2.6591365452692108e-02  7.0917713262682531e-03  9.3882703382730315e-07  -3.2249431420802965e-18  3.9031278209478160e-17  -8.1315162936412833e-19  -7.0970630766543589e-06  0.0000000000000000e+00  -3.9031278209478160e-17  -8.1315162936412833e-19  9.3882703382730315e-07  3.2249431420802965e-18  7.7982271869878430e-04
4.3000000000000000e+01  -2.8615868971626815e-04  0.0000000000000000e+00  2.2618911894721999e-01  1.3466922253393218e-01  1.3855824713443311e-07  0.0000000000000000e+00  -2.2618911894721999e-01  1.3466922253393218e-01  1.0250236123259429e-04  -1.3391180027725415e-16  -1.3335328233217945e-04  -5.0926171450676322e-05  2.7572744582442709e-06  0.0000000000000000e+00  1.3335328233217945e-04  -5.0926171450676322e-05  1.0250236123259429e-04  1.3391180027725415e-16  -3.2090020065593704e-05  0.0000000000000000e+00  3.8992508761738598e-02  -9.5030982930948936e-03  5.7069791179237310e-10  0.0000000000000000e+00  -3.8992508761738598e-02  -9.5030982930948936e-03  3.0853967346118543e-05  -5.6329149867592878e-20  -1.0490997771377391e-05  8.4990433054882384e-06  2.3655553371040109e-06  0.0000000000000000e+00  1.0490997771377391e-05  8.4990433054882384e-06  3.0853967346118543e-05  5.6329149867592878e-20  2.4080901648064735e-03  -1.3878323500098952e-05  0.0000000000000000e+00  -1.5744237331297550e-01  7.6315718531016707e-02  1.3509482000480526e-15  0.0000000000000000e+00  1.5744237331297550e-01  7.6315718531016707e-02  -5.2431084466621414e-05  6.7482007697419637e-17  -1.1709383462843448e-16  3.2526065174565133e-17  4.6626500731240533e-05  0.0000000000000000e+00  1.1709383462843448e-16  3.2526065174565133e-17  -5.2431084466621414e-05  -6.7482007697419637e-17  -4.7352907176764061e-06  0.0000000000000000e+00  2.8241952378604093e-02  6.9804075809803334e-03  3.0537893558902078e-16  0.0000000000000000e+00  -2.8241952378604093e-02  6.9804075809803334e-03  1.3741402305789459e-06  -7.3743167320687294e-18  2.4394548880923850e-17  -2.6020852139652106e-17  -7.8724117822322056e-06  0.0000000000000000e+00  -2.4394548880923850e-17  -2.6020852139652106e-17  1.3741402305789459e-06  7.3743167320687294e-18  9.7633567177204863e-04
4.3999999999999801e+01  -3.0934862022334629e-04  0.0000000000000000e+00  2.5667034290441387e-01  1.2599145460463465e-01  1.3582286112485124e-07  0.0000000000000000e+00  -2.5667034290441387e-01  1.2599145460463465e-01  1.2608162203305517e-04  -1.3607048137261854e-16  -1.3930397634848851e-04  -4.3813978698106250e-05  4.4157248910233490e-06  0.0000000000000000e+00  1.3930397634848851e-04  -4.3813978698106250e-05  1.2608162203305517e-04  1.3607048137261854e-16  -2.4353258178667449e-05  0.0000000000000000e+00  3.5386615473672015e-02  -1.0881926556747634e-02  -3.8377495476363411e-09  0.0000000000000000e+00  -3.5386615473672015e-02  -1.0881926556747634e-02  2.5270956839134164e-05  1.2606782094073842e-16  -8.5874218994077753e-06  8.9847014554225767e-06  1.8530679384859132e-06  0.0000000000000000e+00  8.5874218994077753e-06  8.9847014554225767e-06  2.5270956839134164e-05  -1.2606782094073842e-16  2.2174836128978290e-03  -1.8426210614519375e-05  0.0000000000000000e+00  -1.3023896023422660e-01  8.2731191134100573e-02  1.6666447910280188e-15  0.0000000000000000e+00  1.3023896023422660e-01  8.2731191134100573e-02  -5.0983404411312397e-05  6.0237250701614537e-17  -1.4311468676808659e-16  1.9515639104739080e-17  3.8936779098297529e-05  0.0000000000000000e+00  1.4311468676808659e-16  1.9515639104739080e-17  -5.0983404411312397e-05  -6.0237250701614537e-17  -5.0492322322956635e-06  0.0000000000000000e+00  2.9722601485282916e-02  6.7484298091512211e-03  4.0519409218685559e-16  0.0000000000000000e+00  -2.9722601485282916e-02  6.7484298091512211e-03  1.6757937118887348e-06  6.4145793855120681e-17  1.6263032587282567e-17  6.5052130349130266e-18  -8.5623491027812462e-06  0.0000000000000000e+00  -1.6263032587282567e-17  6.5052130349130266e-18  1.6757937118887348e-06  -6.4145793855120681e-17  1.1728166770038340e-03
4.4999999999999602e+01  -3.2609648281324978e-04  0.0000000000000000e+00  2.8401907358418205e-01  1.1622103872166037e-01  1.2995440210561654e-07  0.0000000000000000e+00  -2.8401907358418205e-01  1.1622103872166037e-01  1.4491704272571237e-04  -1.2030379645687158e-16  -1.4386232152231032e-04  -3.6395466909280166e-05  5.8147369294630060e-06  0.0000000000000000e+00  1.4386232152231032e-04  -3.6395466909280166e-05  1.4491704272571237e-04  1.2030379645687158e-16  -1.6512452421878268e-05  0.0000000000000000e+00  3.1469600485799429e-02  -1.2174917080087283e-02  -8.5876964239464020e-09  0.0000000000000000e+00  -3.1469600485799429e-02  -1.2174917080087283e-02  1.9314318968961726e-05  -6.5848437549573558e-17  -6.6549137741815732e-06  9.3944641091094593e-06  1.6475485841082650e-06  0.0000000000000000e+00  6.6549137741815732e-06  9.3944641091094593e-06  1.9314318968961726e-05  6.5848437549573558e-17  1.9807121322740978e-03  -2.3299716624810361e-05  0.0000000000000000e+00  -1.0176990298763054e-01  8.8861820142655423e-02  1.9730322252198642e-15  0.0000000000000000e+00  1.0176990298763054e-01  8.8861820142655423e-02  -4.9307339857668301e-05  7.5956918926606746e-17  -1.3010426069826053e-16  1.3010426069826053e-17  3.0658886875451662e-05  0.0000000000000000e+00  1.3010426069826053e-16  1.3010426069826053e-17  -4.9307339857668301e-05  -7.5956918926606746e-17  -5.4687250031633571e-06  0.0000000000000000e+00  3.1020154629860353e-02  6.3978246178048800e-03  3.1994578469942661e-16  0.0000000000000000e+00  -3.1020154629860353e-02  6.3978246178048800e-03  1.8522506720381267e-06  -2.3123848998393136e-17  -2.2768245622195593e-17  7.0337615939997100e-17  -9.1635035687053555e-06  0.0000000000000000e+00  2.2768245622195593e-17  7.0337615939997100e-17  1.8522506720381267e-06  2.3123848998393136e-17  1.3650073320252997e-03
4.5999999999999403e+01  -3.3644886623614075e-04  0.0000000000000000e+00  3.0801544717204993e-01  1.0543429863353779e-01  1.2110119885851522e-07  0.0000000000000000e+00  -3.0801544717204993e-01  1.0543429863353779e-01  1.5890133711813194e-04  -9.7274428371760417e-17  -1.4703512106762143e-04  -2.8731986312460246e-05  7.1269727459566799e-06  0.0000000000000000e+00  1.4703512106762143e-04  -2.8731986312460246e-05  1.5890133711813194e-04  9.7274428371760417e-17  -8.7790715390026797e-06  0.0000000000000000e+00  2.7271400237132669e-02  -1.3362534641641687e-02  -1.1193701019109713e-08  0.0000000000000000e+00  -2.7271400237132669e-02  -1.3362534641641687e-02  1.3919405393341402e-05  -4.6528905449451715e-16  -4.7678844351832159e-06  9.7042447173455908e-06  1.5864978067673350e-06  0.0000000000000000e+00  4.7678844351832159e-06  9.7042447173455908e-06  1.3919405393341402e-05  4.6528905449451715e-16  1.7140286790431976e-03  -2.8579628154277043e-05  0.0000000000000000e+00  -7.2219670343626030e-02  9.4599666248423753e-02  2.2971612938875430e-15  0.0000000000000000e+00  7.2219670343626030e-02  9.4599666248423753e-02  -4.7492880427949464e-05  4.4919354181403048e-17  -1.3010426069826053e-16  1.9515639104739080e-17  2.1842527274751481e-05  0.0000000000000000e+00  1.3010426069826053e-16  1.9515639104739080e-17  -4.7492880427949464e-05  -4.4919354181403048e-17  -5.9222503278511630e-06  0.0000000000000000e+00  3.2125583795086836e-02  5.9328185432520834e-03  3.2905562404714661e-16  0.0000000000000000e+00  -3.2125583795086836e-02  5.9328185432520834e-03  1.9956694522548480e-06  1.8256970628841435e-17  6.6678433607858523e-17  1.0977546996415732e-17  -9.7556853512308202e-06  0.0000000000000000e+00  -6.6678433607858523e-17  1.0977546996415732e-17  1.9956694522548480e-06  -1.8256970628841435e-17  1.5489551028712582e-03
