# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
3.7000000000001201e+01  1.7581444684516716e-02  -3.0805472979726390e-07  -6.2877184067601710e-03  -2.1805416918304526e-13
3.8000000000001002e+01  1.7384079393635760e-02  -5.2184763750657539e-07  -5.6899442341145990e-03  -5.1575267799206740e-13
3.9000000000000803e+01  1.6672754347017652e-02  -3.5511337615480419e-07  -4.7210074085957780e-03  -1.1196615127564112e-14
4.0000000000000597e+01  1.5454159403262165e-02  -2.7793354223669598e-07  -3.3982835312909854e-03  5.1763962175899528e-15
4.1000000000000398e+01  1.3711668625046801e-02  -1.6693871889601611e-07  -1.7821815447925582e-03  5.6525280062082878e-13
4.2000000000000199e+01  1.1503756081998219e-02  -6.7721721913133410e-09  6.2814229557775077e-05  5.5352067432335155e-13
4.3000000000000000e+01  8.8987881398246167e-03  -2.1787355650965492e-08  2.0422296149144154e-03  -1.2030165681990376e-12
4.3999999999999801e+01  5.9699428063631774e-03  1.3065610920938252e-07  4.0694871006822656e-03  -1.0531174016333283e-12
4.4999999999999602e+01  2.8336209115878046e-03  3.8257079485646644e-07  6.0556149610780418e-03  -1.3892095062502353e-12
4.5999999999999403e+01  -4.0918993597157251e-04  4.2347492023874463e-07  7.9268394321336446e-03  1.1381422869755622e-12
4.6999999999999197e+01  -3.6527219787763372e-03  7.2904924943416745e-07  9.6247197710705376e-03  2.9966375717203366e-12
4.7999999999998998e+01  -6.7894849287960923e-03  9.8944389734400941e-07  1.1106065223913155e-02  4.1584979630946784e-13
4.8999999999998799e+01  -9.7365462461885630e-03  1.1815731146757200e-06  1.2333213171273760e-02  1.4903539878851615e-12
4.9999999999998600e+01  -1.2389513094638913e-02  1.0528061142553638e-06  1.3287237196033853e-02  2.7658200538605970e-12
5.0999999999998401e+01  -1.4705985463953608e-02  6.9360678965764694e-07  1.3964253662361027e-02  2.9011406568502400e-12
5.1999999999998202e+01  -1.6620689168862446e-02  1.5565038384182640e-07  1.4343640044834004e-02  -1.8388528106618156e-12
5.2999999999998003e+01  -1.8081017843021983e-02  1.4961833849206901e-07  1.4408747430175639e-02  8.0366128587584275e-13
5.3999999999997797e+01  -1.9113185412020083e-02  -1.1325574003695728e-06  1.4154106935512313e-02  3.0499022496974573e-12
5.4999999999997598e+01  -1.9618579912361926e-02  -6.9383999511710183e-07  1.3585760857817306e-02  -9.2288672126769004e-13
5.5999999999997399e+01  -1.9681353820583197e-02  -1.3695069246632703e-06  1.2690498081496594e-02  -4.7898057387225391e-12
5.6999999999997200e+01  -1.9219958908251667e-02  -1.2367269765155254e-06  1.1458786774534843e-02  -2.4273861932533163e-13
5.7999999999997002e+01  -1.8363462483047554e-02  -2.0237152784351593e-06  9.9130951556742116e-03  -1.9683063848851602e-12
5.8999999999996803e+01  -1.7014813278337607e-02  -1.5142228079441589e-06  8.0654133145691923e-03  -8.5015425815921828e-12
