# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.8389496130924496e-03  1.1555117187219796e-03  7.5484984617973662e-07  2.6335803492040725e-06  3.1519298406579299e-03  -5.7786281727582878e-17  7.5484986042709940e-07  -2.6335803729203106e-06  -3.8389496130924817e-03  -1.1555117187220640e-03  -2.0093778891736478e-04  1.7938213279916713e-04  1.7525590536634598e-07  1.1066471414661194e-07  1.6328402244772885e-04  -2.6298387778775898e-17  1.7525591172087953e-07  -1.1066472118240490e-07  -2.0093778891742774e-04  -1.7938213279913257e-04
5.0000000000000000e-01  -3.7361083290489020e-03  1.1532374809729580e-03  8.0971774818118285e-07  2.5764137875844110e-06  3.0749387887725353e-03  5.4044344276497555e-15  8.0971774357543082e-07  -2.5764137890651889e-06  -3.7361083290532457e-03  -1.1532374809764320e-03  -1.9894795753551197e-04  1.9240652222534798e-04  1.4601826898572842e-07  1.1816835433031182e-07  1.6254553814450123e-04  -2.0157147448276005e-16  1.4601827079900756e-07  -1.1816835467196687e-07  -1.9894795753670047e-04  -1.9240652222373062e-04
1.0000000000000000e+00  -3.6207712453655110e-03  1.1484014104248047e-03  8.6308039775340879e-07  2.5104354004077661e-06  2.9888182233659124e-03  -5.6695659045357186e-15  8.6308041492249463e-07  -2.5104353928429852e-06  -3.6207712453611746e-03  -1.1484014104363516e-03  -1.9700950451411825e-04  1.9017797334551563e-04  6.5461230046840174e-08  1.1859660647065462e-07  1.6129557051724119e-04  1.1051350035901184e-15  6.5461230100969563e-08  -1.1859660540800812e-07  -1.9700950451316838e-04  -1.9017797334719685e-04
1.5000000000000000e+00  -3.4925566765919439e-03  1.1369285455955626e-03  9.1233789852107389e-07  2.4357532283069361e-06  2.8934232886324604e-03  -2.4687217398925050e-14  9.1233795256421411e-07  -2.4357532060679485e-06  -3.4925566765774685e-03  -1.1369285456025913e-03  -1.9474605648398080e-04  1.8761367304586182e-04  8.1997930776865428e-08  1.1701046216383406e-07  1.5974422120370170e-04  -1.8472240097509591e-16  8.1997928939644295e-08  -1.1701046346273616e-07  -1.9474605648137563e-04  -1.8761367304879112e-04
2.0000000000000000e+00  -3.3496582404427327e-03  1.1228348452845152e-03  9.6111839079112115e-07  2.3530228465021184e-06  2.7882734662166560e-03  5.7812726096196157e-15  9.6111843806841545e-07  -2.3530228391449101e-06  -3.3496582404667183e-03  -1.1228348452850740e-03  -1.9219852416403437e-04  1.8423628648501605e-04  7.1054458755412784e-08  1.1495574308289068e-07  1.5798693057048215e-04  1.2101856178953728e-15  7.1054459419399119e-08  -1.1495574815484121e-07  -1.9219852416482423e-04  -1.8423628648641909e-04
2.4999999999999898e+00  -3.1909301615171831e-03  1.1044977763761921e-03  1.0070180460480061e-06  2.2608354338358035e-06  2.6713293468589301e-03  4.6405004947187856e-15  1.0070180693478907e-06  -2.2608353940153617e-06  -3.1909301614925327e-03  -1.1044977763939880e-03  -1.8944242650113753e-04  1.8016593382603387e-04  4.1271230867506455e-08  1.1284929321967352e-07  1.5607429305181174e-04  -3.0411156254169154e-16  4.1271231567720773e-08  -1.1284929333757316e-07  -1.8944242650100856e-04  -1.8016593382791905e-04
2.9999999999999800e+00  -3.0140826606884930e-03  1.0808255259820317e-03  1.0594934398975095e-06  2.1571663610770700e-06  2.5421435559350495e-03  -2.8959785416081407e-15  1.0594934512048245e-06  -2.1571663568832688e-06  -3.0140826606755273e-03  -1.0808255260207765e-03  -1.8651180272170401e-04  1.7895948734545015e-04  3.0614039233515067e-08  1.1165181376936225e-07  1.5400378176889460e-04  -2.3291394346243530e-16  3.0614035961406754e-08  -1.1165181378952025e-07  -1.8651180272220147e-04  -1.7895948734444555e-04
3.4999999999999698e+00  -2.8175698604072778e-03  1.0513407909161310e-03  1.1056919453198777e-06  2.0426565415668482e-06  2.3985988293932603e-03  -2.3672429576467036e-14  1.1056919800975318e-06  -2.0426565468803252e-06  -2.8175698604424237e-03  -1.0513407909149919e-03  -1.8337959785301322e-04  1.8038233060992351e-04  4.2662603240218642e-08  1.1142863850067953e-07  1.5180823333024572e-04  1.5645116758304634e-15  4.2662601428442994e-08  -1.1142863784027737e-07  -1.8337959785470629e-04  -1.8038233061127700e-04
3.9999999999999600e+00  -2.5990509077687203e-03  1.0174839616881291e-03  1.1425532209553816e-06  1.9148785186245469e-06  2.2398520827925606e-03  -1.5648081585378261e-14  1.1425532184823690e-06  -1.9148785221880742e-06  -2.5990509077482541e-03  -1.0174839616662681e-03  -1.8003674297938072e-04  1.8201587437916055e-04  6.1517971222056274e-08  1.1154402642738128e-07  1.4944021015477694e-04  -6.7841621602675491e-16  6.1517972601193029e-08  -1.1154402654583246e-07  -1.8003674297945222e-04  -1.8201587438088107e-04
4.4999999999999503e+00  -2.3563321503037330e-03  9.7537698912794613e-04  1.2132128036196455e-06  1.7717871576842794e-06  2.0639654099651270e-03  2.8598837572202038e-14  1.2132127894317403e-06  -1.7717871196686644e-06  -2.3563321503153271e-03  -9.7537698912584484e-04  -1.7643950186380119e-04  1.8223437424698096e-04  7.4257840939545784e-08  1.1128427498384684e-07  1.4686648556700295e-04  -9.9676349073603504e-16  7.4257838863051396e-08  -1.1128427379173386e-07  -1.7643950186384364e-04  -1.8223437424774318e-04
4.9999999999999396e+00  -2.0869252709452969e-03  9.3127469688288793e-04  1.1883920628258759e-06  1.6142327362096566e-06  1.8693026228599789e-03  -1.4951432561645384e-14  1.1883920805982096e-06  -1.6142327451724053e-06  -2.0869252709600932e-03  -9.3127469690423641e-04  -1.7254167157049197e-04  1.8105052393672507e-04  7.9298255152852864e-08  1.1041454512280047e-07  1.4407984439063730e-04  3.5859986854958059e-16  7.9298258266225085e-08  -1.1041454148942379e-07  -1.7254167156860028e-04  -1.8105052393722397e-04
5.4999999999999298e+00  -1.7886469594433194e-03  8.7802001422082826e-04  1.2212470555829285e-06  1.4379471643048645e-06  1.6536386208777143e-03  -3.0700477086204568e-14  1.2212470561941076e-06  -1.4379471275792505e-06  -1.7886469594070274e-03  -8.7802001420289708e-04  -1.6831156665000186e-04  1.7924927506987229e-04  8.0796769695931297e-08  1.0909978194306217e-07  1.4107035285191856e-04  2.3745139308175818e-16  8.0796771438432375e-08  -1.0909978383702841e-07  -1.6831156664812906e-04  -1.7924927506969017e-04
5.9999999999999201e+00  -1.4586297144473998e-03  8.1769111443304925e-04  1.2296088623929831e-06  1.2418850068051314e-06  1.4163569572229625e-03  -1.6692812022521715e-14  1.2296089130047094e-06  -1.2418850025694403e-06  -1.4586297144295116e-03  -8.1769111440472501e-04  -1.6372662275804240e-04  1.7741019753407403e-04  8.3135503842915250e-08  1.0761056991192052e-07  1.3780449923664210e-04  3.6069151053370668e-16  8.3135504442035603e-08  -1.0761057155560451e-07  -1.6372662275774939e-04  -1.7741019753341307e-04
