# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.1966139575311712e-03  -3.8697401644472156e-17  1.6269943901388127e-04  -2.6844717825900328e-17
5.0000000000000000e-01  3.1166417597202982e-03  3.3884658111659952e-15  1.6180343821183357e-04  3.2540773273036938e-16
1.0000000000000000e+00  3.0276352926201420e-03  4.8517896473331492e-15  1.6039854990182982e-04  8.8585834848112018e-16
1.5000000000000000e+00  2.9285989447700445e-03  1.7360372981933814e-14  1.5873111421095838e-04  2.4979132267707070e-15
2.0000000000000000e+00  2.8188453074267377e-03  1.0444896362644615e-14  1.5687552114826796e-04  1.3534875121796924e-16
2.4999999999999898e+00  2.6961806659787928e-03  3.4403408723008389e-14  1.5486766796168189e-04  1.1501525672131275e-15
2.9999999999999800e+00  2.5599834481176290e-03  -1.5521405147903530e-14  1.5269288345072518e-04  -1.5160593357036952e-15
3.4999999999999698e+00  2.4080422050508014e-03  -3.3962926225769850e-14  1.5038051535929225e-04  -5.7830173585246166e-16
3.9999999999999600e+00  2.2391666269804800e-03  3.7929233221784294e-14  1.4788200267039302e-04  1.8238411358464121e-15
4.4999999999999503e+00  2.0514095829123249e-03  -8.8622910439742849e-15  1.4516337513356659e-04  -3.2794401986250906e-15
4.9999999999999396e+00  1.8428913282302294e-03  2.8647825894760058e-15  1.4221650796142422e-04  -2.5045023035120237e-16
5.4999999999999298e+00  1.6110737312014542e-03  -1.1628049992745718e-14  1.3902969530761220e-04  1.3281724353540889e-16
5.9999999999999201e+00  1.3554884614945940e-03  2.0094837590402333e-14  1.3556744967246475e-04  -7.7590328933417146e-16
6.4999999999999103e+00  1.0722626354482555e-03  1.6603095675794524e-14  1.3177427946113045e-04  -8.3132326540959125e-16
6.9999999999998996e+00  7.6002815748987861e-04  4.7582917253216635e-14  1.2764174558947808e-04  -1.0197705103138502e-15
7.4999999999998801e+00  4.1622410220878541e-04  1.5702735837879099e-14  1.2315119384395196e-04  2.1833701929216858e-16
7.9999999999998703e+00  4.0047265068542844e-05  7.3032043428557444e-15  1.1824222286911038e-04  2.5923874725407308e-15
8.4999999999998597e+00  -3.7161127971546828e-04  7.0655767834645695e-15  1.1284883519707036e-04  -1.9022116640151311e-15
8.9999999999998508e+00  -8.1878203195042722e-04  2.6157300141112265e-14  1.0694717215571936e-04  2.0609924857045789e-15
9.4999999999998401e+00  -1.3041041769038175e-03  -2.3834541736551823e-14  1.0053814542265840e-04  -3.4309135496189286e-15
9.9999999999998295e+00  -1.8248966083392157e-03  1.3443212405853505e-14  9.3513214860674632e-05  2.4908723977455536e-15
1.0499999999999799e+01  -2.3815712963188964e-03  -2.0624325413074570e-14  8.5772821735470716e-05  2.0554844554417108e-15
